rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.27186979164145,81.72628669860656,605155,西大门,bottom_area,2024-05-24,10.41,2024-05-13,10.19,2.1589793915603597,8.635917566241421,32.87220026350462,True,-0.8571,1.2687,2,2,2,100.0,37.09010597507621,57.16054477919933,7.841020608439642,2.1589793915603597,历史2/2次成功; 当前距低点2.16%; 最新日涨幅-0.86%; 状态bottom_area; 底部已确认
2,85.28084926891042,78.9431590364099,603222,济民健康,bottom_area,2024-05-24,6.39,2024-05-24,6.33,0.9478672985781929,2.211690363349126,32.154340836012864,False,-0.312,1.9293,8,8,8,100.0,22.980088586925643,68.46504559270518,9.052132701421808,0.9478672985781929,历史8/8次成功; 当前距低点0.95%; 最新日涨幅-0.31%; 状态bottom_area; 底部未确认
3,84.58346345699202,80.60192269724841,603139,康惠股份,bottom_area,2024-05-24,14.11,2024-05-15,13.77,2.4691358024691348,9.658678286129268,28.318584070796465,True,-0.2827,1.6566,3,3,3,100.0,18.180388854183054,29.315476190476186,7.5308641975308666,2.4691358024691348,历史3/3次成功; 当前距低点2.47%; 最新日涨幅-0.28%; 状态bottom_area; 底部已确认
4,82.2405647424545,78.68327195656761,605108,同庆楼,bottom_area,2024-05-24,25.68,2024-05-14,25.01,2.6789284286285406,5.117952818872442,27.821067821067814,False,0.7059,0.7432,2,2,2,100.0,13.82381061204675,17.52165223184544,7.321071571371459,2.6789284286285406,历史2/2次成功; 当前距低点2.68%; 最新日涨幅0.71%; 状态bottom_area; 底部未确认
5,81.42966867874068,77.2161891277778,301448,开创电气,bottom_area,2024-05-24,20.8,2024-05-21,20.35,2.2113022113022076,8.009828009828004,31.802949061662193,True,-1.0466,6.6075,2,2,2,100.0,13.48364607283245,13.90887290167866,7.788697788697793,2.2113022113022076,历史2/2次成功; 当前距低点2.21%; 最新日涨幅-1.05%; 状态bottom_area; 底部已确认
6,78.96528390603102,73.97928292017792,300557,理工光科,bottom_area,2024-05-24,21.9,2024-05-24,21.56,1.5769944341372906,2.2727272727272823,29.84054669703873,False,-0.905,1.0413,1,1,1,100.0,14.165753924790064,14.165753924790064,8.42300556586271,1.5769944341372906,历史1/1次成功; 当前距低点1.58%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
7,76.28442494777403,69.62072681022403,002670,国盛证券,bottom_area,2024-05-24,9.8,2024-05-24,9.78,0.20449897750512627,3.0674846625766947,27.014925373134336,False,-2.7778,2.7366,1,1,1,100.0,13.747228381374727,13.747228381374727,9.795501022494875,0.20449897750512627,历史1/1次成功; 当前距低点0.20%; 最新日涨幅-2.78%; 状态bottom_area; 底部未确认
8,71.81211894273129,65.28374449339208,603110,东方材料,bottom_area,2024-05-24,13.16,2024-05-24,13.16,0.0,4.787234042553184,31.636363636363633,False,-3.5897,3.7636,1,1,1,100.0,10.396475770925107,10.396475770925107,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-3.59%; 状态bottom_area; 底部未确认
9,69.87809299786348,64.46743340824308,603232,格尔软件,bottom_area,2024-05-24,11.76,2024-05-22,11.67,0.7712082262210784,5.3984575835475646,30.53571428571429,False,-4.2345,4.0715,4,6,4,66.66666666666666,25.4253843944112,48.01488833746897,9.228791773778921,0.7712082262210784,历史4/6次成功; 当前距低点0.77%; 最新日涨幅-4.23%; 状态bottom_area; 底部未确认
