rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.96169570356376,83.2232538055111,300559,佳发教育,bottom_area,2022-07-06,9.45,2022-07-05,9.3,1.6129032258064364,4.193548387096761,29.65204236006051,False,0.1059,1.3587,2,2,2,100.0,25.164909464246165,29.09783989834816,18.387096774193566,1.6129032258064364,历史2/2次成功; 当前距低点1.61%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
2,95.70441535345117,82.4825247261365,300731,科创新源,bottom_area,2022-07-06,22.72,2022-07-06,22.31,1.8377409233527573,3.7203047960555886,30.17214397496088,False,-0.9158,5.8943,2,2,2,100.0,46.41168834075698,53.7536092396535,18.162259076647246,1.8377409233527573,历史2/2次成功; 当前距低点1.84%; 最新日涨幅-0.92%; 状态bottom_area; 底部未确认
3,73.95320775480378,65.49404805914973,002339,积成电子,bottom_area,2022-07-06,5.59,2022-06-23,5.41,3.3271719038816956,7.208872458410346,31.863979848866503,True,0.3591,2.0876,1,2,1,50.0,82.94930875576038,82.94930875576038,16.672828096118305,3.3271719038816956,历史1/2次成功; 当前距低点3.33%; 最新日涨幅0.36%; 状态bottom_area; 底部已确认
4,72.48249709067862,62.22366525433516,603208,江山欧派,bottom_area,2022-07-06,50.1,2022-07-06,49.3,1.6227180527383454,9.959432048681549,32.979880369766185,False,1.664,1.2319,1,2,1,50.0,20.717539863325737,20.717539863325737,18.377281947261658,1.6227180527383454,历史1/2次成功; 当前距低点1.62%; 最新日涨幅1.66%; 状态bottom_area; 底部未确认
5,72.24686124173977,63.89283446003966,000037,深南电A,bottom_area,2022-07-06,8.26,2022-06-30,8.0,3.2499999999999973,7.499999999999996,29.140832595217002,True,-3.9535,5.8898,2,4,2,50.0,39.8001852690304,45.16765285996055,16.750000000000004,3.2499999999999973,历史2/4次成功; 当前距低点3.25%; 最新日涨幅-3.95%; 状态bottom_area; 底部已确认
6,65.64049767184835,56.79009349137441,002386,天原股份,bottom_area,2022-07-06,8.47,2022-07-06,8.3,2.048192771084336,6.987951807228916,30.717863105175287,False,-4.6171,5.3978,1,3,1,33.33333333333333,48.85290148448042,48.85290148448042,17.951807228915666,2.048192771084336,历史1/3次成功; 当前距低点2.05%; 最新日涨幅-4.62%; 状态bottom_area; 底部未确认
7,59.018966293609694,53.02627125456625,603069,海汽集团,bottom_area,2022-07-06,32.12,2022-07-06,30.85,4.11669367909237,5.510534846029159,32.61249453910004,False,0.6897,8.5803,1,3,1,33.33333333333333,21.284943599803825,21.284943599803825,15.88330632090763,4.11669367909237,历史1/3次成功; 当前距低点4.12%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
