rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.81330250481693,81.57333333333332,000565,渝三峡A,bottom_area,2025-05-23,10.38,2025-05-23,10.26,1.1695906432748635,6.725146198830405,30.39348710990502,False,-2.2599,15.5883,1,1,1,100.0,57.568807339449535,57.568807339449535,18.830409356725138,1.1695906432748635,历史1/1次成功; 当前距低点1.17%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
2,94.95170454545449,81.80454545454543,301058,中粮科工,bottom_area,2025-05-23,10.64,2025-04-30,10.45,1.8181818181818306,8.038277511961722,29.77150537634409,True,-1.845,1.6656,1,1,1,100.0,57.794273594909875,57.794273594909875,18.181818181818173,1.8181818181818306,历史1/1次成功; 当前距低点1.82%; 最新日涨幅-1.84%; 状态bottom_area; 底部已确认
3,87.35105166050943,73.41221644534164,002304,洋河股份,bottom_area,2025-05-23,67.33,2025-04-29,67.02,0.46254849298717143,5.147717099373326,29.452631578947376,False,-0.6199,0.2986,2,2,2,100.0,20.62810220081931,20.781426953567394,19.53745150701283,0.46254849298717143,历史2/2次成功; 当前距低点0.46%; 最新日涨幅-0.62%; 状态bottom_area; 底部未确认
4,85.95381323083494,71.8767297285189,688010,福光股份,bottom_area,2025-05-23,31.81,2025-05-23,31.75,0.18897637795275188,3.181102362204718,28.907299596954765,False,-2.4233,1.5393,3,4,3,75.0,29.852665969092307,42.08955223880597,19.811023622047248,0.18897637795275188,历史3/4次成功; 当前距低点0.19%; 最新日涨幅-2.42%; 状态bottom_area; 底部未确认
5,84.46586411269075,72.25720728534257,002813,路畅科技,bottom_area,2025-05-23,23.39,2025-05-23,23.06,1.4310494362532604,8.36947094535993,28.385093167701875,False,-6.1773,11.7303,3,5,3,60.0,53.266653128562695,85.16388729154689,18.568950563746743,1.4310494362532604,历史3/5次成功; 当前距低点1.43%; 最新日涨幅-6.18%; 状态bottom_area; 底部未确认
6,66.21753904208998,55.18128253507499,002819,东方中科,bottom_area,2025-05-23,29.5,2025-05-23,29.5,0.0,8.101694915254239,27.62512266928361,False,-6.5864,11.9481,2,5,2,40.0,36.08216416706984,51.677148846960186,20.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-6.59%; 状态bottom_area; 底部未确认
7,64.81199680703553,55.934462769607244,688280,精进电动,bottom_area,2025-05-23,7.46,2025-05-21,7.32,1.9125683060109244,7.923497267759563,27.236580516898606,False,-0.2674,4.1464,1,3,1,33.33333333333333,32.37518910741301,32.37518910741301,18.087431693989075,1.9125683060109244,历史1/3次成功; 当前距低点1.91%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
8,62.61538781884434,52.179489849036955,002041,登海种业,bottom_area,2025-05-23,9.81,2025-05-23,9.81,0.0,2.4464831804281366,27.654867256637168,False,-1.8018,1.207,1,2,1,50.0,21.395106715252467,21.395106715252467,20.0,0.0,历史1/2次成功; 当前距低点0.00%; 最新日涨幅-1.80%; 状态bottom_area; 底部未确认
9,61.687146464055296,53.617234415934654,300727,润禾材料,bottom_area,2025-05-23,28.45,2025-05-23,27.81,2.3013304566702644,6.076950737144917,30.82089552238807,False,0.815,2.1881,1,7,1,14.285714285714285,26.812499999999993,26.812499999999993,17.698669543329736,2.3013304566702644,历史1/7次成功; 当前距低点2.30%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
