rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,73.78981682928844,69.43209007122692,688277,天智航,bottom_area,2021-07-14,25.34,2021-07-14,25.13,0.8356545961002819,2.4671707122960647,31.056241426611802,False,-1.0156,1.1134,1,1,1,100.0,20.469798657718112,20.469798657718112,7.164345403899719,0.8356545961002819,历史1/1次成功; 当前距低点0.84%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
2,72.96348233105239,67.786320558708,603087,甘李药业,bottom_area,2021-07-14,91.8,2021-07-14,91.64,0.1745962461807034,4.212134439109558,32.10343039193895,False,-4.375,1.9731,1,1,1,100.0,13.733333333333325,13.733333333333325,7.825403753819296,0.1745962461807034,历史1/1次成功; 当前距低点0.17%; 最新日涨幅-4.38%; 状态bottom_area; 底部未确认
3,72.88445026451727,67.80805466583087,000157,中联重科,bottom_area,2021-07-14,8.1,2021-07-14,8.08,0.24752475247524225,4.331683168316827,27.98573975044564,False,-4.142,1.8366,1,1,1,100.0,14.744145706851702,14.744145706851702,7.752475247524758,0.24752475247524225,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-4.14%; 状态bottom_area; 底部未确认
4,64.11321037378325,65.04409703873999,600966,博汇纸业,confirmed_rebound,2021-07-14,12.13,2021-07-05,11.58,4.749568221070818,9.41278065630397,29.47624847746651,False,-0.5738,1.2988,1,1,1,100.0,15.231788079470201,15.231788079470201,3.2504317789291823,4.749568221070818,历史1/1次成功; 当前距低点4.75%; 最新日涨幅-0.57%; 状态confirmed_rebound; 底部未确认
