rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,78.41906648208531,71.32942401429466,688793,倍轻松,bottom_area,2024-11-19,24.71,2024-11-13,32.45,2024-11-18,23.58,4.792196776929612,6.064461407972872,27.33436055469955,23.852080123266568,False,3.0871923237380194,0.7962031672315579,11,16,11,68.75,34.566573471474044,46.927374301675975,2023-07-12; 2023-09-13; 2023-12-01; 2023-12-26; 2024-02-02; 2024-02-19; 2024-03-06; 2024-05-30; 2024-06-06; 2024-06-11; 2024-10-31,15.20780322307039,4.792196776929612,历史11/16次成功; 当前距低点4.79%; 最新日涨幅3.09%; 状态bottom_area; 底部未确认
2,78.37372567596759,70.69937755543982,300224,正海磁材,bottom_area,2024-11-19,12.75,2024-11-05,17.28,2024-11-18,12.22,4.33715220949263,5.646481178396067,29.28240740740741,26.215277777777786,False,3.406326034063256,3.3676465694164084,2,3,2,66.66666666666666,46.78181680869007,56.771180787191454,2015-07-08; 2020-02-04,15.662847790507373,4.33715220949263,历史2/3次成功; 当前距低点4.34%; 最新日涨幅3.41%; 状态bottom_area; 底部未确认
3,74.41999013492062,67.69346659315771,688559,海目星,bottom_area,2024-11-19,41.1,2024-11-14,54.5,2024-11-19,39.22,4.793472718001027,5.813360530341666,28.03669724770642,24.587155963302752,False,3.396226415094339,4.26595999877338,3,5,3,60.0,33.992389194623904,39.72093023255814,2022-04-27; 2022-09-02; 2024-02-05,15.206527281998975,4.793472718001027,历史3/5次成功; 当前距低点4.79%; 最新日涨幅3.40%; 状态bottom_area; 底部未确认
4,71.81774781119346,65.35954098579312,300581,晨曦航空,bottom_area,2024-11-19,12.61,2024-11-08,16.75,2024-11-19,12.03,4.8212801330008315,5.153782211138829,28.179104477611943,24.716417910447763,False,2.6037428803905582,4.028579821786899,4,7,4,57.14285714285714,27.975743335825737,33.734939759036166,2019-05-06; 2020-02-04; 2020-09-11; 2022-04-27,15.178719866999169,4.8212801330008315,历史4/7次成功; 当前距低点4.82%; 最新日涨幅2.60%; 状态bottom_area; 底部未确认
5,68.45336802007616,61.7472832515141,300189,神农种业,bottom_area,2024-11-19,3.37,2024-11-07,4.6,2024-11-18,3.23,4.334365325077403,7.120743034055726,29.78260869565217,26.7391304347826,False,3.0581039755351647,6.541311644344304,4,9,4,44.44444444444444,30.099597212792833,38.78583473861721,2016-05-18; 2020-02-04; 2020-09-10; 2024-02-06,15.665634674922599,4.334365325077403,历史4/9次成功; 当前距低点4.33%; 最新日涨幅3.06%; 状态bottom_area; 底部未确认
6,67.08202960087243,60.35301525621408,002269,美邦服饰,bottom_area,2024-11-19,1.74,2024-11-07,2.29,2024-11-19,1.67,4.19161676646707,5.389221556886232,27.074235807860266,24.017467248908297,False,-1.1363636363636354,5.974841641918668,6,14,6,42.857142857142854,46.76598339962595,173.50993377483442,2013-05-02; 2015-07-16; 2015-07-29; 2015-08-19; 2021-03-24; 2024-06-26,15.808383233532929,4.19161676646707,历史6/14次成功; 当前距低点4.19%; 最新日涨幅-1.14%; 状态bottom_area; 底部未确认
7,65.0055858727429,57.60383617563527,600550,保变电气,bottom_area,2024-11-19,9.23,2024-10-31,13.09,2024-11-18,8.93,3.359462486002248,4.3673012318029185,31.779984721161192,29.4881588999236,False,2.5555555555555554,2.673572614867643,4,16,4,25.0,38.002207761937626,56.0234541577825,2007-11-12; 2015-06-30; 2017-04-24; 2024-02-06,16.640537513997753,3.359462486002248,历史4/16次成功; 当前距低点3.36%; 最新日涨幅2.56%; 状态bottom_area; 底部未确认
8,63.50612923389729,55.78078975021202,603536,惠发食品,bottom_area,2024-11-19,9.3,2024-11-08,12.47,2024-11-19,9.04,2.876106194690283,2.876106194690283,27.506014434643156,25.421010425020047,False,1.7505470459518557,3.178533548719336,1,3,1,33.33333333333333,20.886981402002846,20.886981402002846,2018-10-12,17.123893805309716,2.876106194690283,历史1/3次成功; 当前距低点2.88%; 最新日涨幅1.75%; 状态bottom_area; 底部未确认
9,63.33497245164384,52.779143709703206,300622,博士眼镜,bottom_area,2024-11-19,41.28,2024-11-15,58.76,2024-11-19,41.28,0.0,12.6453488372093,29.74812797821647,29.74812797821647,False,-19.999999999999996,14.281443173955278,2,5,2,40.0,23.167439299479582,24.489795918367346,2018-02-09; 2024-10-11,20.0,0.0,历史2/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
10,63.24886705665077,57.03425619871361,301333,诺思格,bottom_area,2024-11-19,55.34,2024-11-12,73.08,2024-11-18,53.05,4.316682375117825,11.02733270499529,27.408319649698964,24.274767378215646,False,2.766945218198713,1.1403544105384507,1,2,1,50.0,25.840279645065877,25.840279645065877,2024-02-05,15.683317624882175,4.316682375117825,历史1/2次成功; 当前距低点4.32%; 最新日涨幅2.77%; 状态bottom_area; 底部未确认
