code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
601226,华电科工,2023-10-11,5.89,bottom_area,2023-09-25,5.87,0.340715502555359,4.088586030664399,27.975460122699385,False,1
300649,杭州园林,2023-10-11,18.01,bottom_area,2023-10-11,17.9,0.6145251396648211,2.0670391061452573,31.15384615384616,False,2
301313,凡拓数创,2023-10-11,28.72,bottom_area,2023-10-09,27.8,3.3093525179856047,10.215827338129497,30.93167701863354,False,3
600004,白云机场,2023-10-11,10.73,bottom_area,2023-10-11,10.67,0.5623242736644846,1.9681349578256873,27.661016949152543,False,1
000058,深赛格,2023-10-11,7.08,bottom_area,2023-09-22,6.81,3.9647577092511086,7.635829662261387,27.16577540106952,True,1
300749,顶固集创,2023-10-11,9.12,bottom_area,2023-09-11,8.81,3.518728717366614,9.421112372304199,28.663967611336027,True,1
002534,西子洁能,2023-10-11,12.79,bottom_area,2023-09-22,12.48,2.483974358974349,7.2115384615384635,27.861271676300582,True,2
002333,罗普斯金,2023-10-11,6.12,bottom_area,2023-10-11,5.98,2.341137123745814,3.3444816053511586,27.16199756394641,False,1
002069,獐子岛,2023-10-11,4.08,bottom_area,2023-09-14,4.03,1.2406947890818814,6.699751861042174,28.79858657243816,False,1
600322,津投城开,2023-10-11,2.31,bottom_area,2023-10-11,2.29,0.873362445414848,3.9301310043668063,30.182926829268286,False,1
603226,菲林格尔,2023-10-11,5.41,bottom_area,2023-09-12,5.25,3.0476190476190506,8.952380952380947,29.71887550200803,True,1
