rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,93.93967592598695,81.95675651392634,300490,华自科技,bottom_area,2022-01-06,20.45,2022-01-05,19.95,2.5062656641604013,5.764411027568933,28.724544480171488,False,0.5903,3.2677,2,2,2,100.0,29.306678646301293,32.06349206349206,17.4937343358396,2.5062656641604013,历史2/2次成功; 当前距低点2.51%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
2,90.35513850481242,79.30869272999999,300409,道氏技术,bottom_area,2022-01-06,23.19,2022-01-05,22.55,2.838137472283816,5.676274944567616,27.631578947368418,False,0.8699,2.2254,1,1,1,100.0,35.80454928390903,35.80454928390903,17.161862527716185,2.838137472283816,历史1/1次成功; 当前距低点2.84%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
3,85.94287016911261,72.89780191795536,688037,芯源微,bottom_area,2022-01-06,154.68,2022-01-06,153.2,0.9660574412532756,2.6762402088773,31.22025680165216,False,-0.2065,2.4032,2,2,2,100.0,24.034477871036746,27.322614278658854,19.033942558746723,0.9660574412532756,历史2/2次成功; 当前距低点0.97%; 最新日涨幅-0.21%; 状态bottom_area; 底部未确认
4,83.93004198274339,75.18137510183315,300491,通合科技,bottom_area,2022-01-06,18.94,2022-01-06,18.22,3.951701427003307,5.323819978046116,29.242718446601945,False,2.2126,3.7458,1,1,1,100.0,27.26480836236933,27.26480836236933,16.048298572996693,3.951701427003307,历史1/1次成功; 当前距低点3.95%; 最新日涨幅2.21%; 状态bottom_area; 底部未确认
5,68.6150238778699,60.45849340646515,300484,蓝海华腾,bottom_area,2022-01-06,15.21,2022-01-05,14.76,3.048780487804885,5.894308943089438,28.07017543859649,False,1.6711,2.3447,1,2,1,50.0,28.708133971291865,28.708133971291865,16.951219512195117,3.048780487804885,历史1/2次成功; 当前距低点3.05%; 最新日涨幅1.67%; 状态bottom_area; 底部未确认
