rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.9456988242602,79.9341551383399,688176,亚虹医药,bottom_area,2023-06-21,11.23,2023-06-21,11.04,1.721014492753635,2.9891304347826093,31.767614338689743,False,0.9892,1.9634,1,1,1,100.0,25.473484848484844,25.473484848484844,18.278985507246365,1.721014492753635,历史1/1次成功; 当前距低点1.72%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
2,88.48203631355301,75.83579283761077,600256,广汇能源,bottom_area,2023-06-21,7.28,2023-06-01,7.17,1.5341701534170198,5.718270571827059,29.49852507374631,False,-1.355,1.1455,1,1,1,100.0,23.62204724409449,23.62204724409449,18.46582984658298,1.5341701534170198,历史1/1次成功; 当前距低点1.53%; 最新日涨幅-1.35%; 状态bottom_area; 底部未确认
3,86.74267320219346,75.37949551941585,000723,美锦能源,bottom_area,2023-06-21,6.7,2023-06-14,6.55,2.290076335877868,5.1908396946564865,30.907172995780595,False,-1.1799,1.2436,1,1,1,100.0,30.434782608695667,30.434782608695667,17.709923664122133,2.290076335877868,历史1/1次成功; 当前距低点2.29%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
4,86.46487350066526,72.92578338804813,688302,海创药业,bottom_area,2023-06-21,53.68,2023-06-21,53.33,0.6562910181886394,4.106506656666051,28.741314804917163,False,-0.6478,1.1026,1,1,1,100.0,37.054445750097926,37.054445750097926,19.34370898181136,0.6562910181886394,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-0.65%; 状态bottom_area; 底部未确认
5,85.58222002638867,71.62247007245239,601086,国芳集团,bottom_area,2023-06-21,4.32,2023-06-21,4.31,0.2320185614849345,2.320185614849201,28.16666666666667,False,-1.1442,1.5807,1,1,1,100.0,24.846625766871185,24.846625766871185,19.76798143851507,0.2320185614849345,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-1.14%; 状态bottom_area; 底部未确认
6,85.06710389411172,71.59685922122381,600935,华塑股份,bottom_area,2023-06-21,3.71,2023-05-31,3.69,0.542005420054201,3.2520325203252063,27.788649706457928,False,-0.2688,0.2568,1,1,1,100.0,28.50877192982458,28.50877192982458,19.4579945799458,0.542005420054201,历史1/1次成功; 当前距低点0.54%; 最新日涨幅-0.27%; 状态bottom_area; 底部未确认
7,83.92074074074074,69.93395061728395,688289,圣湘生物,bottom_area,2023-06-21,16.52,2023-06-21,16.52,0.0,2.3002421307505996,32.98174442190669,False,-1.7836,0.8093,1,1,1,100.0,25.182530200451346,25.182530200451346,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.78%; 状态bottom_area; 底部未确认
8,83.07538781884436,69.22948984903697,002041,登海种业,bottom_area,2023-06-21,15.15,2023-06-21,15.15,0.0,2.5082508250825017,28.5377358490566,False,-1.8782,0.3993,1,1,1,100.0,21.395106715252467,21.395106715252467,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.88%; 状态bottom_area; 底部未确认
9,79.39119538920698,71.56140715582589,603185,弘元绿能,bottom_area,2023-06-21,72.13,2023-06-15,69.16,4.294389820705609,8.0104106419896,28.264702831656468,True,-1.623,0.8701,3,4,3,75.0,29.449548102336955,43.51028702057404,15.705610179294393,4.294389820705609,历史3/4次成功; 当前距低点4.29%; 最新日涨幅-1.62%; 状态bottom_area; 底部已确认
10,76.35683472817544,69.28082195226766,600995,南网储能,bottom_area,2023-06-21,11.24,2023-06-07,10.74,4.655493482309125,5.959031657355685,32.7909887359199,False,-0.3546,0.9577,1,1,1,100.0,26.64165103189493,26.64165103189493,15.344506517690876,4.655493482309125,历史1/1次成功; 当前距低点4.66%; 最新日涨幅-0.35%; 状态bottom_area; 底部未确认
11,68.8219218912074,59.54894066480274,000792,盐湖股份,bottom_area,2023-06-21,18.88,2023-05-30,18.5,2.0540540540540486,7.5675675675675595,29.49695121951219,True,-1.0482,0.3509,1,2,1,50.0,24.904214559386965,24.904214559386965,17.94594594594595,2.0540540540540486,历史1/2次成功; 当前距低点2.05%; 最新日涨幅-1.05%; 状态bottom_area; 底部已确认
12,67.05343640889333,58.733605818667165,300546,雄帝科技,bottom_area,2023-06-21,19.23,2023-06-07,18.72,2.724358974358983,7.852564102564116,27.441860465116285,True,-3.1234,3.3838,2,5,2,40.0,27.285721936589546,33.791666666666664,17.27564102564102,2.724358974358983,历史2/5次成功; 当前距低点2.72%; 最新日涨幅-3.12%; 状态bottom_area; 底部已确认
13,66.11121920117318,55.18325500501453,002395,双象股份,bottom_area,2023-06-21,11.17,2023-06-21,11.16,0.08960573476702319,4.480286738351254,27.999999999999996,False,-3.2062,4.3643,1,2,1,50.0,36.59976387249114,36.59976387249114,19.910394265232977,0.08960573476702319,历史1/2次成功; 当前距低点0.09%; 最新日涨幅-3.21%; 状态bottom_area; 底部未确认
14,65.23595767533614,54.79382094160703,002545,东方铁塔,bottom_area,2023-06-21,7.0,2023-06-21,6.97,0.43041606886657463,2.0086083213773396,27.168234064785796,False,-0.2849,0.5613,1,2,1,50.0,28.468653648509758,28.468653648509758,19.569583931133426,0.43041606886657463,历史1/2次成功; 当前距低点0.43%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
