code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
002825,纳尔股份,2023-07-10,8.77,bottom_area,2023-07-07,8.66,1.2702078521939888,2.3094688221708926,32.55451713395638,False,1
688258,卓易信息,2023-07-10,61.92,bottom_area,2023-07-07,60.8,1.8421052631579022,7.828947368421062,29.654055304871,False,3
002535,林州重机,2023-07-10,4.28,bottom_area,2023-07-10,4.28,0.0,4.672897196261686,30.179445350734092,False,1
688236,春立医疗,2023-07-10,23.88,bottom_area,2023-06-28,23.72,0.674536256323778,7.082630691399662,32.228571428571435,True,1
002063,远光软件,2023-07-10,6.98,bottom_area,2023-07-07,6.76,3.2544378698224947,3.698224852071006,29.656607700312172,False,1
300661,圣邦股份,2023-07-10,85.0,bottom_area,2023-07-03,81.48,4.320078546882666,7.388316151202743,27.145922746781114,True,1
002395,双象股份,2023-07-10,11.38,bottom_area,2023-06-26,10.9,4.403669724770646,8.34862385321101,29.677419354838708,True,2
601669,中国电建,2023-07-10,5.84,bottom_area,2023-06-07,5.61,4.099821746880562,5.882352941176471,29.78723404255319,False,1
603222,济民健康,2023-07-10,9.61,bottom_area,2023-07-10,9.49,1.264488935721804,4.636459430979974,27.112135176651304,False,4
605266,健之佳,2023-07-10,59.97,bottom_area,2023-07-10,58.88,1.85122282608695,4.330842391304343,32.50028659864726,False,2
688156,路德科技,2023-07-10,26.3,bottom_area,2023-07-03,26.01,1.1149557862360597,9.765474817377928,27.72992497916088,False,1
600984,建设机械,2023-07-10,4.42,bottom_area,2023-06-12,4.25,3.9999999999999982,8.23529411764705,32.0,True,2
000792,盐湖股份,2023-07-10,19.2,bottom_area,2023-05-30,18.5,3.7837837837837798,7.5675675675675595,29.49695121951219,True,1
002545,东方铁塔,2023-07-10,7.19,bottom_area,2023-06-26,6.93,3.7518037518037617,4.32900432900434,27.58620689655173,False,1
603178,圣龙股份,2023-07-10,11.88,bottom_area,2023-07-10,11.85,0.2531645569620349,7.341772151898743,27.56723716381418,False,1
603335,迪生力,2023-07-10,6.51,bottom_area,2023-06-27,6.23,4.4943820224719,8.18619582664526,27.134502923976612,True,1
