rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.84133837078541,83.8265934065934,605133,嵘泰股份,bottom_area,2023-05-04,27.85,2023-04-25,27.3,2.0146520146520173,5.567765567765566,28.79499217527387,False,0.6869,5.5866,1,1,1,100.0,60.01483679525222,60.01483679525222,12.985347985347984,2.0146520146520173,历史1/1次成功; 当前距低点2.01%; 最新日涨幅0.69%; 状态bottom_area; 底部未确认
13,80.61082033728871,74.34702651330818,300582,英飞特,bottom_area,2023-05-04,13.08,2023-04-27,12.68,3.154574132492116,4.337539432176662,32.40938166311301,False,-0.9841,3.4454,1,1,1,100.0,35.48094373865699,35.48094373865699,11.845425867507883,3.154574132492116,历史1/1次成功; 当前距低点3.15%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
14,80.03136240884268,75.16410264116149,603260,合盛硅业,bottom_area,2023-05-04,72.89,2023-04-25,70.0,4.128571428571429,9.41428571428572,29.64824120603015,True,-0.4643,0.18,2,2,2,100.0,25.95293278658251,34.21399022188793,10.87142857142857,4.128571428571429,历史2/2次成功; 当前距低点4.13%; 最新日涨幅-0.46%; 状态bottom_area; 底部已确认
15,79.93222247981144,70.03274112039283,001201,东瑞股份,bottom_area,2023-05-04,24.87,2023-05-04,24.77,0.40371417036738566,1.6148566814695282,27.10417892878163,False,-0.9558,1.8743,1,1,1,100.0,18.4043517679057,18.4043517679057,14.596285829632613,0.40371417036738566,历史1/1次成功; 当前距低点0.40%; 最新日涨幅-0.96%; 状态bottom_area; 底部未确认
16,79.5710729255173,73.02995729136627,688289,圣湘生物,bottom_area,2023-05-04,18.5,2023-04-26,17.98,2.8921023359288074,12.45828698553948,27.058823529411757,False,-1.228,1.6659,1,1,1,100.0,25.182530200451346,25.182530200451346,12.107897664071192,2.8921023359288074,历史1/1次成功; 当前距低点2.89%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
17,79.38364292807074,70.2801430572,688195,腾景科技,bottom_area,2023-05-04,26.26,2023-05-04,26.01,0.9611687812379853,9.534794309880802,29.702702702702698,False,-7.47,3.8069,5,6,5,83.33333333333334,22.893949167146577,38.77410468319559,14.038831218762013,0.9611687812379853,历史5/6次成功; 当前距低点0.96%; 最新日涨幅-7.47%; 状态bottom_area; 底部未确认
18,79.14166430664136,72.39968322340377,601369,陕鼓动力,bottom_area,2023-05-04,9.45,2023-04-27,9.2,2.717391304347826,5.00000000000001,31.189229618548993,False,0.0,0.8019,2,3,2,66.66666666666666,36.068111455108365,55.572755417956664,12.282608695652174,2.717391304347826,历史2/3次成功; 当前距低点2.72%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
19,79.00548029952319,74.14400454565322,002385,大北农,bottom_area,2023-05-04,7.13,2023-04-25,6.85,4.087591240875916,4.963503649635047,30.73811931243681,False,0.8487,1.8862,1,1,1,100.0,23.353293413173663,23.353293413173663,10.912408759124084,4.087591240875916,历史1/1次成功; 当前距低点4.09%; 最新日涨幅0.85%; 状态bottom_area; 底部未确认
20,78.26425972073832,69.263264404738,688004,博汇科技,bottom_area,2023-05-04,34.32,2023-04-26,34.0,0.9411764705882361,14.970588235294127,31.313131313131315,True,-4.6931,11.3166,1,1,1,100.0,21.87713310580205,21.87713310580205,14.058823529411763,0.9411764705882361,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-4.69%; 状态bottom_area; 底部已确认
21,77.66160521155122,68.88267666461049,603232,格尔软件,bottom_area,2023-05-04,14.3,2023-04-27,14.15,1.0600706713780943,7.279151943462893,32.29665071770334,True,-5.4233,3.9215,2,3,2,66.66666666666666,20.338554455300404,22.78481012658228,13.939929328621906,1.0600706713780943,历史2/3次成功; 当前距低点1.06%; 最新日涨幅-5.42%; 状态bottom_area; 底部已确认
22,75.34784356715384,71.88262656214923,002642,荣联科技,bottom_area,2023-05-04,6.97,2023-04-27,6.64,4.969879518072291,6.626506024096392,28.138528138528144,False,-0.8535,3.469,2,2,2,100.0,27.816945501903422,35.253456221198164,10.03012048192771,4.969879518072291,历史2/2次成功; 当前距低点4.97%; 最新日涨幅-0.85%; 状态bottom_area; 底部未确认
23,74.05794194727396,66.7928535099406,002156,通富微电,bottom_area,2023-05-04,17.73,2023-05-04,17.39,1.955146635997699,3.162737205290401,29.879032258064512,False,-0.8944,2.7966,2,3,2,66.66666666666666,19.053339641659626,21.92170818505337,13.044853364002302,1.955146635997699,历史2/3次成功; 当前距低点1.96%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
24,73.8902694713983,69.42293201682,688227,品高股份,bottom_area,2023-05-04,24.6,2023-05-04,23.62,4.149026248941577,12.066045723962734,29.132913291329128,False,-7.2048,6.4459,1,1,1,100.0,31.412429378531087,31.412429378531087,10.850973751058424,4.149026248941577,历史1/1次成功; 当前距低点4.15%; 最新日涨幅-7.20%; 状态bottom_area; 底部未确认
25,73.75814890193702,69.37412438679456,688191,智洋创新,bottom_area,2023-05-04,13.87,2023-04-27,13.31,4.207362885048826,10.368144252441764,28.8235294117647,True,-3.007,4.1173,1,1,1,100.0,22.671568627450974,22.671568627450974,10.792637114951173,4.207362885048826,历史1/1次成功; 当前距低点4.21%; 最新日涨幅-3.01%; 状态bottom_area; 底部已确认
26,69.25629853967466,63.15156893948931,688039,当虹科技,bottom_area,2023-05-04,54.02,2023-05-04,52.68,2.543659832953689,7.744874715261956,28.130968622100955,False,-4.3386,2.8998,2,3,2,66.66666666666666,16.905627376113205,17.019445878506282,12.45634016704631,2.543659832953689,历史2/3次成功; 当前距低点2.54%; 最新日涨幅-4.34%; 状态bottom_area; 底部未确认
27,65.46338645679188,58.44863213811424,688107,安路科技,bottom_area,2023-05-04,50.91,2023-05-04,50.2,1.4143426294820591,4.900398406374489,32.4451621585251,False,-4.2145,1.8851,1,3,1,33.33333333333333,67.95615731785945,67.95615731785945,13.58565737051794,1.4143426294820591,历史1/3次成功; 当前距低点1.41%; 最新日涨幅-4.21%; 状态bottom_area; 底部未确认
28,64.7890652480152,60.92377236050215,002222,福晶科技,bottom_area,2023-05-04,26.33,2023-04-27,25.27,4.194697269489509,10.011871784724976,29.13628715647784,True,-1.827,8.8784,2,4,2,50.0,25.202592123323832,25.783972125435533,10.80530273051049,4.194697269489509,历史2/4次成功; 当前距低点4.19%; 最新日涨幅-1.83%; 状态bottom_area; 底部已确认
29,64.61862868539738,57.82183556181093,002157,正邦科技,bottom_area,2023-05-04,2.65,2023-04-28,2.61,1.5325670498084305,1.9157088122605466,27.500000000000007,False,0.0,0.0,1,4,1,25.0,16.780045351473927,16.780045351473927,13.467432950191569,1.5325670498084305,历史1/4次成功; 当前距低点1.53%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
30,63.00778774311378,56.73384934696772,300602,飞荣达,bottom_area,2023-05-04,16.91,2023-05-04,16.6,1.8674698795180644,11.987951807228905,27.668845315904132,False,-11.2336,9.4832,1,2,1,50.0,26.890756302520995,26.890756302520995,13.132530120481936,1.8674698795180644,历史1/2次成功; 当前距低点1.87%; 最新日涨幅-11.23%; 状态bottom_area; 底部未确认
31,62.640279966402105,56.46668411203463,002455,百川股份,bottom_area,2023-05-04,7.93,2023-05-04,7.78,1.9280205655526923,3.9845758354755736,27.289719626168218,False,-2.3399,1.8224,1,3,1,33.33333333333333,35.42600896860987,35.42600896860987,13.071979434447305,1.9280205655526923,历史1/3次成功; 当前距低点1.93%; 最新日涨幅-2.34%; 状态bottom_area; 底部未确认
32,58.81471913822026,55.90783051459799,000059,华锦股份,bottom_area,2023-05-04,7.02,2023-04-25,6.7,4.776119402985065,5.522388059701494,29.916317991631804,False,0.4292,0.7118,1,2,1,50.0,25.41603630862328,25.41603630862328,10.223880597014933,4.776119402985065,历史1/2次成功; 当前距低点4.78%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
33,57.50305985836265,54.75513502272806,002806,华锋股份,bottom_area,2023-05-04,10.77,2023-04-25,10.27,4.868549172346641,6.621226874391429,31.896551724137932,False,0.0929,1.9295,1,2,1,50.0,20.35175879396985,20.35175879396985,10.131450827653358,4.868549172346641,历史1/2次成功; 当前距低点4.87%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
34,57.073179921481795,53.39705585105957,300552,万集科技,bottom_area,2023-05-04,17.75,2023-05-04,17.08,3.922716627634671,5.56206088992976,31.129032258064527,False,-2.3115,7.5583,1,2,1,50.0,23.929299796057098,23.929299796057098,11.07728337236533,3.922716627634671,历史1/2次成功; 当前距低点3.92%; 最新日涨幅-2.31%; 状态bottom_area; 底部未确认
35,56.11293266637239,53.48068042662448,001896,豫能控股,bottom_area,2023-05-04,4.48,2023-04-24,4.27,4.9180327868852665,5.85480093676815,27.993254637436767,False,1.1287,0.7206,1,4,1,25.0,34.93975903614456,34.93975903614456,10.081967213114734,4.9180327868852665,历史1/4次成功; 当前距低点4.92%; 最新日涨幅1.13%; 状态bottom_area; 底部未确认
36,53.38308377348573,50.68660446036895,002758,浙农股份,bottom_area,2023-05-04,12.66,2023-04-25,12.09,4.714640198511169,5.789909015715462,28.249258160237396,False,-0.6279,1.7615,1,2,1,50.0,19.064430714916153,19.064430714916153,10.28535980148883,4.714640198511169,历史1/2次成功; 当前距低点4.71%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
