rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.61643686975337,83.79157119476265,688315,诺禾致源,bottom_area,2022-04-28,18.6,2022-04-27,18.33,1.4729950900163837,9.165302782324078,29.904397705544937,True,-5.8228,1.1697,2,2,2,100.0,54.319731958499396,86.2826357231662,8.527004909983617,1.4729950900163837,历史2/2次成功; 当前距低点1.47%; 最新日涨幅-5.82%; 状态bottom_area; 底部已确认
13,78.6564124700103,73.53876581969585,300609,汇纳科技,bottom_area,2022-04-28,11.74,2022-04-27,11.57,1.4693171996542778,9.680207433016415,28.97483118477593,True,-5.7785,4.0554,1,1,1,100.0,11.498973305954824,11.498973305954824,8.530682800345723,1.4693171996542778,历史1/1次成功; 当前距低点1.47%; 最新日涨幅-5.78%; 状态bottom_area; 底部已确认
14,78.59528006773893,74.05331862436823,605305,中际联合,confirmed_rebound,2022-04-28,40.19,2022-04-27,39.45,1.8757921419518246,10.950570342205324,28.777757717999634,True,-6.5349,5.8804,2,2,2,100.0,12.796369397948393,15.395207931699245,8.124207858048175,1.8757921419518246,历史2/2次成功; 当前距低点1.88%; 最新日涨幅-6.53%; 状态confirmed_rebound; 底部已确认
15,78.58314691035488,75.10143296815315,300534,陇神戎发,bottom_area,2022-04-28,7.83,2022-04-27,7.63,2.6212319790301466,8.125819134993447,30.383211678832122,True,-4.9757,5.4686,2,2,2,100.0,17.353988603988597,22.115384615384613,7.378768020969854,2.6212319790301466,历史2/2次成功; 当前距低点2.62%; 最新日涨幅-4.98%; 状态bottom_area; 底部已确认
16,78.57196250409298,73.09222368437081,002745,木林森,bottom_area,2022-04-28,8.39,2022-04-28,8.29,1.2062726176115974,8.564535585042231,30.2775441547519,False,-8.9034,4.1887,1,1,1,100.0,15.06734006734006,15.06734006734006,8.793727382388402,1.2062726176115974,历史1/1次成功; 当前距低点1.21%; 最新日涨幅-8.90%; 状态bottom_area; 底部未确认
17,78.31697994271045,74.11013966190245,603230,内蒙新华,bottom_area,2022-04-28,10.2,2022-04-27,9.99,2.102102102102093,6.406406406406412,31.43445435827042,False,-3.4091,3.512,1,1,1,100.0,31.521142229544196,31.521142229544196,7.897897897897907,2.102102102102093,历史1/1次成功; 当前距低点2.10%; 最新日涨幅-3.41%; 状态bottom_area; 底部未确认
18,78.19093934438261,76.77470688723936,603113,金能科技,bottom_area,2022-04-28,9.27,2022-04-27,8.91,4.040404040404034,7.744107744107738,32.29483282674772,True,-1.9048,1.3755,3,3,3,100.0,16.864667200863174,20.395634379263292,5.959595959595966,4.040404040404034,历史3/3次成功; 当前距低点4.04%; 最新日涨幅-1.90%; 状态bottom_area; 底部已确认
19,78.13127030668556,73.46767036196925,002247,聚力文化,bottom_area,2022-04-28,2.3,2022-04-27,2.26,1.7699115044247804,7.079646017699122,31.51515151515152,True,-4.1667,2.0082,1,1,1,100.0,14.801444043321304,14.801444043321304,8.23008849557522,1.7699115044247804,历史1/1次成功; 当前距低点1.77%; 最新日涨幅-4.17%; 状态bottom_area; 底部已确认
20,76.91392694483736,72.14887091780331,002299,圣农发展,bottom_area,2022-04-28,16.08,2022-04-28,15.82,1.6434892541087105,5.941845764854622,27.096774193548384,False,-4.7393,1.0871,1,1,1,100.0,15.354980737479357,15.354980737479357,8.35651074589129,1.6434892541087105,历史1/1次成功; 当前距低点1.64%; 最新日涨幅-4.74%; 状态bottom_area; 底部未确认
21,76.64257057438665,71.2687211740042,688148,芳源股份,confirmed_rebound,2022-04-28,13.66,2022-04-28,13.5,1.1851851851851862,19.25925925925927,30.015552099533434,False,-17.9087,11.1475,1,1,1,100.0,15.220125786163516,15.220125786163516,8.814814814814815,1.1851851851851862,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-17.91%; 状态confirmed_rebound; 底部未确认
22,76.61380151508241,72.47537310895804,601163,三角轮胎,bottom_area,2022-04-28,10.28,2022-04-27,10.07,2.0854021847070414,5.759682224428998,27.813620071684582,False,-2.9273,0.2043,1,1,1,100.0,12.312312312312317,12.312312312312317,7.914597815292959,2.0854021847070414,历史1/1次成功; 当前距低点2.09%; 最新日涨幅-2.93%; 状态bottom_area; 底部未确认
23,76.42550929509493,73.97282927920615,688258,卓易信息,bottom_area,2022-04-28,22.62,2022-04-27,21.9,3.2876712328767237,5.6164383561643865,28.196721311475414,False,-1.3949,0.8225,2,2,2,100.0,18.433976828844497,19.85157699443413,6.712328767123276,3.2876712328767237,历史2/2次成功; 当前距低点3.29%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
24,76.38966076015501,71.65878923766817,600095,湘财股份,bottom_area,2022-04-28,6.18,2022-04-27,6.08,1.644736842105257,7.2368421052631495,27.705112960760996,False,-4.3344,1.7223,1,1,1,100.0,12.73542600896861,12.73542600896861,8.355263157894743,1.644736842105257,历史1/1次成功; 当前距低点1.64%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
25,76.3684667258063,71.318933668227,302132,中航成飞,confirmed_rebound,2022-04-28,9.35,2022-04-28,9.22,1.4099783080260195,13.882863340563983,32.255694342395294,False,-14.6119,3.6869,1,1,1,100.0,18.24561403508772,18.24561403508772,8.59002169197398,1.4099783080260195,历史1/1次成功; 当前距低点1.41%; 最新日涨幅-14.61%; 状态confirmed_rebound; 底部未确认
26,76.29752675809628,72.13795896304947,603116,红蜻蜓,bottom_area,2022-04-28,4.96,2022-04-28,4.86,2.0576131687242727,5.144032921810699,30.96590909090909,False,-0.8,2.0563,1,1,1,100.0,10.157618213660246,10.157618213660246,7.942386831275727,2.0576131687242727,历史1/1次成功; 当前距低点2.06%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
27,76.27356568013622,72.51604226633565,600955,维远股份,bottom_area,2022-04-28,26.15,2022-04-28,25.55,2.348336594911929,8.414872798434436,31.354110693175706,False,-7.4664,4.7245,1,1,1,100.0,25.969084423305596,25.969084423305596,7.651663405088072,2.348336594911929,历史1/1次成功; 当前距低点2.35%; 最新日涨幅-7.47%; 状态bottom_area; 底部未确认
28,76.26210556145342,72.62646447421845,300733,西菱动力,bottom_area,2022-04-28,16.82,2022-04-27,16.42,2.4360535931790412,7.429963459196094,27.022222222222215,True,-3.1664,0.6958,1,1,1,100.0,18.444444444444446,18.444444444444446,7.56394640682096,2.4360535931790412,历史1/1次成功; 当前距低点2.44%; 最新日涨幅-3.17%; 状态bottom_area; 底部已确认
29,76.2222139525219,71.7158024343838,300677,英科医疗,bottom_area,2022-04-28,35.6,2022-04-28,34.97,1.8015441807263444,6.662853874749781,27.598343685300204,False,-5.9445,4.2863,1,1,1,100.0,14.964103045375621,14.964103045375621,8.198455819273656,1.8015441807263444,历史1/1次成功; 当前距低点1.80%; 最新日涨幅-5.94%; 状态bottom_area; 底部未确认
30,76.08666333666334,73.0431968031968,002375,亚厦股份,bottom_area,2022-04-28,4.32,2022-04-28,4.2,2.8571428571428594,6.666666666666672,29.530201342281874,False,-2.7027,1.285,1,1,1,100.0,24.825174825174827,24.825174825174827,7.1428571428571415,2.8571428571428594,历史1/1次成功; 当前距低点2.86%; 最新日涨幅-2.70%; 状态bottom_area; 底部未确认
31,76.03306649487277,70.03465419901204,002479,富春环保,bottom_area,2022-04-28,4.39,2022-04-28,4.36,0.6880733944953982,4.587155963302736,28.990228013029306,False,-4.3573,0.8402,1,1,1,100.0,32.11538461538461,32.11538461538461,9.311926605504603,0.6880733944953982,历史1/1次成功; 当前距低点0.69%; 最新日涨幅-4.36%; 状态bottom_area; 底部未确认
32,75.78201442307694,68.8927403846154,600250,南京商旅,bottom_area,2022-04-28,4.42,2022-04-28,4.42,0.0,7.013574660633496,31.472868217054266,False,-7.1429,6.2051,2,2,2,100.0,13.133012820512816,14.8076923076923,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-7.14%; 状态bottom_area; 底部未确认
33,75.65666319528427,69.61999292285915,002631,德尔未来,bottom_area,2022-04-28,4.74,2022-04-28,4.71,0.636942675159241,9.55414012738854,28.636363636363633,False,-9.369,1.284,1,1,1,100.0,29.259259259259256,29.259259259259256,9.36305732484076,0.636942675159241,历史1/1次成功; 当前距低点0.64%; 最新日涨幅-9.37%; 状态bottom_area; 底部未确认
34,75.53806061671045,73.90541155866902,000069,华侨城A,bottom_area,2022-04-28,5.93,2022-04-28,5.71,3.852889667250434,6.129597197898418,28.266331658291456,False,0.5085,2.0837,1,1,1,100.0,19.193548387096765,19.193548387096765,6.147110332749567,3.852889667250434,历史1/1次成功; 当前距低点3.85%; 最新日涨幅0.51%; 状态bottom_area; 底部未确认
35,74.89683726828251,72.48081025962823,002103,广博股份,bottom_area,2022-04-28,3.78,2022-04-27,3.66,3.2786885245901543,7.1038251366120155,27.38095238095238,True,-3.3248,2.0924,1,1,1,100.0,27.990430622009573,27.990430622009573,6.721311475409847,3.2786885245901543,历史1/1次成功; 当前距低点3.28%; 最新日涨幅-3.32%; 状态bottom_area; 底部已确认
36,74.56454087546955,71.53793589528445,600307,酒钢宏兴,bottom_area,2022-04-28,1.82,2022-04-27,1.77,2.8248587570621493,5.649717514124299,31.923076923076927,False,-2.6738,1.4719,1,1,1,100.0,16.33663366336634,16.33663366336634,7.175141242937852,2.8248587570621493,历史1/1次成功; 当前距低点2.82%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
37,74.47263660910521,70.39001569858715,000652,泰达股份,bottom_area,2022-04-28,3.5,2022-04-27,3.43,2.0408163265306074,6.413994169096203,28.985507246376805,False,-3.8462,1.4439,1,1,1,100.0,10.769230769230779,10.769230769230779,7.959183673469393,2.0408163265306074,历史1/1次成功; 当前距低点2.04%; 最新日涨幅-3.85%; 状态bottom_area; 底部未确认
38,74.43923214285716,70.64714285714287,002274,华昌化工,confirmed_rebound,2022-04-28,8.16,2022-04-27,7.98,2.2556390977443574,10.651629072681699,30.48780487804878,False,-7.2727,2.9435,1,1,1,100.0,24.999999999999993,24.999999999999993,7.744360902255643,2.2556390977443574,历史1/1次成功; 当前距低点2.26%; 最新日涨幅-7.27%; 状态confirmed_rebound; 底部未确认
39,74.21631087404563,72.65457697642162,002796,世嘉科技,bottom_area,2022-04-28,6.42,2022-04-27,6.18,3.8834951456310716,8.899676375404542,31.56146179401993,True,-4.1791,2.435,1,1,1,100.0,36.33841886269071,36.33841886269071,6.116504854368928,3.8834951456310716,历史1/1次成功; 当前距低点3.88%; 最新日涨幅-4.18%; 状态bottom_area; 底部已确认
40,74.11906885074522,72.89396027469984,300417,南华仪器,bottom_area,2022-04-28,8.33,2022-04-27,8.0,4.125000000000001,8.250000000000002,29.947460595446586,True,-3.8106,1.84,2,2,2,100.0,23.919141261827036,25.514403292181065,5.875,4.125000000000001,历史2/2次成功; 当前距低点4.13%; 最新日涨幅-3.81%; 状态bottom_area; 底部已确认
41,74.07526845554955,69.94071971488218,603226,菲林格尔,confirmed_rebound,2022-04-28,5.65,2022-04-28,5.54,1.9855595667870092,11.552346570397106,31.604938271604933,False,-7.5286,1.6167,1,1,1,100.0,17.891373801916934,17.891373801916934,8.014440433212991,1.9855595667870092,历史1/1次成功; 当前距低点1.99%; 最新日涨幅-7.53%; 状态confirmed_rebound; 底部未确认
42,74.07404738565059,71.14149712258231,002551,尚荣医疗,bottom_area,2022-04-28,3.93,2022-04-27,3.82,2.879581151832469,6.806282722513095,29.390018484288362,False,-2.963,1.1176,1,1,1,100.0,14.876033057851235,14.876033057851235,7.120418848167532,2.879581151832469,历史1/1次成功; 当前距低点2.88%; 最新日涨幅-2.96%; 状态bottom_area; 底部未确认
43,74.02558117292784,70.24748402652203,002774,快意电梯,bottom_area,2022-04-28,7.27,2022-04-27,7.11,2.2503516174402143,7.313642756680724,27.817258883248723,False,-3.963,1.5572,1,1,1,100.0,12.571428571428566,12.571428571428566,7.749648382559786,2.2503516174402143,历史1/1次成功; 当前距低点2.25%; 最新日涨幅-3.96%; 状态bottom_area; 底部未确认
44,73.98028598704438,67.74407250314802,000910,大亚圣象,bottom_area,2022-04-28,7.93,2022-04-28,7.9,0.37974683544302984,5.06329113924051,28.70036101083032,False,-9.2677,2.7256,1,1,1,100.0,16.020942408376957,16.020942408376957,9.62025316455697,0.37974683544302984,历史1/1次成功; 当前距低点0.38%; 最新日涨幅-9.27%; 状态bottom_area; 底部未确认
45,73.50268544803521,71.65980890916659,002780,三夫户外,bottom_area,2022-04-28,10.46,2022-04-27,10.09,3.666997026759177,9.018830525272548,28.893587033121914,True,-1.784,3.0672,1,1,1,100.0,18.121301775147938,18.121301775147938,6.333002973240823,3.666997026759177,历史1/1次成功; 当前距低点3.67%; 最新日涨幅-1.78%; 状态bottom_area; 底部已确认
46,73.27677049852848,70.33816824948225,000411,英特集团,bottom_area,2022-04-28,10.46,2022-04-27,10.17,2.851524090462153,6.391347099311704,28.279266572637518,False,-3.0584,1.3408,1,1,1,100.0,20.428189116859937,20.428189116859937,7.148475909537848,2.851524090462153,历史1/1次成功; 当前距低点2.85%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
47,73.1560978552508,70.44032624113476,603336,宏辉果蔬,bottom_area,2022-04-28,5.81,2022-04-27,5.64,3.0141843971631195,8.333333333333345,31.719128329297824,True,-4.7541,3.3246,1,1,1,100.0,13.777777777777775,13.777777777777775,6.985815602836881,3.0141843971631195,历史1/1次成功; 当前距低点3.01%; 最新日涨幅-4.75%; 状态bottom_area; 底部已确认
48,73.09333555723231,70.68436179211972,000506,招金黄金,bottom_area,2022-04-28,2.23,2022-04-28,2.16,3.240740740740733,9.72222222222222,30.32258064516129,False,-4.7009,2.946,2,2,2,100.0,10.393820865637593,10.431654676258994,6.7592592592592675,3.240740740740733,历史2/2次成功; 当前距低点3.24%; 最新日涨幅-4.70%; 状态bottom_area; 底部未确认
49,72.9278565943549,70.43890677081346,603213,镇洋发展,confirmed_rebound,2022-04-28,12.99,2022-04-27,12.59,3.1771247021445617,10.881652104845124,30.82417582417582,True,-5.5959,8.1352,1,1,1,100.0,25.982532751091718,25.982532751091718,6.822875297855438,3.1771247021445617,历史1/1次成功; 当前距低点3.18%; 最新日涨幅-5.60%; 状态confirmed_rebound; 底部已确认
50,72.88856674847901,70.58110746593871,603200,上海洗霸,bottom_area,2022-04-28,17.16,2022-04-27,16.61,3.3112582781457,9.21131848284167,30.122002524190155,True,-4.9834,2.2739,1,1,1,100.0,18.17621688231669,18.17621688231669,6.688741721854301,3.3112582781457,历史1/1次成功; 当前距低点3.31%; 最新日涨幅-4.98%; 状态bottom_area; 底部已确认
51,72.39114860736724,69.88640665328363,002174,游族网络,bottom_area,2022-04-28,8.51,2022-04-27,8.25,3.1515151515151487,5.939393939393942,29.12371134020619,False,-2.6316,1.2206,1,1,1,100.0,11.461619348054677,11.461619348054677,6.848484848484851,3.1515151515151487,历史1/1次成功; 当前距低点3.15%; 最新日涨幅-2.63%; 状态bottom_area; 底部未确认
52,72.35523833765268,70.9530050365354,300658,延江股份,confirmed_rebound,2022-04-28,7.59,2022-04-27,7.3,3.9726027397260277,12.465753424657548,32.40740740740741,True,-4.0455,1.58,2,2,2,100.0,21.830856360810415,26.72018348623853,6.027397260273973,3.9726027397260277,历史2/2次成功; 当前距低点3.97%; 最新日涨幅-4.05%; 状态confirmed_rebound; 底部已确认
53,72.33280858252807,71.32185654521828,300672,国科微,bottom_area,2022-04-28,61.66,2022-04-28,59.14,4.261075414271214,8.555968887385868,27.60435793854817,False,-10.8315,4.369,2,2,2,100.0,26.328540267508803,33.08187961653309,5.738924585728787,4.261075414271214,历史2/2次成功; 当前距低点4.26%; 最新日涨幅-10.83%; 状态bottom_area; 底部未确认
54,72.30870259665936,71.1075613575122,300538,同益股份,bottom_area,2022-04-28,10.36,2022-04-27,9.95,4.120603015075379,7.537688442211056,28.826895565092997,True,-2.2642,1.5358,1,1,1,100.0,20.71256038647343,20.71256038647343,5.879396984924622,4.120603015075379,历史1/1次成功; 当前距低点4.12%; 最新日涨幅-2.26%; 状态bottom_area; 底部已确认
55,72.24127252098116,71.42957282973417,688129,东来技术,bottom_area,2022-04-28,12.32,2022-04-27,11.8,4.406779661016945,8.3050847457627,30.588235294117645,True,-2.2222,0.8252,1,1,1,100.0,25.951776649746204,25.951776649746204,5.593220338983055,4.406779661016945,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-2.22%; 状态bottom_area; 底部已确认
56,72.15789755094333,66.81759989225102,002173,创新医疗,bottom_area,2022-04-28,5.23,2022-04-28,5.18,0.965250965250979,7.52895752895754,31.299734748010614,False,-6.6071,2.8782,1,1,1,100.0,18.21705426356588,18.21705426356588,9.034749034749021,0.965250965250979,历史1/1次成功; 当前距低点0.97%; 最新日涨幅-6.61%; 状态bottom_area; 底部未确认
57,71.83352771306647,67.1464426936655,002111,威海广泰,bottom_area,2022-04-28,7.65,2022-04-27,7.54,1.4588859416445665,4.907161803713529,29.925650557620813,False,-2.6718,1.0838,2,3,2,66.66666666666666,14.871161150260495,15.227629513343796,8.541114058355435,1.4588859416445665,历史2/3次成功; 当前距低点1.46%; 最新日涨幅-2.67%; 状态bottom_area; 底部未确认
58,71.79259283732002,66.16180124223607,688168,安博通,bottom_area,2022-04-28,39.48,2022-04-28,39.2,0.714285714285699,7.95918367346938,27.286217770357997,False,-7.1059,1.8796,1,1,1,100.0,11.614906832298136,11.614906832298136,9.2857142857143,0.714285714285699,历史1/1次成功; 当前距低点0.71%; 最新日涨幅-7.11%; 状态bottom_area; 底部未确认
59,71.69287064705905,70.87535154696863,603069,海汽集团,confirmed_rebound,2022-04-28,9.97,2022-04-27,9.55,4.3979057591623025,12.04188481675391,29.727740986019125,True,-1.5795,2.0665,2,2,2,100.0,16.411702569132675,21.284943599803825,5.602094240837698,4.3979057591623025,历史2/2次成功; 当前距低点4.40%; 最新日涨幅-1.58%; 状态confirmed_rebound; 底部已确认
60,71.61338080959521,65.10307346326837,300438,鹏辉能源,confirmed_rebound,2022-04-28,30.49,2022-04-28,30.49,0.0,19.711380780583802,30.704545454545457,False,-19.9948,11.0397,1,1,1,100.0,19.640179910044974,19.640179910044974,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
61,71.58461585648296,66.60273153747949,300521,爱司凯,confirmed_rebound,2022-04-28,10.0,2022-04-27,9.88,1.214574898785417,11.33603238866396,32.467532467532465,True,-7.4074,1.7722,2,3,2,66.66666666666666,20.189761505610566,20.590790616854918,8.785425101214583,1.214574898785417,历史2/3次成功; 当前距低点1.21%; 最新日涨幅-7.41%; 状态confirmed_rebound; 底部已确认
62,71.573147854103,69.4349563301597,605177,东亚药业,bottom_area,2022-04-28,18.51,2022-04-27,17.9,3.4078212290502967,6.703910614525157,32.40181268882176,False,-2.6302,1.5752,1,1,1,100.0,12.17628350749659,12.17628350749659,6.592178770949704,3.4078212290502967,历史1/1次成功; 当前距低点3.41%; 最新日涨幅-2.63%; 状态bottom_area; 底部未确认
63,71.44760006770463,70.21574489412352,300651,金陵体育,bottom_area,2022-04-28,23.94,2022-04-27,23.0,4.086956521739136,9.913043478260875,27.6274386406545,True,-3.5844,1.5667,1,1,1,100.0,25.720461095100855,25.720461095100855,5.913043478260865,4.086956521739136,历史1/1次成功; 当前距低点4.09%; 最新日涨幅-3.58%; 状态bottom_area; 底部已确认
64,71.08210608675141,69.56311013346483,002570,贝因美,bottom_area,2022-04-28,4.03,2022-04-27,3.88,3.8659793814433083,7.474226804123712,29.454545454545457,False,-3.125,1.5872,2,2,2,100.0,12.029801737395566,13.265306122448967,6.134020618556693,3.8659793814433083,历史2/2次成功; 当前距低点3.87%; 最新日涨幅-3.12%; 状态bottom_area; 底部未确认
65,70.79709045640787,70.00517669291338,000923,河钢资源,bottom_area,2022-04-28,13.26,2022-04-27,12.7,4.4094488188976415,7.874015748031496,27.799886299033545,False,-2.7146,2.0048,1,1,1,100.0,27.519999999999996,27.519999999999996,5.590551181102359,4.4094488188976415,历史1/1次成功; 当前距低点4.41%; 最新日涨幅-2.71%; 状态bottom_area; 底部未确认
66,70.7853922018111,68.35250638145428,001234,泰慕士,confirmed_rebound,2022-04-28,24.78,2022-04-28,24.02,3.1640299750208225,13.363863447127397,27.123786407766993,False,-7.1562,62.8673,1,1,1,100.0,23.79835873388042,23.79835873388042,6.835970024979178,3.1640299750208225,历史1/1次成功; 当前距低点3.16%; 最新日涨幅-7.16%; 状态confirmed_rebound; 底部未确认
67,70.14457411788516,68.47764032230805,603160,汇顶科技,bottom_area,2022-04-28,51.35,2022-04-28,49.5,3.73737373737374,6.222222222222219,27.73722627737226,False,-1.6472,1.5644,1,1,1,100.0,11.069099158710646,11.069099158710646,6.262626262626261,3.73737373737374,历史1/1次成功; 当前距低点3.74%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
68,69.96264674637128,69.06979332052065,688095,福昕软件,bottom_area,2022-04-28,82.0,2022-04-28,78.6,4.325699745547081,7.989821882951656,30.931458699472763,False,-4.0711,1.5611,1,1,1,100.0,31.679509356817103,31.679509356817103,5.67430025445292,4.325699745547081,历史1/1次成功; 当前距低点4.33%; 最新日涨幅-4.07%; 状态bottom_area; 底部未确认
69,69.81647307775728,68.23300667805559,603099,长白山,bottom_area,2022-04-28,7.11,2022-04-27,6.85,3.7956204379562144,8.9051094890511,28.496868475991654,True,-3.1335,1.3996,1,1,1,100.0,11.48936170212766,11.48936170212766,6.204379562043786,3.7956204379562144,历史1/1次成功; 当前距低点3.80%; 最新日涨幅-3.13%; 状态bottom_area; 底部已确认
70,69.69300358029088,68.5426376339862,002156,通富微电,bottom_area,2022-04-28,12.87,2022-04-27,12.36,4.126213592233007,7.443365695792881,30.639730639730644,False,-2.7211,1.1596,1,1,1,100.0,16.184971098265883,16.184971098265883,5.8737864077669935,4.126213592233007,历史1/1次成功; 当前距低点4.13%; 最新日涨幅-2.72%; 状态bottom_area; 底部未确认
71,69.61693825973354,67.64091162790702,603087,甘李药业,bottom_area,2022-04-28,40.05,2022-04-27,38.7,3.488372093023241,7.028423772609815,28.847214561500273,False,-3.2375,1.5403,1,1,1,100.0,13.733333333333325,13.733333333333325,6.511627906976759,3.488372093023241,历史1/1次成功; 当前距低点3.49%; 最新日涨幅-3.24%; 状态bottom_area; 底部未确认
72,69.37885018521023,68.02090116023281,603132,金徽股份,bottom_area,2022-04-28,11.02,2022-04-27,10.6,3.9622641509433953,9.150943396226422,30.582842174197772,True,-4.3403,7.4914,1,1,1,100.0,12.391738840772826,12.391738840772826,6.037735849056605,3.9622641509433953,历史1/1次成功; 当前距低点3.96%; 最新日涨幅-4.34%; 状态bottom_area; 底部已确认
