rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.09554131067216,73.96579148071727,002006,精工科技,bottom_area,2023-04-10,22.5,2023-04-06,22.27,1.0327795240233517,3.996407723394704,27.765163801492047,False,-2.2589,0.9639,2,3,2,66.66666666666666,46.311086714106686,61.48648648648647,18.96722047597665,1.0327795240233517,历史2/3次成功; 当前距低点1.03%; 最新日涨幅-2.26%; 状态bottom_area; 底部未确认
2,86.53154694164405,72.31613269530783,002329,皇氏集团,bottom_area,2023-04-10,6.42,2023-04-10,6.41,0.15600624024960666,2.9641185647425816,27.733934611048472,False,-2.5797,2.3802,1,1,1,100.0,27.644230769230756,27.644230769230756,19.843993759750393,0.15600624024960666,历史1/1次成功; 当前距低点0.16%; 最新日涨幅-2.58%; 状态bottom_area; 底部未确认
3,86.51705285103934,77.18430954057736,603356,华菱精工,bottom_area,2023-04-10,12.24,2023-04-06,11.8,3.7288135593220293,7.711864406779662,30.3834808259587,True,-1.3699,1.55,2,2,2,100.0,31.91400245070737,38.38297872340427,16.27118644067797,3.7288135593220293,历史2/2次成功; 当前距低点3.73%; 最新日涨幅-1.37%; 状态bottom_area; 底部已确认
4,79.97441417065556,72.6875204787357,300530,领湃科技,bottom_area,2023-04-10,24.04,2023-04-06,22.95,4.749455337690631,6.753812636165581,28.393135725429016,False,0.5858,0.339,3,4,3,75.0,27.802573379948058,34.07510431154381,15.25054466230937,4.749455337690631,历史3/4次成功; 当前距低点4.75%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
5,74.53253496423177,64.33198680214942,300763,锦浪科技,bottom_area,2023-04-10,129.54,2023-04-10,127.1,1.9197482297403603,2.3446105428796367,28.025369499971692,False,1.5363,1.6692,1,2,1,50.0,35.693617021276594,35.693617021276594,18.080251770259643,1.9197482297403603,历史1/2次成功; 当前距低点1.92%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
6,74.3587829060478,62.297665172139425,000983,山西焦煤,bottom_area,2023-04-10,10.32,2023-04-10,10.29,0.29154518950438424,3.790087463556857,27.433004231311713,False,-3.8211,1.8787,2,3,2,66.66666666666666,24.546889986789015,27.212389380530986,19.708454810495617,0.29154518950438424,历史2/3次成功; 当前距低点0.29%; 最新日涨幅-3.82%; 状态bottom_area; 底部未确认
7,70.55873451033561,61.419320044589334,002192,融捷股份,bottom_area,2023-04-10,76.06,2023-04-06,74.29,2.3825548526046516,3.0825144703190093,29.43579027355623,False,1.3863,3.5491,1,2,1,50.0,25.707231766279197,25.707231766279197,17.61744514739535,2.3825548526046516,历史1/2次成功; 当前距低点2.38%; 最新日涨幅1.39%; 状态bottom_area; 底部未确认
8,68.19628595480634,59.915789239662054,000887,中鼎股份,bottom_area,2023-04-10,12.46,2023-04-06,12.11,2.890173410404636,3.3856317093311326,28.512396694214885,False,0.4839,0.745,1,2,1,50.0,23.84615384615385,23.84615384615385,17.109826589595365,2.890173410404636,历史1/2次成功; 当前距低点2.89%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
9,65.55065992501265,55.040809819551065,002347,泰尔股份,bottom_area,2023-04-10,4.86,2023-04-10,4.84,0.41322314049587733,3.305785123966945,31.63841807909605,False,-2.2133,2.3027,1,2,1,50.0,29.585798816568047,29.585798816568047,19.586776859504123,0.41322314049587733,历史1/2次成功; 当前距低点0.41%; 最新日涨幅-2.21%; 状态bottom_area; 底部未确认
10,62.5612994217033,52.61918252290345,603030,全筑股份,bottom_area,2023-04-10,1.99,2023-04-10,1.98,0.5050505050505055,5.555555555555549,30.526315789473685,False,-3.8647,3.1908,1,2,1,50.0,27.906976744186036,27.906976744186036,19.494949494949495,0.5050505050505055,历史1/2次成功; 当前距低点0.51%; 最新日涨幅-3.86%; 状态bottom_area; 底部未确认
