rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.9828331436094,88.26792573097487,300480,光力科技,bottom_area,2023-12-21,21.12,2023-12-21,20.62,2.424830261881668,3.6372453928225026,28.328119568995476,False,0.0948,1.4779,4,4,4,100.0,28.906122193898153,39.69465648854962,5.5751697381183325,2.424830261881668,历史4/4次成功; 当前距低点2.42%; 最新日涨幅0.09%; 状态bottom_area; 底部未确认
2,90.68717938292409,87.93827126647469,300707,威唐工业,bottom_area,2023-12-21,17.07,2023-12-21,16.67,2.3995200959807947,3.1193761247750422,28.08455565142363,False,0.53,4.9412,5,5,5,100.0,26.823532716725207,59.14285714285715,5.600479904019205,2.3995200959807947,历史5/5次成功; 当前距低点2.40%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
3,87.07398720677115,83.90270803914662,002137,实益达,bottom_area,2023-12-21,6.9,2023-12-21,6.76,2.0710059171597717,2.514792899408283,30.309278350515463,False,-0.1447,4.5788,3,3,3,100.0,40.23979317349941,89.3034825870647,5.928994082840228,2.0710059171597717,历史3/3次成功; 当前距低点2.07%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
4,86.80746129024055,85.04640907942822,000301,东方盛虹,bottom_area,2023-12-21,8.77,2023-12-21,8.52,2.9342723004694835,3.6384976525821657,30.900243309002434,False,1.2702,0.3289,5,5,5,100.0,17.830913572573255,28.337639965546952,5.065727699530517,2.9342723004694835,历史5/5次成功; 当前距低点2.93%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
5,84.46593010367977,82.52310053675727,600152,维科技术,bottom_area,2023-12-21,7.0,2023-12-21,6.81,2.790014684287818,3.377386196769463,27.78366914103924,False,1.3025,1.5149,3,3,3,100.0,19.163086112545617,24.87644151565074,5.209985315712181,2.790014684287818,历史3/3次成功; 当前距低点2.79%; 最新日涨幅1.30%; 状态bottom_area; 底部未确认
6,83.92557543168273,80.35427434948346,002142,宁波银行,bottom_area,2023-12-21,19.89,2023-12-21,19.55,1.739130434782608,1.8414322250639357,32.7716643741403,False,1.1185,0.5034,1,1,1,100.0,27.95425667090217,27.95425667090217,6.260869565217392,1.739130434782608,历史1/1次成功; 当前距低点1.74%; 最新日涨幅1.12%; 状态bottom_area; 底部未确认
7,83.67600692167045,82.16152632043028,688182,灿勤科技,bottom_area,2023-12-21,17.23,2023-12-21,16.72,3.0502392344497706,4.665071770334936,28.055077452667813,False,1.2338,2.9782,2,2,2,100.0,37.0756547041707,49.999999999999986,4.949760765550229,3.0502392344497706,历史2/2次成功; 当前距低点3.05%; 最新日涨幅1.23%; 状态bottom_area; 底部未确认
8,81.90713551045427,80.5933406522364,002706,良信股份,bottom_area,2023-12-21,8.49,2023-12-21,8.23,3.1591737545564977,4.2527339003645155,29.05172413793103,False,2.2892,1.121,3,3,3,100.0,13.31320867002797,14.727153188691638,4.840826245443503,3.1591737545564977,历史3/3次成功; 当前距低点3.16%; 最新日涨幅2.29%; 状态bottom_area; 底部未确认
9,81.67535614248946,80.70985507246374,603013,亚普股份,bottom_area,2023-12-21,17.12,2023-12-21,16.56,3.381642512077309,3.6231884057971104,27.208791208791215,False,1.0626,1.0299,1,1,1,100.0,53.30739299610896,53.30739299610896,4.618357487922691,3.381642512077309,历史1/1次成功; 当前距低点3.38%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
10,81.5321139545222,78.01364615478941,601016,节能风电,bottom_area,2023-12-21,2.98,2023-12-21,2.93,1.7064846416382191,2.3890784982935096,28.186274509803923,False,0.6757,0.3479,1,1,1,100.0,14.970059880239523,14.970059880239523,6.293515358361781,1.7064846416382191,历史1/1次成功; 当前距低点1.71%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
11,81.01956641391723,77.78124324331289,301499,维科精密,bottom_area,2023-12-21,30.36,2023-12-19,29.8,1.879194630872479,3.7583892617449695,28.537170263788976,False,-0.9138,7.3492,2,2,2,100.0,21.64412366506522,21.950454687989964,6.120805369127521,1.879194630872479,历史2/2次成功; 当前距低点1.88%; 最新日涨幅-0.91%; 状态bottom_area; 底部未确认
12,80.68218118498996,77.08457592930556,603267,鸿远电子,bottom_area,2023-12-21,47.43,2023-12-21,46.67,1.6284551103492564,2.828369402185559,28.726328649969457,False,0.2325,1.3386,1,1,1,100.0,9.01856763925729,9.01856763925729,6.371544889650743,1.6284551103492564,历史1/1次成功; 当前距低点1.63%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
13,80.48043096355825,78.45903075496564,002812,恩捷股份,bottom_area,2023-12-21,51.39,2023-12-21,50.05,2.6773226773226844,3.7762237762237776,30.515063168124396,False,1.321,3.3762,2,2,2,100.0,12.59852935086754,16.39800995024876,5.3226773226773165,2.6773226773226844,历史2/2次成功; 当前距低点2.68%; 最新日涨幅1.32%; 状态bottom_area; 底部未确认
14,80.2668211940858,77.5922140017668,605188,国光连锁,bottom_area,2023-12-21,8.68,2023-12-21,8.49,2.237926972909299,2.826855123674914,29.426433915211962,False,0.2309,0.7599,1,1,1,100.0,19.218749999999993,19.218749999999993,5.762073027090701,2.237926972909299,历史1/1次成功; 当前距低点2.24%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
15,79.98907125048675,77.74218722659667,002451,摩恩电气,bottom_area,2023-12-21,6.92,2023-12-21,6.75,2.5185185185185177,3.1111111111111107,28.571428571428566,False,0.0,4.7915,1,1,1,100.0,23.464566929133863,23.464566929133863,5.481481481481483,2.5185185185185177,历史1/1次成功; 当前距低点2.52%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
16,79.85870832730028,78.14883044524679,000710,贝瑞基因,bottom_area,2023-12-21,11.81,2023-12-21,11.48,2.874564459930314,3.048780487804875,29.957291031116533,False,0.2547,5.693,2,2,2,100.0,13.34858824670914,17.3469387755102,5.125435540069686,2.874564459930314,历史2/2次成功; 当前距低点2.87%; 最新日涨幅0.25%; 状态bottom_area; 底部未确认
17,79.66585659112386,74.81800020365871,601628,中国人寿,bottom_area,2023-12-21,27.36,2023-12-21,27.16,0.7363770250368162,1.3622974963181185,29.16014606155452,False,0.2198,0.0476,1,1,1,100.0,25.736235595390532,25.736235595390532,7.263622974963184,0.7363770250368162,历史1/1次成功; 当前距低点0.74%; 最新日涨幅0.22%; 状态bottom_area; 底部未确认
18,79.51527846924509,73.71113938719024,603230,内蒙新华,bottom_area,2023-12-21,16.53,2023-12-21,16.52,0.060532687651341184,7.021791767554481,27.797202797202797,False,-9.9673,45.1179,2,2,2,100.0,27.522332876533863,31.521142229544196,7.939467312348659,0.060532687651341184,历史2/2次成功; 当前距低点0.06%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
19,79.18617680273609,76.29440604055512,001270,铖昌科技,bottom_area,2023-12-21,62.75,2023-12-21,61.48,2.06571242680547,5.400130123617437,31.840354767184042,False,0.9654,6.1314,1,1,1,100.0,10.130270826191285,10.130270826191285,5.9342875731945295,2.06571242680547,历史1/1次成功; 当前距低点2.07%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
20,79.10513724027703,74.73445986343606,601933,永辉超市,bottom_area,2023-12-21,2.9,2023-12-21,2.87,1.04529616724738,1.7421602787456383,28.07017543859649,False,-1.0239,0.4075,1,1,1,100.0,11.70825335892515,11.70825335892515,6.954703832752621,1.04529616724738,历史1/1次成功; 当前距低点1.05%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
21,79.00187967566838,77.7267209428256,300347,泰格医药,bottom_area,2023-12-21,53.64,2023-12-21,52.0,3.153846153846155,4.692307692307688,28.95204262877442,False,2.0936,1.7195,2,2,2,100.0,14.502635341907641,20.78172934893761,4.846153846153845,3.153846153846155,历史2/2次成功; 当前距低点3.15%; 最新日涨幅2.09%; 状态bottom_area; 底部未确认
22,78.78712772065012,77.59592540630469,002129,TCL中环,bottom_area,2023-12-21,14.8,2023-12-21,14.34,3.2078103207810384,4.463040446304048,27.502527805864514,False,2.6352,2.9238,1,1,1,100.0,31.12759643916912,31.12759643916912,4.7921896792189616,3.2078103207810384,历史1/1次成功; 当前距低点3.21%; 最新日涨幅2.64%; 状态bottom_area; 底部未确认
23,78.71376610085996,76.23761408097161,605358,立昂微,bottom_area,2023-12-21,26.7,2023-12-21,26.09,2.3380605596013777,2.5297048677654277,27.52777777777778,False,1.0981,0.7918,1,1,1,100.0,13.16339869281045,13.16339869281045,5.661939440398623,2.3380605596013777,历史1/1次成功; 当前距低点2.34%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
24,78.38983638487784,74.05093429966912,600358,国旅联合,bottom_area,2023-12-21,5.83,2023-12-21,5.77,1.0398613518197661,7.2790294627383165,28.322981366459636,False,-4.4262,14.4518,1,1,1,100.0,18.181818181818198,18.181818181818198,6.960138648180234,1.0398613518197661,历史1/1次成功; 当前距低点1.04%; 最新日涨幅-4.43%; 状态bottom_area; 底部未确认
25,78.29431000011677,75.88239664185727,002508,老板电器,bottom_area,2023-12-21,21.57,2023-12-21,21.07,2.3730422401518747,2.6578073089700935,31.922455573505655,False,2.1307,0.4883,1,1,1,100.0,11.682435211846977,11.682435211846977,5.626957759848125,2.3730422401518747,历史1/1次成功; 当前距低点2.37%; 最新日涨幅2.13%; 状态bottom_area; 底部未确认
26,78.10486365538941,74.51843784293663,002821,凯莱英,bottom_area,2023-12-21,117.47,2023-12-21,115.67,1.5561511195642752,2.5417134952883185,27.022082018927446,False,-0.136,1.0846,1,1,1,100.0,16.80893761044718,16.80893761044718,6.443848880435725,1.5561511195642752,历史1/1次成功; 当前距低点1.56%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
27,76.55379400358434,72.42585408068169,603153,上海建科,confirmed_rebound,2023-12-21,21.7,2023-12-21,21.46,1.118359739049387,12.441752096924501,28.418945963975982,False,-7.7381,40.4616,1,1,1,100.0,20.622119815668214,20.622119815668214,6.881640260950614,1.118359739049387,历史1/1次成功; 当前距低点1.12%; 最新日涨幅-7.74%; 状态confirmed_rebound; 底部未确认
28,76.30680016347587,75.04764215527788,300683,海特生物,bottom_area,2023-12-21,36.19,2023-12-21,35.09,3.134796238244498,3.134796238244498,32.04879938032532,False,0.4441,0.9544,1,1,1,100.0,16.532137518684582,16.532137518684582,4.865203761755502,3.134796238244498,历史1/1次成功; 当前距低点3.13%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
29,75.6170299158818,74.68947827235506,002369,卓翼科技,bottom_area,2023-12-21,5.54,2023-12-21,5.36,3.358208955223875,3.731343283582076,31.193838254172015,False,1.2797,3.4608,1,1,1,100.0,17.345132743362825,17.345132743362825,4.6417910447761255,3.358208955223875,历史1/1次成功; 当前距低点3.36%; 最新日涨幅1.28%; 状态bottom_area; 底部未确认
30,75.17308426646912,75.95813814059957,600199,金种子酒,bottom_area,2023-12-21,18.19,2023-12-21,17.4,4.540229885057487,4.827586206896551,27.1356783919598,False,3.9429,2.5106,2,2,2,100.0,21.988506873820672,23.70304114490161,3.4597701149425135,4.540229885057487,历史2/2次成功; 当前距低点4.54%; 最新日涨幅3.94%; 状态bottom_area; 底部未确认
31,74.70004367173681,76.0393225863516,603032,德新科技,bottom_area,2023-12-21,17.26,2023-12-21,16.45,4.924012158054725,5.167173252279644,32.44353182751541,False,3.6637,3.0909,3,3,3,100.0,10.462743584496554,12.354085603112855,3.075987841945275,4.924012158054725,历史3/3次成功; 当前距低点4.92%; 最新日涨幅3.66%; 状态bottom_area; 底部未确认
32,74.65908279987661,74.96411389000124,002709,天赐材料,bottom_area,2023-12-21,22.02,2023-12-21,21.13,4.212020823473737,5.205868433506869,27.087646652864052,False,3.5748,1.7557,1,1,1,100.0,29.287749287749286,29.287749287749286,3.7879791765262634,4.212020823473737,历史1/1次成功; 当前距低点4.21%; 最新日涨幅3.57%; 状态bottom_area; 底部未确认
33,73.91466533766909,72.19036190798663,301393,昊帆生物,bottom_area,2023-12-21,60.79,2023-12-21,59.15,2.7726120033812354,4.006762468300938,27.494483942142683,False,-1.074,5.2496,1,1,1,100.0,19.203856320945413,19.203856320945413,5.2273879966187655,2.7726120033812354,历史1/1次成功; 当前距低点2.77%; 最新日涨幅-1.07%; 状态bottom_area; 底部未确认
34,73.06459380953773,72.69361416743484,002594,比亚迪,bottom_area,2023-12-21,189.68,2023-12-21,182.85,3.7353021602406415,3.8993710691823877,27.15139442231076,False,2.5963,1.1431,1,1,1,100.0,11.237113402061862,11.237113402061862,4.264697839759359,3.7353021602406415,历史1/1次成功; 当前距低点3.74%; 最新日涨幅2.60%; 状态bottom_area; 底部未确认
35,72.27359527844317,72.03021595239254,600132,重庆啤酒,bottom_area,2023-12-21,62.98,2023-12-21,60.66,3.8245961094625787,4.500494559841748,27.30976632714201,False,2.7574,1.0136,1,1,1,100.0,8.765027322404368,8.765027322404368,4.175403890537421,3.8245961094625787,历史1/1次成功; 当前距低点3.82%; 最新日涨幅2.76%; 状态bottom_area; 底部未确认
36,72.03506924019787,71.44510860906732,688059,华锐精密,bottom_area,2023-12-21,78.28,2023-12-21,75.58,3.57237364382112,5.451177560201118,27.74378585086042,False,-0.2803,2.4046,2,2,2,100.0,8.333981274083223,8.495327102803742,4.42762635617888,3.57237364382112,历史2/2次成功; 当前距低点3.57%; 最新日涨幅-0.28%; 状态bottom_area; 底部未确认
37,70.80594003273882,67.59516948232825,002456,欧菲光,bottom_area,2023-12-21,8.32,2023-12-21,8.19,1.587301587301597,3.418803418803433,29.274611398963735,False,-0.716,3.9374,2,3,2,66.66666666666666,18.85779803607102,19.191919191919197,6.412698412698403,1.587301587301597,历史2/3次成功; 当前距低点1.59%; 最新日涨幅-0.72%; 状态bottom_area; 底部未确认
38,68.23707454022944,69.19275330557511,688121,卓然股份,bottom_area,2023-12-21,20.62,2023-12-21,19.69,4.7232097511427105,7.668867445403747,27.980980248719817,False,-2.7358,3.8039,2,2,2,100.0,10.331567409572514,11.470588235294118,3.27679024885729,4.7232097511427105,历史2/2次成功; 当前距低点4.72%; 最新日涨幅-2.74%; 状态bottom_area; 底部未确认
39,58.50126249699967,57.681649760740015,600960,渤海汽车,bottom_area,2023-12-21,4.11,2023-12-21,3.98,3.266331658291466,4.020100502512555,28.417266187050355,False,0.9828,2.8148,1,2,1,50.0,16.445623342175058,16.445623342175058,4.733668341708534,3.266331658291466,历史1/2次成功; 当前距低点3.27%; 最新日涨幅0.98%; 状态bottom_area; 底部未确认
