rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,58.054192315717586,51.467253438480206,600550,保变电气,bottom_area,2024-09-26,9.47,2024-09-24,13.45,2024-09-26,9.16,3.384279475982538,11.24454148471615,31.89591078066914,29.591078066914488,False,-4.439959636730572,19.840133476081604,4,16,4,25.0,38.002207761937626,56.0234541577825,2007-11-12; 2015-06-30; 2017-04-24; 2024-02-06,16.615720524017462,3.384279475982538,历史4/16次成功; 当前距低点3.38%; 最新日涨幅-4.44%; 状态bottom_area; 底部未确认
