rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,79.66781152283785,66.65962064988096,002682,龙洲股份,bottom_area,2024-12-23,4.53,2024-12-13,6.45,2024-12-23,4.52,0.22123893805311232,10.39823008849559,29.922480620155046,29.767441860465116,False,-8.669354838709676,7.735371513178495,6,9,6,66.66666666666666,30.469778290190312,42.121212121212146,2015-07-16; 2015-09-02; 2017-07-18; 2019-08-06; 2023-11-03; 2024-09-18,19.778761061946888,0.22123893805311232,历史6/9次成功; 当前距低点0.22%; 最新日涨幅-8.67%; 状态bottom_area; 底部未确认
2,78.8204066659799,67.47920004083021,000716,黑芝麻,bottom_area,2024-12-23,6.89,2024-12-13,9.92,2024-12-23,6.79,1.4727540500736325,8.5419734904271,31.552419354838708,30.54435483870968,False,-5.616438356164388,10.236075210909863,10,17,10,58.82352941176471,27.372026462671506,40.211640211640216,1997-07-08; 1999-10-22; 2003-11-07; 2003-12-22; 2007-06-07; 2008-04-22; 2008-09-18; 2009-08-20; 2013-04-08; 2024-02-06,18.527245949926368,1.4727540500736325,历史10/17次成功; 当前距低点1.47%; 最新日涨幅-5.62%; 状态bottom_area; 底部未确认
3,77.19247660231845,65.1230117567366,002400,省广集团,bottom_area,2024-12-23,9.0,2024-12-16,13.12,2024-12-23,8.94,0.671140939597321,13.646532438478756,31.859756097560975,31.40243902439024,False,-8.069458631256376,18.963144268353595,5,8,5,62.5,36.75114569364781,67.27272727272727,2012-01-19; 2012-05-28; 2015-06-30; 2020-04-29; 2020-09-11,19.32885906040268,0.671140939597321,历史5/8次成功; 当前距低点0.67%; 最新日涨幅-8.07%; 状态bottom_area; 底部未确认
4,74.6166818731299,62.81271818186306,300961,深水海纳,bottom_area,2024-12-23,10.93,2024-12-13,15.69,2024-12-23,10.87,0.5519779208831693,10.763569457221712,30.72020395156151,30.337794773741233,False,-9.14380714879468,10.501760747275478,3,5,3,60.0,28.28617119073482,32.596685082872916,2021-07-28; 2022-01-28; 2024-01-23,19.448022079116832,0.5519779208831693,历史3/5次成功; 当前距低点0.55%; 最新日涨幅-9.14%; 状态bottom_area; 底部未确认
5,74.33574082551412,62.43219500347763,300127,银河磁体,bottom_area,2024-12-23,25.92,2024-12-05,36.11,2024-12-23,25.81,0.42619139868269273,6.741573033707874,28.523954583217947,28.219329825533084,False,-4.985337243401755,4.6040983656496,6,10,6,60.0,24.698448346635296,34.38621679827709,2010-10-18; 2015-06-30; 2016-01-14; 2019-09-26; 2020-02-04; 2024-02-06,19.573808601317307,0.42619139868269273,历史6/10次成功; 当前距低点0.43%; 最新日涨幅-4.99%; 状态bottom_area; 底部未确认
6,74.27594459904526,61.89662049920439,603030,全筑股份,bottom_area,2024-12-23,2.9,2024-12-11,4.09,2024-12-23,2.9,0.0,8.620689655172415,29.095354523227385,29.095354523227385,False,-7.643312101910837,3.002550788259896,7,12,7,58.333333333333336,32.46390949393037,51.87969924812029,2015-07-29; 2015-08-26; 2018-02-07; 2022-04-28; 2023-04-11; 2023-05-31; 2024-06-21,20.0,0.0,历史7/12次成功; 当前距低点0.00%; 最新日涨幅-7.64%; 状态bottom_area; 底部未确认
7,73.7665242068021,62.172614378827596,600732,爱旭股份,bottom_area,2024-12-23,11.39,2024-11-29,16.4,2024-12-23,11.32,0.6183745583038894,6.095406360424024,30.975609756097555,30.548780487804866,False,-1.4705882352941124,3.2247758873782164,12,22,12,54.54545454545454,27.261775214743462,37.6930063578565,1999-05-19; 2001-09-27; 2003-01-02; 2003-05-13; 2005-12-05; 2006-04-25; 2008-01-23; 2008-03-18; 2008-09-18; 2015-05-07; 2018-02-08; 2021-07-28,19.381625441696112,0.6183745583038894,历史12/22次成功; 当前距低点0.62%; 最新日涨幅-1.47%; 状态bottom_area; 底部未确认
8,73.07263625158483,61.47280260865102,600106,重庆路桥,bottom_area,2024-12-23,5.84,2024-12-13,8.03,2024-12-23,5.81,0.5163511187607616,4.991394148020655,27.646326276463263,27.27272727272727,False,-4.105090311986858,2.9277026391527623,7,13,7,53.84615384615385,33.978941717341726,48.50000000000001,2001-10-22; 2007-06-26; 2008-04-22; 2011-10-24; 2015-06-30; 2018-07-06; 2024-02-06,19.48364888123924,0.5163511187607616,历史7/13次成功; 当前距低点0.52%; 最新日涨幅-4.11%; 状态bottom_area; 底部未确认
9,71.53910904417275,59.996524996418835,605337,李子园,bottom_area,2024-12-23,11.56,2024-12-13,16.67,2024-12-23,11.52,0.34722222222223026,6.423611111111113,30.89382123575286,30.65386922615477,False,-5.939788445890959,4.104381589499638,2,4,2,50.0,32.30210571551354,37.98882681564246,2021-05-28; 2024-02-06,19.65277777777777,0.34722222222223026,历史2/4次成功; 当前距低点0.35%; 最新日涨幅-5.94%; 状态bottom_area; 底部未确认
10,71.15559126098981,59.666717638876555,002313,日海智能,bottom_area,2024-12-23,8.86,2024-12-17,12.3,2024-12-23,8.83,0.3397508493771162,9.39977349943375,28.21138211382114,27.967479674796756,False,-8.47107438016529,7.808427554059818,5,10,5,50.0,30.43736330890526,47.69520225776104,2013-11-01; 2016-02-01; 2016-03-01; 2018-02-08; 2023-12-26,19.660249150622885,0.3397508493771162,历史5/10次成功; 当前距低点0.34%; 最新日涨幅-8.47%; 状态bottom_area; 底部未确认
