rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,80.11394291101125,75.99689978239843,002855,捷荣技术,bottom_area,2023-02-21,10.47,2023-02-17,10.34,1.257253384912967,3.094777562862672,30.087897227856658,False,-0.6641,3.0081,1,1,1,100.0,21.093749999999993,21.093749999999993,6.742746615087033,1.257253384912967,历史1/1次成功; 当前距低点1.26%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
2,75.75992798752733,72.55381946593371,002767,先锋电子,bottom_area,2023-02-21,13.94,2023-02-17,13.7,1.7518248175182498,2.3357664233576667,27.85676671932596,False,-0.0717,2.6936,1,1,1,100.0,8.645054031587705,8.645054031587705,6.24817518248175,1.7518248175182498,历史1/1次成功; 当前距低点1.75%; 最新日涨幅-0.07%; 状态bottom_area; 底部未确认
3,70.85482191229731,69.57459442941064,002403,爱仕达,bottom_area,2023-02-21,10.13,2023-02-16,9.83,3.051881993896243,5.0864699898270604,29.78571428571429,False,-0.2953,1.8048,1,1,1,100.0,8.563899868247699,8.563899868247699,4.9481180061037575,3.051881993896243,历史1/1次成功; 当前距低点3.05%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
