rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.79935698845368,88.75057062601086,300437,清水源,bottom_area,2023-10-20,12.1,2023-10-19,11.9,1.680672268907557,3.8655462184873866,29.082240762812877,False,0.0827,1.3068,6,6,6,100.0,22.379050532903687,30.330330330330323,6.319327731092443,1.680672268907557,历史6/6次成功; 当前距低点1.68%; 最新日涨幅0.08%; 状态bottom_area; 底部未确认
2,87.69805746368021,84.2605032427179,688103,国力电子,bottom_area,2023-10-20,46.69,2023-10-20,45.81,1.920977952412127,3.252564942152357,29.523076923076918,False,0.1716,0.8857,2,2,2,100.0,34.51791921622336,57.609964966913196,6.079022047587873,1.920977952412127,历史2/2次成功; 当前距低点1.92%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
3,85.43374944322478,80.23742121233097,600202,哈空调,bottom_area,2023-10-20,5.46,2023-10-19,5.42,0.7380073800738014,2.583025830258297,27.73333333333333,False,0.0,2.5604,3,3,3,100.0,21.559559348920644,41.50485436893204,7.261992619926199,0.7380073800738014,历史3/3次成功; 当前距低点0.74%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
4,85.26815401454665,79.47800390209186,600009,上海机场,bottom_area,2023-10-20,34.92,2023-10-20,34.8,0.3448275862069096,1.4080459770115001,28.877988963825878,False,-0.6826,0.4044,4,4,4,100.0,18.4634989174387,27.704918032786885,7.655172413793091,0.3448275862069096,历史4/4次成功; 当前距低点0.34%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
5,84.9795779042028,79.61635696821514,000663,永安林业,bottom_area,2023-10-20,8.23,2023-10-20,8.18,0.6112469437652899,1.3447432762836116,28.056288478452064,False,0.0,1.1145,1,1,1,100.0,50.39215686274511,50.39215686274511,7.388753056234711,0.6112469437652899,历史1/1次成功; 当前距低点0.61%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
6,84.60761323490392,80.7074366031187,002069,獐子岛,bottom_area,2023-10-20,3.94,2023-10-20,3.88,1.546391752577321,3.092783505154642,31.448763250883395,False,-0.7557,0.8671,3,3,3,100.0,16.6301602096504,30.967741935483854,6.453608247422679,1.546391752577321,历史3/3次成功; 当前距低点1.55%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
7,83.40082850727802,77.93321140433656,002707,众信旅游,bottom_area,2023-10-20,6.34,2023-10-20,6.31,0.4754358161648218,2.060221870047556,27.052023121387293,False,-1.092,1.2114,4,4,4,100.0,11.759167017163147,15.533980582524274,7.524564183835178,0.4754358161648218,历史4/4次成功; 当前距低点0.48%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
8,83.36150531529397,80.38286555747305,000014,沙河股份,bottom_area,2023-10-20,11.14,2023-10-19,10.91,2.1081576535288766,3.6663611365719557,31.167192429022077,False,0.9973,3.0652,2,2,2,100.0,15.964865631822029,20.605355064027936,5.891842346471124,2.1081576535288766,历史2/2次成功; 当前距低点2.11%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
9,83.06881309222427,78.8129156472716,600103,青山纸业,bottom_area,2023-10-20,2.4,2023-10-20,2.37,1.2658227848101182,2.531645569620255,28.181818181818173,False,0.0,0.7981,1,1,1,100.0,13.865546218487399,13.865546218487399,6.734177215189882,1.2658227848101182,历史1/1次成功; 当前距低点1.27%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
10,82.4845969024044,77.43418271202174,601226,华电科工,bottom_area,2023-10-20,5.63,2023-10-20,5.59,0.7155635062611813,2.5044722719141426,31.411042944785283,False,0.3565,0.4353,1,1,1,100.0,39.54659949622166,39.54659949622166,7.284436493738819,0.7155635062611813,历史1/1次成功; 当前距低点0.72%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
11,82.01800312629163,76.2005156078309,002333,罗普斯金,bottom_area,2023-10-20,5.69,2023-10-20,5.68,0.1760563380281809,1.7605633802816996,30.816077953714995,False,-1.2153,1.4991,2,2,2,100.0,32.10711859427502,46.728971962616825,7.823943661971819,0.1760563380281809,历史2/2次成功; 当前距低点0.18%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
