rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.60710431050236,86.30151919309566,688075,安旭生物,bottom_area,2023-05-10,65.49,2023-05-10,64.65,1.2993039443155285,2.567672080433096,30.37906525953047,False,-0.0763,1.4231,5,5,5,100.0,27.010388097500325,40.134529147982065,8.700696055684471,1.2993039443155285,历史5/5次成功; 当前距低点1.30%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
12,82.45979287526355,76.69833060031124,688182,灿勤科技,bottom_area,2023-05-10,16.88,2023-05-10,16.68,1.199040767386087,4.856115107913662,28.687473279179137,False,-0.7643,3.7045,1,1,1,100.0,24.15130940834142,24.15130940834142,8.800959232613915,1.199040767386087,历史1/1次成功; 当前距低点1.20%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
13,82.24689094722298,76.4708976166069,688328,深科达,bottom_area,2023-05-10,19.74,2023-05-10,19.51,1.178882624295217,1.6914402870322822,29.285973178687925,False,-0.5542,1.539,1,1,1,100.0,22.681451612903224,22.681451612903224,8.821117375704784,1.178882624295217,历史1/1次成功; 当前距低点1.18%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
14,82.19494333508315,77.57869066727817,600114,东睦股份,bottom_area,2023-05-10,7.26,2023-05-10,7.12,1.9662921348314562,2.5280898876404456,27.04918032786885,False,1.3966,1.3917,1,1,1,100.0,15.816326530612232,15.816326530612232,8.033707865168545,1.9662921348314562,历史1/1次成功; 当前距低点1.97%; 最新日涨幅1.40%; 状态bottom_area; 底部未确认
15,82.17968378236091,78.80243650363374,300762,上海瀚讯,bottom_area,2023-05-10,11.76,2023-05-10,11.44,2.7972027972028,2.9720279720279708,27.50316856780735,False,0.8576,1.541,1,1,1,100.0,32.580961727183514,32.580961727183514,7.202797202797201,2.7972027972028,历史1/1次成功; 当前距低点2.80%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
16,82.11659651062276,78.71070919181035,300661,圣邦股份,bottom_area,2023-05-10,122.9,2023-04-25,119.58,2.7763840107041373,6.790433182806494,30.20079383609619,False,0.0,0.5839,1,1,1,100.0,31.832606108687024,31.832606108687024,7.223615989295864,2.7763840107041373,历史1/1次成功; 当前距低点2.78%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
17,81.52827476209949,78.02728900255754,000629,钒钛股份,bottom_area,2023-05-10,4.19,2023-04-25,4.08,2.6960784313725568,9.803921568627459,31.08108108108108,False,0.4796,0.5656,1,1,1,100.0,27.173913043478265,27.173913043478265,7.303921568627445,2.6960784313725568,历史1/1次成功; 当前距低点2.70%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
18,81.2557193826389,75.95524542156562,002385,大北农,bottom_area,2023-05-10,6.95,2023-04-25,6.85,1.4598540145985481,4.963503649635047,30.73811931243681,False,-0.2869,0.8802,1,1,1,100.0,23.353293413173663,23.353293413173663,8.540145985401452,1.4598540145985481,历史1/1次成功; 当前距低点1.46%; 最新日涨幅-0.29%; 状态bottom_area; 底部未确认
19,81.22278323272062,75.71068208885426,001309,德明利,bottom_area,2023-05-10,63.32,2023-05-10,62.5,1.3120000000000005,4.783999999999992,27.325581395348834,False,-1.2785,7.2705,1,1,1,100.0,20.226032735775533,20.226032735775533,8.688,1.3120000000000005,历史1/1次成功; 当前距低点1.31%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
20,80.9706555340241,77.46981909596953,605305,中际联合,bottom_area,2023-05-10,32.95,2023-05-10,32.09,2.679962605172949,4.3627298223745665,31.43162393162392,False,-0.4832,3.3077,3,3,3,100.0,13.118999117009956,15.395207931699245,7.320037394827052,2.679962605172949,历史3/3次成功; 当前距低点2.68%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
21,80.79601320200743,76.35824072014192,301326,捷邦科技,bottom_area,2023-05-10,32.09,2023-05-10,31.45,2.0349761526232246,3.7201907790143025,29.452669358456706,False,1.4223,4.1358,1,1,1,100.0,10.096700796359514,10.096700796359514,7.965023847376776,2.0349761526232246,历史1/1次成功; 当前距低点2.03%; 最新日涨幅1.42%; 状态bottom_area; 底部未确认
22,80.55004709067654,75.40855472318655,300353,东土科技,bottom_area,2023-05-10,10.56,2023-05-10,10.4,1.5384615384615397,3.8461538461538494,32.90322580645161,False,-1.676,3.0227,1,1,1,100.0,21.377672209026137,21.377672209026137,8.46153846153846,1.5384615384615397,历史1/1次成功; 当前距低点1.54%; 最新日涨幅-1.68%; 状态bottom_area; 底部未确认
23,80.3464589028153,76.45122536700588,688289,圣湘生物,confirmed_rebound,2023-05-10,18.41,2023-04-26,17.98,2.391546162402668,12.45828698553948,27.058823529411757,False,0.327,0.7861,1,1,1,100.0,25.182530200451346,25.182530200451346,7.608453837597333,2.391546162402668,历史1/1次成功; 当前距低点2.39%; 最新日涨幅0.33%; 状态confirmed_rebound; 底部未确认
24,80.22063102945597,77.8612007050602,000059,华锦股份,bottom_area,2023-05-10,6.93,2023-04-25,6.7,3.4328358208955154,5.970149253731335,29.916317991631804,False,1.7621,0.8925,2,2,2,100.0,18.645518154311638,25.41603630862328,6.567164179104484,3.4328358208955154,历史2/2次成功; 当前距低点3.43%; 最新日涨幅1.76%; 状态bottom_area; 底部未确认
25,80.11067672145118,76.23147811725845,002079,苏州固锝,bottom_area,2023-05-10,12.4,2023-05-10,12.11,2.394715111478125,2.559867877786957,28.512396694214885,False,-0.0806,2.1862,2,2,2,100.0,19.631336405529957,22.488479262672804,7.605284888521875,2.394715111478125,历史2/2次成功; 当前距低点2.39%; 最新日涨幅-0.08%; 状态bottom_area; 底部未确认
26,78.86478684958668,72.90501568474505,300454,深信服,bottom_area,2023-05-10,115.05,2023-05-10,114.05,0.8768084173608066,2.586584831214382,31.910447761194032,False,-0.8446,0.8803,2,2,2,100.0,22.979241270579003,29.49391262831224,9.123191582639194,0.8768084173608066,历史2/2次成功; 当前距低点0.88%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
27,78.54048778475291,73.81339695251964,601138,工业富联,bottom_area,2023-05-10,14.6,2023-05-08,14.35,1.7421602787456445,6.132404181184675,27.780573729240064,False,-0.6803,0.5185,1,1,1,100.0,15.298507462686556,15.298507462686556,8.257839721254356,1.7421602787456445,历史1/1次成功; 当前距低点1.74%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
28,78.53960362197157,72.60921728846357,600203,福日电子,bottom_area,2023-05-10,5.73,2023-05-09,5.68,0.8802816901408576,3.3450704225352186,28.19216182048041,False,-0.1742,1.2989,2,2,2,100.0,21.43150291389641,24.045801526717554,9.119718309859143,0.8802816901408576,历史2/2次成功; 当前距低点0.88%; 最新日涨幅-0.17%; 状态bottom_area; 底部未确认
29,76.5768649097787,73.38238464785533,688047,龙芯中科,bottom_area,2023-05-10,137.6,2023-05-08,133.9,2.763256161314405,9.775952203136672,27.1094175285792,True,-2.2033,6.7146,1,1,1,100.0,16.304347826086957,16.304347826086957,7.236743838685595,2.763256161314405,历史1/1次成功; 当前距低点2.76%; 最新日涨幅-2.20%; 状态bottom_area; 底部已确认
30,76.44834237842485,74.36186642393261,301367,瑞迈特,bottom_area,2023-05-10,217.76,2023-05-10,210.3,3.5473133618639943,6.405135520684735,29.642020742723307,False,1.5198,4.0651,1,1,1,100.0,17.901832736465128,17.901832736465128,6.452686638136007,3.5473133618639943,历史1/1次成功; 当前距低点3.55%; 最新日涨幅1.52%; 状态bottom_area; 底部未确认
31,75.9645846908746,74.15082353954752,000518,四环生物,bottom_area,2023-05-10,2.78,2023-04-25,2.68,3.731343283582076,9.328358208955223,27.956989247311824,True,-1.4184,0.6919,2,2,2,100.0,15.635947452229296,17.834394904458602,6.268656716417925,3.731343283582076,历史2/2次成功; 当前距低点3.73%; 最新日涨幅-1.42%; 状态bottom_area; 底部已确认
32,75.50669067026712,73.29194951664877,603363,傲农生物,bottom_area,2023-05-10,9.63,2023-04-25,9.31,3.437164339419981,9.559613319011802,29.576399394856278,True,-0.2073,1.0836,1,1,1,100.0,24.078947368421055,24.078947368421055,6.562835660580019,3.437164339419981,历史1/1次成功; 当前距低点3.44%; 最新日涨幅-0.21%; 状态bottom_area; 底部已确认
33,75.18527723425883,71.18025035979468,300727,润禾材料,bottom_area,2023-05-10,27.37,2023-05-10,26.8,2.1268656716417924,2.4999999999999933,27.918235610543302,False,0.4404,1.6107,2,3,2,66.66666666666666,22.273319486404827,26.812499999999993,7.8731343283582085,2.1268656716417924,历史2/3次成功; 当前距低点2.13%; 最新日涨幅0.44%; 状态bottom_area; 底部未确认
34,74.79801209504355,74.25111999311127,688227,品高股份,confirmed_rebound,2023-05-10,24.71,2023-05-04,23.62,4.614733276883996,12.066045723962734,29.132913291329128,True,0.081,2.7177,1,1,1,100.0,31.412429378531087,31.412429378531087,5.385266723116005,4.614733276883996,历史1/1次成功; 当前距低点4.61%; 最新日涨幅0.08%; 状态confirmed_rebound; 底部已确认
35,74.66344724828431,74.52414977207482,002370,亚太药业,bottom_area,2023-05-10,4.28,2023-04-25,4.08,4.901960784313729,9.558823529411757,32.56198347107438,True,-0.2331,0.7361,3,3,3,100.0,15.325915915645853,15.633423180592995,5.098039215686271,4.901960784313729,历史3/3次成功; 当前距低点4.90%; 最新日涨幅-0.23%; 状态bottom_area; 底部已确认
36,74.6619355512204,68.99572782621394,001201,东瑞股份,bottom_area,2023-05-10,24.67,2023-05-05,24.46,0.8585445625511072,2.207686017988549,28.01648028251912,False,-0.6444,0.8748,1,1,1,100.0,18.4043517679057,18.4043517679057,9.141455437448894,0.8585445625511072,历史1/1次成功; 当前距低点0.86%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
37,74.64127596824851,71.73345198323513,002383,合众思壮,bottom_area,2023-05-10,6.71,2023-04-28,6.52,2.914110429447859,5.828220858895718,28.50877192982456,False,-0.2972,0.9032,1,1,1,100.0,18.48184818481848,18.48184818481848,7.085889570552141,2.914110429447859,历史1/1次成功; 当前距低点2.91%; 最新日涨幅-0.30%; 状态bottom_area; 底部未确认
38,74.6086811579159,74.07576200678793,002068,黑猫股份,bottom_area,2023-05-10,9.73,2023-05-10,9.3,4.6236559139784905,6.7741935483870845,28.953399541634827,False,1.3542,4.5735,2,2,2,100.0,12.89084672397248,15.184678522571824,5.37634408602151,4.6236559139784905,历史2/2次成功; 当前距低点4.62%; 最新日涨幅1.35%; 状态bottom_area; 底部未确认
39,73.93164505534135,68.64093331845304,000721,西安饮食,bottom_area,2023-05-10,11.91,2023-05-10,11.78,1.1035653650254738,3.22580645161291,31.43189755529686,False,-1.9753,6.6825,2,3,2,66.66666666666666,18.550514430346464,20.485175202156327,8.896434634974526,1.1035653650254738,历史2/3次成功; 当前距低点1.10%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
40,73.7698799835125,71.28925804925055,601369,陕鼓动力,bottom_area,2023-05-10,9.34,2023-05-10,9.05,3.204419889502753,3.6464088397790064,32.31114435302916,False,1.8539,0.6316,2,3,2,66.66666666666666,36.068111455108365,55.572755417956664,6.795580110497249,3.204419889502753,历史2/3次成功; 当前距低点3.20%; 最新日涨幅1.85%; 状态bottom_area; 底部未确认
41,73.61671614940242,68.1190513676461,300598,诚迈科技,bottom_area,2023-05-10,42.45,2023-05-10,42.06,0.9272467902995734,2.8055159296243453,28.56657608695652,False,-1.2331,1.9494,1,1,1,100.0,14.533193814672712,14.533193814672712,9.072753209700426,0.9272467902995734,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
42,73.39796746238194,72.9725668484671,603005,晶方科技,bottom_area,2023-05-10,22.3,2023-05-05,21.3,4.694835680751173,7.699530516431927,28.1618887015177,True,-1.7621,3.5076,2,2,2,100.0,21.111786024622447,24.55991516436903,5.305164319248828,4.694835680751173,历史2/2次成功; 当前距低点4.69%; 最新日涨幅-1.76%; 状态bottom_area; 底部已确认
43,72.14474440530553,69.46682482245518,002455,百川股份,bottom_area,2023-05-10,7.86,2023-05-05,7.63,3.0144167758846714,4.587155963302759,28.691588785046722,False,1.6818,1.206,2,3,2,66.66666666666666,23.941012929062143,35.42600896860987,6.98558322411533,3.0144167758846714,历史2/3次成功; 当前距低点3.01%; 最新日涨幅1.68%; 状态bottom_area; 底部未确认
44,72.072,65.52,600280,中央商场,bottom_area,2023-05-10,3.15,2023-05-10,3.15,0.0,3.174603174603177,32.835820895522396,False,-10.0,8.307,1,1,1,100.0,11.666666666666671,11.666666666666671,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
45,70.33204184461385,68.49533254029048,300771,智莱科技,confirmed_rebound,2023-05-10,10.33,2023-04-25,9.97,3.6108324974924715,10.330992978936804,32.176870748299315,True,-0.0967,1.8156,1,1,1,100.0,10.634573304157549,10.634573304157549,6.3891675025075285,3.6108324974924715,历史1/1次成功; 当前距低点3.61%; 最新日涨幅-0.10%; 状态confirmed_rebound; 底部已确认
46,68.68374687403006,68.21531552280054,000158,常山北明,bottom_area,2023-05-10,6.99,2023-04-27,6.68,4.640718562874259,8.38323353293414,30.705394190871377,True,-0.7102,2.505,1,1,1,100.0,11.538461538461533,11.538461538461533,5.359281437125742,4.640718562874259,历史1/1次成功; 当前距低点4.64%; 最新日涨幅-0.71%; 状态bottom_area; 底部已确认
47,68.58962347695329,67.2547954751563,002309,中利集团,bottom_area,2023-05-10,3.93,2023-05-10,3.78,3.9682539682539777,4.497354497354507,31.021897810218984,False,1.2887,1.466,2,3,2,66.66666666666666,23.740579871552146,30.136986301369873,6.031746031746023,3.9682539682539777,历史2/3次成功; 当前距低点3.97%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
48,67.88495778679055,63.95918699860057,300552,万集科技,bottom_area,2023-05-10,17.4,2023-05-04,17.08,1.8735362997658096,7.728337236533961,31.129032258064527,True,0.6362,1.7557,1,2,1,50.0,23.929299796057098,23.929299796057098,8.12646370023419,1.8735362997658096,历史1/2次成功; 当前距低点1.87%; 最新日涨幅0.64%; 状态bottom_area; 底部已确认
49,65.32332587551208,61.2841436785188,688286,敏芯股份,bottom_area,2023-05-10,46.2,2023-05-10,45.45,1.65016501650165,2.5302530253025273,29.183546276098475,False,0.5879,1.0653,1,2,1,50.0,16.00279524807827,16.00279524807827,8.34983498349835,1.65016501650165,历史1/2次成功; 当前距低点1.65%; 最新日涨幅0.59%; 状态bottom_area; 底部未确认
50,64.96085608688574,64.78214671663297,300432,富临精工,bottom_area,2023-05-10,10.15,2023-04-26,9.68,4.855371900826453,7.334710743801661,32.54355400696864,True,3.4659,1.7083,2,3,2,66.66666666666666,12.127569805648486,13.323239969719907,5.144628099173548,4.855371900826453,历史2/3次成功; 当前距低点4.86%; 最新日涨幅3.47%; 状态bottom_area; 底部已确认
51,64.12407584355655,60.227762275307505,688298,东方生物,bottom_area,2023-05-10,54.72,2023-05-10,53.8,1.7100371747211927,2.9368029739777053,30.741503604531424,False,1.1086,0.8436,2,6,2,33.33333333333333,13.83501989429302,15.470039788586028,8.289962825278806,1.7100371747211927,历史2/6次成功; 当前距低点1.71%; 最新日涨幅1.11%; 状态bottom_area; 底部未确认
52,63.33792032395471,60.31464856465156,002403,爱仕达,bottom_area,2023-05-10,8.0,2023-04-25,7.81,2.4327784891165223,7.298335467349568,28.545288197621225,True,1.0101,1.0295,1,2,1,50.0,11.190233977619528,11.190233977619528,7.567221510883479,2.4327784891165223,历史1/2次成功; 当前距低点2.43%; 最新日涨幅1.01%; 状态bottom_area; 底部已确认
53,63.31253680136799,59.13960225007748,002769,普路通,bottom_area,2023-05-10,8.56,2023-04-25,8.44,1.4218009478673106,7.464454976303327,28.231292517006807,True,-0.3492,0.5788,1,2,1,50.0,14.953271028037399,14.953271028037399,8.57819905213269,1.4218009478673106,历史1/2次成功; 当前距低点1.42%; 最新日涨幅-0.35%; 状态bottom_area; 底部已确认
54,61.44839687992461,60.80956497826983,300758,七彩化学,bottom_area,2023-05-10,10.09,2023-04-26,9.66,4.451345755693579,7.142857142857137,30.252707581227433,True,1.3052,0.9709,1,2,1,50.0,38.59480269489894,38.59480269489894,5.548654244306421,4.451345755693579,历史1/2次成功; 当前距低点4.45%; 最新日涨幅1.31%; 状态bottom_area; 底部已确认
55,58.82769879099141,57.55597684042036,001266,宏英智能,bottom_area,2023-05-10,24.53,2023-04-25,23.62,3.852667231160034,8.044030482641823,28.6404833836858,True,1.8265,1.8759,1,2,1,50.0,13.763753373468953,13.763753373468953,6.147332768839966,3.852667231160034,历史1/2次成功; 当前距低点3.85%; 最新日涨幅1.83%; 状态bottom_area; 底部已确认
56,58.41361686521162,57.151823362405274,002623,亚玛顿,bottom_area,2023-05-10,26.95,2023-04-25,25.95,3.853564547206166,7.013487475915222,30.42895442359249,True,1.3539,0.8621,1,2,1,50.0,11.601884570082444,11.601884570082444,6.146435452793835,3.853564547206166,历史1/2次成功; 当前距低点3.85%; 最新日涨幅1.35%; 状态bottom_area; 底部已确认
57,58.23034720449452,55.58983026682055,002758,浙农股份,bottom_area,2023-05-10,12.4,2023-04-25,12.09,2.5641025641025683,5.789909015715462,28.249258160237396,False,-0.161,1.0572,1,2,1,50.0,19.064430714916153,19.064430714916153,7.435897435897432,2.5641025641025683,历史1/2次成功; 当前距低点2.56%; 最新日涨幅-0.16%; 状态bottom_area; 底部未确认
58,58.04755833566417,55.01365271872463,688049,炬芯科技,bottom_area,2023-05-10,31.37,2023-05-10,30.7,2.1824104234527746,3.09446254071661,32.07964601769912,False,-0.2226,1.7794,1,2,1,50.0,11.287895076327672,11.287895076327672,7.817589576547227,2.1824104234527746,历史1/2次成功; 当前距低点2.18%; 最新日涨幅-0.22%; 状态bottom_area; 底部未确认
59,57.95202332931552,56.274326172047274,688116,天奈科技,bottom_area,2023-05-10,52.36,2023-05-10,50.61,3.4578146611341634,5.8091286307053895,29.374825565168848,False,2.5661,1.6515,1,2,1,50.0,11.226578491576134,11.226578491576134,6.5421853388658375,3.4578146611341634,历史1/2次成功; 当前距低点3.46%; 最新日涨幅2.57%; 状态bottom_area; 底部未确认
60,57.534631318915466,55.99725221271192,688229,博睿数据,bottom_area,2023-05-10,55.0,2023-05-09,53.1,3.5781544256120497,8.079096045197739,31.92307692307692,False,2.2875,2.5243,1,2,1,50.0,11.21206614573869,11.21206614573869,6.421845574387951,3.5781544256120497,历史1/2次成功; 当前距低点3.58%; 最新日涨幅2.29%; 状态bottom_area; 底部未确认
61,55.75991092496155,55.65809733228053,002112,三变科技,bottom_area,2023-05-10,9.84,2023-04-25,9.38,4.904051172707879,9.275053304904041,29.046898638426622,True,1.9689,5.1038,1,2,1,50.0,16.44803229061553,16.44803229061553,5.095948827292122,4.904051172707879,历史1/2次成功; 当前距低点4.90%; 最新日涨幅1.97%; 状态bottom_area; 底部已确认
62,55.18292249207579,53.07810123615913,300499,高澜股份,bottom_area,2023-05-10,17.4,2023-05-10,16.9,2.9585798816568047,4.733727810650892,31.66194904973717,False,-1.6949,18.2381,1,2,1,50.0,10.396039603960403,10.396039603960403,7.041420118343196,2.9585798816568047,历史1/2次成功; 当前距低点2.96%; 最新日涨幅-1.69%; 状态bottom_area; 底部未确认
