rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.7721029606894,76.9738034459074,001203,大中矿业,bottom_area,2024-08-01,8.39,2024-07-30,8.2,2.317073170731723,5.121951219512195,29.492691315563206,False,-1.5258,0.6087,2,2,2,100.0,22.670592877288865,29.46341463414634,12.682926829268276,2.317073170731723,历史2/2次成功; 当前距低点2.32%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
2,82.32861588293136,77.431418287717,603368,柳药集团,bottom_area,2024-08-01,17.1,2024-07-31,16.41,4.204753199268747,6.581352833638015,31.908713692946062,False,-1.2132,1.6191,3,3,3,100.0,31.603524634675978,42.85714285714285,10.795246800731254,4.204753199268747,历史3/3次成功; 当前距低点4.20%; 最新日涨幅-1.21%; 状态bottom_area; 底部未确认
3,78.90354176131078,74.3774045801527,002687,乔治白,bottom_area,2024-08-01,4.1,2024-07-25,3.93,4.325699745547061,5.852417302798981,32.82051282051282,False,-0.9662,0.7466,1,1,1,100.0,64.00000000000001,64.00000000000001,10.67430025445294,4.325699745547061,历史1/1次成功; 当前距低点4.33%; 最新日涨幅-0.97%; 状态bottom_area; 底部未确认
4,77.91584073334705,72.96810409736852,002563,森马服饰,bottom_area,2024-08-01,4.97,2024-07-30,4.78,3.9748953974895294,7.531380753138063,29.080118694362017,True,-2.1654,0.7218,1,1,1,100.0,28.929384965831446,28.929384965831446,11.02510460251047,3.9748953974895294,历史1/1次成功; 当前距低点3.97%; 最新日涨幅-2.17%; 状态bottom_area; 底部已确认
5,76.72642604259056,71.79112532575219,603367,辰欣药业,bottom_area,2024-08-01,13.23,2024-07-30,12.73,3.927729772191673,5.577376276512169,27.048710601719193,False,-0.6757,0.8008,1,1,1,100.0,31.216931216931226,31.216931216931226,11.072270227808326,3.927729772191673,历史1/1次成功; 当前距低点3.93%; 最新日涨幅-0.68%; 状态bottom_area; 底部未确认
6,76.07248251098598,72.13554269799552,001218,丽臣实业,bottom_area,2024-08-01,14.42,2024-07-25,13.78,4.644412191582007,6.603773584905662,30.404040404040412,False,-1.368,1.0563,2,2,2,100.0,25.18711018711019,29.999999999999993,10.355587808417994,4.644412191582007,历史2/2次成功; 当前距低点4.64%; 最新日涨幅-1.37%; 状态bottom_area; 底部未确认
7,63.28425509351198,59.78613044010177,300721,怡达股份,bottom_area,2024-08-01,11.75,2024-07-31,11.25,4.444444444444445,7.466666666666666,27.976952624839946,True,0.6855,4.4768,2,5,2,40.0,21.34120308298442,22.270742358078603,10.555555555555554,4.444444444444445,历史2/5次成功; 当前距低点4.44%; 最新日涨幅0.69%; 状态bottom_area; 底部已确认
8,58.4099355648698,53.224158730158734,603156,养元饮品,bottom_area,2024-08-01,20.45,2024-07-30,19.95,2.5062656641604013,6.516290726817046,27.322404371584703,False,-3.3097,0.3146,1,2,1,50.0,15.851851851851857,15.851851851851857,12.493734335839598,2.5062656641604013,历史1/2次成功; 当前距低点2.51%; 最新日涨幅-3.31%; 状态bottom_area; 底部未确认
