rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,88.75945506332681,84.76224598930484,002663,普邦股份,bottom_area,2022-05-25,1.9,2022-05-25,1.87,1.6042780748662995,2.6737967914438405,28.897338403041818,False,0.5291,3.0762,1,1,1,100.0,66.45569620253163,66.45569620253163,6.3957219251337,1.6042780748662995,历史1/1次成功; 当前距低点1.60%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
2,82.3077597563078,78.59462773722626,002811,郑中设计,bottom_area,2022-05-25,8.89,2022-05-25,8.75,1.6000000000000065,3.4285714285714364,31.80046765393609,False,0.1126,3.8094,1,1,1,100.0,16.78832116788322,16.78832116788322,6.399999999999993,1.6000000000000065,历史1/1次成功; 当前距低点1.60%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
3,79.16971220009806,78.09864506774046,002690,美亚光电,bottom_area,2022-05-25,18.2,2022-05-25,17.62,3.2917139614074817,3.6322360953462,29.57633892885691,False,3.1746,0.7627,2,2,2,100.0,18.19221989112653,23.25123152709359,4.708286038592519,3.2917139614074817,历史2/2次成功; 当前距低点3.29%; 最新日涨幅3.17%; 状态bottom_area; 底部未确认
4,78.5618561599077,76.07221987315008,601515,衢州东峰,bottom_area,2022-05-25,4.4,2022-05-25,4.3,2.32558139534885,2.32558139534885,27.731092436974798,False,1.3825,0.7699,1,1,1,100.0,12.121212121212132,12.121212121212132,5.674418604651151,2.32558139534885,历史1/1次成功; 当前距低点2.33%; 最新日涨幅1.38%; 状态bottom_area; 底部未确认
5,69.85013121008193,70.71212829653074,002761,浙江建投,bottom_area,2022-05-25,30.91,2022-05-25,29.54,4.637779282329048,6.161137440758295,27.827999022721723,False,2.4867,9.5902,1,1,1,100.0,11.646586345381534,11.646586345381534,3.3622207176709518,4.637779282329048,历史1/1次成功; 当前距低点4.64%; 最新日涨幅2.49%; 状态bottom_area; 底部未确认
6,69.11657241540078,67.45341937017604,002723,小崧股份,confirmed_rebound,2022-05-25,13.53,2022-05-25,13.17,2.7334851936218634,9.71905846621108,30.243644067796605,False,-7.5188,6.8185,1,1,1,100.0,13.686911890504701,13.686911890504701,5.266514806378137,2.7334851936218634,历史1/1次成功; 当前距低点2.73%; 最新日涨幅-7.52%; 状态confirmed_rebound; 底部未确认
