rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,97.18416920573365,90.29710209666591,300720,海川智能,bottom_area,2024-12-26,17.7,2024-12-26,17.5,1.1428571428571388,4.857142857142866,27.476170741815164,False,-0.4499,1.8663,4,4,4,100.0,46.57428162569997,75.69193742478939,8.857142857142861,1.1428571428571388,历史4/4次成功; 当前距低点1.14%; 最新日涨幅-0.45%; 状态bottom_area; 底部未确认
12,86.18355343363424,80.28473795053199,000536,华映科技,bottom_area,2024-12-26,4.75,2024-12-25,4.69,1.2793176972281364,7.889125799573543,28.723404255319146,False,-0.8351,2.6049,3,3,3,100.0,11.083775807592168,11.280487804878053,8.720682302771865,1.2793176972281364,历史3/3次成功; 当前距低点1.28%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
13,86.1374525082131,82.46900372196036,603256,宏和科技,bottom_area,2024-12-26,8.7,2024-12-25,8.47,2.715466351829972,6.8476977567886665,30.45977011494252,False,0.9281,0.6917,3,3,3,100.0,17.958424753401612,22.318339100346023,7.2845336481700285,2.715466351829972,历史3/3次成功; 当前距低点2.72%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
14,85.71158529028045,83.69809342026466,002343,慈文传媒,bottom_area,2024-12-26,6.36,2024-12-25,6.13,3.7520391517128946,6.525285481239811,27.7122641509434,False,0.4739,3.1754,4,4,4,100.0,20.60614347403244,40.33149171270718,6.247960848287106,3.7520391517128946,历史4/4次成功; 当前距低点3.75%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
15,85.44337864750409,83.4101127413439,000510,新金路,bottom_area,2024-12-26,3.61,2024-12-25,3.48,3.735632183908043,8.045977011494248,29.6969696969697,False,0.838,2.323,4,4,4,100.0,18.856742584162507,23.043478260869577,6.264367816091958,3.735632183908043,历史4/4次成功; 当前距低点3.74%; 最新日涨幅0.84%; 状态bottom_area; 底部未确认
16,84.89527660910518,80.05668571428572,002016,世荣兆业,bottom_area,2024-12-26,6.37,2024-12-25,6.25,1.9200000000000015,3.840000000000003,28.160919540229877,False,0.1572,0.5272,1,1,1,100.0,28.571428571428566,28.571428571428566,8.079999999999998,1.9200000000000015,历史1/1次成功; 当前距低点1.92%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
17,84.45639996001364,83.04496381610356,300635,中达安,bottom_area,2024-12-26,10.12,2024-12-25,9.72,4.115226337448545,5.967078189300413,29.870129870129862,False,1.2,2.7553,4,4,4,100.0,21.546665943474423,32.72214386459803,5.8847736625514555,4.115226337448545,历史4/4次成功; 当前距低点4.12%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
18,83.89752098585905,79.49316969210714,002453,华软科技,bottom_area,2024-12-26,5.18,2024-12-25,5.07,2.169625246548312,6.903353057199204,28.89200561009817,False,0.1934,2.0666,1,1,1,100.0,28.60169491525425,28.60169491525425,7.8303747534516885,2.169625246548312,历史1/1次成功; 当前距低点2.17%; 最新日涨幅0.19%; 状态bottom_area; 底部未确认
19,83.74704321354243,82.05131601588087,001202,炬申股份,bottom_area,2024-12-26,13.5,2024-12-25,12.99,3.926096997690529,5.003849114703621,27.022471910112362,False,1.4275,1.5841,5,5,5,100.0,13.88611382051227,15.531135531135526,6.073903002309471,3.926096997690529,历史5/5次成功; 当前距低点3.93%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
20,83.67268813459351,78.90285455419846,002298,中电鑫龙,bottom_area,2024-12-26,5.31,2024-12-25,5.21,1.9193857965450989,6.717850287907863,28.23691460055096,False,0.9506,3.7285,4,5,4,80.0,15.69383962538324,23.734729493891784,8.080614203454902,1.9193857965450989,历史4/5次成功; 当前距低点1.92%; 最新日涨幅0.95%; 状态bottom_area; 底部未确认
21,83.66229853142448,78.00383324325826,688196,卓越新能,bottom_area,2024-12-26,33.65,2024-12-25,33.21,1.3249021379102612,6.233062330623307,30.61011282908483,False,0.8996,0.9222,3,4,3,75.0,14.406506009105732,19.41979522184301,8.67509786208974,1.3249021379102612,历史3/4次成功; 当前距低点1.32%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
22,83.05128191048584,78.90253567959122,002370,亚太药业,bottom_area,2024-12-26,3.1,2024-12-25,3.03,2.31023102310232,8.25082508250825,28.70588235294118,False,0.3236,3.7079,5,6,5,83.33333333333334,13.260909026511698,15.633423180592995,7.68976897689768,2.31023102310232,历史5/6次成功; 当前距低点2.31%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
23,82.07510141033143,77.35880266075388,002670,国盛证券,bottom_area,2024-12-26,13.45,2024-12-25,13.2,1.893939393939394,3.63636363636364,31.034482758620697,False,0.3731,2.4214,1,1,1,100.0,13.747228381374727,13.747228381374727,8.106060606060607,1.893939393939394,历史1/1次成功; 当前距低点1.89%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
24,80.94092100552157,75.27583257464613,000668,荣丰控股,bottom_area,2024-12-26,6.79,2024-12-25,6.71,1.1922503725782425,7.153502235469455,32.085020242914986,False,-1.0204,3.893,1,1,1,100.0,16.420233463035032,16.420233463035032,8.807749627421758,1.1922503725782425,历史1/1次成功; 当前距低点1.19%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
25,80.9256613961338,78.1659633266076,300533,冰川网络,bottom_area,2024-12-26,20.45,2024-12-25,19.82,3.1786074672048388,5.852674066599396,29.264810849393285,False,-0.535,3.4581,3,3,3,100.0,22.974130923842026,40.564081294068856,6.821392532795162,3.1786074672048388,历史3/3次成功; 当前距低点3.18%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
26,80.6591184563199,77.67823799162981,002741,光华科技,bottom_area,2024-12-26,17.72,2024-12-25,17.2,3.0232558139534857,6.279069767441871,31.746031746031743,False,0.283,8.4592,3,4,3,75.0,33.47452283571915,40.99999999999999,6.976744186046514,3.0232558139534857,历史3/4次成功; 当前距低点3.02%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
27,80.63948916886946,77.12597263760098,300355,蒙草生态,bottom_area,2024-12-26,5.4,2024-12-25,5.26,2.6615969581749157,7.604562737642592,29.58500669344043,False,-1.2797,4.4116,2,2,2,100.0,27.711901624945106,33.201581027668,7.338403041825085,2.6615969581749157,历史2/2次成功; 当前距低点2.66%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
28,80.42767538971142,80.1639780933517,002836,新宏泽,bottom_area,2024-12-26,7.6,2024-12-25,7.25,4.827586206896547,6.482758620689652,27.500000000000004,False,2.8417,3.1414,3,3,3,100.0,31.456315296106556,59.30851063829788,5.172413793103453,4.827586206896547,历史3/3次成功; 当前距低点4.83%; 最新日涨幅2.84%; 状态bottom_area; 底部未确认
29,80.2296522805219,74.0818847604691,300386,飞天诚信,bottom_area,2024-12-26,17.28,2024-12-26,17.14,0.8168028004667477,4.259043173862312,30.438311688311686,False,-0.6325,14.8291,8,9,8,88.88888888888889,19.31168238339282,31.195335276967924,9.183197199533252,0.8168028004667477,历史8/9次成功; 当前距低点0.82%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
30,79.65476704929361,78.78677713174054,000620,盈新发展,bottom_area,2024-12-26,2.36,2024-12-24,2.26,4.424778761061951,8.407079646017717,27.795527156549525,True,0.8547,1.7144,6,7,6,85.71428571428571,24.206535290885213,58.4192439862543,5.57522123893805,4.424778761061951,历史6/7次成功; 当前距低点4.42%; 最新日涨幅0.85%; 状态bottom_area; 底部已确认
31,79.62523257592535,72.78063305234157,002693,双成药业,bottom_area,2024-12-26,17.63,2024-12-26,17.58,0.28441410693970826,3.412969283276459,30.403800475059395,False,-2.1643,4.0672,6,8,6,75.0,35.882243097656534,102.85714285714285,9.715585893060293,0.28441410693970826,历史6/8次成功; 当前距低点0.28%; 最新日涨幅-2.16%; 状态bottom_area; 底部未确认
32,78.91499537865265,75.28336811399848,002374,中锐股份,bottom_area,2024-12-26,2.84,2024-12-26,2.77,2.5270758122743624,4.332129963898921,32.1078431372549,False,0.0,1.814,3,4,3,75.0,14.51667186012914,20.94240837696336,7.4729241877256385,2.5270758122743624,历史3/4次成功; 当前距低点2.53%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
33,78.91459199953613,75.89285991096249,300340,科恒股份,bottom_area,2024-12-26,9.77,2024-12-25,9.49,2.950474183350889,6.95468914646997,29.703703703703706,False,2.4109,3.6254,3,4,3,75.0,22.983554026895213,42.54473161033797,7.049525816649112,2.950474183350889,历史3/4次成功; 当前距低点2.95%; 最新日涨幅2.41%; 状态bottom_area; 底部未确认
34,78.86451563954331,74.03108139941614,601011,宝泰隆,bottom_area,2024-12-26,2.42,2024-12-25,2.38,1.6806722689075646,7.14285714285714,27.439024390243897,False,0.0,2.7382,2,3,2,66.66666666666666,32.130900569132905,34.951456310679596,8.319327731092436,1.6806722689075646,历史2/3次成功; 当前距低点1.68%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
35,78.51876008595242,78.43013846057325,600327,大东方,bottom_area,2024-12-26,5.31,2024-12-25,5.06,4.940711462450594,6.719367588932822,30.494505494505503,False,1.3359,4.88,3,3,3,100.0,23.521293521293522,33.030303030303024,5.059288537549407,4.940711462450594,历史3/3次成功; 当前距低点4.94%; 最新日涨幅1.34%; 状态bottom_area; 底部未确认
36,78.40828519686085,76.12063257518425,300651,金陵体育,bottom_area,2024-12-26,13.21,2024-12-25,12.77,3.4455755677368938,5.090054815974944,32.398094229751194,False,1.0712,5.1433,4,5,4,80.0,19.443789621636355,25.720461095100855,6.554424432263106,3.4455755677368938,历史4/5次成功; 当前距低点3.45%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
37,77.73327048767969,75.0937359014963,603216,梦天家居,bottom_area,2024-12-26,11.01,2024-12-25,10.67,3.1865042174320513,4.404873477038432,28.244788164088767,False,1.2879,5.1118,1,1,1,100.0,17.41379310344827,17.41379310344827,6.81349578256795,3.1865042174320513,历史1/1次成功; 当前距低点3.19%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
38,77.05899597039868,72.89968858488093,002583,海能达,bottom_area,2024-12-26,14.67,2024-12-25,14.37,2.0876826722338255,6.750173973556024,28.078078078078082,False,-0.4749,7.8837,1,1,1,100.0,14.621532675129286,14.621532675129286,7.912317327766175,2.0876826722338255,历史1/1次成功; 当前距低点2.09%; 最新日涨幅-0.47%; 状态bottom_area; 底部未确认
39,76.77407085370619,75.00131255690657,603123,翠微股份,bottom_area,2024-12-26,8.25,2024-12-25,7.95,3.773584905660375,6.289308176100618,29.770318021201415,False,0.8557,1.787,4,5,4,80.0,17.446699687162493,29.08496732026144,6.226415094339625,3.773584905660375,历史4/5次成功; 当前距低点3.77%; 最新日涨幅0.86%; 状态bottom_area; 底部未确认
40,76.61643897986535,74.50403058332633,002383,合众思壮,bottom_area,2024-12-26,8.5,2024-12-25,8.21,3.5322777101096117,6.577344701583423,31.06633081444164,False,1.5532,3.3354,1,1,1,100.0,18.48184818481848,18.48184818481848,6.467722289890389,3.5322777101096117,历史1/1次成功; 当前距低点3.53%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
41,75.14065526582147,73.26479340567613,605180,华生科技,bottom_area,2024-12-26,12.42,2024-12-25,11.98,3.6727879799666066,7.262103505843065,27.349909035779252,False,2.2222,2.2414,1,1,1,100.0,13.541666666666663,13.541666666666663,6.327212020033393,3.6727879799666066,历史1/1次成功; 当前距低点3.67%; 最新日涨幅2.22%; 状态bottom_area; 底部未确认
42,74.38147120096171,70.357620857471,002205,国统股份,confirmed_rebound,2024-12-26,8.83,2024-12-25,8.65,2.080924855491326,10.86705202312138,30.41029766693483,False,-0.8979,8.7359,1,1,1,100.0,11.086717892425904,11.086717892425904,7.919075144508675,2.080924855491326,历史1/1次成功; 当前距低点2.08%; 最新日涨幅-0.90%; 状态confirmed_rebound; 底部未确认
43,74.0473356560532,73.02214149715243,300377,赢时胜,bottom_area,2024-12-26,27.85,2024-12-24,26.71,4.268064395357546,9.247472856608008,27.021857923497265,True,-1.2061,9.8138,2,2,2,100.0,16.14692644391201,20.843471208434714,5.731935604642454,4.268064395357546,历史2/2次成功; 当前距低点4.27%; 最新日涨幅-1.21%; 状态bottom_area; 底部已确认
44,73.54178131700962,70.24650965617232,300511,雪榕生物,bottom_area,2024-12-26,3.56,2024-12-25,3.47,2.593659942363108,7.204610951008646,27.100840336134446,False,0.565,2.712,3,5,3,60.0,20.752980240646266,29.220779220779214,7.406340057636893,2.593659942363108,历史3/5次成功; 当前距低点2.59%; 最新日涨幅0.56%; 状态bottom_area; 底部未确认
45,73.49534492827986,72.45682374994549,603058,永吉股份,bottom_area,2024-12-26,9.07,2024-12-25,8.7,4.252873563218403,6.781609195402298,28.21782178217822,False,1.9101,1.9987,1,1,1,100.0,16.308470290771165,16.308470290771165,5.747126436781598,4.252873563218403,历史1/1次成功; 当前距低点4.25%; 最新日涨幅1.91%; 状态bottom_area; 底部未确认
46,73.38401153731407,68.91601173353689,000955,欣龙控股,bottom_area,2024-12-26,4.18,2024-12-25,4.11,1.7031630170316152,7.785888077858866,29.743589743589734,False,-0.9479,2.3618,2,3,2,66.66666666666666,27.37933734248553,28.498727735368945,8.296836982968385,1.7031630170316152,历史2/3次成功; 当前距低点1.70%; 最新日涨幅-0.95%; 状态bottom_area; 底部未确认
47,73.37975875229355,71.39541623794385,000692,惠天热电,bottom_area,2024-12-26,3.49,2024-12-25,3.37,3.5608308605341277,8.011869436201781,30.515463917525764,False,1.1594,2.9392,2,3,2,66.66666666666666,41.00776308223117,59.042553191489375,6.439169139465872,3.5608308605341277,历史2/3次成功; 当前距低点3.56%; 最新日涨幅1.16%; 状态bottom_area; 底部未确认
48,72.93259349320611,67.17027077214401,002743,富煌钢构,bottom_area,2024-12-26,5.91,2024-12-26,5.87,0.6814310051107332,6.1328790459965985,32.837528604118994,False,-4.0584,10.8897,1,1,1,100.0,16.634050880626212,16.634050880626212,9.318568994889267,0.6814310051107332,历史1/1次成功; 当前距低点0.68%; 最新日涨幅-4.06%; 状态bottom_area; 底部未确认
49,70.72107198730217,67.86037130475445,002238,天威视讯,bottom_area,2024-12-26,8.35,2024-12-25,8.12,2.8325123152709417,6.527093596059127,27.10951526032317,False,0.6024,1.4887,2,3,2,66.66666666666666,13.074369445728676,15.169902912621358,7.167487684729059,2.8325123152709417,历史2/3次成功; 当前距低点2.83%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
50,70.11213993757653,68.14853799533799,002652,扬子新材,bottom_area,2024-12-26,2.95,2024-12-25,2.85,3.5087719298245648,6.666666666666665,28.571428571428577,False,0.6826,2.9307,2,3,2,66.66666666666666,22.913286713286713,23.426573426573423,6.491228070175437,3.5087719298245648,历史2/3次成功; 当前距低点3.51%; 最新日涨幅0.68%; 状态bottom_area; 底部未确认
51,67.86876961904335,63.74414826097994,002162,悦心健康,bottom_area,2024-12-26,3.57,2024-12-24,3.51,1.7094017094017109,7.122507122507122,30.21868787276343,True,-1.108,3.7017,1,2,1,50.0,43.23432343234324,43.23432343234324,8.29059829059829,1.7094017094017109,历史1/2次成功; 当前距低点1.71%; 最新日涨幅-1.11%; 状态bottom_area; 底部已确认
52,67.2941209766903,61.90905636327333,300380,安硕信息,bottom_area,2024-12-26,48.4,2024-12-26,48.1,0.6237006237006177,3.492723492723492,27.799459621735217,False,-0.779,6.2205,2,3,2,66.66666666666666,16.314124293785305,17.599999999999994,9.376299376299382,0.6237006237006177,历史2/3次成功; 当前距低点0.62%; 最新日涨幅-0.78%; 状态bottom_area; 底部未确认
53,65.92251605264644,64.90832349799037,600382,广东明珠,bottom_area,2024-12-26,4.48,2024-12-25,4.3,4.1860465116279215,4.651162790697678,31.200000000000006,False,2.7523,1.2549,2,3,2,66.66666666666666,13.794854181910498,17.365269461077848,5.813953488372079,4.1860465116279215,历史2/3次成功; 当前距低点4.19%; 最新日涨幅2.75%; 状态bottom_area; 底部未确认
54,63.981166011418615,62.664480430390945,605303,园林股份,bottom_area,2024-12-26,7.71,2024-12-25,7.42,3.908355795148249,6.199460916442049,27.11198428290766,False,2.2546,1.6968,2,4,2,50.0,17.771675501768577,23.681489141675293,6.091644204851752,3.908355795148249,历史2/4次成功; 当前距低点3.91%; 最新日涨幅2.25%; 状态bottom_area; 底部未确认
55,63.44860062077269,60.83143426294819,002021,中捷资源,bottom_area,2024-12-26,2.58,2024-12-25,2.51,2.7888446215139555,8.764940239043833,29.691876750700285,False,-0.7692,3.4941,1,2,1,50.0,50.76923076923077,50.76923076923077,7.211155378486045,2.7888446215139555,历史1/2次成功; 当前距低点2.79%; 最新日涨幅-0.77%; 状态bottom_area; 底部未确认
56,62.980987603305785,61.94851239669421,002337,赛象科技,bottom_area,2024-12-26,5.04,2024-12-25,4.84,4.132231404958682,5.578512396694225,27.327327327327332,False,2.439,2.3706,1,2,1,50.0,60.465116279069754,60.465116279069754,5.867768595041318,4.132231404958682,历史1/2次成功; 当前距低点4.13%; 最新日涨幅2.44%; 状态bottom_area; 底部未确认
57,61.498674052977655,61.02045730295451,300749,顶固集创,bottom_area,2024-12-26,6.38,2024-12-25,6.1,4.590163934426235,6.229508196721325,31.690929451287797,False,2.4077,3.3321,2,4,2,50.0,17.290489642184564,20.833333333333336,5.409836065573765,4.590163934426235,历史2/4次成功; 当前距低点4.59%; 最新日涨幅2.41%; 状态bottom_area; 底部未确认
58,59.897337343358394,57.85032581453634,000592,平潭发展,bottom_area,2024-12-26,2.6,2024-12-25,2.52,3.174603174603177,6.349206349206354,31.891891891891895,False,1.5625,3.8353,1,2,1,50.0,16.228070175438603,16.228070175438603,6.825396825396823,3.174603174603177,历史1/2次成功; 当前距低点3.17%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
59,57.49694532852846,56.9938777317573,688165,埃夫特,confirmed_rebound,2024-12-26,27.87,2024-12-26,26.66,4.538634658664669,13.578394598649664,27.25784447476125,False,-3.9628,9.2534,2,4,2,50.0,37.91378899738032,53.84615384615383,5.461365341335332,4.538634658664669,历史2/4次成功; 当前距低点4.54%; 最新日涨幅-3.96%; 状态confirmed_rebound; 底部未确认
60,56.00924286421518,55.11323022557848,000890,法尔胜,bottom_area,2024-12-26,3.26,2024-12-25,3.13,4.153354632587856,7.667731629392978,30.13392857142858,False,0.9288,3.0804,1,3,1,33.33333333333333,32.954545454545446,32.954545454545446,5.846645367412145,4.153354632587856,历史1/3次成功; 当前距低点4.15%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
