rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.4087869750733,78.07312311947653,688037,芯源微,bottom_area,2022-04-12,127.29,2022-04-12,124.86,1.9461797212878478,7.063911580970693,32.50810810810811,False,-1.699,2.5459,2,2,2,100.0,24.034477871036746,27.322614278658854,18.053820278712156,1.9461797212878478,历史2/2次成功; 当前距低点1.95%; 最新日涨幅-1.70%; 状态bottom_area; 底部未确认
2,89.62832962135201,79.65185757593387,300490,华自科技,bottom_area,2022-04-12,12.95,2022-04-12,12.51,3.517186250999197,3.836930455635495,27.39408009286129,False,1.251,1.8693,2,2,2,100.0,29.306678646301293,32.06349206349206,16.482813749000805,3.517186250999197,历史2/2次成功; 当前距低点3.52%; 最新日涨幅1.25%; 状态bottom_area; 底部未确认
3,86.33451066601228,76.0797653793152,002474,榕基软件,bottom_area,2022-04-12,6.41,2022-04-12,6.22,3.054662379421228,3.2154340836012896,31.11849390919158,False,1.746,2.297,1,1,1,100.0,21.0989010989011,21.0989010989011,16.945337620578773,3.054662379421228,历史1/1次成功; 当前距低点3.05%; 最新日涨幅1.75%; 状态bottom_area; 底部未确认
4,85.13301620840564,75.94496724156252,603215,比依股份,bottom_area,2022-04-12,15.87,2022-04-12,15.3,3.7254901960784217,3.9869281045751594,32.150776053215075,False,1.1472,9.6882,1,1,1,100.0,28.59723058398555,28.59723058398555,16.274509803921582,3.7254901960784217,历史1/1次成功; 当前距低点3.73%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
5,83.70800962552427,75.0733993344694,300435,中泰股份,bottom_area,2022-04-12,16.05,2022-04-11,15.43,4.018146467919643,6.416072585871692,29.12264584290308,False,3.2819,2.1466,1,1,1,100.0,27.498781082398814,27.498781082398814,15.98185353208036,4.018146467919643,历史1/1次成功; 当前距低点4.02%; 最新日涨幅3.28%; 状态bottom_area; 底部未确认
6,83.09814728073964,72.7939373482073,603063,禾望电气,bottom_area,2022-04-12,29.36,2022-04-12,28.58,2.7291812456263163,5.353393981805462,32.09788548348777,False,-0.7437,1.3223,1,1,1,100.0,21.916508538899436,21.916508538899436,17.270818754373686,2.7291812456263163,历史1/1次成功; 当前距低点2.73%; 最新日涨幅-0.74%; 状态bottom_area; 底部未确认
7,78.94111371927929,70.41458441558441,000875,电投绿能,bottom_area,2022-04-12,6.97,2022-04-12,6.72,3.7202380952380953,5.0595238095238075,27.114967462039054,False,-0.1433,3.5339,1,1,1,100.0,21.27272727272727,21.27272727272727,16.279761904761905,3.7202380952380953,历史1/1次成功; 当前距低点3.72%; 最新日涨幅-0.14%; 状态bottom_area; 底部未确认
8,64.60482161141387,57.67457076900878,603351,威尔药业,bottom_area,2022-04-12,24.8,2022-04-12,23.9,3.765690376569047,4.895397489539756,32.121556376029545,False,0.813,1.4131,1,2,1,50.0,22.528735632183903,22.528735632183903,16.234309623430953,3.765690376569047,历史1/2次成功; 当前距低点3.77%; 最新日涨幅0.81%; 状态bottom_area; 底部未确认
9,63.88953296015251,56.12320324535276,601137,博威合金,bottom_area,2022-04-12,13.21,2022-04-12,12.84,2.881619937694712,6.85358255451714,28.428093645484953,False,-1.4914,2.886,1,2,1,50.0,25.82417582417582,25.82417582417582,17.118380062305288,2.881619937694712,历史1/2次成功; 当前距低点2.88%; 最新日涨幅-1.49%; 状态bottom_area; 底部未确认
10,62.258939502104596,55.45432893760706,603348,文灿股份,bottom_area,2022-04-12,30.74,2022-04-12,29.66,3.641267700606872,7.012811867835462,30.063664230134396,False,-0.8387,2.4492,1,2,1,50.0,31.539888682745836,31.539888682745836,16.358732299393132,3.641267700606872,历史1/2次成功; 当前距低点3.64%; 最新日涨幅-0.84%; 状态bottom_area; 底部未确认
