rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,81.2127351950881,77.61925133689837,601515,衢州东峰,bottom_area,2022-05-30,4.32,2022-05-27,4.25,1.6470588235294186,3.7647058823529442,28.571428571428577,False,0.232,0.4899,1,1,1,100.0,12.121212121212132,12.121212121212132,6.352941176470582,1.6470588235294186,历史1/1次成功; 当前距低点1.65%; 最新日涨幅0.23%; 状态bottom_area; 底部未确认
2,80.81158399171987,75.6041935483871,002663,普邦股份,bottom_area,2022-05-30,1.87,2022-05-30,1.86,0.5376344086021511,2.150537634408592,29.27756653992395,False,-2.0942,2.4995,1,1,1,100.0,66.45569620253163,66.45569620253163,7.462365591397849,0.5376344086021511,历史1/1次成功; 当前距低点0.54%; 最新日涨幅-2.09%; 状态bottom_area; 底部未确认
3,79.16971220009806,78.09864506774046,002690,美亚光电,bottom_area,2022-05-30,18.2,2022-05-25,17.62,3.2917139614074817,5.732122587968206,29.57633892885691,False,1.5625,0.7032,2,2,2,100.0,18.19221989112653,23.25123152709359,4.708286038592519,3.2917139614074817,历史2/2次成功; 当前距低点3.29%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
4,78.99680806310704,76.42227264393105,605077,华康股份,bottom_area,2022-05-30,20.66,2022-05-26,20.2,2.2772277227722815,4.702970297029699,32.396251673360105,False,0.7314,0.6028,1,1,1,100.0,13.410493827160492,13.410493827160492,5.722772277227719,2.2772277227722815,历史1/1次成功; 当前距低点2.28%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
5,78.43668744936853,73.73309079989961,000753,漳州发展,bottom_area,2022-05-30,3.85,2022-05-30,3.82,0.7853403141361323,3.141361256544505,29.259259259259267,False,-1.2821,6.1182,2,2,2,100.0,26.31003610822575,43.344709897610926,7.214659685863868,0.7853403141361323,历史2/2次成功; 当前距低点0.79%; 最新日涨幅-1.28%; 状态bottom_area; 底部未确认
6,76.47439290245619,73.55565099304023,002811,郑中设计,bottom_area,2022-05-30,8.77,2022-05-30,8.6,1.976744186046511,4.1860465116279215,32.96960249415433,False,-2.1205,3.0197,1,1,1,100.0,16.78832116788322,16.78832116788322,6.023255813953489,1.976744186046511,历史1/1次成功; 当前距低点1.98%; 最新日涨幅-2.12%; 状态bottom_area; 底部未确认
7,75.82319660137541,76.02399026405371,688188,柏楚电子,bottom_area,2022-05-30,211.42,2022-05-26,203.02,4.137523396709673,5.6349128164712825,30.629399302945398,False,1.8597,0.7889,1,1,1,100.0,34.07281509974057,34.07281509974057,3.8624766032903275,4.137523396709673,历史1/1次成功; 当前距低点4.14%; 最新日涨幅1.86%; 状态bottom_area; 底部未确认
8,75.7385023579783,70.12824292405398,600071,凤凰光学,bottom_area,2022-05-30,24.84,2022-05-30,24.84,0.0,0.0,28.98799313893653,False,-10.0,0.2713,2,2,2,100.0,19.77549959168805,27.791986359761296,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
9,68.87110323240529,67.1415609812776,000014,沙河股份,confirmed_rebound,2022-05-30,8.82,2022-05-27,8.59,2.677532013969737,8.265424912689182,28.356964136780654,False,-3.0769,5.6076,1,1,1,100.0,11.32437619961612,11.32437619961612,5.322467986030263,2.677532013969737,历史1/1次成功; 当前距低点2.68%; 最新日涨幅-3.08%; 状态confirmed_rebound; 底部未确认
