rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.98305352711805,83.409010989011,002663,普邦股份,bottom_area,2022-06-06,1.86,2022-05-31,1.82,2.1978021978021998,3.296703296703287,30.798479087452467,False,1.087,1.9844,1,1,1,100.0,66.45569620253163,66.45569620253163,7.802197802197801,2.1978021978021998,历史1/1次成功; 当前距低点2.20%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
2,87.50001171556627,84.03202344635179,603327,福蓉科技,bottom_area,2022-06-06,13.23,2022-06-06,12.86,2.8771384136858553,4.587869362363918,30.184581976112927,False,2.9572,0.6025,2,2,2,100.0,45.01020983632018,52.609776304888165,7.122861586314146,2.8771384136858553,历史2/2次成功; 当前距低点2.88%; 最新日涨幅2.96%; 状态bottom_area; 底部未确认
3,80.09698175295016,73.76575790881523,001218,丽臣实业,bottom_area,2022-06-06,23.71,2022-06-06,23.55,0.6794055201698519,1.2314225053078518,32.21070811744387,False,-1.5774,3.4128,2,2,2,100.0,25.18711018711019,29.999999999999993,9.320594479830149,0.6794055201698519,历史2/2次成功; 当前距低点0.68%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
4,74.22143197784129,72.69752016868355,605077,华康股份,bottom_area,2022-06-06,20.99,2022-05-26,20.2,3.910891089108907,4.702970297029699,32.396251673360105,False,0.7681,1.369,1,1,1,100.0,13.410493827160492,13.410493827160492,6.089108910891094,3.910891089108907,历史1/1次成功; 当前距低点3.91%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
5,72.45114138711436,66.87054622906199,000722,湖南发展,confirmed_rebound,2022-06-06,15.23,2022-06-02,15.11,0.7941760423560621,15.684976836532105,30.046296296296305,False,-8.857,14.0586,1,1,1,100.0,26.619718309859163,26.619718309859163,9.205823957643938,0.7941760423560621,历史1/1次成功; 当前距低点0.79%; 最新日涨幅-8.86%; 状态confirmed_rebound; 底部未确认
6,71.82080940005893,70.05648753942239,000736,中交地产,bottom_area,2022-06-06,16.28,2022-06-06,15.7,3.6942675159235785,6.242038216560513,27.88240698208544,False,-0.7922,6.9758,1,1,1,100.0,19.029126213592225,19.029126213592225,6.305732484076422,3.6942675159235785,历史1/1次成功; 当前距低点3.69%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
