rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.63071082547897,84.55015128417097,688075,安旭生物,bottom_area,2023-02-17,88.06,2022-12-12,118.88,2022-12-30,83.88,4.983309489747267,10.705770147830238,29.441453566621806,25.925302826379536,True,0.5021684546907101,0.49093975469211104,4,4,4,100.0,31.086542584917854,40.134529147982065,2021-12-07; 2022-03-09; 2022-03-16; 2022-04-12,15.016690510252733,4.983309489747267,历史4/4次成功; 当前距低点4.98%; 最新日涨幅0.50%; 状态bottom_area; 底部已确认
2,81.9894636729323,70.03990701763372,002855,捷荣技术,bottom_area,2023-02-17,10.48,2023-02-09,14.79,2023-02-17,10.34,1.3539651837524234,3.094777562862672,30.087897227856658,29.141311697092625,False,-1.1320754716981019,4.43569990972356,3,5,3,60.0,26.9190733149959,38.2059800664452,2018-02-07; 2019-05-08; 2022-04-28,18.646034816247578,1.3539651837524234,历史3/5次成功; 当前距低点1.35%; 最新日涨幅-1.13%; 状态bottom_area; 底部未确认
3,73.6325338802626,62.843884227476885,300268,佳沃食品,bottom_area,2023-02-17,18.64,2023-01-16,27.29,2023-02-01,18.4,1.3043478260869674,5.869565217391315,32.57603517772078,31.69659215829974,False,0.8658008658008587,1.5450890937307182,3,10,3,30.0,30.149447693307348,38.596491228070185,2012-12-04; 2018-04-23; 2022-02-08,18.695652173913032,1.3043478260869674,历史3/10次成功; 当前距低点1.30%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
4,69.72932387857523,60.82918642546241,603701,德宏股份,bottom_area,2023-02-17,19.26,2023-02-10,26.0,2023-02-16,18.79,2.501330494944132,5.10910058541778,27.730769230769237,25.923076923076916,False,-1.1800923550538633,2.074939045619591,3,7,3,42.857142857142854,28.60640528229282,34.804413239719146,2017-01-19; 2018-09-18; 2020-02-04,17.49866950505587,2.501330494944132,历史3/7次成功; 当前距低点2.50%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
5,67.50594186055466,56.70828815636337,002767,先锋电子,bottom_area,2023-02-17,13.76,2023-02-03,18.99,2023-02-17,13.7,0.43795620437956573,2.1897810218978155,27.85676671932596,27.54081095313322,False,-1.0783608914450071,3.8378242614438105,3,8,3,37.5,32.603915604025666,52.541856925418564,2015-07-28; 2015-08-25; 2020-02-04,19.562043795620436,0.43795620437956573,历史3/8次成功; 当前距低点0.44%; 最新日涨幅-1.08%; 状态bottom_area; 底部未确认
6,66.21043575544135,58.84102573606954,000419,通程控股,bottom_area,2023-02-17,6.18,2023-01-03,8.54,2023-02-16,5.97,3.5175879396984917,4.690117252931328,30.093676814988285,27.634660421545664,False,3.3444816053511683,4.692809432672424,6,18,6,33.33333333333333,28.536520995961105,44.6862996158771,1996-12-18; 1999-12-29; 2007-06-05; 2008-10-13; 2011-01-21; 2022-04-27,16.48241206030151,3.5175879396984917,历史6/18次成功; 当前距低点3.52%; 最新日涨幅3.34%; 状态bottom_area; 底部未确认
7,65.20119917840236,58.93047563812459,603668,天马科技,bottom_area,2023-02-17,18.1,2023-01-16,23.99,2023-02-03,17.33,4.443162146566666,6.693594922100406,27.76156731971655,24.55189662359315,False,2.1444695259593916,4.388304466437387,2,5,2,40.0,25.918738345680616,26.3785394932936,2017-04-19; 2020-02-04,15.556837853433336,4.443162146566666,历史2/5次成功; 当前距低点4.44%; 最新日涨幅2.14%; 状态bottom_area; 底部未确认
8,64.28585387968653,58.565502475138146,000715,中兴商业,bottom_area,2023-02-17,6.45,2022-12-30,8.92,2023-01-19,6.15,4.878048780487801,8.130081300813007,31.05381165919282,27.69058295964125,True,1.4150943396226356,3.5848044364648417,5,14,5,35.714285714285715,29.37955135372684,49.785407725321896,1997-05-23; 1997-07-08; 2015-07-16; 2020-02-04; 2021-02-04,15.1219512195122,4.878048780487801,历史5/14次成功; 当前距低点4.88%; 最新日涨幅1.42%; 状态bottom_area; 底部已确认
9,63.760606404240185,56.82835336913947,000679,大连友谊,bottom_area,2023-02-17,5.64,2022-12-30,7.61,2023-01-18,5.44,3.676470588235281,9.007352941176459,28.515111695137975,25.886990801576882,True,0.3558718861209842,1.4261503928170594,4,16,4,25.0,28.525302743633894,35.63829787234042,2011-12-28; 2016-05-12; 2018-02-07; 2022-10-12,16.32352941176472,3.676470588235281,历史4/16次成功; 当前距低点3.68%; 最新日涨幅0.36%; 状态bottom_area; 底部已确认
10,63.40600407925786,56.37159937137668,002210,飞马国际,bottom_area,2023-02-17,2.34,2022-12-19,3.13,2023-01-12,2.26,3.539823008849561,7.964601769911512,27.795527156549525,25.23961661341853,True,-0.8474576271186418,1.2458329003300868,4,12,4,33.33333333333333,28.81216396892655,31.91118850674794,2008-09-18; 2015-06-30; 2015-12-02; 2020-04-21,16.46017699115044,3.539823008849561,历史4/12次成功; 当前距低点3.54%; 最新日涨幅-0.85%; 状态bottom_area; 底部已确认
