rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,94.05863251959397,80.91065162975826,002079,苏州固锝,bottom_area,2023-06-07,12.32,2023-04-06,16.94,2023-05-10,12.11,1.7341040462427817,7.101568951279945,28.512396694214885,27.272727272727277,True,0.24410089503661414,1.3162275554116583,9,12,9,75.0,25.857036855869946,31.917631917631923,2008-03-18; 2008-04-03; 2008-09-18; 2009-03-02; 2009-08-19; 2011-05-30; 2012-01-06; 2013-10-29; 2022-10-11,18.26589595375722,1.7341040462427817,历史9/12次成功; 当前距低点1.73%; 最新日涨幅0.24%; 状态bottom_area; 底部已确认
2,93.28049658947269,81.68040318529589,688075,安旭生物,bottom_area,2023-06-07,66.4,2023-02-02,92.86,2023-05-10,64.65,2.7068832173240525,7.764887857695276,30.37906525953047,28.49450786129657,True,0.3931055337163647,0.14384322352575396,4,5,4,80.0,31.086542584917854,40.134529147982065,2021-12-07; 2022-03-09; 2022-03-16; 2022-04-12,17.29311678267595,2.7068832173240525,历史4/5次成功; 当前距低点2.71%; 最新日涨幅0.39%; 状态bottom_area; 底部已确认
3,91.21945545339945,76.39474540008557,600935,华塑股份,bottom_area,2023-06-07,3.7,2022-11-08,5.11,2023-05-31,3.69,0.2710027100271065,3.2520325203252063,27.788649706457928,27.59295499021526,False,0.0,0.10611273337475763,1,1,1,100.0,28.50877192982458,28.50877192982458,2022-04-27,19.728997289972895,0.2710027100271065,历史1/1次成功; 当前距低点0.27%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
4,89.7047047276888,76.4101001163177,603086,先达股份,bottom_area,2023-06-07,10.15,2023-02-13,14.15,2023-06-01,10.03,1.1964107676969193,5.483549351944175,29.116607773851594,28.26855123674912,False,-0.9756097560975618,0.5312397613378235,1,1,1,100.0,22.569444444444432,22.569444444444432,2020-06-23,18.803589232303082,1.1964107676969193,历史1/1次成功; 当前距低点1.20%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
5,88.75638735578079,77.86269870535082,605580,恒盛能源,bottom_area,2023-06-07,13.18,2023-05-30,17.73,2023-06-07,12.82,2.808112324492975,3.042121684867399,27.69317540891145,25.662718556119575,False,1.4626635873749017,4.841714285714286,1,1,1,100.0,27.66233766233766,27.66233766233766,2021-09-02,17.191887675507026,2.808112324492975,历史1/1次成功; 当前距低点2.81%; 最新日涨幅1.46%; 状态bottom_area; 底部未确认
6,88.70629373818763,75.3674954945935,688176,亚虹医药,bottom_area,2023-06-07,11.47,2023-05-16,16.18,2023-06-07,11.35,1.0572687224669692,5.462555066079304,29.851668726823238,29.110012360939425,False,-3.4511784511784493,2.5153901100088323,1,1,1,100.0,25.473484848484844,25.473484848484844,2022-04-27,18.94273127753303,1.0572687224669692,历史1/1次成功; 当前距低点1.06%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
7,88.59196636662885,76.05766343288877,603885,吉祥航空,bottom_area,2023-06-07,15.0,2023-04-07,20.22,2023-06-07,14.76,1.6260162601626031,2.9810298102980997,27.00296735905044,25.816023738872403,False,-0.8592200925313986,0.5211434209824066,3,4,3,75.0,30.107422075588747,42.40740740740742,2015-07-17; 2015-08-26; 2020-02-04,18.3739837398374,1.6260162601626031,历史3/4次成功; 当前距低点1.63%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
8,87.90177699272257,74.42163227818364,688289,圣湘生物,bottom_area,2023-06-07,17.49,2023-03-28,24.65,2023-06-06,17.34,0.8650519031141786,5.420991926182245,29.655172413793103,29.046653144016226,False,0.6329113924050667,0.3804876818771531,1,1,1,100.0,25.182530200451346,25.182530200451346,2021-07-28,19.13494809688582,0.8650519031141786,历史1/1次成功; 当前距低点0.87%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
9,87.47056740474281,73.51570296821235,603681,永冠新材,bottom_area,2023-06-07,15.13,2023-04-03,21.88,2023-06-07,15.06,0.46480743691899257,2.3904382470119483,31.170018281535643,30.85009140767824,False,-1.046435578809668,0.9729462931653464,2,2,2,100.0,21.212171636492723,21.938232161874318,2020-02-04; 2022-03-16,19.535192563081008,0.46480743691899257,历史2/2次成功; 当前距低点0.46%; 最新日涨幅-1.05%; 状态bottom_area; 底部未确认
10,87.09986087674983,76.18908676644625,600256,广汇能源,bottom_area,2023-06-07,7.36,2023-04-17,10.17,2023-06-01,7.17,2.649930264993032,5.718270571827059,29.49852507374631,27.63028515240904,False,0.13605442176871652,0.8743221632889925,8,11,8,72.72727272727273,25.81632721257768,31.780366056572383,2004-09-10; 2008-04-02; 2008-09-18; 2009-03-02; 2011-10-11; 2013-07-30; 2015-07-07; 2021-10-14,17.35006973500697,2.649930264993032,历史8/11次成功; 当前距低点2.65%; 最新日涨幅0.14%; 状态bottom_area; 底部未确认
