rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.3507474516234,83.47761583326991,000065,北方国际,bottom_area,2024-07-11,9.85,2024-07-09,9.54,3.2494758909853303,3.7735849056603903,28.000000000000007,False,1.9669,0.8058,3,3,3,100.0,29.926993896325044,41.48061104582843,11.75052410901467,3.2494758909853303,历史3/3次成功; 当前距低点3.25%; 最新日涨幅1.97%; 状态bottom_area; 底部未确认
2,88.87470593681307,82.19625982595429,600973,宝胜股份,bottom_area,2024-07-11,3.44,2024-07-09,3.33,3.3033033033032995,4.504504504504501,28.077753779697623,False,1.1765,0.7631,2,2,2,100.0,40.36446966390223,46.551724137931025,11.6966966966967,3.3033033033032995,历史2/2次成功; 当前距低点3.30%; 最新日涨幅1.18%; 状态bottom_area; 底部未确认
3,88.06238929506125,79.01519072819514,600295,鄂尔多斯,bottom_area,2024-07-11,9.69,2024-07-10,9.53,1.6789087093389312,4.40713536201469,29.250185597624355,False,1.1482,0.2962,1,1,1,100.0,20.016680567139286,20.016680567139286,13.32109129066107,1.6789087093389312,历史1/1次成功; 当前距低点1.68%; 最新日涨幅1.15%; 状态bottom_area; 底部未确认
4,86.20526366887219,80.97890544113375,601886,江河集团,bottom_area,2024-07-11,4.78,2024-07-09,4.59,4.139433551198265,4.57516339869281,27.488151658767773,False,2.3555,0.8532,3,3,3,100.0,27.40222547239673,33.5540838852097,10.860566448801734,4.139433551198265,历史3/3次成功; 当前距低点4.14%; 最新日涨幅2.36%; 状态bottom_area; 底部未确认
5,85.71800286772667,76.52690834384256,601699,潞安环能,bottom_area,2024-07-11,16.54,2024-07-11,16.31,1.410177805027593,2.7590435315757382,31.871345029239773,False,-0.601,0.772,1,1,1,100.0,25.817815802717657,25.817815802717657,13.589822194972406,1.410177805027593,历史1/1次成功; 当前距低点1.41%; 最新日涨幅-0.60%; 状态bottom_area; 底部未确认
6,85.14595003581165,80.68761728417742,603368,柳药集团,bottom_area,2024-07-11,17.7,2024-07-09,16.92,4.6099290780141695,5.319148936170204,29.79253112033195,False,2.4899,1.7059,3,3,3,100.0,31.603524634675978,42.85714285714285,10.390070921985831,4.6099290780141695,历史3/3次成功; 当前距低点4.61%; 最新日涨幅2.49%; 状态bottom_area; 底部未确认
7,84.92146696012138,79.92289919679632,600155,华创云信,bottom_area,2024-07-11,5.9,2024-07-08,5.66,4.240282685512371,4.593639575971728,27.806122448979586,False,2.6087,0.897,2,2,2,100.0,39.627654407336166,46.19883040935671,10.759717314487629,4.240282685512371,历史2/2次成功; 当前距低点4.24%; 最新日涨幅2.61%; 状态bottom_area; 底部未确认
8,84.24354710281548,78.4964831573655,603063,禾望电气,bottom_area,2024-07-11,14.0,2024-07-09,13.5,3.7037037037037033,5.925925925925931,28.4957627118644,False,0.7919,2.6819,2,2,2,100.0,25.38133119252664,28.846153846153843,11.296296296296296,3.7037037037037033,历史2/2次成功; 当前距低点3.70%; 最新日涨幅0.79%; 状态bottom_area; 底部未确认
9,84.09954377253429,76.70805302581238,002572,索菲亚,bottom_area,2024-07-11,14.83,2024-07-09,14.46,2.5587828492392752,3.6652835408022084,32.869080779944284,False,1.5753,1.4905,1,1,1,100.0,18.398268398268392,18.398268398268392,12.441217150760725,2.5587828492392752,历史1/1次成功; 当前距低点2.56%; 最新日涨幅1.58%; 状态bottom_area; 底部未确认
10,82.99073351092795,77.40135897650747,600161,天坛生物,bottom_area,2024-07-11,23.77,2024-07-05,22.91,3.7538192928852006,5.543430816237449,29.42082563154652,False,0.2954,0.3654,1,1,1,100.0,36.77455357142857,36.77455357142857,11.2461807071148,3.7538192928852006,历史1/1次成功; 当前距低点3.75%; 最新日涨幅0.30%; 状态bottom_area; 底部未确认
11,82.61957550198613,78.05266429333362,605567,春雪食品,bottom_area,2024-07-11,7.52,2024-07-09,7.2,4.444444444444437,5.416666666666662,29.961089494163417,False,2.5921,1.7368,2,2,2,100.0,32.07525605734906,36.46616541353383,10.555555555555562,4.444444444444437,历史2/2次成功; 当前距低点4.44%; 最新日涨幅2.59%; 状态bottom_area; 底部未确认
12,82.05679448313155,76.70866961771885,688215,瑞晟智能,bottom_area,2024-07-11,17.14,2024-07-10,16.5,3.8787878787878824,4.242424242424238,31.19266055045872,False,3.6276,0.7483,2,2,2,100.0,17.915623555673264,18.13676907829534,11.121212121212118,3.8787878787878824,历史2/2次成功; 当前距低点3.88%; 最新日涨幅3.63%; 状态bottom_area; 底部未确认
13,81.66693094631343,74.59040531396309,000620,盈新发展,bottom_area,2024-07-11,1.56,2024-07-10,1.52,2.6315789473684235,4.605263157894741,30.59360730593607,False,1.9608,0.8312,4,6,4,66.66666666666666,30.12762713600226,58.4192439862543,12.368421052631575,2.6315789473684235,历史4/6次成功; 当前距低点2.63%; 最新日涨幅1.96%; 状态bottom_area; 底部未确认
14,81.11759525711769,75.22867867582276,600389,江山股份,bottom_area,2024-07-11,13.49,2024-07-09,13.04,3.4509202453987817,5.061349693251535,28.74316939890711,False,2.352,1.1054,1,1,1,100.0,21.380520620064356,21.380520620064356,11.549079754601218,3.4509202453987817,历史1/1次成功; 当前距低点3.45%; 最新日涨幅2.35%; 状态bottom_area; 底部未确认
15,80.82085460289815,74.71419612744509,002557,洽洽食品,bottom_area,2024-07-11,27.4,2024-07-09,26.53,3.279306445533349,4.033169996230683,31.001300390117038,False,2.7372,0.8466,1,1,1,100.0,16.510832383124292,16.510832383124292,11.720693554466651,3.279306445533349,历史1/1次成功; 当前距低点3.28%; 最新日涨幅2.74%; 状态bottom_area; 底部未确认
16,79.90708203270162,74.23625685618731,600976,健民集团,bottom_area,2024-07-11,46.44,2024-07-10,44.85,3.5451505016722327,4.54849498327759,32.859281437125745,False,2.4939,1.4448,1,1,1,100.0,17.200000000000006,17.200000000000006,11.454849498327766,3.5451505016722327,历史1/1次成功; 当前距低点3.55%; 最新日涨幅2.49%; 状态bottom_area; 底部未确认
17,79.19501885477024,71.09282033602746,002044,美年健康,bottom_area,2024-07-11,3.58,2024-07-09,3.52,1.7045454545454561,4.261363636363634,28.016359918200408,False,0.2801,1.2548,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,13.295454545454543,1.7045454545454561,历史2/3次成功; 当前距低点1.70%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
18,78.03328028813453,73.66393444039578,002367,康力电梯,bottom_area,2024-07-11,5.69,2024-07-09,5.45,4.403669724770646,4.770642201834859,29.036458333333325,False,2.3381,0.8093,1,1,1,100.0,24.646781789638936,24.646781789638936,10.596330275229354,4.403669724770646,历史1/1次成功; 当前距低点4.40%; 最新日涨幅2.34%; 状态bottom_area; 底部未确认
