rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.22455132180004,85.67640998332362,000065,北方国际,bottom_area,2024-07-26,9.4,2024-07-25,9.19,2.285092491838965,3.69967355821545,30.641509433962266,False,1.2931,0.7224,3,3,3,100.0,29.926993896325044,41.48061104582843,7.714907508161035,2.285092491838965,历史3/3次成功; 当前距低点2.29%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
20,79.60635286837973,77.03601654705027,603317,天味食品,bottom_area,2024-07-26,10.4,2024-07-24,10.07,3.277060575968223,4.071499503475671,31.262798634812288,False,1.1673,0.2802,2,2,2,100.0,12.299541184181786,14.347826086956525,6.722939424031778,3.277060575968223,历史2/2次成功; 当前距低点3.28%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
21,78.70592626389909,76.49566769396068,002768,国恩股份,bottom_area,2024-07-26,17.72,2024-07-25,17.12,3.504672897196249,3.9719626168224282,27.549724925941593,False,1.7806,0.7157,2,2,2,100.0,12.184526341764123,13.681691264459511,6.495327102803753,3.504672897196249,历史2/2次成功; 当前距低点3.50%; 最新日涨幅1.78%; 状态bottom_area; 底部未确认
22,78.36164172150518,75.07306711721375,000786,北新建材,bottom_area,2024-07-26,27.28,2024-07-25,26.55,2.749529190207158,4.444444444444443,27.26027397260274,False,0.7014,0.4113,1,1,1,100.0,11.946202531645568,11.946202531645568,7.250470809792843,2.749529190207158,历史1/1次成功; 当前距低点2.75%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
23,77.86009048351117,76.47814454511888,600210,紫江企业,bottom_area,2024-07-26,4.87,2024-07-25,4.68,4.0598290598290685,4.273504273504278,27.329192546583858,False,2.9598,0.8602,2,2,2,100.0,18.895455922199744,19.867549668874158,5.940170940170932,4.0598290598290685,历史2/2次成功; 当前距低点4.06%; 最新日涨幅2.96%; 状态bottom_area; 底部未确认
24,77.75800055225316,74.86547099122842,600230,沧州大化,bottom_area,2024-07-26,9.24,2024-07-24,8.97,3.0100334448160484,3.5674470457078984,29.647058823529406,False,1.2048,0.4134,1,1,1,100.0,14.02337228714524,14.02337228714524,6.989966555183952,3.0100334448160484,历史1/1次成功; 当前距低点3.01%; 最新日涨幅1.20%; 状态bottom_area; 底部未确认
25,77.68721408157052,77.31273054300286,300686,智动力,bottom_area,2024-07-26,6.4,2024-07-25,6.11,4.746317512274959,5.073649754500812,28.117647058823525,False,1.2658,2.4153,1,1,1,100.0,48.46416382252562,48.46416382252562,5.253682487725042,4.746317512274959,历史1/1次成功; 当前距低点4.75%; 最新日涨幅1.27%; 状态bottom_area; 底部未确认
26,77.6386358945639,76.611878756589,000597,东北制药,bottom_area,2024-07-26,3.88,2024-07-09,3.72,4.301075268817196,7.258064516129033,29.00763358778626,True,2.3747,0.6207,2,2,2,100.0,13.378120266087073,16.59751037344398,5.698924731182804,4.301075268817196,历史2/2次成功; 当前距低点4.30%; 最新日涨幅2.37%; 状态bottom_area; 底部已确认
27,77.485340836197,74.72067583046963,002320,海峡股份,bottom_area,2024-07-26,5.0,2024-07-09,4.85,3.0927835051546464,5.567010309278361,27.28635682158921,False,0.6036,0.3412,1,1,1,100.0,14.259259259259249,14.259259259259249,6.907216494845354,3.0927835051546464,历史1/1次成功; 当前距低点3.09%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
28,77.47049822935652,75.06208895797756,300573,兴齐眼药,bottom_area,2024-07-26,117.81,2024-07-26,114.0,3.342105263157897,8.078947368421046,29.481628108375602,False,2.1061,5.1912,3,4,3,75.0,23.31768256977187,42.86062675283501,6.657894736842104,3.342105263157897,历史3/4次成功; 当前距低点3.34%; 最新日涨幅2.11%; 状态bottom_area; 底部未确认
29,77.4582904983742,74.33965146145465,002706,良信股份,bottom_area,2024-07-26,6.15,2024-07-25,5.98,2.8428093645484935,4.347826086956518,32.42937853107344,False,0.0,1.0269,3,4,3,75.0,13.31320867002797,14.727153188691638,7.157190635451507,2.8428093645484935,历史3/4次成功; 当前距低点2.84%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
30,76.7226407586664,70.8155217207554,001308,康冠科技,bottom_area,2024-07-26,20.26,2024-07-25,20.1,0.796019900497513,2.9353233830845764,32.84330103575008,False,-0.3933,2.5538,1,1,1,100.0,27.421758569299566,27.421758569299566,9.203980099502488,0.796019900497513,历史1/1次成功; 当前距低点0.80%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
31,76.33070096701118,75.07937800033886,002563,森马服饰,bottom_area,2024-07-26,5.04,2024-07-25,4.84,4.132231404958682,5.7851239669421535,28.18991097922849,False,1.002,0.5385,1,1,1,100.0,28.929384965831446,28.929384965831446,5.867768595041318,4.132231404958682,历史1/1次成功; 当前距低点4.13%; 最新日涨幅1.00%; 状态bottom_area; 底部未确认
32,76.2934883025318,74.93110458284373,000629,钒钛股份,bottom_area,2024-07-26,2.31,2024-07-25,2.22,4.054054054054047,4.954954954954949,32.72727272727272,False,0.8734,0.4338,1,1,1,100.0,27.173913043478265,27.173913043478265,5.945945945945954,4.054054054054047,历史1/1次成功; 当前距低点4.05%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
33,75.86618286329985,73.58797965746598,000090,天健集团,bottom_area,2024-07-26,3.65,2024-07-25,3.53,3.399433427762043,3.399433427762043,28.973843058350102,False,2.5281,0.6985,1,1,1,100.0,11.928429423459237,11.928429423459237,6.600566572237958,3.399433427762043,历史1/1次成功; 当前距低点3.40%; 最新日涨幅2.53%; 状态bottom_area; 底部未确认
34,74.52149954684104,72.71952425410858,002601,龙佰集团,bottom_area,2024-07-26,17.03,2024-07-25,16.42,3.714981729598047,5.602923264311803,29.224137931034473,False,0.7692,0.3813,1,1,1,100.0,11.127325793506023,11.127325793506023,6.285018270401954,3.714981729598047,历史1/1次成功; 当前距低点3.71%; 最新日涨幅0.77%; 状态bottom_area; 底部未确认
35,74.46725496700753,72.70918816349203,603036,如通股份,bottom_area,2024-07-26,9.14,2024-07-25,8.81,3.7457434733257666,3.7457434733257666,31.171875,False,1.7817,0.4908,1,1,1,100.0,11.448834853090181,11.448834853090181,6.254256526674235,3.7457434733257666,历史1/1次成功; 当前距低点3.75%; 最新日涨幅1.78%; 状态bottom_area; 底部未确认
36,74.33191276008779,72.62965521596364,603220,中贝通信,bottom_area,2024-07-26,19.2,2024-07-25,18.5,3.7837837837837798,4.432432432432433,31.379821958456976,False,1.5873,1.7421,1,1,1,100.0,11.487538940809966,11.487538940809966,6.216216216216221,3.7837837837837798,历史1/1次成功; 当前距低点3.78%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
37,74.33185464953446,73.75969996754323,300435,中泰股份,bottom_area,2024-07-26,10.7,2024-07-25,10.23,4.5943304007820025,4.887585532746823,27.549575070821525,False,2.0019,0.4615,1,1,1,100.0,27.498781082398814,27.498781082398814,5.4056695992179975,4.5943304007820025,历史1/1次成功; 当前距低点4.59%; 最新日涨幅2.00%; 状态bottom_area; 底部未确认
38,74.14136869996733,72.56508346782562,000039,中集集团,bottom_area,2024-07-26,7.78,2024-07-25,7.49,3.871829105473966,4.405874499332444,30.583873957367924,False,2.9101,0.9539,1,1,1,100.0,12.219644238205724,12.219644238205724,6.1281708945260345,3.871829105473966,历史1/1次成功; 当前距低点3.87%; 最新日涨幅2.91%; 状态bottom_area; 底部未确认
39,73.9898702091704,73.00494255980537,002335,科华数据,bottom_area,2024-07-26,19.42,2024-07-10,18.62,4.296455424274977,8.37808807733619,32.24163027656477,True,0.0515,1.7308,1,1,1,100.0,10.596026490066222,10.596026490066222,5.703544575725024,4.296455424274977,历史1/1次成功; 当前距低点4.30%; 最新日涨幅0.05%; 状态bottom_area; 底部已确认
40,73.96844177422669,72.55364568340039,002171,楚江新材,bottom_area,2024-07-26,6.0,2024-07-25,5.77,3.9861351819757447,4.1594454072790334,28.94088669950739,False,2.5641,0.6519,1,1,1,100.0,13.559322033898319,13.559322033898319,6.013864818024256,3.9861351819757447,历史1/1次成功; 当前距低点3.99%; 最新日涨幅2.56%; 状态bottom_area; 底部未确认
41,73.7843622730084,73.6229968005688,002191,劲嘉股份,bottom_area,2024-07-26,3.65,2024-07-09,3.48,4.885057471264366,8.62068965517241,27.348643006263053,True,1.6713,0.5181,1,1,1,100.0,21.134020618556693,21.134020618556693,5.114942528735635,4.885057471264366,历史1/1次成功; 当前距低点4.89%; 最新日涨幅1.67%; 状态bottom_area; 底部已确认
42,72.62403513532611,71.86545532907478,603187,海容冷链,bottom_area,2024-07-26,10.8,2024-07-25,10.34,4.448742746615095,4.738878143133465,32.90071382219338,False,2.4668,1.0019,1,1,1,100.0,15.530047265361235,15.530047265361235,5.551257253384905,4.448742746615095,历史1/1次成功; 当前距低点4.45%; 最新日涨幅2.47%; 状态bottom_area; 底部未确认
43,72.01610413224707,68.89016320087775,002044,美年健康,bottom_area,2024-07-26,3.46,2024-07-25,3.37,2.6706231454005893,2.9673590504451064,31.083844580777086,False,1.1696,0.5828,2,3,2,66.66666666666666,16.62643712755071,18.108108108108105,7.329376854599412,2.6706231454005893,历史2/3次成功; 当前距低点2.67%; 最新日涨幅1.17%; 状态bottom_area; 底部未确认
44,71.68128150117296,71.12127148944505,603010,万盛股份,bottom_area,2024-07-26,8.89,2024-07-18,8.5,4.588235294117654,5.764705882352944,27.78249787595582,False,1.8328,0.3089,1,1,1,100.0,13.238967527060783,13.238967527060783,5.411764705882346,4.588235294117654,历史1/1次成功; 当前距低点4.59%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
45,71.17715515734415,68.28389674425075,002043,兔宝宝,bottom_area,2024-07-26,9.11,2024-07-25,8.86,2.8216704288939054,3.6117381489842018,31.84615384615385,False,1.2222,1.0002,2,3,2,66.66666666666666,15.218487394957986,15.96638655462185,7.1783295711060955,2.8216704288939054,历史2/3次成功; 当前距低点2.82%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
46,69.60918139522983,67.98771701454814,002346,柘中股份,bottom_area,2024-07-26,7.17,2024-07-25,6.91,3.7626628075253223,4.196816208393632,29.989868287740624,False,1.8466,0.2524,2,3,2,66.66666666666666,25.160868543221483,34.89010989010989,6.237337192474678,3.7626628075253223,历史2/3次成功; 当前距低点3.76%; 最新日涨幅1.85%; 状态bottom_area; 底部未确认
47,65.84710803250618,63.782645590682186,600058,五矿发展,bottom_area,2024-07-26,6.21,2024-07-25,6.01,3.327787021630619,3.9933444259567423,31.85941043083901,False,1.8033,0.4039,1,2,1,50.0,99.54954954954954,99.54954954954954,6.672212978369382,3.327787021630619,历史1/2次成功; 当前距低点3.33%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
48,59.11272614533871,57.279773396646036,603128,华贸物流,bottom_area,2024-07-26,5.25,2024-07-25,5.08,3.346456692913384,3.9370078740157513,29.83425414364641,False,1.1561,0.5634,1,2,1,50.0,15.267175572519085,15.267175572519085,6.653543307086617,3.346456692913384,历史1/2次成功; 当前距低点3.35%; 最新日涨幅1.16%; 状态bottom_area; 底部未确认
49,58.49458556636828,58.09063224674477,002833,弘亚数控,bottom_area,2024-07-26,16.25,2024-07-25,15.53,4.636188023180944,5.215711526078561,30.854853072128236,False,3.7013,1.1081,1,2,1,50.0,35.43624161073825,35.43624161073825,5.363811976819057,4.636188023180944,历史1/2次成功; 当前距低点4.64%; 最新日涨幅3.70%; 状态bottom_area; 底部未确认
50,58.412514521906736,57.23128736979754,002511,中顺洁柔,bottom_area,2024-07-26,6.88,2024-07-09,6.62,3.927492447129906,7.552870090634441,27.012127894156563,True,1.0279,0.3259,1,2,1,50.0,12.93532338308459,12.93532338308459,6.0725075528700945,3.927492447129906,历史1/2次成功; 当前距低点3.93%; 最新日涨幅1.03%; 状态bottom_area; 底部已确认
51,52.31783100657843,51.44936100131754,002605,姚记科技,bottom_area,2024-07-26,17.18,2024-07-25,16.5,4.121212121212119,4.424242424242427,29.396662387676507,False,2.019,1.4388,1,3,1,33.33333333333333,12.862318840579725,12.862318840579725,5.878787878787882,4.121212121212119,历史1/3次成功; 当前距低点4.12%; 最新日涨幅2.02%; 状态bottom_area; 底部未确认
52,50.997103006970605,50.30144472880627,002853,皮阿诺,bottom_area,2024-07-26,6.58,2024-07-25,6.31,4.278922345483367,4.595879556259906,31.56182212581346,False,1.7002,1.894,1,4,1,25.0,10.012836970474972,10.012836970474972,5.721077654516633,4.278922345483367,历史1/4次成功; 当前距低点4.28%; 最新日涨幅1.70%; 状态bottom_area; 底部未确认
