rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.077469413993,84.93908396946566,002687,乔治白,bottom_area,2024-07-25,3.99,2024-07-25,3.93,1.5267175572519098,2.035623409669202,32.82051282051282,False,0.5038,0.6813,1,1,1,100.0,64.00000000000001,64.00000000000001,6.473282442748091,1.5267175572519098,历史1/1次成功; 当前距低点1.53%; 最新日涨幅0.50%; 状态bottom_area; 底部未确认
2,88.80845441548391,84.61246771254594,002044,美年健康,bottom_area,2024-07-25,3.42,2024-07-25,3.37,1.4836795252225465,2.6706231454005893,31.083844580777086,False,0.885,0.6132,3,3,3,100.0,14.383102312114746,18.108108108108105,6.516320474777454,1.4836795252225465,历史3/3次成功; 当前距低点1.48%; 最新日涨幅0.89%; 状态bottom_area; 底部未确认
3,88.6564365676717,84.12170385791184,603368,柳药集团,bottom_area,2024-07-25,16.74,2024-07-25,16.53,1.2704174228674971,2.6618269812462048,31.410788381742737,False,-0.0597,1.0645,3,3,3,100.0,31.603524634675978,42.85714285714285,6.729582577132503,1.2704174228674971,历史3/3次成功; 当前距低点1.27%; 最新日涨幅-0.06%; 状态bottom_area; 底部未确认
4,88.57614144817312,85.42676753001585,000789,万年青,bottom_area,2024-07-25,4.34,2024-07-09,4.25,2.1176470588235263,7.2941176470588145,29.752066115702476,True,1.4019,0.4085,2,2,2,100.0,34.00539152759949,47.599999999999994,5.882352941176474,2.1176470588235263,历史2/2次成功; 当前距低点2.12%; 最新日涨幅1.40%; 状态bottom_area; 底部已确认
5,88.24203790605125,84.71851773655368,002346,柘中股份,bottom_area,2024-07-25,7.04,2024-07-25,6.91,1.8813314037626612,2.6049204052098367,29.989868287740624,False,1.5873,0.2372,3,3,3,100.0,19.827706113615825,34.89010989010989,6.118668596237339,1.8813314037626612,历史3/3次成功; 当前距低点1.88%; 最新日涨幅1.59%; 状态bottom_area; 底部未确认
6,88.2342685072388,84.22157820349878,002043,兔宝宝,bottom_area,2024-07-25,9.0,2024-07-25,8.86,1.5801354401805936,2.8216704288939054,31.84615384615385,False,0.8969,0.7093,3,3,3,100.0,13.463908640379232,15.96638655462185,6.419864559819406,1.5801354401805936,历史3/3次成功; 当前距低点1.58%; 最新日涨幅0.90%; 状态bottom_area; 底部未确认
7,88.13103613542644,83.29865736563168,600210,紫江企业,bottom_area,2024-07-25,4.73,2024-07-25,4.68,1.0683760683760837,2.350427350427357,27.329192546583858,False,0.2119,0.5931,2,2,2,100.0,18.895455922199744,19.867549668874158,6.931623931623916,1.0683760683760837,历史2/2次成功; 当前距低点1.07%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
8,87.33173410616372,84.79349555221556,601886,江河集团,bottom_area,2024-07-25,4.57,2024-07-25,4.46,2.4663677130044914,3.363228699551578,29.54186413902054,False,1.5556,0.6683,3,3,3,100.0,27.40222547239673,33.5540838852097,5.533632286995509,2.4663677130044914,历史3/3次成功; 当前距低点2.47%; 最新日涨幅1.56%; 状态bottom_area; 底部未确认
9,86.90963573018728,83.09928725532498,001218,丽臣实业,bottom_area,2024-07-25,14.01,2024-07-25,13.78,1.6690856313497853,2.975326560232222,30.404040404040412,False,0.0714,0.8804,2,2,2,100.0,25.18711018711019,29.999999999999993,6.330914368650214,1.6690856313497853,历史2/2次成功; 当前距低点1.67%; 最新日涨幅0.07%; 状态bottom_area; 底部未确认
10,86.84597189207115,84.43430879090286,002853,皮阿诺,bottom_area,2024-07-25,6.47,2024-07-25,6.31,2.535657686212364,3.1695721077654544,31.56182212581346,False,1.5699,1.6131,4,4,4,100.0,9.653808147672265,10.012836970474972,5.464342313787636,2.535657686212364,历史4/4次成功; 当前距低点2.54%; 最新日涨幅1.57%; 状态bottom_area; 底部未确认
11,86.64164394545759,81.85544650040224,300469,信息发展,bottom_area,2024-07-25,12.56,2024-07-25,12.43,1.0458567980691937,3.4593724859211563,27.900232018561482,False,-0.4754,11.2111,1,1,1,100.0,52.431476569407586,52.431476569407586,6.9541432019308065,1.0458567980691937,历史1/1次成功; 当前距低点1.05%; 最新日涨幅-0.48%; 状态bottom_area; 底部未确认
12,86.31984370823,84.06978582081369,000697,炼石航空,bottom_area,2024-07-25,5.47,2024-07-18,5.33,2.626641651031889,7.129455909943713,30.144167758846656,True,0.1832,0.8428,3,3,3,100.0,16.282412823475326,27.861771058315338,5.373358348968111,2.626641651031889,历史3/3次成功; 当前距低点2.63%; 最新日涨幅0.18%; 状态bottom_area; 底部已确认
13,86.26353227371504,84.54829415309719,000811,冰轮环境,bottom_area,2024-07-25,8.36,2024-07-24,8.12,2.955665024630545,3.3251231527093763,31.64983164983166,False,1.827,1.0272,3,3,3,100.0,32.0817763938432,47.451868629671566,5.044334975369455,2.955665024630545,历史3/3次成功; 当前距低点2.96%; 最新日涨幅1.83%; 状态bottom_area; 底部未确认
14,86.1041650917271,81.24355905840525,000065,北方国际,bottom_area,2024-07-25,9.28,2024-07-25,9.19,0.9793253536452652,2.285092491838965,30.641509433962266,False,0.0,0.5667,3,3,3,100.0,29.926993896325044,41.48061104582843,7.020674646354736,0.9793253536452652,历史3/3次成功; 当前距低点0.98%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
15,85.99815528519943,81.4773795564121,002698,博实股份,bottom_area,2024-07-25,11.03,2024-07-25,10.9,1.1926605504587064,2.935779816513764,31.360201511335013,False,0.1817,0.486,2,2,2,100.0,10.627126943322317,11.142857142857146,6.807339449541294,1.1926605504587064,历史2/2次成功; 当前距低点1.19%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
16,85.54314605468407,82.12800778884704,000597,东北制药,bottom_area,2024-07-25,3.79,2024-07-09,3.72,1.8817204301075225,7.258064516129033,29.00763358778626,True,0.0,0.4758,2,2,2,100.0,13.378120266087073,16.59751037344398,6.1182795698924775,1.8817204301075225,历史2/2次成功; 当前距低点1.88%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
