rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,84.32427393431041,78.40956404534106,600331,宏达股份,bottom_area,2021-11-08,3.46,2021-11-05,3.34,3.5928143712574885,7.185628742514977,30.848861283643895,False,2.3669,3.0794,1,1,1,100.0,40.221402214022135,40.221402214022135,11.40718562874251,3.5928143712574885,历史1/1次成功; 当前距低点3.59%; 最新日涨幅2.37%; 状态bottom_area; 底部未确认
2,82.33514920146943,72.69514132951235,002233,塔牌集团,bottom_area,2021-11-08,9.89,2021-11-08,9.81,0.8154943934760456,1.3251783893985627,31.6376306620209,False,0.2026,0.932,1,1,1,100.0,15.292841648590022,15.292841648590022,14.184505606523953,0.8154943934760456,历史1/1次成功; 当前距低点0.82%; 最新日涨幅0.20%; 状态bottom_area; 底部未确认
3,80.20723579984335,75.87487415809997,002408,齐翔腾达,bottom_area,2021-11-08,9.72,2021-11-08,9.3,4.516129032258063,6.1290322580645,27.00156985871271,False,3.2944,2.1256,1,1,1,100.0,37.91208791208789,37.91208791208789,10.483870967741938,4.516129032258063,历史1/1次成功; 当前距低点4.52%; 最新日涨幅3.29%; 状态bottom_area; 底部未确认
4,77.44439171208066,71.72278743783153,300497,富祥股份,bottom_area,2021-11-08,15.92,2021-11-08,15.4,3.3766233766233738,6.8831168831168865,32.21830985915493,False,-2.2713,9.8134,1,1,1,100.0,24.094025465230157,24.094025465230157,11.623376623376625,3.3766233766233738,历史1/1次成功; 当前距低点3.38%; 最新日涨幅-2.27%; 状态bottom_area; 底部未确认
5,76.2895460238244,72.39648202704603,603069,海汽集团,bottom_area,2021-11-08,14.97,2021-10-29,14.3,4.685314685314684,6.2937062937062835,29.03225806451612,False,2.394,1.2925,1,1,1,100.0,21.284943599803825,21.284943599803825,10.314685314685315,4.685314685314684,历史1/1次成功; 当前距低点4.69%; 最新日涨幅2.39%; 状态bottom_area; 底部未确认
6,72.57168834062782,68.23004167185064,002111,威海广泰,bottom_area,2021-11-08,11.7,2021-11-01,11.23,4.185218165627772,6.945681211041846,29.98753117206982,False,-0.2558,0.7252,1,1,1,100.0,15.227629513343796,15.227629513343796,10.814781834372228,4.185218165627772,历史1/1次成功; 当前距低点4.19%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
7,59.35133490613789,55.120221323446806,000301,东方盛虹,bottom_area,2021-11-08,21.43,2021-11-08,20.7,3.5265700483091806,5.603864734299518,32.4853228962818,False,-0.3256,3.3618,1,2,1,50.0,28.337639965546952,28.337639965546952,11.47342995169082,3.5265700483091806,历史1/2次成功; 当前距低点3.53%; 最新日涨幅-0.33%; 状态bottom_area; 底部未确认
