rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.51323825172528,78.23005586592178,002663,普邦股份,bottom_area,2022-06-23,1.87,2022-06-14,1.79,4.469273743016763,6.145251396648037,31.939163498098853,False,1.6304,1.4756,1,1,1,100.0,66.45569620253163,66.45569620253163,15.530726256983238,4.469273743016763,历史1/1次成功; 当前距低点4.47%; 最新日涨幅1.63%; 状态bottom_area; 底部未确认
2,82.83323664275323,75.53822989874676,000983,山西焦煤,bottom_area,2022-06-23,12.55,2022-06-23,11.96,4.933110367892976,4.933110367892976,30.343622597553875,False,2.449,3.0052,2,2,2,100.0,24.546889986789015,27.212389380530986,15.066889632107024,4.933110367892976,历史2/2次成功; 当前距低点4.93%; 最新日涨幅2.45%; 状态bottom_area; 底部未确认
3,72.97391219013741,64.46458674040407,603222,济民健康,bottom_area,2022-06-23,11.0,2022-06-20,10.66,3.189493433395871,5.81613508442776,31.535003211303792,False,-0.6323,2.3346,3,6,3,50.0,41.11092348681001,68.46504559270518,16.81050656660413,3.189493433395871,历史3/6次成功; 当前距低点3.19%; 最新日涨幅-0.63%; 状态bottom_area; 底部未确认
4,69.88414559172746,62.51972273567468,002339,积成电子,bottom_area,2022-06-23,5.62,2022-06-23,5.41,3.88170055452865,4.0665434380776295,31.863979848866503,False,1.8116,4.6159,1,2,1,50.0,82.94930875576038,82.94930875576038,16.11829944547135,3.88170055452865,历史1/2次成功; 当前距低点3.88%; 最新日涨幅1.81%; 状态bottom_area; 底部未确认
5,66.44921519740669,58.655052313689346,600984,建设机械,bottom_area,2022-06-23,5.9,2022-06-23,5.72,3.1468531468531578,3.3216783216783288,29.295426452410382,False,2.7875,0.7083,1,2,1,50.0,20.21439509954057,20.21439509954057,16.853146853146843,3.1468531468531578,历史1/2次成功; 当前距低点3.15%; 最新日涨幅2.79%; 状态bottom_area; 底部未确认
