rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,85.96765435762805,80.65174087127012,300480,光力科技,bottom_area,2023-12-22,20.67,2023-12-22,20.53,0.6819288845591844,3.555772040915735,28.64094542926659,False,-2.1307,1.6477,4,4,4,100.0,28.906122193898153,39.69465648854962,7.318071115440816,0.6819288845591844,历史4/4次成功; 当前距低点0.68%; 最新日涨幅-2.13%; 状态bottom_area; 底部未确认
2,85.24866785672896,79.84933206919305,002137,实益达,bottom_area,2023-12-22,6.72,2023-12-22,6.68,0.5988023952095813,4.041916167664677,31.1340206185567,False,-2.6087,5.2194,3,3,3,100.0,40.23979317349941,89.3034825870647,7.401197604790418,0.5988023952095813,历史3/3次成功; 当前距低点0.60%; 最新日涨幅-2.61%; 状态bottom_area; 底部未确认
3,85.00618782448595,80.80090152913732,601628,中国人寿,bottom_area,2023-12-22,27.53,2023-12-21,27.16,1.3622974963181185,1.9882179675994076,29.16014606155452,False,0.6213,0.0526,1,1,1,100.0,25.736235595390532,25.736235595390532,6.637702503681882,1.3622974963181185,历史1/1次成功; 当前距低点1.36%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
4,84.34876973434676,80.84516268406665,688182,灿勤科技,bottom_area,2023-12-22,17.02,2023-12-21,16.72,1.7942583732057462,5.263157894736858,28.055077452667813,False,-1.2188,2.3951,2,2,2,100.0,37.0756547041707,49.999999999999986,6.2057416267942545,1.7942583732057462,历史2/2次成功; 当前距低点1.79%; 最新日涨幅-1.22%; 状态bottom_area; 底部未确认
5,83.64934976707698,80.35191110944447,600152,维科技术,bottom_area,2023-12-22,6.94,2023-12-21,6.81,1.9089574155653568,3.377386196769463,27.78366914103924,False,-0.8571,1.361,3,3,3,100.0,19.163086112545617,24.87644151565074,6.091042584434643,1.9089574155653568,历史3/3次成功; 当前距低点1.91%; 最新日涨幅-0.86%; 状态bottom_area; 底部未确认
6,83.463174526337,81.40162034703384,000301,东方盛虹,bottom_area,2023-12-22,8.75,2023-12-21,8.52,2.6995305164319303,4.3427230046948475,30.900243309002434,False,-0.2281,0.4058,5,5,5,100.0,17.830913572573255,28.337639965546952,5.30046948356807,2.6995305164319303,历史5/5次成功; 当前距低点2.70%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
7,83.05027872414557,83.56154661140569,300707,威唐工业,bottom_area,2023-12-22,17.39,2023-12-21,16.67,4.31913617276544,5.458908218356308,28.08455565142363,False,1.8746,8.7098,5,5,5,100.0,26.823532716725207,59.14285714285715,3.680863827234561,4.31913617276544,历史5/5次成功; 当前距低点4.32%; 最新日涨幅1.87%; 状态bottom_area; 底部未确认
8,82.83342213298319,79.6965217391304,603013,亚普股份,bottom_area,2023-12-22,16.89,2023-12-21,16.56,1.992753623188417,4.166666666666675,27.208791208791215,False,-1.3435,0.6332,1,1,1,100.0,53.30739299610896,53.30739299610896,6.007246376811583,1.992753623188417,历史1/1次成功; 当前距低点1.99%; 最新日涨幅-1.34%; 状态bottom_area; 底部未确认
9,82.7933752900321,79.26641448615321,000421,南京公用,confirmed_rebound,2023-12-22,7.03,2023-12-22,6.91,1.7366136034732287,9.696092619392184,28.909465020576135,False,-7.7428,13.5296,4,4,4,100.0,14.97792205415136,30.864197530864196,6.263386396526771,1.7366136034732287,历史4/4次成功; 当前距低点1.74%; 最新日涨幅-7.74%; 状态confirmed_rebound; 底部未确认
10,81.5321139545222,78.01364615478941,601016,节能风电,bottom_area,2023-12-22,2.98,2023-12-21,2.93,1.7064846416382191,2.3890784982935096,28.186274509803923,False,0.0,0.33,1,1,1,100.0,14.970059880239523,14.970059880239523,6.293515358361781,1.7064846416382191,历史1/1次成功; 当前距低点1.71%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
11,80.49619729111805,79.76223494142232,002706,良信股份,bottom_area,2023-12-22,8.52,2023-12-21,8.23,3.5236938031591634,5.103280680437423,29.05172413793103,False,0.3534,0.9599,3,3,3,100.0,13.31320867002797,14.727153188691638,4.476306196840837,3.5236938031591634,历史3/3次成功; 当前距低点3.52%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
