rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.72841558041898,85.35731343283584,605133,嵘泰股份,bottom_area,2023-05-08,27.16,2023-05-05,26.8,1.3432835820895501,4.477611940298504,30.099113197704753,False,0.929,3.4452,1,1,1,100.0,60.01483679525222,60.01483679525222,13.65671641791045,1.3432835820895501,历史1/1次成功; 当前距低点1.34%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
12,86.42938069012698,77.01158963228329,300390,天华新能,bottom_area,2023-05-08,34.14,2023-05-08,33.7,1.3056379821958388,3.7685459940652697,31.850353892821033,False,-0.7558,1.9104,1,1,1,100.0,27.142173288654863,27.142173288654863,13.69436201780416,1.3056379821958388,历史1/1次成功; 当前距低点1.31%; 最新日涨幅-0.76%; 状态bottom_area; 底部未确认
13,84.42165926998038,75.37359626688203,601369,陕鼓动力,bottom_area,2023-05-08,9.33,2023-04-27,9.2,1.4130434782608783,5.00000000000001,31.189229618548993,False,0.5388,0.9376,2,3,2,66.66666666666666,36.068111455108365,55.572755417956664,13.586956521739122,1.4130434782608783,历史2/3次成功; 当前距低点1.41%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
14,84.07694212715852,77.66203884559863,300661,圣邦股份,bottom_area,2023-05-08,123.45,2023-04-25,119.58,3.23632714500753,6.790433182806494,30.20079383609619,False,1.5297,0.6639,1,1,1,100.0,31.832606108687024,31.832606108687024,11.763672854992468,3.23632714500753,历史1/1次成功; 当前距低点3.24%; 最新日涨幅1.53%; 状态bottom_area; 底部未确认
15,83.69938415388754,72.78207317729351,000070,特发信息,bottom_area,2023-05-08,7.07,2023-05-08,7.07,0.0,0.0,29.65174129353234,False,-10.0509,1.0874,2,2,2,100.0,34.04340417899739,50.60532687651331,15.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态bottom_area; 底部未确认
16,83.49433993985316,79.5738982472891,002363,隆基机械,bottom_area,2023-05-08,6.83,2023-04-25,6.51,4.9155145929339525,7.219662058371745,28.774617067833702,True,0.7375,0.9069,2,2,2,100.0,36.83479311386288,54.96828752642705,10.084485407066046,4.9155145929339525,历史2/2次成功; 当前距低点4.92%; 最新日涨幅0.74%; 状态bottom_area; 底部已确认
17,83.19872122099677,74.9567052755802,002385,大北农,bottom_area,2023-05-08,6.98,2023-04-25,6.85,1.8978102189781136,4.963503649635047,30.73811931243681,False,-0.5698,0.9801,1,1,1,100.0,23.353293413173663,23.353293413173663,13.102189781021886,1.8978102189781136,历史1/1次成功; 当前距低点1.90%; 最新日涨幅-0.57%; 状态bottom_area; 底部未确认
18,83.15071962032154,73.36215464551078,001201,东瑞股份,bottom_area,2023-05-08,24.65,2023-05-05,24.46,0.7767784137367036,2.207686017988549,28.01648028251912,False,0.1219,0.8321,1,1,1,100.0,18.4043517679057,18.4043517679057,14.223221586263296,0.7767784137367036,历史1/1次成功; 当前距低点0.78%; 最新日涨幅0.12%; 状态bottom_area; 底部未确认
19,83.06681149632202,76.92906778021897,300721,怡达股份,bottom_area,2023-05-08,15.31,2023-04-28,14.81,3.3760972316002698,9.52059419311275,31.90804597701149,True,0.0654,1.6094,1,1,1,100.0,20.411663807890235,20.411663807890235,11.62390276839973,3.3760972316002698,历史1/1次成功; 当前距低点3.38%; 最新日涨幅0.07%; 状态bottom_area; 底部已确认
20,82.91957265815037,77.3612868511353,688195,腾景科技,bottom_area,2023-05-08,25.86,2023-05-08,24.92,3.772070626003201,4.213483146067404,32.648648648648646,False,2.9869,3.3166,5,6,5,83.33333333333334,22.893949167146577,38.77410468319559,11.227929373996798,3.772070626003201,历史5/6次成功; 当前距低点3.77%; 最新日涨幅2.99%; 状态bottom_area; 底部未确认
21,82.62141790654277,77.26228515832628,603005,晶方科技,bottom_area,2023-05-08,22.13,2023-05-05,21.3,3.8967136150234656,4.319248826291071,28.1618887015177,False,1.3743,3.24,2,2,2,100.0,21.111786024622447,24.55991516436903,11.103286384976533,3.8967136150234656,历史2/2次成功; 当前距低点3.90%; 最新日涨幅1.37%; 状态bottom_area; 底部未确认
22,82.39383749463661,75.59697015943112,688047,龙芯中科,bottom_area,2023-05-08,137.75,2023-05-08,133.9,2.875280059746075,4.480955937266617,27.1094175285792,False,0.8788,5.0021,1,1,1,100.0,16.304347826086957,16.304347826086957,12.124719940253925,2.875280059746075,历史1/1次成功; 当前距低点2.88%; 最新日涨幅0.88%; 状态bottom_area; 底部未确认
23,82.22096369263353,76.05711396415266,688182,灿勤科技,bottom_area,2023-05-08,17.46,2023-05-05,16.9,3.313609467455635,5.3254437869822615,27.746900384779828,False,1.689,2.7327,1,1,1,100.0,24.15130940834142,24.15130940834142,11.686390532544364,3.313609467455635,历史1/1次成功; 当前距低点3.31%; 最新日涨幅1.69%; 状态bottom_area; 底部未确认
24,82.13910460173966,72.39824924832821,688010,福光股份,bottom_area,2023-05-08,23.65,2023-05-08,23.48,0.7240204429301454,10.775127768313462,29.40469031870114,False,-9.8017,3.6735,2,2,2,100.0,28.59685945273632,42.08955223880597,14.275979557069855,0.7240204429301454,历史2/2次成功; 当前距低点0.72%; 最新日涨幅-9.80%; 状态bottom_area; 底部未确认
25,81.09948124721221,77.36100133068973,002553,南方精工,bottom_area,2023-05-08,10.15,2023-04-26,9.67,4.963805584281287,7.445708376421931,28.844738778513612,True,0.3956,1.2759,2,2,2,100.0,25.52945195081221,32.14285714285715,10.036194415718713,4.963805584281287,历史2/2次成功; 当前距低点4.96%; 最新日涨幅0.40%; 状态bottom_area; 底部已确认
26,79.9176170749739,72.54231681314681,601138,工业富联,bottom_area,2023-05-08,14.68,2023-05-08,14.35,2.2996515679442515,2.9965156794425067,27.780573729240064,False,-0.6093,0.7632,1,1,1,100.0,15.298507462686556,15.298507462686556,12.700348432055748,2.2996515679442515,历史1/1次成功; 当前距低点2.30%; 最新日涨幅-0.61%; 状态bottom_area; 底部未确认
27,79.13198911949476,74.07929787833649,300353,东土科技,bottom_area,2023-05-08,11.04,2023-05-04,10.62,3.954802259887005,6.30885122410546,31.48387096774194,False,2.6977,3.4254,1,1,1,100.0,21.377672209026137,21.377672209026137,11.045197740112995,3.954802259887005,历史1/1次成功; 当前距低点3.95%; 最新日涨幅2.70%; 状态bottom_area; 底部未确认
28,76.9550927069556,72.06745972073043,603363,傲农生物,bottom_area,2023-05-08,9.68,2023-04-25,9.31,3.9742212674543413,9.559613319011802,29.576399394856278,True,-0.7179,1.1313,1,1,1,100.0,24.078947368421055,24.078947368421055,11.025778732545657,3.9742212674543413,历史1/1次成功; 当前距低点3.97%; 最新日涨幅-0.72%; 状态bottom_area; 底部已确认
29,76.77720381195843,68.32827823160441,000721,西安饮食,bottom_area,2023-05-08,12.24,2023-05-08,12.09,1.240694789081889,4.1356492969396195,29.627473806752036,False,-2.6253,9.2203,2,3,2,66.66666666666666,18.550514430346464,20.485175202156327,13.75930521091811,1.240694789081889,历史2/3次成功; 当前距低点1.24%; 最新日涨幅-2.63%; 状态bottom_area; 底部未确认
30,76.25401845829424,72.64488498880787,688289,圣湘生物,bottom_area,2023-05-08,18.86,2023-04-26,17.98,4.894327030033365,12.45828698553948,27.058823529411757,False,3.8546,2.1091,1,1,1,100.0,25.182530200451346,25.182530200451346,10.105672969966633,4.894327030033365,历史1/1次成功; 当前距低点4.89%; 最新日涨幅3.85%; 状态bottom_area; 底部未确认
31,73.09990908541737,67.7897147623654,000980,众泰汽车,bottom_area,2023-05-08,3.0,2023-04-26,2.9,3.448275862068969,8.965517241379318,32.24299065420561,True,-0.3322,1.0033,2,3,2,66.66666666666666,33.52213473772031,43.49775784753364,11.55172413793103,3.448275862068969,历史2/3次成功; 当前距低点3.45%; 最新日涨幅-0.33%; 状态bottom_area; 底部已确认
32,72.78902107965037,63.82222616279641,605286,同力天启,bottom_area,2023-05-08,29.41,2023-05-08,29.28,0.443989071038248,2.390710382513659,27.29078718649119,False,-0.6419,3.2272,2,3,2,66.66666666666666,24.397067624177136,30.46080191502094,14.556010928961753,0.443989071038248,历史2/3次成功; 当前距低点0.44%; 最新日涨幅-0.64%; 状态bottom_area; 底部未确认
33,70.25811275389489,65.20985289637568,002724,海洋王,bottom_area,2023-05-08,8.59,2023-04-25,8.3,3.493975903614447,8.192771084337345,28.999144568006834,True,-0.5787,1.1417,2,3,2,66.66666666666666,20.212103709408286,25.204081632653047,11.506024096385554,3.493975903614447,历史2/3次成功; 当前距低点3.49%; 最新日涨幅-0.58%; 状态bottom_area; 底部已确认
34,67.80203824950149,60.474392697714705,688107,安路科技,bottom_area,2023-05-08,50.71,2023-05-05,50.03,1.3591844893064156,5.676594043573848,32.673933521733275,False,-1.9339,1.3325,1,3,1,33.33333333333333,67.95615731785945,67.95615731785945,13.640815510693582,1.3591844893064156,历史1/3次成功; 当前距低点1.36%; 最新日涨幅-1.93%; 状态bottom_area; 底部未确认
35,66.21210238577602,62.72613956213699,603232,格尔软件,bottom_area,2023-05-08,14.8,2023-04-27,14.15,4.593639575971734,8.551236749116601,32.29665071770334,True,-2.5033,3.22,2,3,2,66.66666666666666,20.338554455300404,22.78481012658228,10.406360424028266,4.593639575971734,历史2/3次成功; 当前距低点4.59%; 最新日涨幅-2.50%; 状态bottom_area; 底部已确认
36,65.65934250131183,59.66657672191054,688286,敏芯股份,bottom_area,2023-05-08,46.85,2023-05-08,45.77,2.3596242079965,2.578107930959143,28.684948582112813,False,1.6489,1.0937,1,2,1,50.0,16.00279524807827,16.00279524807827,12.6403757920035,2.3596242079965,历史1/2次成功; 当前距低点2.36%; 最新日涨幅1.65%; 状态bottom_area; 底部未确认
37,65.50605321595843,60.62195046464274,300552,万集科技,bottom_area,2023-05-08,17.65,2023-05-04,17.08,3.3372365339578476,7.728337236533961,31.129032258064527,True,0.5125,3.083,1,2,1,50.0,23.929299796057098,23.929299796057098,11.662763466042152,3.3372365339578476,历史1/2次成功; 当前距低点3.34%; 最新日涨幅0.51%; 状态bottom_area; 底部已确认
38,63.48687560262953,59.11186055916531,688079,美迪凯,bottom_area,2023-05-08,9.62,2023-05-05,9.28,3.663793103448275,4.525862068965517,27.044025157232713,False,1.7989,1.6627,1,2,1,50.0,29.007036747458958,29.007036747458958,11.336206896551724,3.663793103448275,历史1/2次成功; 当前距低点3.66%; 最新日涨幅1.80%; 状态bottom_area; 底部未确认
39,63.08589650700751,58.26114540329698,002758,浙农股份,bottom_area,2023-05-08,12.48,2023-04-25,12.09,3.225806451612908,5.789909015715462,28.249258160237396,False,0.4023,1.24,1,2,1,50.0,19.064430714916153,19.064430714916153,11.77419354838709,3.225806451612908,历史1/2次成功; 当前距低点3.23%; 最新日涨幅0.40%; 状态bottom_area; 底部未确认
40,62.280840645596605,57.572059861258865,002455,百川股份,bottom_area,2023-05-08,7.88,2023-05-05,7.63,3.2765399737876804,4.587155963302759,28.691588785046722,False,1.9405,1.1822,1,3,1,33.33333333333333,35.42600896860987,35.42600896860987,11.723460026212319,3.2765399737876804,历史1/3次成功; 当前距低点3.28%; 最新日涨幅1.94%; 状态bottom_area; 底部未确认
41,61.45269969741196,57.60932305191141,000059,华锦股份,bottom_area,2023-05-08,6.97,2023-04-25,6.7,4.02985074626865,5.970149253731335,29.916317991631804,False,0.8683,0.7413,1,2,1,50.0,25.41603630862328,25.41603630862328,10.970149253731348,4.02985074626865,历史1/2次成功; 当前距低点4.03%; 最新日涨幅0.87%; 状态bottom_area; 底部未确认
42,58.904731383296344,54.72575145269727,603029,天鹅股份,bottom_area,2023-05-08,19.27,2023-04-25,18.61,3.54648038688877,7.415368081676513,29.640831758034025,True,-0.1554,1.8543,1,2,1,50.0,17.26734803657881,17.26734803657881,11.45351961311123,3.54648038688877,历史1/2次成功; 当前距低点3.55%; 最新日涨幅-0.16%; 状态bottom_area; 底部已确认
43,55.56504287966869,49.264723055493164,688298,东方生物,bottom_area,2023-05-08,55.42,2023-05-08,54.85,1.0391978122151326,4.721969006381032,29.389804325437694,False,-3.0949,1.6764,1,6,1,16.666666666666664,15.470039788586028,15.470039788586028,13.960802187784866,1.0391978122151326,历史1/6次成功; 当前距低点1.04%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
