rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.60536958922555,84.50350369002058,603221,爱丽家居,bottom_area,2025-09-03,12.09,2025-09-02,11.93,1.341156747694888,5.616093880972338,32.2159090909091,False,-2.1053,1.988,4,4,4,100.0,17.856672444972688,20.699708454810505,8.658843252305113,1.341156747694888,历史4/4次成功; 当前距低点1.34%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
2,88.52373918837955,83.8094572197676,002795,永和智控,bottom_area,2025-09-03,4.8,2025-08-28,4.7,2.1276595744680775,5.957446808510643,31.884057971014496,False,-2.439,3.4047,6,6,6,100.0,23.766242201907538,32.328767123287676,7.872340425531924,2.1276595744680775,历史6/6次成功; 当前距低点2.13%; 最新日涨幅-2.44%; 状态bottom_area; 底部未确认
3,87.15757736141792,80.26487611644104,300510,金冠股份,bottom_area,2025-09-03,4.46,2025-09-03,4.43,0.6772009029345428,3.6117381489842018,30.01579778830964,False,-2.6201,4.213,4,4,4,100.0,26.76824825339677,40.000000000000014,9.322799097065458,0.6772009029345428,历史4/4次成功; 当前距低点0.68%; 最新日涨幅-2.62%; 状态bottom_area; 底部未确认
4,86.44532086901194,79.4151291115923,300665,飞鹿股份,bottom_area,2025-09-03,9.15,2025-09-03,9.1,0.5494505494505573,4.175824175824185,29.18287937743191,False,-2.9692,7.1829,5,5,5,100.0,20.633743894298735,23.50486787204451,9.450549450549444,0.5494505494505573,历史5/5次成功; 当前距低点0.55%; 最新日涨幅-2.97%; 状态bottom_area; 底部未确认
5,85.40213296615826,78.00969321054546,002695,煌上煌,bottom_area,2025-09-03,12.03,2025-09-03,12.0,0.24999999999999467,3.6666666666666625,27.18446601941748,False,-2.5122,1.4981,3,3,3,100.0,26.073619411534626,30.57176196032671,9.750000000000005,0.24999999999999467,历史3/3次成功; 当前距低点0.25%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
6,85.29847967198985,81.0157108181661,688448,磁谷科技,bottom_area,2025-09-03,47.67,2025-09-03,46.6,2.2961373390557944,5.343347639484983,27.027873473222673,False,-0.5425,6.1647,2,2,2,100.0,44.14464489899632,63.23529411764706,7.703862660944207,2.2961373390557944,历史2/2次成功; 当前距低点2.30%; 最新日涨幅-0.54%; 状态bottom_area; 底部未确认
7,84.84935980738601,78.92158002581573,300902,国安达,bottom_area,2025-09-03,22.78,2025-09-03,22.51,1.1994669035983987,3.8649489115948352,31.82919442761963,False,-2.3156,5.4607,2,2,2,100.0,19.4428202474198,26.906779661016937,8.800533096401603,1.1994669035983987,历史2/2次成功; 当前距低点1.20%; 最新日涨幅-2.32%; 状态bottom_area; 底部未确认
8,84.4637293182082,77.55976105034408,000561,烽火电子,bottom_area,2025-09-03,11.47,2025-09-03,11.41,0.5258545135845792,7.8001752848378665,29.1304347826087,False,-6.6721,6.3696,4,4,4,100.0,20.584458824284518,31.050955414012744,9.474145486415422,0.5258545135845792,历史4/4次成功; 当前距低点0.53%; 最新日涨幅-6.67%; 状态bottom_area; 底部未确认
9,84.38794371077739,77.2311212333567,301259,艾布鲁,bottom_area,2025-09-03,42.96,2025-09-03,42.81,0.35038542396635963,6.49380985750993,30.884727155311587,False,-4.7661,8.5663,2,2,2,100.0,52.009763002213916,74.57627118644068,9.649614576033642,0.35038542396635963,历史2/2次成功; 当前距低点0.35%; 最新日涨幅-4.77%; 状态bottom_area; 底部未确认
10,84.374337621577,78.51870535761898,603080,新疆火炬,bottom_area,2025-09-03,20.65,2025-08-28,20.4,1.2254901960784315,5.490196078431378,29.655172413793107,False,-2.3179,2.1981,2,2,2,100.0,17.595822605794677,22.385321100917427,8.77450980392157,1.2254901960784315,历史2/2次成功; 当前距低点1.23%; 最新日涨幅-2.32%; 状态bottom_area; 底部未确认
11,83.60296795106937,76.32483013293943,301009,可靠股份,bottom_area,2025-09-03,13.57,2025-09-03,13.54,0.22156573116692127,3.9881831610044385,27.008086253369278,False,-2.7937,3.8949,1,1,1,100.0,53.96648044692738,53.96648044692738,9.77843426883308,0.22156573116692127,历史1/1次成功; 当前距低点0.22%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
12,82.80956361514663,75.66295198545834,002826,易明医药,bottom_area,2025-09-03,18.93,2025-09-03,18.88,0.26483050847458,4.290254237288147,29.631010063361906,False,-2.6235,4.2157,2,2,2,100.0,30.305191100969765,50.0,9.73516949152542,0.26483050847458,历史2/2次成功; 当前距低点0.26%; 最新日涨幅-2.62%; 状态bottom_area; 底部未确认
