rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,79.66435576460285,73.51741473338349,300559,佳发教育,bottom_area,2022-07-14,8.97,2022-07-14,8.9,0.7865168539325874,2.696629213483148,32.677760968229954,False,-1.86,1.307,2,2,2,100.0,25.164909464246165,29.09783989834816,9.213483146067414,0.7865168539325874,历史2/2次成功; 当前距低点0.79%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
2,75.66070948645844,69.35068965517239,002348,高乐股份,bottom_area,2022-07-14,2.33,2022-07-14,2.32,0.43103448275863065,4.310344827586212,32.753623188405804,False,-3.3195,12.4852,1,1,1,100.0,25.287356321839088,25.287356321839088,9.56896551724137,0.43103448275863065,历史1/1次成功; 当前距低点0.43%; 最新日涨幅-3.32%; 状态bottom_area; 底部未确认
3,74.22388030888033,67.47625482625483,000761,本钢板材,bottom_area,2022-07-14,3.43,2022-07-12,3.43,0.0,1.7492711370262406,29.132231404958674,False,-1.4368,0.2512,1,1,1,100.0,11.969111969111971,11.969111969111971,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-1.44%; 状态bottom_area; 底部未确认
4,73.34092415390815,70.67838235294118,000635,英力特,bottom_area,2022-07-14,8.76,2022-07-12,8.5,3.0588235294117623,3.8823529411764715,30.384930384930392,False,-0.7928,0.7443,1,1,1,100.0,14.583333333333329,14.583333333333329,6.941176470588238,3.0588235294117623,历史1/1次成功; 当前距低点3.06%; 最新日涨幅-0.79%; 状态bottom_area; 底部未确认
