rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.80521311796669,86.02360338291687,002779,中坚科技,bottom_area,2025-06-05,97.75,2025-06-05,96.1,1.7169614984391317,4.058272632674304,29.48859050553966,False,-0.1532,4.5287,4,4,4,100.0,30.635890319129533,38.253119429590015,13.283038501560867,1.7169614984391317,历史4/4次成功; 当前距低点1.72%; 最新日涨幅-0.15%; 状态bottom_area; 底部未确认
2,90.2559048007747,80.65964943032428,688682,霍莱沃,bottom_area,2025-06-05,28.41,2025-06-05,28.0,1.4642857142857149,3.9285714285714333,31.37254901960784,False,0.602,1.9289,1,1,1,100.0,26.22699386503069,26.22699386503069,13.535714285714285,1.4642857142857149,历史1/1次成功; 当前距低点1.46%; 最新日涨幅0.60%; 状态bottom_area; 底部未确认
3,88.79527077314687,78.85633638032748,002041,登海种业,bottom_area,2025-06-05,9.87,2025-06-03,9.76,1.127049180327863,2.0491803278688634,28.023598820059004,False,-0.804,0.7105,2,2,2,100.0,18.2043468358871,21.395106715252467,13.872950819672136,1.127049180327863,历史2/2次成功; 当前距低点1.13%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
4,88.53112898628852,79.46639130434782,688305,科德数控,bottom_area,2025-06-05,55.65,2025-06-05,54.72,1.6995614035087714,1.8640350877193042,32.26046051002724,False,1.0716,0.7882,1,1,1,100.0,22.69565217391304,22.69565217391304,13.30043859649123,1.6995614035087714,历史1/1次成功; 当前距低点1.70%; 最新日涨幅1.07%; 状态bottom_area; 底部未确认
5,88.03711547924006,80.26913470166006,002304,洋河股份,bottom_area,2025-06-05,66.65,2025-05-29,65.0,2.538461538461547,2.923076923076932,31.57894736842105,False,0.2406,0.2742,2,2,2,100.0,20.62810220081931,20.781426953567394,12.461538461538451,2.538461538461547,历史2/2次成功; 当前距低点2.54%; 最新日涨幅0.24%; 状态bottom_area; 底部未确认
6,86.77873550977108,79.16750608272507,002889,东方嘉盛,bottom_area,2025-06-05,14.77,2025-06-05,14.4,2.569444444444439,2.7083333333333246,32.92966930600838,False,1.0951,2.0116,1,1,1,100.0,31.751824817518237,31.751824817518237,12.43055555555556,2.569444444444439,历史1/1次成功; 当前距低点2.57%; 最新日涨幅1.10%; 状态bottom_area; 底部未确认
7,86.05553633408779,76.37739046633234,000096,广聚能源,bottom_area,2025-06-05,13.85,2025-06-05,13.7,1.0948905109489078,2.9927007299270088,28.645833333333336,False,-1.8427,4.1216,1,1,1,100.0,21.149144254278735,21.149144254278735,13.905109489051092,1.0948905109489078,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-1.84%; 状态bottom_area; 底部未确认
8,85.66547843360362,78.06217485798629,688448,磁谷科技,bottom_area,2025-06-05,29.43,2025-06-03,28.71,2.5078369905956075,2.7168234064785706,27.113480578827115,False,0.478,3.3396,1,1,1,100.0,25.053995680345576,25.053995680345576,12.492163009404392,2.5078369905956075,历史1/1次成功; 当前距低点2.51%; 最新日涨幅0.48%; 状态bottom_area; 底部未确认
9,84.8259397296199,76.63104876299404,002819,东方中科,bottom_area,2025-06-05,28.46,2025-05-30,27.89,2.0437432771602735,4.195051989960553,31.575073601570164,False,-0.385,3.8573,4,5,4,80.0,27.47733029526597,51.677148846960186,12.956256722839726,2.0437432771602735,历史4/5次成功; 当前距低点2.04%; 最新日涨幅-0.39%; 状态bottom_area; 底部未确认
10,84.11109966766853,77.83193036863767,688543,国科军工,bottom_area,2025-06-05,44.97,2025-06-04,43.52,3.3318014705882257,3.6534926470588145,31.604589030331603,False,0.4692,2.9893,1,1,1,100.0,33.916331836445266,33.916331836445266,11.668198529411775,3.3318014705882257,历史1/1次成功; 当前距低点3.33%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
11,83.8612914047766,75.29943864878291,002040,南京港,bottom_area,2025-06-05,10.07,2025-06-03,9.9,1.7171717171717165,6.868686868686866,31.72413793103448,False,-4.0952,8.3082,1,1,1,100.0,33.196721311475414,33.196721311475414,13.282828282828282,1.7171717171717165,历史1/1次成功; 当前距低点1.72%; 最新日涨幅-4.10%; 状态bottom_area; 底部未确认
12,83.32638233849647,73.34711013161542,605378,野马电池,bottom_area,2025-06-05,16.96,2025-06-04,16.85,0.6528189910979194,3.9762611275964277,32.24768797748291,False,-2.1915,2.311,2,2,2,100.0,22.61041629741227,29.89631336405531,14.34718100890208,0.6528189910979194,历史2/2次成功; 当前距低点0.65%; 最新日涨幅-2.19%; 状态bottom_area; 底部未确认
13,81.62956659380376,76.81653083375149,000811,冰轮环境,bottom_area,2025-06-05,9.6,2025-06-03,9.21,4.234527687296404,6.297502714440806,28.54926299456943,False,2.7837,3.201,4,5,4,80.0,32.856204090254195,47.451868629671566,10.765472312703595,4.234527687296404,历史4/5次成功; 当前距低点4.23%; 最新日涨幅2.78%; 状态bottom_area; 底部未确认
14,81.6096698326505,71.42433090186304,605377,华旺科技,bottom_area,2025-06-05,8.72,2025-06-05,8.69,0.34522439585732034,1.4959723820483404,28.062913907284777,False,-0.7964,0.569,1,1,1,100.0,25.16904583020285,25.16904583020285,14.654775604142678,0.34522439585732034,历史1/1次成功; 当前距低点0.35%; 最新日涨幅-0.80%; 状态bottom_area; 底部未确认
15,79.78374443130473,73.32943307009046,600770,综艺股份,bottom_area,2025-06-05,5.55,2025-06-05,5.39,2.968460111317257,4.267161410018561,28.60927152317881,False,-0.3591,6.6996,1,1,1,100.0,27.72861356932153,27.72861356932153,12.031539888682742,2.968460111317257,历史1/1次成功; 当前距低点2.97%; 最新日涨幅-0.36%; 状态bottom_area; 底部未确认
16,67.47904976952346,59.80897513003261,002136,安纳达,bottom_area,2025-06-05,10.87,2025-06-05,10.76,1.0223048327137494,2.5092936802973935,28.026755852842804,False,-1.8067,8.0515,1,3,1,33.33333333333333,42.29299363057326,42.29299363057326,13.97769516728625,1.0223048327137494,历史1/3次成功; 当前距低点1.02%; 最新日涨幅-1.81%; 状态bottom_area; 底部未确认
17,67.01111195647306,58.759865771812116,301518,长华化学,bottom_area,2025-06-05,22.45,2025-06-05,22.35,0.4474272930648674,2.8187919463087203,27.103718199608608,False,-2.7296,10.4459,1,2,1,50.0,55.817490494296564,55.817490494296564,14.552572706935132,0.4474272930648674,历史1/2次成功; 当前距低点0.45%; 最新日涨幅-2.73%; 状态bottom_area; 底部未确认
18,66.14151037260274,58.51855041193667,603192,汇得科技,bottom_area,2025-06-05,20.7,2025-06-05,20.51,0.9263773768893112,2.876645538761579,31.610536845615194,False,-2.4505,5.5978,2,4,2,50.0,21.240273286259704,25.562817719680464,14.073622623110687,0.9263773768893112,历史2/4次成功; 当前距低点0.93%; 最新日涨幅-2.45%; 状态bottom_area; 底部未确认
19,63.82517667763251,57.82239574298186,300819,聚杰微纤,bottom_area,2025-06-05,22.81,2025-06-05,22.32,2.1953405017921077,3.225806451612898,27.999999999999996,False,-0.0438,3.0804,1,2,1,50.0,26.54716175842936,26.54716175842936,12.804659498207894,2.1953405017921077,历史1/2次成功; 当前距低点2.20%; 最新日涨幅-0.04%; 状态bottom_area; 底部未确认
20,63.733800472690255,59.78860229296777,000715,中兴商业,bottom_area,2025-06-05,5.63,2025-06-03,5.41,4.0665434380776295,6.099815157116452,28.815789473684205,False,-1.2281,2.8286,2,4,2,50.0,26.722157697767457,29.105691056910565,10.93345656192237,4.0665434380776295,历史2/4次成功; 当前距低点4.07%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
21,63.360286533666745,59.88166464115391,688135,利扬芯片,bottom_area,2025-06-05,19.65,2025-05-30,18.81,4.465709728867623,4.99734183944711,27.290297642056444,False,1.2365,3.0187,2,5,2,40.0,31.309047435333802,40.41850220264317,10.534290271132377,4.465709728867623,历史2/5次成功; 当前距低点4.47%; 最新日涨幅1.24%; 状态bottom_area; 底部未确认
22,62.603434891608,56.491381278302754,002811,郑中设计,bottom_area,2025-06-05,10.8,2025-06-03,10.59,1.9830028328611977,4.249291784702542,28.203389830508474,False,-1.1894,6.1369,1,2,1,50.0,16.78832116788322,16.78832116788322,13.016997167138802,1.9830028328611977,历史1/2次成功; 当前距低点1.98%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
23,62.35327794094132,58.08968801313629,301316,慧博云通,bottom_area,2025-06-05,42.1,2025-06-05,40.6,3.694581280788177,5.147783251231518,32.47962747380676,False,1.937,18.7036,1,3,1,33.33333333333333,43.333333333333336,43.333333333333336,11.305418719211822,3.694581280788177,历史1/3次成功; 当前距低点3.69%; 最新日涨幅1.94%; 状态bottom_area; 底部未确认
24,55.53852057923858,52.418810062698284,001299,美能能源,bottom_area,2025-06-05,10.93,2025-04-29,10.47,4.393505253104098,7.163323782234957,31.11842105263157,True,-0.4554,4.2726,1,2,1,50.0,15.247322794492616,15.247322794492616,10.606494746895901,4.393505253104098,历史1/2次成功; 当前距低点4.39%; 最新日涨幅-0.46%; 状态bottom_area; 底部已确认
