rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.19451742238446,75.23677792392019,300538,同益股份,bottom_area,2023-12-13,18.47,2023-12-13,18.46,0.05417118093173353,3.3044420368363996,29.54198473282442,False,-2.687,5.4318,2,2,2,100.0,25.431657077658826,30.150753768844226,19.945828819068268,0.05417118093173353,历史2/2次成功; 当前距低点0.05%; 最新日涨幅-2.69%; 状态bottom_area; 底部未确认
2,89.35674537696671,76.4499006543754,601628,中国人寿,bottom_area,2023-12-13,28.23,2023-12-11,27.83,1.4372978799856349,4.132231404958685,27.41262389149714,False,-1.9792,0.0408,1,1,1,100.0,25.736235595390532,25.736235595390532,18.562702120014364,1.4372978799856349,历史1/1次成功; 当前距低点1.44%; 最新日涨幅-1.98%; 状态bottom_area; 底部未确认
3,84.46296469705054,72.80241134751775,002137,实益达,bottom_area,2023-12-13,7.18,2023-11-30,7.05,1.8439716312056722,5.6737588652482325,27.31958762886598,False,-1.5089,4.5932,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,18.15602836879433,1.8439716312056722,历史2/3次成功; 当前距低点1.84%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
4,82.47975581718138,69.48170848955625,002142,宁波银行,bottom_area,2023-12-13,20.42,2023-12-11,20.3,0.5911330049261133,5.123152709359601,30.19257221458046,False,-4.0414,0.8046,1,1,1,100.0,27.95425667090217,27.95425667090217,19.408866995073886,0.5911330049261133,历史1/1次成功; 当前距低点0.59%; 最新日涨幅-4.04%; 状态bottom_area; 底部未确认
5,66.71760949910663,59.04080282177191,600328,中盐化工,bottom_area,2023-12-13,7.86,2023-10-26,7.61,3.28515111695138,8.147174770039422,28.207547169811313,True,-1.8727,0.7095,1,2,1,50.0,37.26315789473683,37.26315789473683,16.71484888304862,3.28515111695138,历史1/2次成功; 当前距低点3.29%; 最新日涨幅-1.87%; 状态bottom_area; 底部已确认
6,63.29754346344598,53.55489641506035,605117,德业股份,bottom_area,2023-12-13,55.97,2023-12-13,55.51,0.8286795172041089,4.233471446586203,27.532637075718014,False,-3.4334,4.118,2,7,2,28.57142857142857,51.93428382351709,59.18895599654874,19.171320482795892,0.8286795172041089,历史2/7次成功; 当前距低点0.83%; 最新日涨幅-3.43%; 状态bottom_area; 底部未确认
7,57.09696124031008,47.58080103359173,000301,东方盛虹,bottom_area,2023-12-13,8.81,2023-12-13,8.81,0.0,2.1566401816117993,28.54825628548256,False,-2.6519,0.471,1,5,1,20.0,28.337639965546952,28.337639965546952,20.0,0.0,历史1/5次成功; 当前距低点0.00%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
