rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
48,80.25410279041814,72.95827526401649,002664,信质集团,bottom_area,2025-04-07,14.58,2025-04-07,14.58,0.0,6.172839506172842,31.063829787234038,False,-10.0,3.0855,2,2,2,100.0,34.990727225895085,52.526315789473685,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
49,80.23710053534703,72.9428186684973,002085,万丰奥威,bottom_area,2025-04-07,15.4,2025-04-07,15.4,0.0,4.935064935064934,27.97006548175865,False,-9.9942,1.8093,3,3,3,100.0,18.240960583318742,27.236737925574023,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
50,80.08141502288504,74.26507917592131,300483,首华燃气,confirmed_rebound,2025-04-07,6.78,2025-04-07,6.71,1.0432190760059654,19.225037257824145,27.459459459459463,False,-19.0931,3.7923,2,2,2,100.0,12.922681017284448,14.124293785310735,8.956780923994035,1.0432190760059654,历史2/2次成功; 当前距低点1.04%; 最新日涨幅-19.09%; 状态confirmed_rebound; 底部未确认
51,80.01601103825875,73.270676543602,688251,井松智能,confirmed_rebound,2025-04-07,15.87,2025-04-07,15.81,0.3795066413662158,14.800759013282718,30.044247787610622,False,-19.6862,4.9764,3,3,3,100.0,22.61264347267183,39.7972972972973,9.620493358633784,0.3795066413662158,历史3/3次成功; 当前距低点0.38%; 最新日涨幅-19.69%; 状态confirmed_rebound; 底部未确认
52,79.915,72.65,002686,亿利达,bottom_area,2025-04-07,5.3,2025-04-07,5.3,0.0,5.471698113207548,31.964056482670095,False,-10.017,3.1219,1,1,1,100.0,75.68181818181817,75.68181818181817,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
53,79.60373751507292,72.36703410461175,300433,蓝思科技,bottom_area,2025-04-07,18.06,2025-04-07,18.06,0.0,9.911406423034345,32.359550561797754,False,-20.0177,2.4156,3,3,3,100.0,15.145344648450243,20.659340659340668,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态bottom_area; 底部未确认
54,79.49716420913376,72.27014928103068,001217,华尔泰,bottom_area,2025-04-07,10.61,2025-04-07,10.61,0.0,3.9585296889726664,28.648285137861468,False,-10.0085,4.507,3,3,3,100.0,14.624458500164941,22.206095791001456,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
55,79.18900000000001,71.99,300337,银邦股份,confirmed_rebound,2025-04-07,9.2,2025-04-07,9.2,0.0,15.760869565217403,29.50191570881227,False,-20.0,5.7562,4,5,4,80.0,51.38046630670999,131.5277777777778,10.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
56,79.07993282489957,74.21102139076639,301468,博盈特焊,confirmed_rebound,2025-04-07,19.54,2025-04-07,19.22,1.6649323621227903,12.33090530697191,27.471698113207548,False,-14.7469,3.667,1,1,1,100.0,36.91971600218461,36.91971600218461,8.335067637877211,1.6649323621227903,历史1/1次成功; 当前距低点1.66%; 最新日涨幅-14.75%; 状态confirmed_rebound; 底部未确认
57,79.05479311543812,71.86799374130737,002046,国机精工,bottom_area,2025-04-07,13.84,2025-04-07,13.84,0.0,4.624277456647403,27.50130958617077,False,-10.013,2.3739,2,2,2,100.0,29.12899860917941,45.75799721835883,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
58,78.92677258518557,71.75161144107778,300539,横河精密,confirmed_rebound,2025-04-07,11.14,2025-04-07,11.14,0.0,15.529622980251334,30.635118306351174,False,-20.0287,6.5219,3,3,3,100.0,22.051674414396718,39.25845147219192,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
59,78.84485287201201,73.55960510570405,300591,万里马,confirmed_rebound,2025-04-07,3.73,2025-04-07,3.68,1.3586956521739082,17.39130434782609,27.55905511811023,False,-18.913,10.7939,1,1,1,100.0,29.663608562691135,29.663608562691135,8.641304347826093,1.3586956521739082,历史1/1次成功; 当前距低点1.36%; 最新日涨幅-18.91%; 状态confirmed_rebound; 底部未确认
60,78.83466048868527,71.66787317153207,300354,东华测试,confirmed_rebound,2025-04-07,34.54,2025-04-07,34.54,0.0,17.776491024898668,27.238255740467665,False,-20.0093,8.6508,2,2,2,100.0,38.26813533081753,39.34343434343434,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
61,78.75614789123252,76.34603872575552,301371,敷尔佳,confirmed_rebound,2025-04-07,29.46,2025-04-07,28.5,3.3684210526315814,19.19298245614035,27.425515660809786,False,-15.6116,5.0905,4,4,4,100.0,19.27977809545983,25.879396984924636,6.631578947368419,3.3684210526315814,历史4/4次成功; 当前距低点3.37%; 最新日涨幅-15.61%; 状态confirmed_rebound; 底部未确认
62,78.69794452065568,73.82342705758843,688215,瑞晟智能,confirmed_rebound,2025-04-07,20.4,2025-04-07,20.07,1.6442451420029809,17.090184354758346,29.106322854115152,False,-16.4961,2.0577,2,2,2,100.0,17.915623555673264,18.13676907829534,8.355754857997018,1.6442451420029809,历史2/2次成功; 当前距低点1.64%; 最新日涨幅-16.50%; 状态confirmed_rebound; 底部未确认
63,78.6959777768281,74.16015831826077,688262,国芯科技,confirmed_rebound,2025-04-07,22.71,2025-04-07,22.29,1.884253028263803,18.438761776581426,29.57345971563981,False,-18.4853,4.9176,5,6,5,83.33333333333334,25.445816609510253,42.05186020293122,8.115746971736197,1.884253028263803,历史5/6次成功; 当前距低点1.88%; 最新日涨幅-18.49%; 状态confirmed_rebound; 底部未确认
64,78.54177641659923,71.40161492418112,001336,楚环科技,bottom_area,2025-04-07,17.46,2025-04-07,17.46,0.0,5.211912943871707,27.158948685857315,False,-10.0,14.6309,2,2,2,100.0,26.62158561387693,40.95427435387674,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
65,78.53655982905984,71.39687257187258,002700,万憬能源,bottom_area,2025-04-07,8.19,2025-04-07,8.19,0.0,8.05860805860806,29.69957081545065,False,-10.0,2.1601,2,2,2,100.0,26.59608909608909,29.54545454545454,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
66,78.5285838319048,71.389621665368,601865,福莱特,bottom_area,2025-04-07,15.75,2025-04-07,15.75,0.0,4.634920634920638,30.340557275541798,False,-10.0,0.6535,2,2,2,100.0,26.557105727784926,39.24894003634159,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
67,78.47888659405561,73.77848322716373,300390,天华新能,confirmed_rebound,2025-04-07,17.36,2025-04-07,17.06,1.7584994138335328,18.757327080890988,32.56916996047431,False,-18.6123,3.9211,2,2,2,100.0,19.074526294108544,27.142173288654863,8.241500586166467,1.7584994138335328,历史2/2次成功; 当前距低点1.76%; 最新日涨幅-18.61%; 状态confirmed_rebound; 底部未确认
68,78.09037552265627,76.20794811892193,688237,超卓航科,confirmed_rebound,2025-04-07,20.08,2025-04-07,19.36,3.7190082644628046,23.19214876033059,29.006233956729005,False,-16.9905,2.1303,4,4,4,100.0,22.834876139231824,41.301843317972356,6.280991735537196,3.7190082644628046,历史4/4次成功; 当前距低点3.72%; 最新日涨幅-16.99%; 状态confirmed_rebound; 底部未确认
69,77.90415463917527,70.82195876288661,002283,天润工业,bottom_area,2025-04-07,5.81,2025-04-07,5.81,0.0,5.507745266781416,28.44827586206896,False,-9.9225,2.1772,2,2,2,100.0,23.505154639175263,33.402061855670105,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.92%; 状态bottom_area; 底部未确认
70,77.8987706862699,70.81706426024536,301336,趣睡科技,confirmed_rebound,2025-04-07,64.58,2025-04-07,64.58,0.0,14.586559306286778,28.506586958928377,False,-20.005,11.4963,3,3,3,100.0,17.027227205620274,25.249584026622284,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
71,77.88474113534164,70.80431012303785,300577,开润股份,confirmed_rebound,2025-04-07,17.71,2025-04-07,17.71,0.0,11.744776962168256,28.44444444444444,False,-20.009,3.5618,3,3,3,100.0,16.95865657547232,23.626373626373624,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态confirmed_rebound; 底部未确认
72,77.87263368949404,70.79330335408548,301321,翰博高新,confirmed_rebound,2025-04-07,11.58,2025-04-07,11.58,0.0,14.680483592400684,29.51917224589166,False,-20.0276,5.2794,3,3,3,100.0,16.89948039830902,19.679430097951904,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
73,77.83051783283696,70.75501621166995,300615,欣天科技,confirmed_rebound,2025-04-07,9.97,2025-04-07,9.97,0.0,19.658976930792367,29.788732394366193,False,-19.9839,6.9347,3,3,3,100.0,16.693635546612654,24.306326304106545,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
74,77.77623425692695,70.70566750629723,601226,华电科工,bottom_area,2025-04-07,5.75,2025-04-07,5.75,0.0,6.434782608695653,31.220095693779896,False,-10.0156,1.6991,1,1,1,100.0,39.54659949622166,39.54659949622166,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
75,77.71611344754365,70.65101222503968,600097,开创国际,bottom_area,2025-04-07,8.76,2025-04-07,8.76,0.0,7.420091324200917,32.09302325581396,False,-9.9692,5.0523,2,2,2,100.0,22.586087231396153,30.552291421856637,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
76,77.67603172534714,73.27309293785713,688292,浩瀚深度,confirmed_rebound,2025-04-07,17.89,2025-04-07,17.55,1.9373219373219366,17.948717948717942,31.31115459882583,False,-16.4019,4.9584,2,2,2,100.0,18.54939223092011,19.078104993597968,8.062678062678064,1.9373219373219366,历史2/2次成功; 当前距低点1.94%; 最新日涨幅-16.40%; 状态confirmed_rebound; 底部未确认
77,77.64942654123818,70.59038776476199,300739,明阳电路,confirmed_rebound,2025-04-07,10.5,2025-04-07,10.5,0.0,18.0952380952381,32.17054263565892,False,-20.0305,3.9507,3,3,3,100.0,15.808536369688117,20.239999999999995,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
78,77.61101615983229,73.74527516508186,688339,亿华通,confirmed_rebound,2025-04-07,19.42,2025-04-07,18.98,2.3182297154899962,15.542676501580607,28.078817733990146,False,-15.3813,4.2836,5,6,5,83.33333333333334,28.53497625304154,76.30996309963099,7.681770284510005,2.3182297154899962,历史5/6次成功; 当前距低点2.32%; 最新日涨幅-15.38%; 状态confirmed_rebound; 底部未确认
79,77.59913852035943,70.54467138214493,605218,伟时电子,bottom_area,2025-04-07,19.05,2025-04-07,19.05,0.0,4.461942257217837,29.103088946780797,False,-10.0142,0.908,5,6,5,83.33333333333334,24.792140047374126,42.36874236874236,10.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
80,77.589422000488,70.6785854395271,688073,毕得医药,confirmed_rebound,2025-04-07,37.81,2025-04-07,37.77,0.1059041567381497,17.81837437119406,27.155255544840884,False,-19.911,5.2177,1,1,1,100.0,38.65616621983914,38.65616621983914,9.89409584326185,0.1059041567381497,历史1/1次成功; 当前距低点0.11%; 最新日涨幅-19.91%; 状态confirmed_rebound; 底部未确认
81,77.54849610304252,70.49863282094775,002600,领益智造,bottom_area,2025-04-07,7.6,2025-04-07,7.6,0.0,0.5263157894736847,27.27272727272727,False,-9.9526,0.5522,5,6,5,83.33333333333334,24.54462090115277,38.59060402684564,10.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
82,77.47400658791125,70.43091507991932,300411,金盾股份,confirmed_rebound,2025-04-07,9.94,2025-04-07,9.94,0.0,17.706237424547282,30.586592178770957,False,-20.0322,6.2305,2,2,2,100.0,31.617823010318947,33.550488599348526,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
83,77.41161846235157,70.37419860213778,300438,鹏辉能源,confirmed_rebound,2025-04-07,21.36,2025-04-07,21.36,0.0,18.305243445692884,30.196078431372552,False,-20.0,4.6778,2,2,2,100.0,31.312895710418175,42.98561151079138,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
84,77.40469905318929,73.68910167910447,301571,国科天成,confirmed_rebound,2025-04-07,34.31,2025-04-07,33.5,2.417910447761201,20.59701492537313,31.013179571663922,False,-18.0755,7.6979,1,1,1,100.0,43.34374999999999,43.34374999999999,7.582089552238799,2.417910447761201,历史1/1次成功; 当前距低点2.42%; 最新日涨幅-18.08%; 状态confirmed_rebound; 底部未确认
85,77.38924176880559,70.35385615345962,300448,浩云科技,confirmed_rebound,2025-04-07,5.42,2025-04-07,5.42,0.0,16.78966789667897,32.50311332503113,False,-20.059,5.3156,3,3,3,100.0,14.536861040105457,17.703349282296656,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-20.06%; 状态confirmed_rebound; 底部未确认
86,77.36619480807425,70.57677310568981,300480,光力科技,confirmed_rebound,2025-04-07,11.05,2025-04-07,11.03,0.18132366273799955,18.857660924750682,29.56577266922095,False,-19.8695,5.5654,5,6,5,83.33333333333334,25.144396362360865,39.69465648854962,9.818676337262001,0.18132366273799955,历史5/6次成功; 当前距低点0.18%; 最新日涨幅-19.87%; 状态confirmed_rebound; 底部未确认
87,77.35299685626732,70.32090623297029,300518,新迅达,confirmed_rebound,2025-04-07,7.9,2025-04-07,7.9,0.0,20.25316455696202,31.124673060156933,False,-19.9595,2.763,3,3,3,100.0,14.359710929947731,16.514806378132132,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-19.96%; 状态confirmed_rebound; 底部未确认
88,77.1415966581678,70.128724234698,300771,智莱科技,confirmed_rebound,2025-04-07,8.53,2025-04-07,8.53,0.0,17.23329425556859,28.797996661101845,False,-19.9812,6.0587,3,3,3,100.0,13.326474380096718,16.305732484076447,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
89,76.92835040105784,69.93486400096167,002786,银宝山新,bottom_area,2025-04-07,8.09,2025-04-07,8.09,0.0,5.067985166872684,28.910369068541307,False,-10.0111,1.893,6,7,6,85.71428571428571,16.35487558120716,22.074688796680498,10.0,0.0,历史6/7次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
90,76.88434435069824,69.89485850063475,002273,水晶光电,bottom_area,2025-04-07,18.59,2025-04-07,18.59,0.0,0.0,30.634328358208958,False,-9.9758,0.6836,2,2,2,100.0,18.520744627068574,26.34730538922157,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
91,76.7905531971733,69.80959381561208,300421,力星股份,confirmed_rebound,2025-04-07,13.58,2025-04-07,13.58,0.0,14.06480117820324,30.678917815211843,False,-19.9764,17.5681,2,2,2,100.0,28.27738610544126,43.59974009096816,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态confirmed_rebound; 底部未确认
92,76.76138941398867,69.78308128544424,300798,锦鸡股份,confirmed_rebound,2025-04-07,6.19,2025-04-07,6.19,0.0,16.15508885298869,27.85547785547785,False,-20.0258,10.637,1,1,1,100.0,44.801512287334596,44.801512287334596,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态confirmed_rebound; 底部未确认
93,76.68231586917021,69.71119624470019,000887,中鼎股份,bottom_area,2025-04-07,16.52,2025-04-07,16.52,0.0,3.8740920096852336,31.195335276967935,False,-10.0218,1.4103,2,2,2,100.0,17.53331314354936,23.84615384615385,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
94,76.62155460196017,74.31426009490914,300677,英科医疗,confirmed_rebound,2025-04-07,20.71,2025-04-07,20.03,3.394907638542185,14.078881677483777,28.946434905995034,False,-14.3507,4.889,2,2,2,100.0,42.014244681641536,69.06438631790746,6.605092361457815,3.394907638542185,历史2/2次成功; 当前距低点3.39%; 最新日涨幅-14.35%; 状态confirmed_rebound; 底部未确认
95,76.59035238081078,71.09490813070745,300597,吉大通信,confirmed_rebound,2025-04-07,7.4,2025-04-07,7.32,1.0928961748633887,19.672131147540973,30.352045670789717,False,-19.1257,4.3588,1,1,1,100.0,13.154362416107377,13.154362416107377,8.90710382513661,1.0928961748633887,历史1/1次成功; 当前距低点1.09%; 最新日涨幅-19.13%; 状态confirmed_rebound; 底部未确认
96,76.55080017357245,71.46525750469874,300340,科恒股份,confirmed_rebound,2025-04-07,8.01,2025-04-07,7.9,1.392405063291132,17.341772151898724,29.652715939447905,False,-18.845,5.823,3,4,3,75.0,22.983554026895213,42.54473161033797,8.607594936708868,1.392405063291132,历史3/4次成功; 当前距低点1.39%; 最新日涨幅-18.84%; 状态confirmed_rebound; 底部未确认
97,76.39822059263695,69.45292781148812,300668,杰恩股份,confirmed_rebound,2025-04-07,14.26,2025-04-07,14.26,0.0,21.17812061711081,30.50682261208577,False,-20.0224,2.7691,2,2,2,100.0,26.35982694348452,27.622377622377613,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态confirmed_rebound; 底部未确认
98,76.38696707471509,69.44269734065007,000422,湖北宜化,bottom_area,2025-04-07,11.7,2025-04-07,11.7,0.0,5.8974358974359085,29.090909090909093,False,-10.0,4.6952,1,1,1,100.0,32.75643731532291,32.75643731532291,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
99,76.32749249370785,69.38862953973441,000612,焦作万方,bottom_area,2025-04-07,6.66,2025-04-07,6.66,0.0,5.105105105105103,28.077753779697623,False,-10.0,2.8106,4,5,4,80.0,25.799083546959174,38.94736842105262,10.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
100,76.29555495775617,69.73531807402821,300550,和仁科技,confirmed_rebound,2025-04-07,10.63,2025-04-07,10.6,0.28301886792453906,19.9056603773585,32.868904369854334,False,-19.7736,1.9288,2,2,2,100.0,19.089253187613846,27.62295081967214,9.71698113207546,0.28301886792453906,历史2/2次成功; 当前距低点0.28%; 最新日涨幅-19.77%; 状态confirmed_rebound; 底部未确认
101,76.28727020716293,69.35206382469357,002178,延华智能,bottom_area,2025-04-07,5.55,2025-04-07,5.55,0.0,4.504504504504505,32.64563106796117,False,-10.0486,2.3821,5,6,5,83.33333333333334,18.38027145892594,29.076086956521735,10.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-10.05%; 状态bottom_area; 底部未确认
102,76.22546848888432,72.5153793146466,300393,中来股份,confirmed_rebound,2025-04-07,4.73,2025-04-07,4.62,2.3809523809523876,18.83116883116883,28.482972136222905,False,-18.1661,3.8525,5,6,5,83.33333333333334,22.691491450992945,36.516853932584276,7.619047619047612,2.3809523809523876,历史5/6次成功; 当前距低点2.38%; 最新日涨幅-18.17%; 状态confirmed_rebound; 底部未确认
103,76.16271064237748,69.23882785670679,300895,铜牛信息,confirmed_rebound,2025-04-07,40.25,2025-04-07,40.25,0.0,18.062111801242246,27.083333333333336,False,-19.996,12.1702,2,2,2,100.0,25.208751917778482,35.27357392316647,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
104,76.13758777145424,70.97225245141823,688127,蓝特光学,confirmed_rebound,2025-04-07,20.83,2025-04-07,20.56,1.3132295719844338,12.159533073929962,30.8675184936113,False,-18.9494,4.0705,3,4,3,75.0,19.36245094377814,34.095940959409596,8.686770428015567,1.3132295719844338,历史3/4次成功; 当前距低点1.31%; 最新日涨幅-18.95%; 状态confirmed_rebound; 底部未确认
105,76.12270054446462,69.20245504042238,300582,英飞特,confirmed_rebound,2025-04-07,10.52,2025-04-07,10.52,0.0,17.965779467680616,29.58500669344043,False,-20.0,5.2149,2,2,2,100.0,25.013199142055765,35.48094373865699,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态confirmed_rebound; 底部未确认
106,76.04983547176398,69.13621406523998,603228,景旺电子,bottom_area,2025-04-07,28.24,2025-04-07,28.24,0.0,1.133144475920681,32.11538461538462,False,-10.0064,0.7628,2,2,2,100.0,14.442011103440802,14.566719829877735,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
107,75.97591961962127,69.06901783601933,301313,凡拓数创,confirmed_rebound,2025-04-07,18.61,2025-04-07,18.61,0.0,18.162278344975817,27.86821705426357,False,-19.9914,6.491,4,5,4,80.0,34.29579481730825,52.43243243243245,10.0,0.0,历史4/5次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态confirmed_rebound; 底部未确认
108,75.93013409961688,69.02739463601534,603163,圣晖集成,bottom_area,2025-04-07,22.73,2025-04-07,22.73,0.0,7.215134183897935,32.41153731787095,False,-9.9802,3.7255,1,1,1,100.0,30.52362707535122,30.52362707535122,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
109,75.90504099675832,71.98618150137919,688070,纵横股份,confirmed_rebound,2025-04-07,35.03,2025-04-07,34.27,2.2176831047563406,19.929967901955056,31.66500498504486,False,-17.0888,1.9148,4,5,4,80.0,25.067198818406638,34.23295454545453,7.78231689524366,2.2176831047563406,历史4/5次成功; 当前距低点2.22%; 最新日涨幅-17.09%; 状态confirmed_rebound; 底部未确认
110,75.87280490364437,69.39992708864568,300414,中光防雷,confirmed_rebound,2025-04-07,6.24,2025-04-07,6.22,0.32154340836013606,18.9710610932476,30.58035714285715,False,-19.6911,3.4185,2,2,2,100.0,17.758312148961235,23.327895595432295,9.678456591639865,0.32154340836013606,历史2/2次成功; 当前距低点0.32%; 最新日涨幅-19.69%; 状态confirmed_rebound; 底部未确认
111,75.81005926975355,70.43306208475441,300556,丝路视觉,confirmed_rebound,2025-04-07,15.09,2025-04-07,14.92,1.13941018766756,18.632707774798924,32.85328532853285,False,-19.0451,8.2053,3,4,3,75.0,14.33288877761528,16.233354470513625,8.86058981233244,1.13941018766756,历史3/4次成功; 当前距低点1.14%; 最新日涨幅-19.05%; 状态confirmed_rebound; 底部未确认
112,75.78355113365043,68.89413739422766,002530,金财互联,bottom_area,2025-04-07,8.85,2025-04-07,8.85,0.0,4.971751412429374,29.200000000000003,False,-9.9695,2.5364,3,4,3,75.0,33.97385695821315,54.814814814814795,10.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
113,75.77346416865366,74.29012367115993,300401,花园生物,confirmed_rebound,2025-04-07,12.07,2025-04-07,11.61,3.9621016365202486,17.657192075796736,28.685503685503694,False,-15.0,4.746,3,3,3,100.0,32.17051291626935,54.995801847187245,6.037898363479751,3.9621016365202486,历史3/3次成功; 当前距低点3.96%; 最新日涨幅-15.00%; 状态confirmed_rebound; 底部未确认
114,75.7554996150681,68.86863601369826,000759,中百集团,confirmed_rebound,2025-04-07,6.9,2025-04-07,6.9,0.0,10.869565217391305,29.158110882956876,False,-10.0391,10.2607,2,2,2,100.0,23.218473191926165,34.68634686346863,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
115,75.72395497885798,70.87914778373707,301505,苏州规划,confirmed_rebound,2025-04-07,18.58,2025-04-07,18.3,1.53005464480873,20.218579234972673,27.839116719242895,False,-18.6515,5.1508,1,1,1,100.0,17.353077279037482,17.353077279037482,8.469945355191271,1.53005464480873,历史1/1次成功; 当前距低点1.53%; 最新日涨幅-18.65%; 状态confirmed_rebound; 底部未确认
116,75.68064475188282,68.80058613807529,002536,飞龙股份,bottom_area,2025-04-07,13.09,2025-04-07,13.09,0.0,2.902979373567615,28.58701582105837,False,-9.9725,1.3958,3,4,3,75.0,33.47089321545858,55.505617977528075,10.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
117,75.65682916941236,69.33985119992742,300370,安控科技,confirmed_rebound,2025-04-07,2.36,2025-04-07,2.35,0.4255319148936079,19.148936170212753,32.664756446991404,False,-19.4539,4.6753,2,2,2,100.0,18.710021321961612,23.13432835820894,9.574468085106393,0.4255319148936079,历史2/2次成功; 当前距低点0.43%; 最新日涨幅-19.45%; 状态confirmed_rebound; 底部未确认
118,75.60070032584953,68.8284447798031,300719,安达维尔,confirmed_rebound,2025-04-07,13.07,2025-04-07,13.06,0.07656967840734906,20.061255742725873,32.47156153050672,False,-19.9633,5.0795,2,2,2,100.0,11.682922831031517,11.827384123601487,9.923430321592651,0.07656967840734906,历史2/2次成功; 当前距低点0.08%; 最新日涨幅-19.96%; 状态confirmed_rebound; 底部未确认
119,75.59024431735556,68.71840392486868,002298,中电鑫龙,bottom_area,2025-04-07,4.81,2025-04-07,4.81,0.0,5.821205821205827,30.59163059163059,False,-9.9251,2.9073,5,6,5,83.33333333333334,14.973497803953425,23.734729493891784,10.0,0.0,历史5/6次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
120,75.57030081860331,68.70027347145755,002277,友阿股份,bottom_area,2025-04-07,4.7,2025-04-07,4.7,0.0,6.170212765957447,28.895612708018152,False,-9.9617,3.1989,2,2,2,100.0,12.09824447020188,13.184584178498993,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
121,75.56592715517242,68.6962974137931,605122,四方新材,bottom_area,2025-04-07,9.59,2025-04-07,9.59,0.0,7.820646506777893,27.786144578313248,False,-9.9531,1.4544,2,2,2,100.0,12.07686781609196,12.176724137931044,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
122,75.54383303411132,68.6762118491921,603083,剑桥科技,bottom_area,2025-04-07,33.14,2025-04-07,33.14,0.0,3.168376584188284,27.54700480979449,False,-9.9946,1.9895,1,1,1,100.0,28.63554757630162,28.63554757630162,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
123,75.39494822578214,72.54352637964578,300450,先导智能,confirmed_rebound,2025-04-07,17.3,2025-04-07,16.8,2.976190476190476,15.476190476190462,30.949445129469783,False,-16.6265,3.1127,2,2,2,100.0,27.361508953548753,36.81257014590347,7.0238095238095255,2.976190476190476,历史2/2次成功; 当前距低点2.98%; 最新日涨幅-16.63%; 状态confirmed_rebound; 底部未确认
