rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.56991628011251,82.35339014338508,605133,嵘泰股份,bottom_area,2024-01-03,25.72,2023-11-23,35.81,2024-01-03,25.4,1.2598425196850405,6.9685039370078865,29.070092153029886,28.176487014800344,False,-5.787545787545789,1.6755748420136818,2,2,2,100.0,48.8485542379945,60.01483679525222,2022-04-27; 2023-05-10,18.740157480314963,1.2598425196850405,历史2/2次成功; 当前距低点1.26%; 最新日涨幅-5.79%; 状态bottom_area; 底部未确认
2,89.62436734693881,77.59000000000002,001239,永达股份,bottom_area,2024-01-03,22.05,2023-12-28,30.0,2024-01-03,21.6,2.08333333333333,9.72222222222221,27.999999999999996,26.499999999999996,False,-8.124999999999993,19.93078947368421,1,1,1,100.0,62.04678362573098,62.04678362573098,2023-12-18,17.91666666666667,2.08333333333333,历史1/1次成功; 当前距低点2.08%; 最新日涨幅-8.12%; 状态bottom_area; 底部未确认
3,89.50051198381544,79.18425359315758,688182,灿勤科技,bottom_area,2024-01-03,17.04,2023-11-15,23.24,2023-12-26,16.5,3.2727272727272676,8.727272727272736,29.001721170395868,26.67814113597246,True,-2.4054982817869552,0.61215,2,2,2,100.0,37.0756547041707,49.999999999999986,2022-04-27; 2023-05-11,16.727272727272734,3.2727272727272676,历史2/2次成功; 当前距低点3.27%; 最新日涨幅-2.41%; 状态bottom_area; 底部已确认
4,88.01141315530565,76.6198176968893,301499,维科精密,bottom_area,2024-01-03,28.72,2023-11-28,41.7,2023-12-27,28.05,2.3885918003564997,5.347593582887701,32.73381294964029,31.127098321342935,False,-0.6915629322268413,3.835526737740522,2,2,2,100.0,21.64412366506522,21.950454687989964,2023-07-24; 2023-08-25,17.611408199643503,2.3885918003564997,历史2/2次成功; 当前距低点2.39%; 最新日涨幅-0.69%; 状态bottom_area; 底部未确认
5,83.88252849777574,71.1243175768444,605005,合兴股份,bottom_area,2024-01-03,17.07,2023-11-29,24.59,2024-01-03,16.91,0.9461856889414555,3.5481963335304636,31.232208214721428,30.581537210248065,False,-2.4013722126929538,0.7106982543640897,1,1,1,100.0,30.922693266832923,30.922693266832923,2021-03-26,19.053814311058545,0.9461856889414555,历史1/1次成功; 当前距低点0.95%; 最新日涨幅-2.40%; 状态bottom_area; 底部未确认
6,83.56384512631901,76.10278752575483,601838,成都银行,bottom_area,2024-01-03,11.22,2023-08-28,14.75,2023-12-11,10.7,4.8598130841121625,5.981308411214959,27.457627118644073,23.9322033898305,False,0.3577817531305927,0.3124171781258016,2,2,2,100.0,26.683663212529922,32.40857503152586,2018-07-20; 2021-01-14,15.140186915887838,4.8598130841121625,历史2/2次成功; 当前距低点4.86%; 最新日涨幅0.36%; 状态bottom_area; 底部未确认
7,77.82586632502388,68.54188599920555,300480,光力科技,bottom_area,2024-01-03,20.79,2023-11-15,28.77,2023-12-28,20.18,3.022794846382554,6.045589692765108,29.85749044143205,27.73722627737226,False,-1.0941960038059029,1.45805166447867,8,13,8,61.53846153846154,35.988485209450296,65.61533704390847,2015-09-02; 2016-01-14; 2018-10-19; 2019-05-08; 2021-02-08; 2022-04-27; 2022-05-31; 2022-08-31,16.977205153617447,3.022794846382554,历史8/13次成功; 当前距低点3.02%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
8,76.10662862273705,64.67469338377414,600816,建元信托,bottom_area,2024-01-03,2.84,2023-11-08,4.1,2023-12-27,2.81,1.0676156583629823,6.0498220640569365,31.463414634146336,30.73170731707317,False,0.35335689045936647,0.26257702167651875,6,18,6,33.33333333333333,29.868407266174206,58.28092243186583,1998-08-18; 2008-03-20; 2008-09-18; 2015-07-07; 2015-08-04; 2018-10-17,18.932384341637018,1.0676156583629823,历史6/18次成功; 当前距低点1.07%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
9,74.14536697516607,67.39098688385869,300310,宜通世纪,bottom_area,2024-01-03,4.41,2023-11-24,6.02,2023-12-26,4.21,4.750593824228033,6.650831353919245,30.066445182724248,26.74418604651162,False,-0.2262443438914019,1.5549210238552806,7,10,7,70.0,32.64699356504618,73.38308457711445,2013-12-23; 2014-05-21; 2016-01-29; 2019-05-08; 2020-02-04; 2020-04-28; 2021-02-08,15.249406175771968,4.750593824228033,历史7/10次成功; 当前距低点4.75%; 最新日涨幅-0.23%; 状态bottom_area; 底部未确认
10,73.81721496762574,66.53946137926826,688670,金迪克,bottom_area,2024-01-03,28.16,2023-11-27,39.13,2023-12-26,27.0,4.296296296296297,8.70370370370371,30.999233324814725,28.03475594173269,False,0.0,0.6028409090909091,2,3,2,66.66666666666666,23.915861656758853,25.913915094339618,2022-08-02; 2022-10-12,15.703703703703702,4.296296296296297,历史2/3次成功; 当前距低点4.30%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
