rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.86205563565291,85.33307809072154,002432,九安医疗,bottom_area,2024-04-16,40.56,2024-04-16,39.88,1.7051153460381134,4.312938816449345,27.464532557293552,False,0.1729,3.2066,2,2,2,100.0,37.638392901550795,65.03496503496503,8.294884653961887,1.7051153460381134,历史2/2次成功; 当前距低点1.71%; 最新日涨幅0.17%; 状态bottom_area; 底部未确认
13,84.28893631561291,77.17606741573032,002685,华东重机,bottom_area,2024-04-16,2.68,2024-04-16,2.67,0.3745318352060012,7.490636704119858,28.22580645161291,False,-9.1525,4.9646,2,2,2,100.0,62.24778046811945,109.52380952380952,9.625468164793999,0.3745318352060012,历史2/2次成功; 当前距低点0.37%; 最新日涨幅-9.15%; 状态bottom_area; 底部未确认
14,83.88181983442128,76.58401565230685,300745,欣锐科技,confirmed_rebound,2024-04-16,13.38,2024-04-16,13.35,0.22471910112360402,10.112359550561795,31.291816778178077,False,-9.3496,6.6455,4,4,4,100.0,21.862232273487457,36.150000000000006,9.775280898876398,0.22471910112360402,历史4/4次成功; 当前距低点0.22%; 最新日涨幅-9.35%; 状态confirmed_rebound; 底部未确认
15,83.8493651193402,76.22669556303654,002806,华锋股份,bottom_area,2024-04-16,7.73,2024-04-16,7.73,0.0,0.0,30.858676207513412,False,-10.0116,0.8757,4,4,4,100.0,19.229546037830822,34.66407010710809,10.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
16,83.73917442867497,77.99524732871396,603200,上海洗霸,bottom_area,2024-04-16,19.92,2024-04-16,19.67,1.2709710218607015,8.185053380782914,28.185469149324565,False,-7.1761,6.0345,2,2,2,100.0,25.55409278793739,32.93196869355809,8.729028978139299,1.2709710218607015,历史2/2次成功; 当前距低点1.27%; 最新日涨幅-7.18%; 状态bottom_area; 底部未确认
17,83.7267027883092,76.23013716648647,300731,科创新源,confirmed_rebound,2024-04-16,12.66,2024-04-16,12.65,0.0790513833992078,12.885375494071138,28.892636312535124,False,-11.2202,5.2003,3,3,3,100.0,34.840722153960506,53.7536092396535,9.920948616600793,0.0790513833992078,历史3/3次成功; 当前距低点0.08%; 最新日涨幅-11.22%; 状态confirmed_rebound; 底部未确认
18,83.71361721534119,76.60760174329107,002370,亚太药业,bottom_area,2024-04-16,2.9,2024-04-16,2.89,0.34602076124566733,9.342560553633218,27.749999999999996,False,-8.2278,2.2946,5,5,5,100.0,13.260909026511698,15.633423180592995,9.653979238754333,0.34602076124566733,历史5/5次成功; 当前距低点0.35%; 最新日涨幅-8.23%; 状态bottom_area; 底部未确认
19,83.245078125,75.67734375,603122,合富中国,bottom_area,2024-04-16,5.59,2024-04-16,5.59,0.0,7.513416815742397,29.150823827629914,False,-7.2968,4.3726,2,2,2,100.0,49.609375,72.1590909090909,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-7.30%; 状态bottom_area; 底部未确认
20,83.14431330393268,75.79686148451195,301421,波长光电,confirmed_rebound,2024-04-16,34.27,2024-04-16,34.22,0.14611338398598558,13.091759205143202,27.299766305502448,False,-9.7683,11.9907,2,2,2,100.0,55.83051282051284,56.02000000000002,9.853886616014016,0.14611338398598558,历史2/2次成功; 当前距低点0.15%; 最新日涨幅-9.77%; 状态confirmed_rebound; 底部未确认
21,82.99718107790846,75.4519827980986,000995,皇台酒业,bottom_area,2024-04-16,9.79,2024-04-16,9.79,0.0,9.295199182839635,28.800000000000008,False,-10.0184,2.6812,5,5,5,100.0,15.064423645691388,24.697644812221508,10.0,0.0,历史5/5次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
22,82.96958493477959,77.25353229309337,688170,德龙激光,bottom_area,2024-04-16,21.8,2024-04-16,21.53,1.2540640966093803,9.800278680910354,27.969220475075275,False,-6.8774,2.6171,2,2,2,100.0,21.359131362165336,25.624999999999996,8.74593590339062,1.2540640966093803,历史2/2次成功; 当前距低点1.25%; 最新日涨幅-6.88%; 状态bottom_area; 底部未确认
23,82.70098828933473,75.8065163300105,300538,同益股份,confirmed_rebound,2024-04-16,11.6,2024-04-16,11.55,0.4329004329004236,10.909090909090907,29.097605893185996,False,-9.9379,6.534,4,4,4,100.0,20.234028586147595,30.150753768844226,9.567099567099577,0.4329004329004236,历史4/4次成功; 当前距低点0.43%; 最新日涨幅-9.94%; 状态confirmed_rebound; 底部未确认
24,82.57118204107307,75.29960275538178,603305,旭升集团,bottom_area,2024-04-16,12.24,2024-04-16,12.22,0.1636661211129261,5.319148936170201,28.117647058823525,False,-5.1163,1.5376,3,3,3,100.0,20.660008126447625,32.41061130334487,9.836333878887075,0.1636661211129261,历史3/3次成功; 当前距低点0.16%; 最新日涨幅-5.12%; 状态bottom_area; 底部未确认
25,82.38584546757738,76.66903970600191,688358,祥生医疗,bottom_area,2024-04-16,26.42,2024-04-16,26.1,1.2260536398467443,8.2375478927203,32.01354519406095,False,-6.4448,1.5347,2,2,2,100.0,17.87334411211015,21.905089408528212,8.773946360153257,1.2260536398467443,历史2/2次成功; 当前距低点1.23%; 最新日涨幅-6.44%; 状态bottom_area; 底部未确认
26,82.1618116436514,74.69255603968308,300437,清水源,confirmed_rebound,2024-04-16,7.9,2024-04-16,7.9,0.0,16.708860759493675,32.76595744680851,False,-14.1304,5.409,7,7,7,100.0,21.196537847758496,30.330330330330323,10.0,0.0,历史7/7次成功; 当前距低点0.00%; 最新日涨幅-14.13%; 状态confirmed_rebound; 底部未确认
27,82.15487974753657,74.68625431594234,688079,美迪凯,confirmed_rebound,2024-04-16,6.2,2024-04-16,6.2,0.0,12.41935483870967,28.571428571428566,False,-11.3019,1.3806,4,4,4,100.0,21.162657612593186,30.064655172413808,10.0,0.0,历史4/4次成功; 当前距低点0.00%; 最新日涨幅-11.30%; 状态confirmed_rebound; 底部未确认
28,81.94149970130371,76.05348774671901,002256,兆新股份,bottom_area,2024-04-16,1.86,2024-04-16,1.84,1.0869565217391313,8.152173913043473,30.82706766917293,False,-7.4627,2.3717,4,5,4,80.0,22.858863528409877,31.775700934579426,8.91304347826087,1.0869565217391313,历史4/5次成功; 当前距低点1.09%; 最新日涨幅-7.46%; 状态bottom_area; 底部未确认
29,81.86218413579394,74.64672922791301,000561,烽火电子,bottom_area,2024-04-16,6.29,2024-04-16,6.28,0.15923566878980552,8.598726114649683,29.27927927927928,False,-8.1752,2.2824,3,3,3,100.0,17.09562662770844,22.65060240963854,9.840764331210195,0.15923566878980552,历史3/3次成功; 当前距低点0.16%; 最新日涨幅-8.18%; 状态bottom_area; 底部未确认
30,81.23500000000001,73.85000000000001,002150,正泰电源,confirmed_rebound,2024-04-16,11.58,2024-04-16,11.58,0.0,10.276338514680479,29.3040293040293,False,-9.1765,2.0131,2,2,2,100.0,89.11191274507132,164.87025948103792,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.18%; 状态confirmed_rebound; 底部未确认
31,81.05761387594809,74.72498779188965,688259,创耀科技,confirmed_rebound,2024-04-16,41.3,2024-04-16,41.0,0.7317073170731638,10.12195121951219,30.33135089209856,False,-9.2906,3.1991,4,4,4,100.0,18.082153090411044,22.000256114739393,9.268292682926836,0.7317073170731638,历史4/4次成功; 当前距低点0.73%; 最新日涨幅-9.29%; 状态confirmed_rebound; 底部未确认
32,81.03748734262355,76.85349648687675,301489,思泉新材,confirmed_rebound,2024-04-16,63.61,2024-04-16,62.23,2.2175799453639766,18.656596496866474,32.498101746393324,False,-15.3447,22.2178,2,2,2,100.0,41.23429442100329,71.56118143459918,7.782420054636025,2.2175799453639766,历史2/2次成功; 当前距低点2.22%; 最新日涨幅-15.34%; 状态confirmed_rebound; 底部未确认
33,80.97662336598573,74.04874955767558,000572,海马汽车,bottom_area,2024-04-16,3.26,2024-04-16,3.25,0.30769230769230116,8.923076923076923,28.256070640176606,False,-9.6953,3.1377,3,3,3,100.0,15.700473221580793,22.92191435768261,9.6923076923077,0.30769230769230116,历史3/3次成功; 当前距低点0.31%; 最新日涨幅-9.70%; 状态bottom_area; 底部未确认
34,80.84918181352211,73.499256194111,002247,聚力文化,bottom_area,2024-04-16,1.27,2024-04-16,1.27,0.0,5.511811023622052,29.05027932960894,False,-9.9291,2.4659,3,3,3,100.0,21.232560183392433,32.967032967032964,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-9.93%; 状态bottom_area; 底部未确认
35,80.82289994793092,74.19510546577482,300738,奥飞数据,bottom_area,2024-04-16,9.84,2024-04-16,9.79,0.5107252298263607,8.784473953013292,29.416005767844272,False,-5.4755,6.5375,2,2,2,100.0,35.642790267628556,44.8948948948949,9.48927477017364,0.5107252298263607,历史2/2次成功; 当前距低点0.51%; 最新日涨幅-5.48%; 状态bottom_area; 底部未确认
36,80.81224107920683,74.88824553674766,300486,东杰智能,confirmed_rebound,2024-04-16,4.02,2024-04-16,3.98,1.0050251256281304,16.080402010050253,30.66202090592335,False,-13.3621,4.5106,2,2,2,100.0,15.804853888063402,18.276374442793454,8.99497487437187,1.0050251256281304,历史2/2次成功; 当前距低点1.01%; 最新日涨幅-13.36%; 状态confirmed_rebound; 底部未确认
37,80.68550923533054,73.86956866636083,603168,莎普爱思,bottom_area,2024-04-16,8.15,2024-04-16,8.12,0.36945812807883177,7.8817733990147865,27.500000000000004,False,-8.2207,4.0089,2,2,2,100.0,32.160931174089065,45.833333333333336,9.630541871921169,0.36945812807883177,历史2/2次成功; 当前距低点0.37%; 最新日涨幅-8.22%; 状态bottom_area; 底部未确认
38,80.63266523164921,74.25597500168398,300649,杭州园林,confirmed_rebound,2024-04-16,8.92,2024-04-16,8.86,0.6772009029345428,14.221218961625281,32.46951219512195,False,-11.332,4.6471,2,2,2,100.0,48.22576914179969,71.60305343511452,9.322799097065458,0.6772009029345428,历史2/2次成功; 当前距低点0.68%; 最新日涨幅-11.33%; 状态confirmed_rebound; 底部未确认
39,80.61929411598376,74.92023361056472,688115,思林杰,bottom_area,2024-04-16,17.55,2024-04-16,17.35,1.152737752161379,9.510086455331402,27.34505862646565,False,-7.0937,2.8467,4,5,4,80.0,17.572449922003653,23.658728081654015,8.847262247838621,1.152737752161379,历史4/5次成功; 当前距低点1.15%; 最新日涨幅-7.09%; 状态bottom_area; 底部未确认
40,80.60726325592651,75.37331758343501,688114,华大智造,bottom_area,2024-04-16,53.6,2024-04-15,52.82,1.476713366149188,4.770920106020453,29.033991670025532,False,-1.4525,0.7059,1,1,1,100.0,20.431312141156706,20.431312141156706,8.523286633850812,1.476713366149188,历史1/1次成功; 当前距低点1.48%; 最新日涨幅-1.45%; 状态bottom_area; 底部未确认
41,80.60094518907252,73.90502497502499,688232,新点软件,bottom_area,2024-04-16,20.11,2024-04-16,20.02,0.4495504495504488,5.494505494505502,29.803646563814866,False,-4.5109,2.6182,1,1,1,100.0,51.87398153177622,51.87398153177622,9.550449550449553,0.4495504495504488,历史1/1次成功; 当前距低点0.45%; 最新日涨幅-4.51%; 状态bottom_area; 底部未确认
42,80.50975616091482,75.97689720879677,688237,超卓航科,confirmed_rebound,2024-04-16,17.7,2024-04-16,17.36,1.958525345622119,16.762672811059907,31.626624655376133,False,-13.4051,5.2103,3,3,3,100.0,16.679220412984982,22.961574507966244,8.04147465437788,1.958525345622119,历史3/3次成功; 当前距低点1.96%; 最新日涨幅-13.41%; 状态confirmed_rebound; 底部未确认
43,80.38391833215455,74.64441004914593,002215,诺普信,bottom_area,2024-04-16,7.27,2024-04-16,7.19,1.1126564673157047,6.397774687065367,28.386454183266924,False,-4.8429,5.0291,1,1,1,100.0,22.264875239923228,22.264875239923228,8.887343532684296,1.1126564673157047,历史1/1次成功; 当前距低点1.11%; 最新日涨幅-4.84%; 状态bottom_area; 底部未确认
44,80.32873550182958,73.09387888131221,603259,药明康德,bottom_area,2024-04-16,41.19,2024-04-16,41.17,0.048579062424085544,3.2305076512023274,30.078125,False,-2.8079,2.7647,2,2,2,100.0,13.842145933543593,14.040390163483993,9.951420937575914,0.048579062424085544,历史2/2次成功; 当前距低点0.05%; 最新日涨幅-2.81%; 状态bottom_area; 底部未确认
45,80.29362854402443,76.14711999583892,002085,万丰奥威,bottom_area,2024-04-16,12.91,2024-04-16,12.63,2.2169437846397413,5.938242280285035,27.03639514731368,False,0.1552,10.0839,1,1,1,100.0,11.19221411192214,11.19221411192214,7.78305621536026,2.2169437846397413,历史1/1次成功; 当前距低点2.22%; 最新日涨幅0.16%; 状态bottom_area; 底部未确认
46,80.23328198114145,73.28479747939171,603230,内蒙新华,bottom_area,2024-04-16,12.15,2024-04-16,12.12,0.24752475247525693,5.528052805280527,27.207207207207208,False,-4.3307,9.3887,2,2,2,100.0,27.522332876533863,31.521142229544196,9.752475247524742,0.24752475247525693,历史2/2次成功; 当前距低点0.25%; 最新日涨幅-4.33%; 状态bottom_area; 底部未确认
47,80.18097077967468,73.46994829713356,300549,优德精密,confirmed_rebound,2024-04-16,12.13,2024-04-16,12.08,0.41390728476821775,14.900662251655636,28.1807372175981,False,-14.5173,4.9933,3,3,3,100.0,24.105682292500507,38.963531669865645,9.586092715231782,0.41390728476821775,历史3/3次成功; 当前距低点0.41%; 最新日涨幅-14.52%; 状态confirmed_rebound; 底部未确认
48,80.10436136955944,73.55543132232383,300359,全通教育,bottom_area,2024-04-16,3.83,2024-04-16,3.81,0.5249343832021002,8.923884514435704,29.44444444444445,False,-8.1535,2.0968,3,3,3,100.0,15.711192021637723,18.19484240687678,9.4750656167979,0.5249343832021002,历史3/3次成功; 当前距低点0.52%; 最新日涨幅-8.15%; 状态bottom_area; 底部未确认
49,80.09280237211009,73.11842913184208,300542,新晨科技,confirmed_rebound,2024-04-16,9.1,2024-04-16,9.08,0.22026431718061204,14.317180616740096,32.23880597014925,False,-12.5,5.9931,3,3,3,100.0,19.842106317278887,22.574955908289247,9.779735682819389,0.22026431718061204,历史3/3次成功; 当前距低点0.22%; 最新日涨幅-12.50%; 状态confirmed_rebound; 底部未确认
50,79.92511755582188,74.18199533624188,002272,川润股份,bottom_area,2024-04-16,4.65,2024-04-16,4.6,1.086956521739146,9.347826086956536,27.67295597484278,False,-9.002,10.5895,3,4,3,75.0,23.630409708640478,48.337595907928375,8.913043478260855,1.086956521739146,历史3/4次成功; 当前距低点1.09%; 最新日涨幅-9.00%; 状态bottom_area; 底部未确认
51,79.915,72.65,600052,东望时代,bottom_area,2024-04-16,3.38,2024-04-16,3.38,0.0,9.467455621301783,27.311827956989255,False,-10.1064,1.3873,1,1,1,100.0,56.0655737704918,56.0655737704918,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.11%; 状态bottom_area; 底部未确认
52,79.80654378271679,72.97789764585467,300725,药石科技,bottom_area,2024-04-16,29.4,2024-04-16,29.31,0.3070624360286587,9.757761856021846,27.053260328521656,False,-7.489,3.8119,1,1,1,100.0,43.26881720430109,43.26881720430109,9.692937563971341,0.3070624360286587,历史1/1次成功; 当前距低点0.31%; 最新日涨幅-7.49%; 状态bottom_area; 底部未确认
53,79.72883483191698,72.48075893810635,605188,国光连锁,bottom_area,2024-04-16,6.57,2024-04-16,6.57,0.0,1.369863013698628,31.34796238244514,False,-10.0,0.3932,3,3,3,100.0,15.756768484442727,19.218749999999993,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
54,79.52662201230378,72.29692910209434,600421,退市华嵘,bottom_area,2024-04-16,6.12,2024-04-16,6.12,0.0,0.0,31.848552338530066,False,-10.0,0.3355,2,2,2,100.0,31.435102699431873,44.900662251655625,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
55,79.43996543748476,72.43220560707854,688011,新光光电,confirmed_rebound,2024-04-16,12.92,2024-04-16,12.9,0.15503875968991915,14.806201550387598,28.847214561500266,False,-11.8089,1.1042,3,3,3,100.0,15.353193436406274,18.487394957983174,9.84496124031008,0.15503875968991915,历史3/3次成功; 当前距低点0.16%; 最新日涨幅-11.81%; 状态confirmed_rebound; 底部未确认
56,79.41696925507252,72.62517086831357,002772,众兴菌业,bottom_area,2024-04-16,6.48,2024-04-16,6.46,0.30959752321982137,6.037151702786373,27.82122905027932,False,-5.814,2.5448,2,2,2,100.0,24.736845275563287,32.175502742230364,9.690402476780179,0.30959752321982137,历史2/2次成功; 当前距低点0.31%; 最新日涨幅-5.81%; 状态bottom_area; 底部未确认
57,79.32056217999192,72.7743524829601,000735,罗牛山,bottom_area,2024-04-16,4.18,2024-04-16,4.16,0.48076923076922046,6.730769230769236,27.017543859649123,False,-6.278,2.1231,1,1,1,100.0,44.303797468354425,44.303797468354425,9.51923076923078,0.48076923076922046,历史1/1次成功; 当前距低点0.48%; 最新日涨幅-6.28%; 状态bottom_area; 底部未确认
58,78.91230523275739,71.797110226954,001359,平安电工,bottom_area,2024-04-16,23.37,2024-04-16,23.36,0.042808219178088885,9.160958904109592,29.849849849849846,False,-9.9422,31.4214,1,1,1,100.0,33.681252509032504,33.681252509032504,9.957191780821912,0.042808219178088885,历史1/1次成功; 当前距低点0.04%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
59,78.81254128040472,71.64776480036792,603268,松发股份,bottom_area,2024-04-16,13.66,2024-04-16,13.66,0.0,3.1478770131771574,27.609962904080554,False,-10.0132,1.3171,2,2,2,100.0,27.94497204498886,37.532133676092535,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.01%; 状态bottom_area; 底部未确认
60,78.67840224751133,72.67161557792508,688135,利扬芯片,confirmed_rebound,2024-04-16,14.53,2024-04-16,14.41,0.8327550312283083,10.062456627342119,27.51509054325955,False,-9.0738,1.2878,3,3,3,100.0,24.94783359744953,40.41850220264317,9.167244968771692,0.8327550312283083,历史3/3次成功; 当前距低点0.83%; 最新日涨幅-9.07%; 状态confirmed_rebound; 底部未确认
61,78.51410240632985,71.4796800366146,688328,深科达,confirmed_rebound,2024-04-16,13.22,2024-04-16,13.21,0.07570022710067968,13.171839515518533,31.83694530443756,False,-11.8667,6.8628,2,2,2,100.0,25.92621803443088,29.170984455958543,9.924299772899321,0.07570022710067968,历史2/2次成功; 当前距低点0.08%; 最新日涨幅-11.87%; 状态confirmed_rebound; 底部未确认
62,78.32672104628617,71.93791835083051,300567,精测电子,bottom_area,2024-04-16,56.3,2024-04-16,56.0,0.5357142857142806,7.732142857142854,28.19592255417361,False,-6.3695,2.0634,2,2,2,100.0,23.81369313042512,29.212752114508785,9.464285714285719,0.5357142857142806,历史2/2次成功; 当前距低点0.54%; 最新日涨幅-6.37%; 状态bottom_area; 底部未确认
63,78.2777194722544,71.3581420603424,001208,华菱线缆,bottom_area,2024-04-16,6.93,2024-04-16,6.92,0.14450867052022812,8.236994219653184,31.889763779527563,False,-7.4766,3.1587,2,2,2,100.0,15.901192629723221,21.34213421342134,9.855491329479772,0.14450867052022812,历史2/2次成功; 当前距低点0.14%; 最新日涨幅-7.48%; 状态bottom_area; 底部未确认
64,78.23871873475342,71.53376303532313,002467,二六三,confirmed_rebound,2024-04-16,3.35,2024-04-16,3.34,0.29940119760479733,10.179640718562883,28.172043010752695,False,-4.2857,3.6782,3,3,3,100.0,12.292461106785295,13.91509433962264,9.700598802395204,0.29940119760479733,历史3/3次成功; 当前距低点0.30%; 最新日涨幅-4.29%; 状态confirmed_rebound; 底部未确认
65,78.22904269800979,72.58523324839908,300767,震安科技,bottom_area,2024-04-16,9.44,2024-04-16,9.34,1.0706638115631655,9.421841541755898,30.814814814814817,False,-8.0818,4.8634,1,1,1,100.0,10.679283541737075,10.679283541737075,8.929336188436835,1.0706638115631655,历史1/1次成功; 当前距低点1.07%; 最新日涨幅-8.08%; 状态bottom_area; 底部未确认
66,78.21529415435197,71.55121079590941,300614,百川畅银,confirmed_rebound,2024-04-16,9.18,2024-04-16,9.15,0.32786885245900943,14.754098360655732,32.720588235294116,False,-12.8205,5.5849,3,3,3,100.0,12.7352246210535,15.244180739388408,9.672131147540991,0.32786885245900943,历史3/3次成功; 当前距低点0.33%; 最新日涨幅-12.82%; 状态confirmed_rebound; 底部未确认
67,78.1625733796102,71.05688489055471,300752,隆利科技,confirmed_rebound,2024-04-16,9.4,2024-04-16,9.4,0.0,10.851063829787229,27.636643571978443,False,-11.4043,4.7187,3,3,3,100.0,18.316585433089873,21.807655194596325,10.0,0.0,历史3/3次成功; 当前距低点0.00%; 最新日涨幅-11.40%; 状态confirmed_rebound; 底部未确认
68,78.09941101620447,70.99946456018587,300517,海波重科,bottom_area,2024-04-16,6.4,2024-04-16,6.4,0.0,9.687499999999988,27.519818799546997,False,-9.2199,4.4544,2,2,2,100.0,24.459486882719794,36.88286544046467,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.22%; 状态bottom_area; 底部未确认
69,78.0924930669698,71.50715768664129,300644,南京聚隆,confirmed_rebound,2024-04-16,13.28,2024-04-16,13.23,0.37792894935751276,14.663643235071802,27.14757709251101,False,-13.3159,5.3916,2,2,2,100.0,29.77868651170118,45.02014968336211,9.622071050642488,0.37792894935751276,历史2/2次成功; 当前距低点0.38%; 最新日涨幅-13.32%; 状态confirmed_rebound; 底部未确认
70,78.03016144266556,71.12483742119072,300561,汇金科技,confirmed_rebound,2024-04-16,7.21,2024-04-16,7.2,0.13888888888888593,12.499999999999991,27.272727272727277,False,-11.8582,3.6032,2,2,2,100.0,24.79303273041607,27.62128325508607,9.861111111111114,0.13888888888888593,历史2/2次成功; 当前距低点0.14%; 最新日涨幅-11.86%; 状态confirmed_rebound; 底部未确认
71,77.97028049502288,70.88207317729352,000070,特发信息,confirmed_rebound,2024-04-16,6.81,2024-04-16,6.81,0.0,12.334801762114548,27.936507936507937,False,-10.0396,5.6116,2,2,2,100.0,34.04340417899739,50.60532687651331,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.04%; 状态confirmed_rebound; 底部未确认
72,77.96124090287279,70.87385536624798,002679,福建金森,bottom_area,2024-04-16,7.69,2024-04-16,7.69,0.0,3.9011703511053293,27.178030303030305,False,-9.9532,1.6147,2,2,2,100.0,23.784168635741825,33.50951374207188,10.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-9.95%; 状态bottom_area; 底部未确认
73,77.94315506724952,73.47945015150395,605277,新亚电子,bottom_area,2024-04-16,12.84,2024-04-16,12.6,1.9047619047619067,9.444444444444441,29.805013927576603,False,-8.0888,4.8646,1,1,1,100.0,25.711329539575807,25.711329539575807,8.095238095238095,1.9047619047619067,历史1/1次成功; 当前距低点1.90%; 最新日涨幅-8.09%; 状态bottom_area; 底部未确认
