rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,78.9158104470042,76.18890538033396,002110,三钢闽光,bottom_area,2022-08-12,5.56,2022-08-03,5.39,3.153988868274581,3.3395176252319225,27.456258411843876,False,0.1802,0.4111,1,1,1,100.0,22.90322580645161,22.90322580645161,6.846011131725419,3.153988868274581,历史1/1次成功; 当前距低点3.15%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
2,77.56921887088514,75.81258578560883,002157,正邦科技,bottom_area,2022-08-12,5.74,2022-08-02,5.53,3.797468354430379,6.329113924050627,28.737113402061848,False,0.3497,1.4509,2,2,2,100.0,12.101148568333835,13.751169317118809,6.202531645569621,3.797468354430379,历史2/2次成功; 当前距低点3.80%; 最新日涨幅0.35%; 状态bottom_area; 底部未确认
3,76.69449956063256,70.34814104963093,605398,新炬网络,bottom_area,2022-08-12,25.75,2022-08-12,25.63,0.4682013265704292,2.809207959422561,31.305280085767894,False,-1.9421,4.8991,1,1,1,100.0,20.890538033395174,20.890538033395174,9.531798673429572,0.4682013265704292,历史1/1次成功; 当前距低点0.47%; 最新日涨幅-1.94%; 状态bottom_area; 底部未确认
4,74.3484005206687,74.26030999872478,002761,浙江建投,confirmed_rebound,2022-08-12,25.29,2022-08-04,24.1,4.9377593360995755,10.248962655601654,32.24627495080124,True,-2.1285,3.6189,3,3,3,100.0,24.561297231353766,43.73730534867976,5.0622406639004245,4.9377593360995755,历史3/3次成功; 当前距低点4.94%; 最新日涨幅-2.13%; 状态confirmed_rebound; 底部已确认
5,72.59764065418102,71.90181662235182,600248,陕建股份,bottom_area,2022-08-12,4.65,2022-08-03,4.45,4.494382022471914,4.943820224719095,28.2258064516129,False,0.432,0.9699,1,1,1,100.0,16.28498727735369,16.28498727735369,5.505617977528086,4.494382022471914,历史1/1次成功; 当前距低点4.49%; 最新日涨幅0.43%; 状态bottom_area; 底部未确认
6,72.20980679763917,72.00170937170938,000761,本钢板材,bottom_area,2022-08-12,3.46,2022-07-15,3.3,4.848484848484853,8.484848484848492,31.818181818181817,True,0.0,0.1602,1,1,1,100.0,11.969111969111971,11.969111969111971,5.151515151515147,4.848484848484853,历史1/1次成功; 当前距低点4.85%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
7,67.93353646113387,62.34995812186259,000899,赣能股份,bottom_area,2022-08-12,10.05,2022-08-12,10.0,0.5000000000000071,3.5999999999999943,29.128277817150956,False,-2.0468,5.4864,2,3,2,66.66666666666666,17.16823363008569,23.445378151260496,9.499999999999993,0.5000000000000071,历史2/3次成功; 当前距低点0.50%; 最新日涨幅-2.05%; 状态bottom_area; 底部未确认
8,57.85532261294301,56.95784783929652,603180,金牌家居,bottom_area,2022-08-12,24.18,2022-08-10,23.21,4.179233089185691,5.040930633347687,27.15003138731952,False,1.2139,1.5174,1,2,1,50.0,23.744619799139173,23.744619799139173,5.820766910814309,4.179233089185691,历史1/2次成功; 当前距低点4.18%; 最新日涨幅1.21%; 状态bottom_area; 底部未确认
