rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.73914894738975,84.69067415730336,002685,华东重机,bottom_area,2024-04-26,2.77,2024-04-16,2.67,3.745318352059929,7.490636704119858,28.22580645161291,True,0.7273,1.8168,2,2,2,100.0,62.24778046811945,109.52380952380952,6.254681647940072,3.745318352059929,历史2/2次成功; 当前距低点3.75%; 最新日涨幅0.73%; 状态bottom_area; 底部已确认
2,77.9173494772933,76.81311619003212,603259,药明康德,bottom_area,2024-04-26,42.92,2024-04-16,41.17,4.250667962108331,7.724070925431138,30.078125,True,3.1731,4.7014,2,2,2,100.0,13.842145933543593,14.040390163483993,5.74933203789167,4.250667962108331,历史2/2次成功; 当前距低点4.25%; 最新日涨幅3.17%; 状态bottom_area; 底部已确认
3,77.36381395224868,76.40870513802338,002256,兆新股份,bottom_area,2024-04-26,1.92,2024-04-16,1.84,4.3478260869565135,8.152173913043473,30.82706766917293,True,0.5236,1.0888,4,5,4,80.0,22.858863528409877,31.775700934579426,5.652173913043487,4.3478260869565135,历史4/5次成功; 当前距低点4.35%; 最新日涨幅0.52%; 状态bottom_area; 底部已确认
4,75.73256662772764,74.0094246340609,002466,天齐锂业,bottom_area,2024-04-26,38.87,2024-04-25,37.45,3.7917222963951787,8.33110814419225,28.666666666666664,False,-0.8165,3.097,2,2,2,100.0,24.809416504526403,34.31563565513881,6.208277703604822,3.7917222963951787,历史2/2次成功; 当前距低点3.79%; 最新日涨幅-0.82%; 状态bottom_area; 底部未确认
5,70.86100761416994,65.52233919853808,688276,百克生物,bottom_area,2024-04-26,38.55,2024-04-26,38.21,0.8898194190002521,1.9366657942946923,30.778985507246382,False,0.0519,2.1836,2,3,2,66.66666666666666,16.529359178451564,16.844155844155843,9.110180580999748,0.8898194190002521,历史2/3次成功; 当前距低点0.89%; 最新日涨幅0.05%; 状态bottom_area; 底部未确认
6,56.4790534150927,56.19772583701835,001239,永达股份,confirmed_rebound,2024-04-26,16.58,2024-04-22,15.83,4.737839545167392,14.087176247631072,31.233709817549954,True,-0.4802,16.6045,1,2,1,50.0,62.04678362573098,62.04678362573098,5.262160454832608,4.737839545167392,历史1/2次成功; 当前距低点4.74%; 最新日涨幅-0.48%; 状态confirmed_rebound; 底部已确认
