rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,78.80602453987734,73.8194040315513,603368,柳药集团,bottom_area,2022-03-01,16.95,2022-01-28,16.3,3.987730061349684,6.932515337423306,30.282292557741652,False,-0.5282,1.4367,1,1,1,100.0,42.85714285714285,42.85714285714285,11.012269938650315,3.987730061349684,历史1/1次成功; 当前距低点3.99%; 最新日涨幅-0.53%; 状态bottom_area; 底部未确认
2,74.02699396430523,70.64900449101796,002355,兴民智通,bottom_area,2022-03-01,5.26,2022-02-24,5.01,4.990019960079841,6.586826347305391,27.18023255813954,False,2.1359,1.0835,1,1,1,100.0,15.624999999999991,15.624999999999991,10.009980039920158,4.990019960079841,历史1/1次成功; 当前距低点4.99%; 最新日涨幅2.14%; 状态bottom_area; 底部未确认
3,72.05539237719447,67.16024730040506,300521,爱司凯,bottom_area,2022-03-01,16.45,2022-03-01,15.86,3.7200504413619164,4.6658259773014,27.612962117754453,False,2.0471,9.428,2,3,2,66.66666666666666,20.189761505610566,20.590790616854918,11.279949558638084,3.7200504413619164,历史2/3次成功; 当前距低点3.72%; 最新日涨幅2.05%; 状态bottom_area; 底部未确认
