rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.49610384615382,82.57384615384615,300488,恒锋工具,bottom_area,2021-12-21,29.6,2021-12-21,28.86,2.564102564102571,2.7373527373527344,27.341389728096676,False,1.7532,1.4897,1,1,1,100.0,65.52470248827983,65.52470248827983,7.435897435897429,2.564102564102571,历史1/1次成功; 当前距低点2.56%; 最新日涨幅1.75%; 状态bottom_area; 底部未确认
2,85.73518267249973,80.93439340187076,688202,美迪西,bottom_area,2021-12-21,458.89,2021-12-21,450.0,1.9755555555555526,5.035555555555561,32.08572290974948,False,0.4663,3.0239,2,2,2,100.0,17.304624024394695,23.795418261555337,8.024444444444448,1.9755555555555526,历史2/2次成功; 当前距低点1.98%; 最新日涨幅0.47%; 状态bottom_area; 底部未确认
3,84.87091707998745,80.32687834168068,688280,精进电动,bottom_area,2021-12-21,16.44,2021-12-17,16.1,2.111801242236024,4.844720496894395,27.510130571814496,False,1.6069,5.5764,1,1,1,100.0,32.37518910741301,32.37518910741301,7.888198757763977,2.111801242236024,历史1/1次成功; 当前距低点2.11%; 最新日涨幅1.61%; 状态bottom_area; 底部未确认
4,79.29950399002095,73.14155276157132,002805,丰元股份,bottom_area,2021-12-21,34.54,2021-12-21,34.28,0.7584597432905427,2.9171528588098017,30.998389694041865,False,-0.5471,6.2274,2,2,2,100.0,22.800220302547018,33.907595927956166,9.241540256709458,0.7584597432905427,历史2/2次成功; 当前距低点0.76%; 最新日涨幅-0.55%; 状态bottom_area; 底部未确认
5,78.58464125560539,71.44058295964126,000980,众泰汽车,bottom_area,2021-12-21,6.07,2021-12-21,6.07,0.0,4.448105436573304,32.7050997782705,False,-5.0078,1.5629,1,1,1,100.0,43.49775784753364,43.49775784753364,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-5.01%; 状态bottom_area; 底部未确认
