rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.23807474457097,82.88747184021776,300559,佳发教育,bottom_area,2022-07-08,9.25,2022-07-07,9.09,1.7601760176017618,4.070407040704081,31.240544629349476,False,1.4254,1.707,2,2,2,100.0,25.164909464246165,29.09783989834816,13.239823982398239,1.7601760176017618,历史2/2次成功; 当前距低点1.76%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
2,87.25292415233352,78.21017346840924,000037,深南电A,bottom_area,2022-07-08,8.13,2022-06-30,8.0,1.6250000000000098,7.499999999999996,29.140832595217002,True,-0.4896,3.9003,3,4,3,75.0,32.47405090542621,45.16765285996055,13.37499999999999,1.6250000000000098,历史3/4次成功; 当前距低点1.63%; 最新日涨幅-0.49%; 状态bottom_area; 底部已确认
3,77.88991853339198,73.40756793722507,603222,济民健康,bottom_area,2022-07-08,11.12,2022-06-20,10.66,4.3151969981238185,10.225140712945588,31.535003211303792,True,0.2705,1.3772,4,6,4,66.66666666666666,35.21263670043394,68.46504559270518,10.684803001876181,4.3151969981238185,历史4/6次成功; 当前距低点4.32%; 最新日涨幅0.27%; 状态bottom_area; 底部已确认
4,72.64740909053225,63.602489798531,002386,天原股份,bottom_area,2022-07-08,8.28,2022-07-08,8.25,0.3636363636363559,6.303030303030297,31.135225375626046,False,-3.1579,2.9676,2,3,2,66.66666666666666,32.445774413737794,48.85290148448042,14.636363636363644,0.3636363636363559,历史2/3次成功; 当前距低点0.36%; 最新日涨幅-3.16%; 状态bottom_area; 底部未确认
5,57.57850465594303,53.7238817177809,603033,三维股份,bottom_area,2022-07-08,22.53,2022-06-24,21.71,3.777061262091203,9.719023491478579,28.25512227362855,True,-3.0968,0.278,1,2,1,50.0,24.922480620155024,24.922480620155024,11.222938737908796,3.777061262091203,历史1/2次成功; 当前距低点3.78%; 最新日涨幅-3.10%; 状态bottom_area; 底部已确认
