rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.61720489075306,84.45639062651627,002432,九安医疗,bottom_area,2024-04-19,40.55,2024-04-17,39.72,2.0896273917421913,3.57502517623364,27.75554747180793,False,0.5206,2.1971,2,2,2,100.0,37.638392901550795,65.03496503496503,5.910372608257809,2.0896273917421913,历史2/2次成功; 当前距低点2.09%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
12,82.12787263624755,80.20511039381006,002370,亚太药业,confirmed_rebound,2024-04-19,2.97,2024-04-16,2.89,2.7681660899654004,9.342560553633218,27.749999999999996,True,-1.9802,1.1947,5,5,5,100.0,13.260909026511698,15.633423180592995,5.2318339100346005,2.7681660899654004,历史5/5次成功; 当前距低点2.77%; 最新日涨幅-1.98%; 状态confirmed_rebound; 底部已确认
13,82.08491136903275,81.00240779574408,000421,南京公用,bottom_area,2024-04-19,4.37,2024-04-18,4.23,3.3096926713947914,7.801418439716292,29.966887417218537,True,-0.907,4.5794,5,5,5,100.0,13.970468207119307,30.864197530864196,4.690307328605209,3.3096926713947914,历史5/5次成功; 当前距低点3.31%; 最新日涨幅-0.91%; 状态bottom_area; 底部已确认
14,80.31087560836767,77.75774159851177,603268,松发股份,confirmed_rebound,2024-04-19,13.23,2024-04-17,12.93,2.3201856148491933,10.672853828306271,31.478537360890307,True,-2.9347,0.8138,2,2,2,100.0,27.94497204498886,37.532133676092535,5.679814385150807,2.3201856148491933,历史2/2次成功; 当前距低点2.32%; 最新日涨幅-2.93%; 状态confirmed_rebound; 底部已确认
15,80.18647849780439,77.58612691914021,300725,药石科技,confirmed_rebound,2024-04-19,29.98,2024-04-16,29.31,2.285909245991135,9.757761856021846,27.053260328521656,True,-1.7049,2.4607,1,1,1,100.0,43.26881720430109,43.26881720430109,5.714090754008865,2.285909245991135,历史1/1次成功; 当前距低点2.29%; 最新日涨幅-1.70%; 状态confirmed_rebound; 底部已确认
16,79.62798216679646,76.3079183508305,300567,精测电子,confirmed_rebound,2024-04-19,57.0,2024-04-16,56.0,1.7857142857142856,8.017857142857146,28.19592255417361,True,-3.3898,1.4094,2,2,2,100.0,23.81369313042512,29.212752114508785,6.214285714285714,1.7857142857142856,历史2/2次成功; 当前距低点1.79%; 最新日涨幅-3.39%; 状态confirmed_rebound; 底部已确认
17,79.35711714495572,77.0457448009279,002377,国创高新,confirmed_rebound,2024-04-19,2.08,2024-04-18,2.03,2.4630541871921316,8.37438423645322,27.240143369175634,False,0.0,2.4939,2,2,2,100.0,12.588754557666471,14.814814814814808,5.536945812807868,2.4630541871921316,历史2/2次成功; 当前距低点2.46%; 最新日涨幅0.00%; 状态confirmed_rebound; 底部未确认
18,78.86027310010178,76.62048563380183,603259,药明康德,bottom_area,2024-04-19,42.2,2024-04-16,41.17,2.501821714840906,7.724070925431138,30.078125,True,-2.8321,2.9302,2,2,2,100.0,13.842145933543593,14.040390163483993,5.498178285159094,2.501821714840906,历史2/2次成功; 当前距低点2.50%; 最新日涨幅-2.83%; 状态bottom_area; 底部已确认
19,78.11332891377015,74.18931766322093,688177,百奥泰,bottom_area,2024-04-19,28.39,2024-04-19,28.02,1.320485367594579,3.1406138472519594,32.48192771084337,False,-2.0359,0.381,1,1,1,100.0,12.15066828675577,12.15066828675577,6.6795146324054215,1.320485367594579,历史1/1次成功; 当前距低点1.32%; 最新日涨幅-2.04%; 状态bottom_area; 底部未确认
20,77.79143434138012,75.68540566208726,603031,安孚科技,bottom_area,2024-04-19,29.9,2024-04-19,29.15,2.5728987993138936,3.0874785591766796,32.83410138248848,False,1.2873,1.6496,1,1,1,100.0,13.073198518940481,13.073198518940481,5.427101200686106,2.5728987993138936,历史1/1次成功; 当前距低点2.57%; 最新日涨幅1.29%; 状态bottom_area; 底部未确认
21,77.73384540899977,76.09230357898129,000042,中洲控股,bottom_area,2024-04-19,3.56,2024-04-17,3.46,2.890173410404627,6.358381502890179,32.81553398058253,False,-1.385,1.3208,2,2,2,100.0,24.956445993031362,28.57142857142858,5.109826589595373,2.890173410404627,历史2/2次成功; 当前距低点2.89%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
22,77.73152560798094,78.24703548884867,603212,赛伍技术,confirmed_rebound,2024-04-19,11.05,2024-04-16,10.59,4.3437204910292815,8.970727101038708,28.734858681022878,True,-2.2989,1.5136,4,4,4,100.0,22.046872088147403,32.01038575667657,3.656279508970719,4.3437204910292815,历史4/4次成功; 当前距低点4.34%; 最新日涨幅-2.30%; 状态confirmed_rebound; 底部已确认
23,77.60458133333334,71.85609382716049,002310,东方新能,bottom_area,2024-04-19,1.25,2024-04-19,1.25,0.0,0.0,28.97727272727273,False,-10.0719,1.4673,2,2,2,100.0,29.065020576131683,39.2,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.07%; 状态bottom_area; 底部未确认
24,77.57820620467474,77.75964537722157,600152,维科技术,confirmed_rebound,2024-04-19,4.8,2024-04-17,4.61,4.121475054229924,8.893709327548791,28.304821150855357,True,-2.6369,1.5637,4,4,4,100.0,16.702196241213947,24.87644151565074,3.878524945770076,4.121475054229924,历史4/4次成功; 当前距低点4.12%; 最新日涨幅-2.64%; 状态confirmed_rebound; 底部已确认
25,77.55069899441615,74.91680790392972,300494,盛天网络,confirmed_rebound,2024-04-19,12.06,2024-04-16,11.8,2.2033898305084727,8.728813559322028,27.160493827160487,True,-2.7419,5.0383,2,2,2,100.0,11.239444717682995,12.437395659432388,5.796610169491527,2.2033898305084727,历史2/2次成功; 当前距低点2.20%; 最新日涨幅-2.74%; 状态confirmed_rebound; 底部已确认
26,77.35136161676336,77.87049827190941,002256,兆新股份,confirmed_rebound,2024-04-19,1.92,2024-04-16,1.84,4.3478260869565135,8.152173913043473,30.82706766917293,True,-0.5181,1.1354,5,5,5,100.0,20.07280510844219,31.775700934579426,3.652173913043487,4.3478260869565135,历史5/5次成功; 当前距低点4.35%; 最新日涨幅-0.52%; 状态confirmed_rebound; 底部已确认
27,77.19605813405141,77.56564994570493,300511,雪榕生物,confirmed_rebound,2024-04-19,3.19,2024-04-16,3.06,4.248366013071892,10.784313725490199,27.999999999999996,True,-1.8462,1.9651,4,4,4,100.0,17.214647610262617,29.220779220779214,3.751633986928108,4.248366013071892,历史4/4次成功; 当前距低点4.25%; 最新日涨幅-1.85%; 状态confirmed_rebound; 底部已确认
28,76.95519369114041,76.24592923315753,688176,亚虹医药,confirmed_rebound,2024-04-19,5.59,2024-04-16,5.4,3.518518518518509,10.370370370370363,30.680359435173294,True,-2.9514,1.9125,3,3,3,100.0,17.83952395365439,25.473484848484844,4.481481481481491,3.518518518518509,历史3/3次成功; 当前距低点3.52%; 最新日涨幅-2.95%; 状态confirmed_rebound; 底部已确认
29,76.9521382007896,75.69668105164044,000560,我爱我家,confirmed_rebound,2024-04-19,1.64,2024-04-16,1.59,3.1446540880503036,9.433962264150937,30.567685589519648,True,-1.7964,2.6038,3,3,3,100.0,10.303722432231858,13.793103448275875,4.855345911949697,3.1446540880503036,历史3/3次成功; 当前距低点3.14%; 最新日涨幅-1.80%; 状态confirmed_rebound; 底部已确认
30,76.8536046811761,77.28843498434705,603122,合富中国,confirmed_rebound,2024-04-19,5.83,2024-04-16,5.59,4.293381037567088,8.586762075134176,29.150823827629914,True,-0.6814,2.6475,2,2,2,100.0,49.609375,72.1590909090909,3.7066189624329122,4.293381037567088,历史2/2次成功; 当前距低点4.29%; 最新日涨幅-0.68%; 状态confirmed_rebound; 底部已确认
31,76.26503759067539,71.01687006668573,002558,巨人网络,bottom_area,2024-04-19,10.23,2024-04-19,10.2,0.2941176470588347,3.431372549019622,28.320449754040766,False,-3.5815,1.7207,2,2,2,100.0,15.900313451504728,18.872870249017044,7.705882352941165,0.2941176470588347,历史2/2次成功; 当前距低点0.29%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
32,76.12407310816934,70.80101709500565,688114,华大智造,bottom_area,2024-04-19,51.82,2024-04-19,51.7,0.23210831721469524,3.1528046421663354,30.53876125218326,False,-2.2264,0.4416,1,1,1,100.0,20.431312141156706,20.431312141156706,7.767891682785305,0.23210831721469524,历史1/1次成功; 当前距低点0.23%; 最新日涨幅-2.23%; 状态bottom_area; 底部未确认
33,76.10000519263006,70.76282245601367,300759,康龙化成,bottom_area,2024-04-19,18.18,2024-04-19,18.14,0.22050716648290597,3.3076074972436484,27.148594377510033,False,-3.6566,1.6119,2,2,2,100.0,13.632144062337028,16.594594594594597,7.779492833517095,0.22050716648290597,历史2/2次成功; 当前距低点0.22%; 最新日涨幅-3.66%; 状态bottom_area; 底部未确认
34,75.46993283809914,72.983431085044,600358,国旅联合,confirmed_rebound,2024-04-19,3.17,2024-04-17,3.1,2.2580645161290267,9.677419354838705,29.22374429223744,True,-2.7607,2.3545,1,1,1,100.0,18.181818181818198,18.181818181818198,5.741935483870973,2.2580645161290267,历史1/1次成功; 当前距低点2.26%; 最新日涨幅-2.76%; 状态confirmed_rebound; 底部已确认
35,75.24995939086295,69.6758883248731,002200,交投生态,bottom_area,2024-04-19,5.56,2024-04-19,5.56,0.0,3.237410071942457,28.072445019404924,False,-4.9573,1.0616,1,1,1,100.0,34.01015228426395,34.01015228426395,8.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-4.96%; 状态bottom_area; 底部未确认
36,75.16441638410909,69.59668183713804,002742,三圣股份,bottom_area,2024-04-19,2.44,2024-04-19,2.44,0.0,4.508196721311471,28.654970760233915,False,-5.0584,1.7876,2,2,2,100.0,16.91764428568838,24.809160305343507,8.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-5.06%; 状态bottom_area; 底部未确认
37,75.10941252133945,72.35132186242292,600241,时代万恒,confirmed_rebound,2024-04-19,5.96,2024-04-16,5.84,2.054794520547947,9.07534246575343,28.34355828220859,True,-3.2468,1.8056,1,1,1,100.0,22.50673854447439,22.50673854447439,5.945205479452053,2.054794520547947,历史1/1次成功; 当前距低点2.05%; 最新日涨幅-3.25%; 状态confirmed_rebound; 底部已确认
38,75.04132784975403,75.57165525505266,300584,海辰药业,confirmed_rebound,2024-04-19,14.82,2024-04-16,14.2,4.366197183098599,10.98591549295775,28.96448224112056,True,-2.5641,1.7348,2,2,2,100.0,41.271961465147655,54.23197492163009,3.6338028169014014,4.366197183098599,历史2/2次成功; 当前距低点4.37%; 最新日涨幅-2.56%; 状态confirmed_rebound; 底部已确认
39,74.95856190558098,73.3434722040834,601218,吉鑫科技,confirmed_rebound,2024-04-19,2.87,2024-04-16,2.79,2.8673835125448055,10.752688172043005,28.277634961439592,True,-2.381,1.2998,2,2,2,100.0,10.919928025191178,11.111111111111114,5.132616487455195,2.8673835125448055,历史2/2次成功; 当前距低点2.87%; 最新日涨幅-2.38%; 状态confirmed_rebound; 底部已确认
40,74.40274152770306,74.60621301775147,600052,东望时代,confirmed_rebound,2024-04-19,3.52,2024-04-16,3.38,4.14201183431953,9.467455621301783,27.311827956989255,True,-1.1236,0.678,1,1,1,100.0,56.0655737704918,56.0655737704918,3.8579881656804704,4.14201183431953,历史1/1次成功; 当前距低点4.14%; 最新日涨幅-1.12%; 状态confirmed_rebound; 底部已确认
41,74.10360470455302,74.47282207597193,000070,特发信息,confirmed_rebound,2024-04-19,7.1,2024-04-16,6.81,4.258443465491924,12.334801762114548,27.936507936507937,True,-2.6063,2.8711,2,2,2,100.0,34.04340417899739,50.60532687651331,3.741556534508076,4.258443465491924,历史2/2次成功; 当前距低点4.26%; 最新日涨幅-2.61%; 状态confirmed_rebound; 底部已确认
42,73.51594148468013,74.34431633966987,603305,旭升集团,confirmed_rebound,2024-04-19,12.78,2024-04-16,12.22,4.582651391162019,9.001636661211126,28.117647058823525,True,-2.2936,0.799,3,3,3,100.0,20.660008126447625,32.41061130334487,3.4173486088379814,4.582651391162019,历史3/3次成功; 当前距低点4.58%; 最新日涨幅-2.29%; 状态confirmed_rebound; 底部已确认
43,72.8259101998197,72.54542185943922,688337,普源精电,confirmed_rebound,2024-04-19,28.14,2024-04-16,27.11,3.7993360383622323,8.889708594614534,29.364252214695156,True,-1.9512,1.6124,3,4,3,75.0,38.886602295188766,54.46153846153845,4.200663961637767,3.7993360383622323,历史3/4次成功; 当前距低点3.80%; 最新日涨幅-1.95%; 状态confirmed_rebound; 底部已确认
44,72.37605177769298,73.42081918081918,688232,新点软件,bottom_area,2024-04-19,20.97,2024-04-16,20.02,4.7452547452547424,6.893106893106888,29.803646563814866,False,-0.6632,1.7319,1,1,1,100.0,51.87398153177622,51.87398153177622,3.2547452547452576,4.7452547452547424,历史1/1次成功; 当前距低点4.75%; 最新日涨幅-0.66%; 状态bottom_area; 底部未确认
45,72.27035660286649,70.97730471498944,002638,勤上股份,confirmed_rebound,2024-04-19,2.02,2024-04-15,1.96,3.061224489795921,11.224489795918377,29.496402877697836,True,-0.9804,0.7415,1,1,1,100.0,17.241379310344833,17.241379310344833,4.93877551020408,3.061224489795921,历史1/1次成功; 当前距低点3.06%; 最新日涨幅-0.98%; 状态confirmed_rebound; 底部已确认
46,72.04180642544387,72.29191129913146,688170,德龙激光,confirmed_rebound,2024-04-19,22.43,2024-04-16,21.53,4.180213655364601,9.846725499303286,27.969220475075275,True,-2.5206,2.126,2,2,2,100.0,21.359131362165336,25.624999999999996,3.8197863446353995,4.180213655364601,历史2/2次成功; 当前距低点4.18%; 最新日涨幅-2.52%; 状态confirmed_rebound; 底部已确认
47,71.64419223692241,71.21633127432565,002607,中公教育,confirmed_rebound,2024-04-19,2.53,2024-04-16,2.44,3.688524590163929,8.606557377049178,28.86297376093295,True,-2.3166,2.4063,5,6,5,83.33333333333334,12.327064551430519,18.337408312958438,4.3114754098360715,3.688524590163929,历史5/6次成功; 当前距低点3.69%; 最新日涨幅-2.32%; 状态confirmed_rebound; 底部已确认
48,70.97010469177529,70.3099314407735,301393,昊帆生物,confirmed_rebound,2024-04-19,38.0,2024-04-16,36.71,3.5140288749659474,8.96213565785889,31.38317757009346,True,-1.1704,3.2827,1,1,1,100.0,19.203856320945413,19.203856320945413,4.485971125034053,3.5140288749659474,历史1/1次成功; 当前距低点3.51%; 最新日涨幅-1.17%; 状态confirmed_rebound; 底部已确认
49,70.21923679810507,69.92467867823811,301520,万邦医药,confirmed_rebound,2024-04-19,42.54,2024-04-16,40.99,3.781410100024389,10.026835813613074,27.80908770693906,False,-0.4213,2.9246,1,1,1,100.0,29.60372960372961,29.60372960372961,4.218589899975611,3.781410100024389,历史1/1次成功; 当前距低点3.78%; 最新日涨幅-0.42%; 状态confirmed_rebound; 底部未确认
50,68.86174884241606,64.88327723247282,002295,精艺股份,confirmed_rebound,2024-04-19,6.68,2024-04-19,6.62,0.9063444108761269,10.87613293051359,31.893004115226343,False,-9.1156,18.2715,1,1,1,100.0,17.31044349070099,17.31044349070099,7.093655589123873,0.9063444108761269,历史1/1次成功; 当前距低点0.91%; 最新日涨幅-9.12%; 状态confirmed_rebound; 底部未确认
51,67.75832318397948,68.43279682953133,002331,皖通科技,confirmed_rebound,2024-04-19,6.25,2024-04-16,5.98,4.515050167224073,11.371237458193974,27.951807228915666,True,-2.0376,2.4194,4,5,4,80.0,14.715651670979643,21.247892074199,3.484949832775927,4.515050167224073,历史4/5次成功; 当前距低点4.52%; 最新日涨幅-2.04%; 状态confirmed_rebound; 底部已确认
52,66.34388298531195,66.96683024339,002729,好利科技,confirmed_rebound,2024-04-19,11.18,2024-04-17,10.7,4.48598130841122,10.467289719626178,27.946127946127948,True,-2.3581,3.0892,1,1,1,100.0,13.144449605202036,13.144449605202036,3.51401869158878,4.48598130841122,历史1/1次成功; 当前距低点4.49%; 最新日涨幅-2.36%; 状态confirmed_rebound; 底部已确认
53,65.85021055419742,66.59797731705557,600149,廊坊发展,confirmed_rebound,2024-04-19,3.42,2024-04-17,3.27,4.58715596330275,16.207951070336385,32.71604938271606,True,-2.2857,2.7472,1,1,1,100.0,12.401574803149604,12.401574803149604,3.4128440366972503,4.58715596330275,历史1/1次成功; 当前距低点4.59%; 最新日涨幅-2.29%; 状态confirmed_rebound; 底部已确认
54,64.78373237249279,65.78813132400431,002647,仁东控股,confirmed_rebound,2024-04-19,3.93,2024-04-16,3.75,4.800000000000004,10.399999999999991,31.444241316270567,True,-2.4814,2.0509,1,1,1,100.0,10.656620021528528,10.656620021528528,3.1999999999999957,4.800000000000004,历史1/1次成功; 当前距低点4.80%; 最新日涨幅-2.48%; 状态confirmed_rebound; 底部已确认
55,64.67178207210803,65.66375712029104,688307,中润光学,confirmed_rebound,2024-04-19,16.84,2024-04-16,16.07,4.791537025513376,12.881144990665838,27.087114337568053,True,-3.4404,1.4273,1,1,1,100.0,20.099255583126556,20.099255583126556,3.208462974486624,4.791537025513376,历史1/1次成功; 当前距低点4.79%; 最新日涨幅-3.44%; 状态confirmed_rebound; 底部已确认
56,62.411715728505385,61.94670028401412,300459,汤姆猫,confirmed_rebound,2024-04-19,3.73,2024-04-16,3.6,3.611111111111108,8.888888888888884,30.501930501930495,True,-2.356,2.03,2,3,2,66.66666666666666,14.31917715419771,15.133531157270022,4.388888888888892,3.611111111111108,历史2/3次成功; 当前距低点3.61%; 最新日涨幅-2.36%; 状态confirmed_rebound; 底部已确认
57,60.66371764369958,57.58566479515921,300558,贝达药业,bottom_area,2024-04-19,36.04,2024-04-19,35.58,1.292861157953909,2.1079258010118047,27.726995734308346,False,-1.0162,1.1385,1,2,1,50.0,14.211764705882352,14.211764705882352,6.707138842046091,1.292861157953909,历史1/2次成功; 当前距低点1.29%; 最新日涨幅-1.02%; 状态bottom_area; 底部未确认
58,57.802327526278205,58.9247028180506,002177,御银股份,confirmed_rebound,2024-04-19,3.15,2024-04-17,3.0,4.9999999999999964,9.333333333333327,30.71593533487298,True,-2.1739,1.8729,2,3,2,66.66666666666666,15.096968555827523,19.574468085106382,3.000000000000004,4.9999999999999964,历史2/3次成功; 当前距低点5.00%; 最新日涨幅-2.17%; 状态confirmed_rebound; 底部已确认
