code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
000070,特发信息,2024-01-16,7.29,bottom_area,2024-01-16,7.2,1.249999999999998,3.055555555555552,30.568948891031816,False,2
603013,亚普股份,2024-01-16,16.59,bottom_area,2024-01-10,16.34,1.5299877600979193,3.671970624235015,28.175824175824175,False,1
600172,黄河旋风,2024-01-16,3.47,bottom_area,2024-01-16,3.41,1.7595307917888579,3.5190615835777024,30.122950819672127,False,1
600996,贵广网络,2024-01-16,8.03,bottom_area,2024-01-16,7.87,2.0330368487928747,4.193138500635314,30.53839364518976,False,2
002195,岩山科技,2024-01-16,2.8,bottom_area,2024-01-16,2.75,1.818181818181812,2.181818181818184,29.48717948717949,False,1
601995,中金公司,2024-01-16,33.4,bottom_area,2024-01-15,32.78,1.8913971934106082,2.104942037827937,27.63796909492273,False,1
600981,苏豪汇鸿,2024-01-16,2.81,bottom_area,2024-01-16,2.78,1.079136690647491,3.237410071942457,28.717948717948723,False,1
600006,东风股份,2024-01-16,5.6,bottom_area,2024-01-10,5.47,2.3765996343692852,3.2906764168190237,27.645502645502646,False,1
001366,播恩集团,2024-01-16,15.4,bottom_area,2024-01-11,15.07,2.1897810218978107,4.512276045122759,27.478344562078927,False,1
002413,雷科防务,2024-01-16,5.01,bottom_area,2024-01-16,4.92,1.829268292682924,2.6422764227642253,28.488372093023255,False,1
603186,华正新材,2024-01-16,30.36,bottom_area,2024-01-16,29.9,1.5384615384615414,4.749163879598668,31.890660592255127,False,1
002355,兴民智通,2024-01-16,4.96,bottom_area,2024-01-16,4.86,2.0576131687242727,3.0864197530864086,29.870129870129862,False,4
300745,欣锐科技,2024-01-16,23.0,bottom_area,2024-01-16,22.56,1.950354609929084,4.565602836879438,32.25225225225225,False,3
002041,登海种业,2024-01-16,12.26,bottom_area,2024-01-10,11.91,2.9387069689336665,6.5491183879093136,29.484902309058615,False,2
000021,深科技,2024-01-16,13.21,bottom_area,2024-01-16,12.91,2.3237800154918724,5.03485670023238,27.471910112359556,False,1
002385,大北农,2024-01-16,5.41,bottom_area,2024-01-16,5.36,0.932835820895519,2.425373134328356,28.05369127516778,False,1
002095,生意宝,2024-01-16,17.14,bottom_area,2024-01-10,16.84,1.7814726840855148,7.422802850356295,30.240265120132566,True,2
605218,伟时电子,2024-01-16,20.29,bottom_area,2024-01-16,19.88,2.0623742454728378,3.370221327967816,31.941116056145162,False,2
300454,深信服,2024-01-16,64.35,bottom_area,2024-01-16,63.07,2.029491041699689,3.7577295068970944,30.677071883930534,False,2
688079,美迪凯,2024-01-16,10.25,bottom_area,2024-01-16,10.0,2.5,2.599999999999998,28.97727272727273,False,2
300609,汇纳科技,2024-01-16,24.33,bottom_area,2024-01-16,23.79,2.2698612862547254,3.8251366120218586,28.126888217522666,False,2
603023,威帝股份,2024-01-16,4.31,bottom_area,2024-01-16,4.11,4.866180048661783,5.839416058394144,32.62295081967212,False,1
002284,亚太股份,2024-01-16,8.08,bottom_area,2024-01-10,7.9,2.278481012658224,5.69620253164556,30.457746478873233,False,1
688072,拓荆科技,2024-01-16,195.0,bottom_area,2024-01-16,191.01,2.088895869326218,4.381969530391082,29.192615658362993,False,1
601777,千里科技,2024-01-16,3.36,bottom_area,2024-01-08,3.3,1.81818181818182,4.242424242424246,28.41648590021693,False,1
002146,荣盛发展,2024-01-16,1.65,bottom_area,2024-01-10,1.6,3.124999999999989,6.874999999999992,27.927927927927932,False,2
600986,浙文互联,2024-01-16,4.98,bottom_area,2024-01-16,4.9,1.632653061224491,2.6530612244897935,31.46853146853147,False,1
603039,泛微网络,2024-01-16,39.69,bottom_area,2024-01-16,38.93,1.9522219368096532,3.1081428204469583,30.962936690902644,False,1
688156,路德科技,2024-01-16,22.25,bottom_area,2024-01-16,21.83,1.9239578561612538,3.527256069628966,27.49916971105945,False,1
603306,华懋科技,2024-01-16,23.05,bottom_area,2024-01-11,22.66,1.721094439541044,5.8693733451014936,27.603833865814696,False,1
300451,创业慧康,2024-01-16,5.52,bottom_area,2024-01-16,5.4,2.2222222222222077,2.962962962962949,32.1608040201005,False,1
601011,宝泰隆,2024-01-16,2.98,bottom_area,2024-01-16,2.89,3.1141868512110675,4.152249134948085,28.817733990147776,False,1
300678,中科信息,2024-01-16,26.46,bottom_area,2024-01-16,25.94,2.00462606013878,3.6237471087124042,29.58740499457112,False,1
600399,抚顺特钢,2024-01-16,7.28,bottom_area,2024-01-16,7.25,0.41379310344827924,11.172413793103456,28.571428571428577,False,1
