rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.48754536279051,78.78016852287635,300345,华民股份,bottom_area,2025-04-07,4.23,2025-04-07,4.18,1.1961722488038447,19.37799043062202,29.272419627749585,False,-18.4971,3.0111,2,2,2,100.0,28.857211022307048,29.397590361445776,18.803827751196156,1.1961722488038447,历史2/2次成功; 当前距低点1.20%; 最新日涨幅-18.50%; 状态bottom_area; 底部未确认
12,86.79709809590318,72.33091507991932,300411,金盾股份,bottom_area,2025-04-07,9.94,2025-04-07,9.94,0.0,17.706237424547282,30.586592178770957,False,-20.0322,6.2305,2,2,2,100.0,31.617823010318947,33.550488599348526,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态bottom_area; 底部未确认
13,86.0196975425331,71.68308128544425,300798,锦鸡股份,bottom_area,2025-04-07,6.19,2025-04-07,6.19,0.0,16.15508885298869,27.85547785547785,False,-20.0258,10.637,1,1,1,100.0,44.801512287334596,44.801512287334596,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.03%; 状态bottom_area; 底部未确认
14,85.67624708624709,71.39687257187258,002700,万憬能源,bottom_area,2025-04-07,8.19,2025-04-07,8.19,0.0,8.05860805860806,29.69957081545065,False,-10.0,2.1601,2,2,2,100.0,26.59608909608909,29.54545454545454,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
15,84.84680100755668,70.70566750629723,601226,华电科工,bottom_area,2025-04-07,5.75,2025-04-07,5.75,0.0,6.434782608695653,31.220095693779896,False,-10.0156,1.6991,1,1,1,100.0,39.54659949622166,39.54659949622166,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
16,84.59964194520329,73.68910167910447,301571,国科天成,confirmed_rebound,2025-04-07,34.31,2025-04-07,33.5,2.417910447761201,20.59701492537313,31.013179571663922,False,-18.0755,7.6979,1,1,1,100.0,43.34374999999999,43.34374999999999,17.5820895522388,2.417910447761201,历史1/1次成功; 当前距低点2.42%; 最新日涨幅-18.08%; 状态confirmed_rebound; 底部未确认
17,84.28572775836949,70.23810646530791,300471,厚普股份,bottom_area,2025-04-07,7.12,2025-04-07,7.12,0.0,18.25842696629213,30.73929961089494,False,-20.0,4.1363,2,2,2,100.0,20.366163791978032,20.386007237635724,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
18,84.26285705123163,70.81596371191222,688109,品茗科技,bottom_area,2025-04-07,21.75,2025-04-07,21.65,0.4618937644341867,19.122401847575063,29.93527508090615,False,-19.265,1.8937,1,1,1,100.0,33.54344889689329,33.54344889689329,19.538106235565813,0.4618937644341867,历史1/1次成功; 当前距低点0.46%; 最新日涨幅-19.27%; 状态bottom_area; 底部未确认
19,84.07731422162725,70.06442851802271,300488,恒锋工具,bottom_area,2025-04-07,28.79,2025-04-07,28.79,0.0,17.36714136853074,29.21072043275142,False,-20.0056,2.637,3,4,3,75.0,40.26574472055218,65.52470248827983,20.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-20.01%; 状态bottom_area; 底部未确认
20,83.66979646206421,69.72483038505351,300545,联得装备,bottom_area,2025-04-07,25.85,2025-04-07,25.85,0.0,14.429400386847183,29.080932784636488,False,-19.9938,8.5503,3,4,3,75.0,38.43994830673923,49.416135881104026,20.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
21,83.49141613723039,69.57618011435866,300589,江龙船艇,bottom_area,2025-04-07,10.1,2025-04-07,10.1,0.0,15.544554455445548,28.823114869626497,False,-19.9683,9.9631,3,4,3,75.0,37.640753303003535,44.07616361071933,20.0,0.0,历史3/4次成功; 当前距低点0.00%; 最新日涨幅-19.97%; 状态bottom_area; 底部未确认
22,83.34351337378574,69.45292781148812,300668,杰恩股份,confirmed_rebound,2025-04-07,14.26,2025-04-07,14.26,0.0,21.17812061711081,30.50682261208577,False,-20.0224,2.7691,2,2,2,100.0,26.35982694348452,27.622377622377613,20.0,0.0,历史2/2次成功; 当前距低点0.00%; 最新日涨幅-20.02%; 状态confirmed_rebound; 底部未确认
23,83.33123680878008,69.44269734065007,000422,湖北宜化,bottom_area,2025-04-07,11.7,2025-04-07,11.7,0.0,5.8974358974359085,29.090909090909093,False,-10.0,4.6952,1,1,1,100.0,32.75643731532291,32.75643731532291,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
24,83.0697049180328,69.22475409836066,300445,康斯特,bottom_area,2025-04-07,16.02,2025-04-07,16.02,0.0,17.665418227215994,28.418230563002677,False,-19.98,7.4015,1,1,1,100.0,31.584699453551895,31.584699453551895,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态bottom_area; 底部未确认
25,82.83287356321841,69.02739463601534,603163,圣晖集成,bottom_area,2025-04-07,22.73,2025-04-07,22.73,0.0,7.215134183897935,32.41153731787095,False,-9.9802,3.7255,1,1,1,100.0,30.52362707535122,30.52362707535122,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
26,82.41145421903052,68.6762118491921,603083,剑桥科技,bottom_area,2025-04-07,33.14,2025-04-07,33.14,0.0,3.168376584188284,27.54700480979449,False,-9.9946,1.9895,1,1,1,100.0,28.63554757630162,28.63554757630162,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
27,82.20515023324158,72.46860476796971,688018,乐鑫科技,bottom_area,2025-04-07,170.25,2025-04-07,165.17,3.0756190591511854,15.032996306835392,29.11158798283262,False,-17.5385,5.1348,1,1,1,100.0,34.629119477604306,34.629119477604306,16.924380940848817,3.0756190591511854,历史1/1次成功; 当前距低点3.08%; 最新日涨幅-17.54%; 状态bottom_area; 底部未确认
28,82.20013729977117,68.50011441647598,601231,环旭电子,bottom_area,2025-04-07,13.9,2025-04-07,13.9,0.0,3.884892086330929,31.08577094695092,False,-9.9741,0.4988,1,1,1,100.0,27.688787185354684,27.688787185354684,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
29,81.94532650448143,68.28777208706786,300819,聚杰微纤,bottom_area,2025-04-07,21.05,2025-04-07,21.05,0.0,18.14726840855107,29.005059021922424,False,-19.9924,5.2426,1,1,1,100.0,26.54716175842936,26.54716175842936,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
30,81.8154664996869,68.17955541640576,300308,中际旭创,bottom_area,2025-04-07,75.1,2025-04-07,75.1,0.0,9.853528628495347,31.646491307909358,False,-20.0043,5.6066,1,1,1,100.0,25.965351701106254,25.965351701106254,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
31,81.78711613130957,68.15593010942465,688800,瑞可达,bottom_area,2025-04-07,37.16,2025-04-07,37.16,0.0,17.303552206673864,31.185185185185194,False,-20.0,4.974,1,1,1,100.0,25.83833392163784,25.83833392163784,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
32,81.4626517837417,69.0069289171491,301525,儒竞科技,bottom_area,2025-04-07,62.05,2025-04-07,61.5,0.8943089430894262,17.869918699186986,27.218934911242602,False,-19.2898,4.5736,1,1,1,100.0,29.118028534370954,29.118028534370954,19.105691056910576,0.8943089430894262,历史1/1次成功; 当前距低点0.89%; 最新日涨幅-19.29%; 状态bottom_area; 底部未确认
33,81.42883435582822,67.85736196319019,603277,银都股份,bottom_area,2025-04-07,20.75,2025-04-07,20.75,0.0,2.4096385542168677,27.675148135238764,False,-10.0173,0.4451,1,1,1,100.0,24.23312883435582,24.23312883435582,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
34,81.32072620215898,67.76727183513249,002484,江海股份,bottom_area,2025-04-07,17.67,2025-04-07,17.67,0.0,2.886247877758902,31.776061776061766,False,-9.9847,1.2889,1,1,1,100.0,23.748773307163887,23.748773307163887,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
35,81.18105431309904,67.6508785942492,300913,兆龙互连,bottom_area,2025-04-07,37.76,2025-04-07,37.76,0.0,17.50529661016949,30.3192470935597,False,-20.0,2.8094,1,1,1,100.0,23.123003194888174,23.123003194888174,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
36,81.00680364179874,67.57288816503804,300644,南京聚隆,bottom_area,2025-04-07,18.43,2025-04-07,18.42,0.05428881650378941,16.612377850162858,27.136075949367083,False,-19.9392,7.2938,2,3,2,66.66666666666666,61.70130689005596,78.38246409674981,19.94571118349621,0.05428881650378941,历史2/3次成功; 当前距低点0.05%; 最新日涨幅-19.94%; 状态bottom_area; 底部未确认
37,80.92095238095239,67.43412698412699,301606,绿联科技,bottom_area,2025-04-07,31.44,2025-04-07,31.44,0.0,15.45801526717556,32.6478149100257,False,-20.0,9.7868,1,1,1,100.0,21.957671957671955,21.957671957671955,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
38,80.751047355669,71.01434484271431,688289,圣湘生物,bottom_area,2025-04-07,18.54,2025-04-07,18.01,2.9428095502498475,17.157134925041643,30.890253261703748,False,-15.6889,2.6475,1,1,1,100.0,25.182530200451346,25.182530200451346,17.057190449750152,2.9428095502498475,历史1/1次成功; 当前距低点2.94%; 最新日涨幅-15.69%; 状态bottom_area; 底部未确认
39,80.69308665105386,67.24423887587822,603677,奇精机械,bottom_area,2025-04-07,18.23,2025-04-07,18.23,0.0,1.2068019747668615,30.313455657492355,False,-9.9753,1.4057,1,1,1,100.0,20.936768149882898,20.936768149882898,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
40,80.64669703872438,67.20558086560365,688028,沃尔德,bottom_area,2025-04-07,19.7,2025-04-07,19.7,0.0,16.14213197969543,27.918038785217707,False,-19.9838,6.4737,1,1,1,100.0,20.728929384965834,20.728929384965834,20.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-19.98%; 状态bottom_area; 底部未确认
41,80.51036409371531,71.98594667530467,300441,鲍斯股份,bottom_area,2025-04-07,8.09,2025-04-07,7.79,3.8510911424903695,16.046213093709873,31.061946902654867,False,-16.7695,5.6794,2,2,2,100.0,24.873303656896304,29.15291529152916,16.148908857509632,3.8510911424903695,历史2/2次成功; 当前距低点3.85%; 最新日涨幅-16.77%; 状态bottom_area; 底部未确认
42,79.48710867473255,66.45978744368908,300480,光力科技,bottom_area,2025-04-07,11.05,2025-04-07,11.03,0.18132366273799955,18.857660924750682,29.56577266922095,False,-19.8695,5.5654,4,6,4,66.66666666666666,28.906122193898153,39.69465648854962,19.818676337262,0.18132366273799955,历史4/6次成功; 当前距低点0.18%; 最新日涨幅-19.87%; 状态bottom_area; 底部未确认
43,78.99600000000001,65.83000000000001,300337,银邦股份,bottom_area,2025-04-07,9.2,2025-04-07,9.2,0.0,15.760869565217403,29.50191570881227,False,-20.0,5.7562,3,5,3,60.0,62.81480014603586,131.5277777777778,20.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
44,78.50000000000001,65.41666666666669,002137,实益达,bottom_area,2025-04-07,6.93,2025-04-07,6.93,0.0,3.03030303030303,27.052631578947373,False,-10.0,2.3652,2,3,2,66.66666666666666,55.55040286140998,89.3034825870647,20.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
45,77.41659183791933,67.01458984264586,688151,华强科技,bottom_area,2025-04-07,15.23,2025-04-07,14.92,2.077747989276143,16.28686327077749,28.269230769230774,False,-15.4828,3.7704,2,3,2,66.66666666666666,31.9633795243483,32.022471910112344,17.922252010723856,2.077747989276143,历史2/3次成功; 当前距低点2.08%; 最新日涨幅-15.48%; 状态bottom_area; 底部未确认
46,77.01337582753528,64.17781318961273,300382,斯莱克,bottom_area,2025-04-07,9.6,2025-04-07,9.6,0.0,15.520833333333336,29.670329670329675,False,-20.0,4.2632,3,5,3,60.0,41.117275212971656,49.73451327433629,20.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
47,76.74925810987146,66.60703873721131,688070,纵横股份,bottom_area,2025-04-07,35.03,2025-04-07,34.27,2.2176831047563406,19.929967901955056,31.66500498504486,False,-17.0888,1.9148,3,5,3,60.0,29.265356000299764,34.23295454545453,17.78231689524366,2.2176831047563406,历史3/5次成功; 当前距低点2.22%; 最新日涨幅-17.09%; 状态bottom_area; 底部未确认
48,76.72640843712841,63.938673697607015,301313,凡拓数创,bottom_area,2025-04-07,18.61,2025-04-07,18.61,0.0,18.162278344975817,27.86821705426357,False,-19.9914,6.491,3,5,3,60.0,39.831579019392564,52.43243243243245,20.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
49,76.04036982003761,65.506885419658,300473,德尔股份,bottom_area,2025-04-07,23.01,2025-04-07,22.6,1.8141592920353988,16.28318584070796,30.26843566800369,False,-18.0264,8.7492,2,4,2,50.0,40.070798954294105,58.77022653721684,18.1858407079646,1.8141592920353988,历史2/4次成功; 当前距低点1.81%; 最新日涨幅-18.03%; 状态bottom_area; 底部未确认
50,76.00498923450456,63.3374910287538,002681,奋达科技,bottom_area,2025-04-07,6.51,2025-04-07,6.51,0.0,3.6866359447004644,28.85245901639345,False,-9.9585,2.6128,2,3,2,66.66666666666666,38.82163635530716,46.084337349397586,20.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.96%; 状态bottom_area; 底部未确认
51,75.60801580715673,63.006679839297284,000829,天音控股,bottom_area,2025-04-07,9.61,2025-04-07,9.61,0.0,5.098855359001043,30.76368876080692,False,-10.0187,1.7887,3,5,3,60.0,34.820859351060705,46.4765100671141,20.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-10.02%; 状态bottom_area; 底部未确认
52,74.79563328415321,68.22179832753817,688249,晶合集成,bottom_area,2025-04-07,18.68,2025-04-07,17.8,4.943820224719095,17.303370786516844,29.224652087475146,False,-14.7421,2.2848,1,1,1,100.0,34.69735720375107,34.69735720375107,15.056179775280906,4.943820224719095,历史1/1次成功; 当前距低点4.94%; 最新日涨幅-14.74%; 状态bottom_area; 底部未确认
53,74.58166196576393,64.33263230182692,688262,国芯科技,bottom_area,2025-04-07,22.71,2025-04-07,22.29,1.884253028263803,18.438761776581426,29.57345971563981,False,-18.4853,4.9176,3,6,3,50.0,34.616823689615,42.05186020293122,18.1157469717362,1.884253028263803,历史3/6次成功; 当前距低点1.88%; 最新日涨幅-18.49%; 状态bottom_area; 底部未确认
54,74.40118148029158,62.00098456690966,688005,容百科技,bottom_area,2025-04-07,18.08,2025-04-07,18.08,0.0,18.086283185840728,28.95874263261297,False,-20.0,4.5899,3,5,3,60.0,29.41389552101958,38.76758854924795,20.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
55,74.35457354709996,61.9621446225833,000612,焦作万方,bottom_area,2025-04-07,6.66,2025-04-07,6.66,0.0,5.105105105105103,28.077753779697623,False,-10.0,2.8106,3,5,3,60.0,29.20507861603922,38.94736842105262,20.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-10.00%; 状态bottom_area; 底部未确认
56,74.06680994802493,61.722341623354104,688183,生益电子,bottom_area,2025-04-07,21.77,2025-04-07,21.77,0.0,11.62149747358751,31.063964534515513,False,-19.9926,2.4466,2,3,2,66.66666666666666,30.138037401545326,34.030631303698186,20.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
57,73.52637806976414,64.36228047757521,300724,捷佳伟创,bottom_area,2025-04-07,50.02,2025-04-07,48.71,2.6893861630055476,17.0190925887908,28.018324220481748,False,-17.1854,4.8211,4,7,4,57.14285714285714,29.169405917507675,32.51221498371336,17.310613836994452,2.6893861630055476,历史4/7次成功; 当前距低点2.69%; 最新日涨幅-17.19%; 状态bottom_area; 底部未确认
58,73.35908883765697,61.132574031380805,300731,科创新源,bottom_area,2025-04-07,20.44,2025-04-07,20.44,0.0,15.215264187866923,27.517730496453897,False,-20.0,9.6137,2,4,2,50.0,46.41168834075698,53.7536092396535,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
59,73.24021030892625,61.03350859077188,605080,浙江自然,bottom_area,2025-04-07,24.8,2025-04-07,24.8,0.0,0.0,28.899082568807344,False,-9.9819,0.1872,2,3,2,66.66666666666666,26.434634000565666,32.53424657534248,20.0,0.0,历史2/3次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
60,72.8939572786065,60.74496439883875,002829,星网宇达,bottom_area,2025-04-07,16.21,2025-04-07,16.21,0.0,6.04565083281925,30.42918454935622,False,-9.9944,4.4091,3,5,3,60.0,22.66109891848788,24.36974789915967,20.0,0.0,历史3/5次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
61,72.4613044524669,60.38442037705576,002530,金财互联,bottom_area,2025-04-07,8.85,2025-04-07,8.85,0.0,4.971751412429374,29.200000000000003,False,-9.9695,2.5364,2,4,2,50.0,42.38935686589115,54.814814814814795,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
62,72.3918678564173,60.32655654701442,002536,飞龙股份,bottom_area,2025-04-07,13.09,2025-04-07,13.09,0.0,2.902979373567615,28.58701582105837,False,-9.9725,1.3958,2,4,2,50.0,42.07826100545388,55.505617977528075,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.97%; 状态bottom_area; 底部未确认
63,72.14380950022007,64.63596946761108,300401,花园生物,bottom_area,2025-04-07,12.07,2025-04-07,11.61,3.9621016365202486,17.657192075796736,28.685503685503694,False,-15.0,4.746,2,3,2,66.66666666666666,42.273626517261164,54.995801847187245,16.03789836347975,3.9621016365202486,历史2/3次成功; 当前距低点3.96%; 最新日涨幅-15.00%; 状态bottom_area; 底部未确认
64,71.83823859758996,61.16039981756043,688092,爱科科技,bottom_area,2025-04-07,18.18,2025-04-07,17.97,1.1686143572621084,15.470228158041188,28.062449959967978,False,-17.062,2.5568,1,2,1,50.0,42.12279866730127,42.12279866730127,18.831385642737892,1.1686143572621084,历史1/2次成功; 当前距低点1.17%; 最新日涨幅-17.06%; 状态bottom_area; 底部未确认
65,71.18555031964982,64.05800863149803,688136,科兴制药,bottom_area,2025-04-07,22.81,2025-04-07,21.89,4.202832343535853,18.775696665143897,27.03333333333333,False,-16.0162,4.2617,2,3,2,66.66666666666666,42.117202731683314,60.65012831479899,15.797167656464147,4.202832343535853,历史2/3次成功; 当前距低点4.20%; 最新日涨幅-16.02%; 状态bottom_area; 底部未确认
66,70.9601723440649,61.76695163552209,300393,中来股份,bottom_area,2025-04-07,4.73,2025-04-07,4.62,2.3809523809523876,18.83116883116883,28.482972136222905,False,-18.1661,3.8525,3,6,3,50.0,26.911414323083477,36.516853932584276,17.619047619047613,2.3809523809523876,历史3/6次成功; 当前距低点2.38%; 最新日涨幅-18.17%; 状态bottom_area; 底部未确认
67,70.84970772496904,59.04142310414087,688097,博众精工,bottom_area,2025-04-07,21.96,2025-04-07,21.96,0.0,14.981785063752273,31.652661064425775,False,-20.0,2.7079,2,4,2,50.0,35.16894142011219,36.461661341853045,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-20.00%; 状态bottom_area; 底部未确认
68,70.59263431637315,62.6751584820789,300474,景嘉微,bottom_area,2025-04-07,64.5,2025-04-07,62.34,3.464870067372468,19.85883862688482,32.9244673983215,False,-17.1803,6.105,3,6,3,50.0,45.080979761764084,59.857142857142854,16.535129932627534,3.464870067372468,历史3/6次成功; 当前距低点3.46%; 最新日涨幅-17.18%; 状态bottom_area; 底部未确认
69,70.45079005700131,58.708991714167766,002045,国光电器,bottom_area,2025-04-07,14.15,2025-04-07,14.15,0.0,0.9893992932862106,27.806122448979597,False,-9.9873,1.6007,4,8,4,50.0,33.38167588262236,40.89958158995815,20.0,0.0,历史4/8次成功; 当前距低点0.00%; 最新日涨幅-9.99%; 状态bottom_area; 底部未确认
70,70.12879972791762,60.65585365853661,300532,今天国际,bottom_area,2025-04-07,10.04,2025-04-07,9.84,2.0325203252032447,18.191056910569113,32.74094326725906,False,-18.241,4.8949,1,2,1,50.0,57.57884028484233,57.57884028484233,17.967479674796756,2.0325203252032447,历史1/2次成功; 当前距低点2.03%; 最新日涨幅-18.24%; 状态bottom_area; 底部未确认
71,69.47222068892833,58.94918021574005,300568,星源材质,bottom_area,2025-04-07,8.19,2025-04-07,8.11,0.9864364981504324,18.125770653514188,32.69709543568465,False,-19.2308,5.6746,2,4,2,50.0,34.506749631844215,42.47374562427071,19.013563501849568,0.9864364981504324,历史2/4次成功; 当前距低点0.99%; 最新日涨幅-19.23%; 状态bottom_area; 底部未确认
72,69.1109146172976,57.592428847748,600405,动力源,bottom_area,2025-04-07,4.38,2025-04-07,4.38,0.0,4.566210045662104,29.354838709677423,False,-10.0616,2.6827,2,4,2,50.0,27.37864971907524,32.90043290043289,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-10.06%; 状态bottom_area; 底部未确认
73,69.05617607983982,57.546813399866515,002326,永太科技,bottom_area,2025-04-07,9.29,2025-04-07,9.29,0.0,6.458557588805183,32.68115942028986,False,-9.9806,2.4083,2,4,2,50.0,27.133405375626396,29.837587006960554,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.98%; 状态bottom_area; 底部未确认
74,68.88009756151703,57.400081301264194,300753,爱朋医疗,bottom_area,2025-04-07,18.85,2025-04-07,18.85,0.0,17.453580901856757,28.32699619771863,False,-19.9915,18.0992,2,4,2,50.0,26.344523125076314,28.044496487119456,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-19.99%; 状态bottom_area; 底部未确认
75,68.40522323930504,57.00435269942088,600130,波导股份,bottom_area,2025-04-07,2.81,2025-04-07,2.81,0.0,7.829181494661913,27.01298701298701,False,-9.9359,2.6977,2,4,2,50.0,24.216949996886484,28.301886792452823,20.0,0.0,历史2/4次成功; 当前距低点0.00%; 最新日涨幅-9.94%; 状态bottom_area; 底部未确认
