rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.96525851091604,83.66572180993286,000717,中南股份,bottom_area,2024-07-08,1.7,2024-06-24,1.68,1.1904761904761916,7.738095238095245,29.411764705882355,True,-2.8571,0.3427,2,2,2,100.0,35.64520174311065,56.020942408376975,8.809523809523808,1.1904761904761916,历史2/2次成功; 当前距低点1.19%; 最新日涨幅-2.86%; 状态bottom_area; 底部已确认
12,84.86632811960828,77.76879347394156,688156,路德科技,bottom_area,2024-07-08,12.02,2024-07-08,11.97,0.41771094402672454,4.594820384294059,32.94117647058823,False,-3.5313,0.4903,5,5,5,100.0,20.38265820603483,44.22535211267606,9.582289055973275,0.41771094402672454,历史5/5次成功; 当前距低点0.42%; 最新日涨幅-3.53%; 状态bottom_area; 底部未确认
13,84.7444000543242,77.7338260249695,601388,怡球资源,bottom_area,2024-07-08,2.14,2024-07-08,2.13,0.4694835680751282,3.286384976525835,28.282828282828294,False,-3.1674,0.9008,4,4,4,100.0,20.829293334305355,35.632183908045974,9.530516431924871,0.4694835680751282,历史4/4次成功; 当前距低点0.47%; 最新日涨幅-3.17%; 状态bottom_area; 底部未确认
14,84.47143314984265,82.1337794276705,000722,湖南发展,bottom_area,2024-07-08,9.1,2024-06-26,8.79,3.526734926052338,9.101251422070543,29.454253611556997,True,-0.5464,2.1822,4,4,4,100.0,22.71362934983783,36.6412213740458,6.473265073947662,3.526734926052338,历史4/4次成功; 当前距低点3.53%; 最新日涨幅-0.55%; 状态bottom_area; 底部已确认
15,84.35356333873152,79.0678987291121,001218,丽臣实业,bottom_area,2024-07-08,14.57,2024-07-05,14.34,1.6039051603905192,3.277545327754537,27.57575757575758,False,-1.6205,1.0706,2,2,2,100.0,25.18711018711019,29.999999999999993,8.396094839609482,1.6039051603905192,历史2/2次成功; 当前距低点1.60%; 最新日涨幅-1.62%; 状态bottom_area; 底部未确认
16,84.0807303009488,77.06985923505066,600416,湘电股份,bottom_area,2024-07-08,9.3,2024-07-04,9.26,0.4319654427645888,4.319654427645792,30.998509687034275,False,-2.9228,0.8029,3,3,3,100.0,23.251292712655438,34.41084462982274,9.568034557235412,0.4319654427645888,历史3/3次成功; 当前距低点0.43%; 最新日涨幅-2.92%; 状态bottom_area; 底部未确认
17,84.02840330716839,77.22395310005072,603113,金能科技,bottom_area,2024-07-08,5.3,2024-07-08,5.27,0.5692599620493406,4.743833017077799,27.209944751381222,False,-3.6364,0.7627,5,5,5,100.0,19.31110652431836,31.03448275862069,9.430740037950661,0.5692599620493406,历史5/5次成功; 当前距低点0.57%; 最新日涨幅-3.64%; 状态bottom_area; 底部未确认
18,83.96254408273913,80.97526987791652,603218,日月股份,bottom_area,2024-07-08,9.65,2024-07-05,9.36,3.0982905982906086,5.982905982905988,27.216174183514774,False,0.6257,0.996,1,1,1,100.0,47.95361527967258,47.95361527967258,6.901709401709392,3.0982905982906086,历史1/1次成功; 当前距低点3.10%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
19,83.9236328281606,77.06755711624258,000301,东方盛虹,bottom_area,2024-07-08,7.61,2024-07-08,7.57,0.5284015852047561,3.830911492734478,27.281460134486068,False,-3.0573,0.1766,6,6,6,100.0,17.969423282308696,28.337639965546952,9.471598414795244,0.5284015852047561,历史6/6次成功; 当前距低点0.53%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
20,83.85727056836042,76.68761257456104,000065,北方国际,bottom_area,2024-07-08,9.68,2024-07-08,9.65,0.3108808290155374,3.419689119170985,27.169811320754718,False,-3.2967,0.6873,3,3,3,100.0,29.926993896325044,41.48061104582843,9.689119170984464,0.3108808290155374,历史3/3次成功; 当前距低点0.31%; 最新日涨幅-3.30%; 状态bottom_area; 底部未确认
21,83.76978231762767,76.30999148350315,605337,李子园,bottom_area,2024-07-08,9.36,2024-07-08,9.35,0.10695187165775173,3.2085561497326283,29.112964366944656,False,-3.1056,0.3794,3,3,3,100.0,25.39699866066034,37.98882681564246,9.89304812834225,0.10695187165775173,历史3/3次成功; 当前距低点0.11%; 最新日涨幅-3.11%; 状态bottom_area; 底部未确认
22,83.63998143747327,76.56135606034246,600955,维远股份,bottom_area,2024-07-08,13.92,2024-07-08,13.87,0.36049026676280255,3.0281182408074976,28.134715025906743,False,-2.7933,0.1976,3,3,3,100.0,19.641257357858347,25.969084423305596,9.639509733237198,0.36049026676280255,历史3/3次成功; 当前距低点0.36%; 最新日涨幅-2.79%; 状态bottom_area; 底部未确认
23,83.62392795926084,77.29782435971642,688167,炬光科技,bottom_area,2024-07-08,48.57,2024-07-08,48.15,0.8722741433021843,6.749740394600208,29.15992349565985,False,-4.4274,3.2543,4,4,4,100.0,23.422631217448355,39.13715105373497,9.127725856697817,0.8722741433021843,历史4/4次成功; 当前距低点0.87%; 最新日涨幅-4.43%; 状态bottom_area; 底部未确认
24,83.50668172012084,76.27117647058826,002687,乔治白,bottom_area,2024-07-08,4.09,2024-07-08,4.08,0.24509803921568107,2.2058823529411726,30.25641025641025,False,-2.1531,0.972,1,1,1,100.0,64.00000000000001,64.00000000000001,9.75490196078432,0.24509803921568107,历史1/1次成功; 当前距低点0.25%; 最新日涨幅-2.15%; 状态bottom_area; 底部未确认
25,82.77990022914678,75.86492063492062,001696,宗申动力,bottom_area,2024-07-08,9.49,2024-07-08,9.45,0.42328042328043314,4.126984126984133,30.155210643015522,False,-2.7664,6.3127,1,1,1,100.0,65.16853932584267,65.16853932584267,9.576719576719567,0.42328042328043314,历史1/1次成功; 当前距低点0.42%; 最新日涨幅-2.77%; 状态bottom_area; 底部未确认
26,82.64789355836098,75.56123349398433,600973,宝胜股份,bottom_area,2024-07-08,3.38,2024-07-08,3.37,0.2967359050445041,3.8575667655786314,27.21382289416846,False,-3.1519,0.6726,2,2,2,100.0,40.36446966390223,46.551724137931025,9.703264094955497,0.2967359050445041,历史2/2次成功; 当前距低点0.30%; 最新日涨幅-3.15%; 状态bottom_area; 底部未确认
27,82.00152076261901,75.172155043024,002125,湘潭电化,bottom_area,2024-07-08,9.18,2024-07-08,9.14,0.4376367614879556,3.9387308533916783,27.575277337559424,False,-3.2666,1.358,3,3,3,100.0,23.333155157078114,32.067510548523195,9.562363238512045,0.4376367614879556,历史3/3次成功; 当前距低点0.44%; 最新日涨幅-3.27%; 状态bottom_area; 底部未确认
28,81.93630672964657,75.02297467116364,002167,东方锆业,bottom_area,2024-07-08,5.35,2024-07-08,5.33,0.375234521575977,5.440900562851783,28.55227882037533,False,-3.255,1.8086,3,3,3,100.0,21.766179464284228,41.1650485436893,9.624765478424022,0.375234521575977,历史3/3次成功; 当前距低点0.38%; 最新日涨幅-3.25%; 状态bottom_area; 底部未确认
29,81.69982846751682,78.66822374749151,688102,斯瑞新材,bottom_area,2024-07-08,8.2,2024-07-05,7.96,3.015075376884414,7.663316582914577,31.90761334473909,True,-3.7559,1.2417,3,3,3,100.0,24.691374230042936,37.1943371943372,6.984924623115586,3.015075376884414,历史3/3次成功; 当前距低点3.02%; 最新日涨幅-3.76%; 状态bottom_area; 底部已确认
30,81.63135741637495,74.53445487892803,000789,万年青,bottom_area,2024-07-08,4.39,2024-07-08,4.38,0.22831050228310015,3.8812785388127837,27.603305785123965,False,-3.0905,0.7808,2,2,2,100.0,34.00539152759949,47.599999999999994,9.7716894977169,0.22831050228310015,历史2/2次成功; 当前距低点0.23%; 最新日涨幅-3.09%; 状态bottom_area; 底部未确认
31,81.57833187332972,75.91117036183415,603308,应流股份,bottom_area,2024-07-08,11.6,2024-07-08,11.46,1.221640488656185,4.6247818499127336,30.96385542168675,False,-3.2527,0.8781,2,2,2,100.0,13.744681053603557,14.186046511627906,8.778359511343815,1.221640488656185,历史2/2次成功; 当前距低点1.22%; 最新日涨幅-3.25%; 状态bottom_area; 底部未确认
32,81.48091226415761,75.04286411168056,605567,春雪食品,bottom_area,2024-07-08,7.39,2024-07-05,7.34,0.6811989100817415,3.4059945504087197,28.599221789883266,False,-2.5066,1.2085,2,2,2,100.0,32.07525605734906,36.46616541353383,9.318801089918258,0.6811989100817415,历史2/2次成功; 当前距低点0.68%; 最新日涨幅-2.51%; 状态bottom_area; 底部未确认
33,81.30861196559626,74.61953638576277,002129,TCL中环,bottom_area,2024-07-08,8.11,2024-07-08,8.07,0.49566294919453713,4.70879801734819,32.29865771812081,False,-4.8122,1.4918,3,3,3,100.0,21.073375859818903,31.12759643916912,9.504337050805463,0.49566294919453713,历史3/3次成功; 当前距低点0.50%; 最新日涨幅-4.81%; 状态bottom_area; 底部未确认
34,81.14263191059975,74.24115289590794,000799,酒鬼酒,bottom_area,2024-07-08,38.78,2024-07-08,38.65,0.3363518758085448,3.8809831824062098,27.006610009442877,False,-4.1996,1.7821,3,3,3,100.0,17.086210606190452,26.337693222354336,9.663648124191456,0.3363518758085448,历史3/3次成功; 当前距低点0.34%; 最新日涨幅-4.20%; 状态bottom_area; 底部未确认
35,81.13254431292246,75.88597066292292,603325,博隆技术,bottom_area,2024-07-08,61.92,2024-07-08,61.01,1.4915587608588818,6.146533355187686,29.614674665436098,False,-4.1338,1.6051,1,1,1,100.0,33.584541062801925,33.584541062801925,8.508441239141117,1.4915587608588818,历史1/1次成功; 当前距低点1.49%; 最新日涨幅-4.13%; 状态bottom_area; 底部未确认
36,80.8406408679444,74.48943629926983,600155,华创云信,bottom_area,2024-07-08,5.7,2024-07-08,5.66,0.7067137809187285,4.41696113074205,27.806122448979586,False,-3.8786,0.9575,2,2,2,100.0,39.627654407336166,46.19883040935671,9.293286219081272,0.7067137809187285,历史2/2次成功; 当前距低点0.71%; 最新日涨幅-3.88%; 状态bottom_area; 底部未确认
37,80.82602896988809,75.25182007541306,002172,澳洋健康,bottom_area,2024-07-08,2.43,2024-07-05,2.4,1.2500000000000104,5.4166666666666625,27.927927927927932,False,-3.5714,0.9679,4,5,4,80.0,20.54741976028543,29.824561403508774,8.74999999999999,1.2500000000000104,历史4/5次成功; 当前距低点1.25%; 最新日涨幅-3.57%; 状态bottom_area; 底部未确认
38,80.6624639821424,74.61631789774515,300446,航天智造,bottom_area,2024-07-08,11.07,2024-07-08,10.97,0.9115770282588845,4.7402005469462125,29.63438101347017,False,-3.0648,2.5649,3,3,3,100.0,26.154373775136584,51.92697768762679,9.088422971741116,0.9115770282588845,历史3/3次成功; 当前距低点0.91%; 最新日涨幅-3.06%; 状态bottom_area; 底部未确认
39,80.53533209147595,73.47911465400271,002803,吉宏股份,bottom_area,2024-07-08,10.58,2024-07-08,10.56,0.18939393939393534,4.5454545454545325,28.406779661016945,False,-4.4264,1.7011,2,2,2,100.0,27.854477611940297,41.25000000000001,9.810606060606066,0.18939393939393534,历史2/2次成功; 当前距低点0.19%; 最新日涨幅-4.43%; 状态bottom_area; 底部未确认
40,80.50027696820852,75.60378990395884,002603,以岭药业,bottom_area,2024-07-08,14.9,2024-07-05,14.65,1.7064846416382253,4.914675767918081,27.0418326693227,False,-2.7415,0.6998,3,4,3,75.0,28.653628424161244,39.661898569570866,8.293515358361775,1.7064846416382253,历史3/4次成功; 当前距低点1.71%; 最新日涨幅-2.74%; 状态bottom_area; 底部未确认
41,80.43648249020247,73.91685019750149,002219,新里程,bottom_area,2024-07-08,1.78,2024-07-08,1.77,0.56497175141243,4.51977401129944,32.183908045977006,False,-4.3011,0.8812,2,2,2,100.0,34.81175156302061,45.685279187817265,9.435028248587571,0.56497175141243,历史2/2次成功; 当前距低点0.56%; 最新日涨幅-4.30%; 状态bottom_area; 底部未确认
42,80.2694494392289,73.29192427935156,002612,朗姿股份,bottom_area,2024-07-08,13.13,2024-07-08,13.1,0.22900763358779494,3.4351145038168025,31.269674711437563,False,-2.9564,1.2414,2,2,2,100.0,17.118611203934037,20.77294685990338,9.770992366412205,0.22900763358779494,历史2/2次成功; 当前距低点0.23%; 最新日涨幅-2.96%; 状态bottom_area; 底部未确认
43,80.14588285383783,73.13046074726846,000404,长虹华意,bottom_area,2024-07-08,5.16,2024-07-08,5.15,0.19417475728154926,3.300970873786406,30.872483221476504,False,-3.5514,1.4626,2,2,2,100.0,26.03859781650749,40.139211136890964,9.80582524271845,0.19417475728154926,历史2/2次成功; 当前距低点0.19%; 最新日涨幅-3.55%; 状态bottom_area; 底部未确认
44,80.05157476796258,73.89677690382442,002176,江特电机,bottom_area,2024-07-08,7.54,2024-07-08,7.48,0.8021390374331497,5.614973262032084,29.633113828786456,False,-4.798,1.9268,3,3,3,100.0,20.944375855763404,39.01808785529715,9.19786096256685,0.8021390374331497,历史3/3次成功; 当前距低点0.80%; 最新日涨幅-4.80%; 状态bottom_area; 底部未确认
45,80.05118512095925,75.0640528430318,300386,飞天诚信,bottom_area,2024-07-08,8.76,2024-07-08,8.62,1.6241299303944383,8.236658932714628,31.587301587301592,False,-5.7051,14.444,5,6,5,83.33333333333334,16.901805112891335,27.530364372469624,8.375870069605561,1.6241299303944383,历史5/6次成功; 当前距低点1.62%; 最新日涨幅-5.71%; 状态bottom_area; 底部未确认
46,79.85036016430885,73.01726523325097,600188,兖矿能源,bottom_area,2024-07-08,16.36,2024-07-08,16.31,0.30656039239730665,1.77805027590437,31.297388374052233,False,-2.503,0.5093,2,2,2,100.0,16.592596386649618,17.201774993474277,9.693439607602695,0.30656039239730665,历史2/2次成功; 当前距低点0.31%; 最新日涨幅-2.50%; 状态bottom_area; 底部未确认
47,79.74020809417979,73.06751366448886,601908,京运通,bottom_area,2024-07-08,2.42,2024-07-08,2.41,0.41493775933609073,3.73443983402489,31.14285714285714,False,-3.9683,0.7503,2,2,2,100.0,28.406299762231964,40.33898305084744,9.585062240663909,0.41493775933609073,历史2/2次成功; 当前距低点0.41%; 最新日涨幅-3.97%; 状态bottom_area; 底部未确认
48,79.61134539234152,73.34225626740944,002015,协鑫能科,bottom_area,2024-07-08,7.23,2024-07-08,7.18,0.6963788300835754,4.735376044568243,32.51879699248121,False,-3.9841,0.8293,1,1,1,100.0,65.95380667236954,65.95380667236954,9.303621169916426,0.6963788300835754,历史1/1次成功; 当前距低点0.70%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
49,79.32800504342384,72.31007238662978,001308,康冠科技,bottom_area,2024-07-08,21.38,2024-06-24,21.35,0.1405152224824243,6.557377049180321,28.66688940862011,False,-2.1062,1.3762,1,1,1,100.0,27.421758569299566,27.421758569299566,9.859484777517576,0.1405152224824243,历史1/1次成功; 当前距低点0.14%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
50,79.1942406214546,73.0197744035107,002254,泰和新材,bottom_area,2024-07-08,8.16,2024-07-08,8.1,0.7407407407407469,3.9506172839506206,30.47210300429185,False,-3.2028,0.8867,2,2,2,100.0,32.14335103440648,38.58695652173914,9.259259259259252,0.7407407407407469,历史2/2次成功; 当前距低点0.74%; 最新日涨幅-3.20%; 状态bottom_area; 底部未确认
51,79.16958240223668,72.33242370758252,002860,星帅尔,bottom_area,2024-07-08,7.67,2024-07-08,7.65,0.26143790849672643,4.183006535947705,28.704566635601118,False,-3.7641,1.0085,2,2,2,100.0,22.572592144919646,30.917874396135282,9.738562091503274,0.26143790849672643,历史2/2次成功; 当前距低点0.26%; 最新日涨幅-3.76%; 状态bottom_area; 底部未确认
52,79.05543077184488,72.62372205399139,605099,共创草坪,bottom_area,2024-07-08,18.36,2024-07-08,18.26,0.5476451259583672,4.709748083242055,27.45331744139849,False,-3.47,0.1201,1,1,1,100.0,44.31372549019606,44.31372549019606,9.452354874041633,0.5476451259583672,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-3.47%; 状态bottom_area; 底部未确认
53,78.9148842161299,74.53072398190045,000897,津滨发展,bottom_area,2024-07-08,2.04,2024-06-25,2.0,2.0000000000000018,8.499999999999996,29.824561403508774,True,-2.3923,1.8816,1,1,1,100.0,13.122171945701359,13.122171945701359,7.999999999999999,2.0000000000000018,历史1/1次成功; 当前距低点2.00%; 最新日涨幅-2.39%; 状态bottom_area; 底部已确认
54,78.8690065221667,72.85352925959195,600129,太极集团,bottom_area,2024-07-08,27.71,2024-07-05,27.48,0.8369723435225634,4.439592430858802,28.86357753041678,False,-2.3608,1.0471,2,2,2,100.0,22.21411937001825,29.540598290598297,9.163027656477437,0.8369723435225634,历史2/2次成功; 当前距低点0.84%; 最新日涨幅-2.36%; 状态bottom_area; 底部未确认
55,78.73990256629644,72.28426093514328,603063,禾望电气,bottom_area,2024-07-08,13.75,2024-07-08,13.68,0.5116959064327506,4.239766081871346,27.54237288135593,False,-3.5764,0.9354,2,2,2,100.0,25.38133119252664,28.846153846153843,9.48830409356725,0.5116959064327506,历史2/2次成功; 当前距低点0.51%; 最新日涨幅-3.58%; 状态bottom_area; 底部未确认
56,78.1778420274523,71.54227540212305,601699,潞安环能,bottom_area,2024-07-08,17.38,2024-07-08,17.32,0.3464203233256277,2.2517321016166316,27.652464494569763,False,-1.7524,0.3546,1,1,1,100.0,25.817815802717657,25.817815802717657,9.653579676674372,0.3464203233256277,历史1/1次成功; 当前距低点0.35%; 最新日涨幅-1.75%; 状态bottom_area; 底部未确认
57,78.1579623111297,71.80365643217606,688061,灿瑞科技,bottom_area,2024-07-08,23.73,2024-07-08,23.6,0.5508474576271144,5.889830508474563,29.845422116527942,False,-2.8256,2.3707,2,2,2,100.0,13.062304492289648,15.713159968479115,9.449152542372886,0.5508474576271144,历史2/2次成功; 当前距低点0.55%; 最新日涨幅-2.83%; 状态bottom_area; 底部未确认
58,78.10785859953171,72.32528785238406,605580,恒盛能源,bottom_area,2024-07-08,8.38,2024-07-05,8.3,0.9638554216867478,4.096385542168672,27.192982456140346,False,-2.331,1.328,2,2,2,100.0,20.929452762526086,27.66233766233766,9.036144578313253,0.9638554216867478,历史2/2次成功; 当前距低点0.96%; 最新日涨幅-2.33%; 状态bottom_area; 底部未确认
59,77.42260275454538,71.58294171953101,000862,银星能源,bottom_area,2024-07-08,4.56,2024-07-08,4.52,0.8849557522123902,2.654867256637171,29.37500000000001,False,-1.5119,0.8056,1,1,1,100.0,32.63785394932937,32.63785394932937,9.11504424778761,0.8849557522123902,历史1/1次成功; 当前距低点0.88%; 最新日涨幅-1.51%; 状态bottom_area; 底部未确认
60,77.2141568449975,70.89277053607478,603282,亚光股份,bottom_area,2024-07-08,15.51,2024-07-05,15.43,0.518470511989631,4.795852235904096,27.04491725768321,False,-3.6646,0.7081,1,1,1,100.0,34.64991023339317,34.64991023339317,9.48152948801037,0.518470511989631,历史1/1次成功; 当前距低点0.52%; 最新日涨幅-3.66%; 状态bottom_area; 底部未确认
61,77.14973906855488,70.55012211272327,600295,鄂尔多斯,bottom_area,2024-07-08,9.76,2024-07-08,9.73,0.30832476875641684,3.3915724563206586,27.765404602821086,False,-2.1063,0.313,1,1,1,100.0,20.016680567139286,20.016680567139286,9.691675231243584,0.30832476875641684,历史1/1次成功; 当前距低点0.31%; 最新日涨幅-2.11%; 状态bottom_area; 底部未确认
62,77.058507285956,71.79932132875425,002706,良信股份,bottom_area,2024-07-08,6.28,2024-07-08,6.2,1.2903225806451624,5.483870967741932,29.943502824858754,False,-3.9755,2.2793,3,4,3,75.0,13.31320867002797,14.727153188691638,8.709677419354838,1.2903225806451624,历史3/4次成功; 当前距低点1.29%; 最新日涨幅-3.98%; 状态bottom_area; 底部未确认
63,76.9351248284746,73.36870395756728,002136,安纳达,bottom_area,2024-07-08,8.99,2024-06-24,8.77,2.5085518814139185,7.525655644241736,27.818930041152267,True,-2.8108,0.5637,1,1,1,100.0,13.108614232209742,13.108614232209742,7.4914481185860815,2.5085518814139185,历史1/1次成功; 当前距低点2.51%; 最新日涨幅-2.81%; 状态bottom_area; 底部已确认
64,76.81773155416012,69.83430141287283,002367,康力电梯,bottom_area,2024-07-08,5.59,2024-07-08,5.59,0.0,3.0411449016100165,27.213541666666668,False,-2.9514,0.8664,1,1,1,100.0,24.646781789638936,24.646781789638936,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-2.95%; 状态bottom_area; 底部未确认
65,76.68461763031995,70.1567843815711,001324,长青科技,bottom_area,2024-07-08,15.1,2024-07-08,15.05,0.33222591362125536,5.3156146179401915,29.967426710097712,False,-3.7604,1.1605,2,2,2,100.0,11.743330454986909,13.057213057213065,9.667774086378746,0.33222591362125536,历史2/2次成功; 当前距低点0.33%; 最新日涨幅-3.76%; 状态bottom_area; 底部未确认
66,76.63339918558363,70.27378099590862,000657,中钨高新,bottom_area,2024-07-08,8.84,2024-07-04,8.8,0.4545454545454448,4.431818181818168,27.39273927392738,False,-3.7037,1.5651,2,2,2,100.0,13.87174533479693,15.120000000000006,9.545454545454556,0.4545454545454448,历史2/2次成功; 当前距低点0.45%; 最新日涨幅-3.70%; 状态bottom_area; 底部未确认
67,76.63261159005924,70.01099633897276,002557,洽洽食品,bottom_area,2024-07-08,27.12,2024-07-08,27.05,0.25878003696857776,2.070240295748609,29.648894668400523,False,-1.9523,0.6581,1,1,1,100.0,16.510832383124292,16.510832383124292,9.741219963031423,0.25878003696857776,历史1/1次成功; 当前距低点0.26%; 最新日涨幅-1.95%; 状态bottom_area; 底部未确认
68,76.6275920474898,70.16217995106459,603317,天味食品,bottom_area,2024-07-08,10.7,2024-07-08,10.66,0.375234521575977,5.253283302063794,27.235494880546074,False,-3.4296,0.4495,2,2,2,100.0,12.299541184181786,14.347826086956525,9.624765478424022,0.375234521575977,历史2/2次成功; 当前距低点0.38%; 最新日涨幅-3.43%; 状态bottom_area; 底部未确认
69,76.52007010352692,69.97474052798609,300390,天华新能,bottom_area,2024-07-08,16.25,2024-07-08,16.2,0.3086419753086464,3.7037037037037126,27.027027027027028,False,-3.4462,0.9268,1,1,1,100.0,27.142173288654863,27.142173288654863,9.691358024691354,0.3086419753086464,历史1/1次成功; 当前距低点0.31%; 最新日涨幅-3.45%; 状态bottom_area; 底部未确认
70,76.36489781278999,69.78933396155035,603187,海容冷链,bottom_area,2024-07-08,10.9,2024-07-08,10.87,0.2759889604415928,3.4038638454461916,29.461388708630764,False,-2.9386,0.8439,1,1,1,100.0,15.530047265361235,15.530047265361235,9.724011039558409,0.2759889604415928,历史1/1次成功; 当前距低点0.28%; 最新日涨幅-2.94%; 状态bottom_area; 底部未确认
71,76.17659381540415,69.87733044733045,002572,索菲亚,bottom_area,2024-07-08,14.92,2024-07-05,14.85,0.47138047138047334,3.232323232323235,31.058495821727018,False,-2.2921,1.3837,1,1,1,100.0,18.398268398268392,18.398268398268392,9.528619528619526,0.47138047138047334,历史1/1次成功; 当前距低点0.47%; 最新日涨幅-2.29%; 状态bottom_area; 底部未确认
72,76.15953222868377,73.79723042703925,688286,敏芯股份,bottom_area,2024-07-08,41.08,2024-07-05,39.75,3.3459119496855303,7.899371069182391,32.16723549488055,True,-0.9643,2.26,4,5,4,80.0,19.01026705549599,25.016501650165008,6.654088050314471,3.3459119496855303,历史4/5次成功; 当前距低点3.35%; 最新日涨幅-0.96%; 状态bottom_area; 底部已确认
