rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,95.12125996542318,84.52291338582678,605198,安德利,bottom_area,2024-06-14,28.83,2024-06-14,28.5,1.1578947368420993,1.5438596491228114,29.42050520059436,False,0.2086,0.3875,1,1,1,100.0,43.241469816272954,43.241469816272954,13.842105263157901,1.1578947368420993,历史1/1次成功; 当前距低点1.16%; 最新日涨幅0.21%; 状态bottom_area; 底部未确认
2,91.29057142857147,82.9914285714286,002687,乔治白,bottom_area,2024-06-14,4.3,2024-06-06,4.2,2.3809523809523725,5.714285714285719,28.2051282051282,False,0.7026,1.0561,1,1,1,100.0,64.00000000000001,64.00000000000001,12.619047619047628,2.3809523809523725,历史1/1次成功; 当前距低点2.38%; 最新日涨幅0.70%; 状态bottom_area; 底部未确认
3,88.31133214715692,79.17099365104836,000999,华润三九,bottom_area,2024-06-14,46.05,2024-06-14,45.31,1.6331935555064994,2.714632531450004,31.181652490886997,False,0.3705,0.911,1,1,1,100.0,20.293951384963254,20.293951384963254,13.3668064444935,1.6331935555064994,历史1/1次成功; 当前距低点1.63%; 最新日涨幅0.37%; 状态bottom_area; 底部未确认
4,87.71743005149459,80.61304315476194,600162,香江控股,bottom_area,2024-06-14,1.39,2024-06-13,1.35,2.962962962962949,5.925925925925914,29.687499999999993,False,2.2059,0.7728,2,2,2,100.0,27.68063822751323,28.90624999999999,12.03703703703705,2.962962962962949,历史2/2次成功; 当前距低点2.96%; 最新日涨幅2.21%; 状态bottom_area; 底部未确认
5,84.38035461117973,74.6790566037736,000420,吉林化纤,bottom_area,2024-06-14,3.21,2024-06-14,3.18,0.9433962264150882,2.201257861635215,30.41575492341357,False,-1.2308,1.4956,1,1,1,100.0,53.9249146757679,53.9249146757679,14.05660377358491,0.9433962264150882,历史1/1次成功; 当前距低点0.94%; 最新日涨幅-1.23%; 状态bottom_area; 底部未确认
6,83.85216158510106,78.26337976628173,002631,德尔未来,bottom_area,2024-06-14,3.83,2024-06-06,3.69,3.794037940379407,10.569105691056913,27.075098814229243,True,-0.2604,0.563,2,2,2,100.0,38.51497994810097,47.77070063694268,11.205962059620592,3.794037940379407,历史2/2次成功; 当前距低点3.79%; 最新日涨幅-0.26%; 状态bottom_area; 底部已确认
7,83.46167315810601,78.69392228970337,002842,翔鹭钨业,bottom_area,2024-06-14,5.29,2024-06-06,5.07,4.3392504930966425,10.059171597633132,29.87551867219917,True,0.0,1.5453,2,2,2,100.0,25.039857064321065,29.70588235294118,10.660749506903358,4.3392504930966425,历史2/2次成功; 当前距低点4.34%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
8,83.3506185817876,77.62752499821623,000663,永安林业,bottom_area,2024-06-14,4.51,2024-06-06,4.35,3.6781609195402334,11.034482758620701,27.86069651741294,True,-0.2212,1.1814,2,2,2,100.0,33.67597792885999,50.39215686274511,11.321839080459768,3.6781609195402334,历史2/2次成功; 当前距低点3.68%; 最新日涨幅-0.22%; 状态bottom_area; 底部已确认
9,83.24044227886057,73.56869565217391,600376,首开股份,bottom_area,2024-06-14,2.32,2024-06-13,2.3,0.8695652173913052,5.652173913043494,31.34328358208956,False,0.0,0.783,1,1,1,100.0,20.652173913043484,20.652173913043484,14.130434782608695,0.8695652173913052,历史1/1次成功; 当前距低点0.87%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
10,82.1408909568267,76.95293792332069,300621,维业股份,bottom_area,2024-06-14,7.55,2024-06-06,7.26,3.9944903581267224,7.1625344352617155,32.02247191011236,True,0.3989,0.7907,1,1,1,100.0,28.120300751879686,28.120300751879686,11.005509641873276,3.9944903581267224,历史1/1次成功; 当前距低点3.99%; 最新日涨幅0.40%; 状态bottom_area; 底部已确认
11,79.94436821526693,73.56180025220773,002761,浙江建投,bottom_area,2024-06-14,8.5,2024-06-06,8.25,3.0303030303030303,4.848484848484853,28.26086956521739,False,1.432,2.6506,4,6,4,66.66666666666666,29.485077928128906,43.73730534867976,11.969696969696969,3.0303030303030303,历史4/6次成功; 当前距低点3.03%; 最新日涨幅1.43%; 状态bottom_area; 底部未确认
12,78.31447905185038,73.81125902678886,688315,诺禾致源,bottom_area,2024-06-14,12.08,2024-06-06,11.58,4.317789291882556,9.49913644214162,29.775621588841716,True,-2.5806,1.0662,3,4,3,75.0,41.83235813054352,86.2826357231662,10.682210708117443,4.317789291882556,历史3/4次成功; 当前距低点4.32%; 最新日涨幅-2.58%; 状态bottom_area; 底部已确认
13,78.02933785085216,74.33725422437486,300668,杰恩股份,bottom_area,2024-06-14,15.0,2024-06-06,14.3,4.89510489510489,11.678321678321678,27.48478701825557,True,0.0,0.4436,1,1,1,100.0,25.097276264591432,25.097276264591432,10.104895104895109,4.89510489510489,历史1/1次成功; 当前距低点4.90%; 最新日涨幅0.00%; 状态bottom_area; 底部已确认
14,77.64087145775268,68.70310624692576,600201,生物股份,bottom_area,2024-06-14,7.56,2024-06-14,7.49,0.9345794392523284,2.1361815754339135,31.59817351598173,False,-1.1765,1.5217,1,1,1,100.0,17.76315789473684,17.76315789473684,14.065420560747672,0.9345794392523284,历史1/1次成功; 当前距低点0.93%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
15,74.05185735973875,65.8616996763303,300639,凯普生物,bottom_area,2024-06-14,5.03,2024-06-14,4.97,1.2072434607645974,2.8169014084507156,27.126099706744878,False,-0.9843,1.7503,2,4,2,50.0,24.323735305772022,33.27433628318583,13.792756539235402,1.2072434607645974,历史2/4次成功; 当前距低点1.21%; 最新日涨幅-0.98%; 状态bottom_area; 底部未确认
16,70.7181721866405,64.82994758909852,000069,华侨城A,bottom_area,2024-06-14,2.18,2024-06-14,2.12,2.8301886792452855,3.7735849056603805,31.61290322580645,False,-0.4566,3.024,2,3,2,66.66666666666666,19.22640382317801,19.25925925925926,12.169811320754715,2.8301886792452855,历史2/3次成功; 当前距低点2.83%; 最新日涨幅-0.46%; 状态bottom_area; 底部未确认
17,69.27405322503148,65.0197361473139,688357,建龙微纳,bottom_area,2024-06-14,26.44,2024-06-06,25.4,4.094488188976389,8.464566929133866,32.012847965738764,True,-2.8655,0.5818,3,5,3,60.0,24.32886676440894,31.65083135391925,10.90551181102361,4.094488188976389,历史3/5次成功; 当前距低点4.09%; 最新日涨幅-2.87%; 状态bottom_area; 底部已确认
18,65.73544677574819,59.80957685809722,603366,日出东方,bottom_area,2024-06-14,3.8,2024-06-06,3.71,2.4258760107816673,5.39083557951483,29.198473282442748,False,0.5291,0.5604,1,2,1,50.0,17.583732057416277,17.583732057416277,12.574123989218332,2.4258760107816673,历史1/2次成功; 当前距低点2.43%; 最新日涨幅0.53%; 状态bottom_area; 底部未确认
19,64.73021364846983,59.19971404673534,000779,甘咨询,bottom_area,2024-06-14,7.22,2024-06-06,7.03,2.7027027027026955,7.254623044096725,27.30093071354705,False,0.2778,0.9625,1,2,1,50.0,17.69825918762089,17.69825918762089,12.297297297297304,2.7027027027026955,历史1/2次成功; 当前距低点2.70%; 最新日涨幅0.28%; 状态bottom_area; 底部未确认
20,64.0969724722849,56.54900911703828,688092,爱科科技,bottom_area,2024-06-14,22.12,2024-06-14,21.95,0.7744874715262037,3.2346241457858813,32.04334365325077,False,-1.9069,1.0369,1,2,1,50.0,42.12279866730127,42.12279866730127,14.225512528473796,0.7744874715262037,历史1/2次成功; 当前距低点0.77%; 最新日涨幅-1.91%; 状态bottom_area; 底部未确认
21,63.17590616248271,59.641467496649604,000995,皇台酒业,bottom_area,2024-06-14,8.53,2024-06-06,8.17,4.406364749082001,11.260709914320685,29.93138936535163,True,-0.6985,1.4041,3,6,3,50.0,20.90311357288476,24.697644812221508,10.593635250917998,4.406364749082001,历史3/6次成功; 当前距低点4.41%; 最新日涨幅-0.70%; 状态bottom_area; 底部已确认
