rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.66778115542135,78.70599669421489,000789,万年青,bottom_area,2021-10-14,12.37,2021-10-14,12.1,2.2314049586776825,4.214876033057849,28.44470727380249,False,-1.3557,2.6397,1,1,1,100.0,47.599999999999994,47.599999999999994,17.768595041322317,2.2314049586776825,历史1/1次成功; 当前距低点2.23%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
2,81.72586428079477,73.85739654436858,605169,洪通燃气,bottom_area,2021-10-14,18.36,2021-10-13,17.58,4.436860068259393,11.14903299203641,27.59472817133444,False,0.1091,10.9363,1,1,1,100.0,26.09375,26.09375,15.563139931740608,4.436860068259393,历史1/1次成功; 当前距低点4.44%; 最新日涨幅0.11%; 状态bottom_area; 底部未确认
3,79.64316657443273,72.1003597122302,601567,三星电气,bottom_area,2021-10-14,14.3,2021-10-13,13.68,4.532163742690066,7.0906432748538055,27.42705570291778,True,-0.5563,1.2944,1,1,1,100.0,31.09512390087929,31.09512390087929,15.467836257309935,4.532163742690066,历史1/1次成功; 当前距低点4.53%; 最新日涨幅-0.56%; 状态bottom_area; 底部已确认
4,77.69833716881179,69.95758719460827,001212,中旗新材,bottom_area,2021-10-14,31.27,2021-10-12,30.0,4.233333333333332,6.733333333333344,32.65993265993266,False,-0.2552,1.653,1,1,1,100.0,25.105307497893843,25.105307497893843,15.766666666666671,4.233333333333332,历史1/1次成功; 当前距低点4.23%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
5,64.14445976866389,57.26806083799348,603113,金能科技,bottom_area,2021-10-14,16.24,2021-10-13,15.65,3.7699680511181985,4.47284345047924,29.977628635346758,False,0.9323,1.0494,1,2,1,50.0,20.395634379263292,20.395634379263292,16.230031948881802,3.7699680511181985,历史1/2次成功; 当前距低点3.77%; 最新日涨幅0.93%; 状态bottom_area; 底部未确认
