code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
601226,华电科工,2023-09-26,5.93,bottom_area,2023-09-25,5.87,1.022146507666092,4.088586030664399,27.975460122699385,False,1
002265,建设工业,2023-09-26,12.17,bottom_area,2023-08-25,12.16,0.0822368421052614,7.1546052631578885,28.344136711844424,True,4
002534,西子洁能,2023-09-26,12.68,bottom_area,2023-09-22,12.48,1.6025641025640969,3.8461538461538494,27.861271676300582,False,3
603232,格尔软件,2023-09-26,11.97,bottom_area,2023-09-21,11.53,3.8161318300086844,4.596704249783184,29.176904176904184,False,4
300561,汇金科技,2023-09-26,12.56,bottom_area,2023-09-21,12.46,0.8025682182985525,3.21027287319421,32.539252842447205,False,2
603191,望变电气,2023-09-26,15.15,bottom_area,2023-09-21,14.95,1.3377926421404756,4.615384615384624,29.046037019458954,False,2
603258,电魂网络,2023-09-26,28.34,bottom_area,2023-09-21,27.69,2.3474178403755817,7.5478512098230395,31.93215339233038,True,1
002531,天顺风能,2023-09-26,11.99,bottom_area,2023-09-25,11.7,2.4786324786324867,6.5811965811965925,29.004854368932044,False,2
601777,千里科技,2023-09-26,3.61,confirmed_rebound,2023-08-25,3.56,1.404494382022467,8.146067415730338,27.93522267206478,True,1
002069,獐子岛,2023-09-26,4.18,bottom_area,2023-09-14,4.03,3.7220843672456443,5.707196029776663,28.79858657243816,False,3
002767,先锋电子,2023-09-26,14.3,bottom_area,2023-09-22,14.0,2.142857142857148,3.785714285714281,30.174563591022448,False,2
000058,深赛格,2023-09-26,7.02,bottom_area,2023-09-22,6.81,3.083700440528634,7.635829662261387,27.16577540106952,True,1
002145,钛能化学,2023-09-26,4.35,bottom_area,2023-09-26,4.32,0.6944444444444295,3.240740740740733,30.32258064516129,False,2
000028,国药一致,2023-09-26,31.15,bottom_area,2023-09-22,30.33,2.7035938015166514,5.110451697988792,31.30237825594564,False,2
000411,英特集团,2023-09-26,11.92,confirmed_rebound,2023-08-24,11.38,4.745166959578199,9.490333919156415,27.974683544303797,True,3
603128,华贸物流,2023-09-26,7.01,bottom_area,2023-09-26,6.98,0.42979942693408824,2.7220630372492765,27.291666666666657,False,1
600032,浙江新能,2023-09-26,10.11,bottom_area,2023-09-22,9.7,4.226804123711342,5.154639175257732,27.395209580838326,False,1
001330,博纳影业,2023-09-26,7.42,bottom_area,2023-09-26,7.25,2.3448275862068955,6.62068965517242,29.268292682926827,False,1
300603,立昂技术,2023-09-26,9.41,bottom_area,2023-09-21,8.98,4.788418708240531,6.90423162583518,27.346278317152095,False,4
300749,顶固集创,2023-09-26,9.18,confirmed_rebound,2023-09-11,8.81,4.1997729852440315,9.421112372304199,28.663967611336027,True,1
605365,立达信,2023-09-26,16.92,bottom_area,2023-09-26,16.76,0.9546539379474948,5.250596658711211,31.283312833128324,False,1
