rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
25,78.55304190350982,67.08998488365377,002838,道恩股份,bottom_area,2024-06-28,9.06,2024-06-26,8.94,1.342281879194642,5.369127516778528,28.934817170111295,False,0.0,0.6812,2,5,2,40.0,31.77627724848148,38.59649122807017,18.65771812080536,1.342281879194642,历史2/5次成功; 当前距低点1.34%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
26,78.52882561318816,67.99107797776034,002326,永太科技,bottom_area,2024-06-28,7.82,2024-06-26,7.66,2.088772845953004,6.2663185378590125,27.393364928909957,False,-1.3871,1.0989,2,3,2,66.66666666666666,27.133405375626396,29.837587006960554,17.911227154046998,2.088772845953004,历史2/3次成功; 当前距低点2.09%; 最新日涨幅-1.39%; 状态bottom_area; 底部未确认
27,78.21296467458615,67.7883670522633,000723,美锦能源,bottom_area,2024-06-28,4.76,2024-06-24,4.66,2.145922746781108,6.223175965665237,27.187500000000004,False,-0.8333,0.4966,2,3,2,66.66666666666666,26.74410886159975,30.434782608695667,17.854077253218893,2.145922746781108,历史2/3次成功; 当前距低点2.15%; 最新日涨幅-0.83%; 状态bottom_area; 底部未确认
28,77.62084291408851,65.61657100863314,002481,双塔食品,bottom_area,2024-06-28,3.87,2024-06-28,3.84,0.7812500000000066,3.1250000000000027,27.819548872180455,False,-0.2577,1.2276,2,3,2,66.66666666666666,38.17824915035744,54.6583850931677,19.218749999999996,0.7812500000000066,历史2/3次成功; 当前距低点0.78%; 最新日涨幅-0.26%; 状态bottom_area; 底部未确认
29,77.47925498218841,64.73706110960602,300763,锦浪科技,bottom_area,2024-06-28,41.64,2024-06-28,41.58,0.14430014430014976,4.569504569504566,31.947626841243864,False,-3.3426,2.356,2,3,2,66.66666666666666,35.856982644858604,36.020348268440614,19.85569985569985,0.14430014430014976,历史2/3次成功; 当前距低点0.14%; 最新日涨幅-3.34%; 状态bottom_area; 底部未确认
30,74.90222942082822,62.56539163386828,002761,浙江建投,bottom_area,2024-06-28,7.81,2024-06-26,7.8,0.12820512820512547,3.205128205128217,32.173913043478265,False,-0.8883,1.3584,3,6,3,50.0,33.213437237505204,43.73730534867976,19.871794871794876,0.12820512820512547,历史3/6次成功; 当前距低点0.13%; 最新日涨幅-0.89%; 状态bottom_area; 底部未确认
31,74.50629566522929,65.22628742514969,600186,莲花控股,bottom_area,2024-06-28,3.43,2024-06-24,3.34,2.694610778443123,6.287425149700598,27.074235807860266,False,0.0,1.2263,1,2,1,50.0,53.49544072948328,53.49544072948328,17.305389221556876,2.694610778443123,历史1/2次成功; 当前距低点2.69%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
32,73.95727397473264,64.28445373211432,000404,长虹华意,bottom_area,2024-06-28,5.33,2024-06-28,5.21,2.303262955854129,4.222648752399227,30.067114093959734,False,1.1385,2.2801,1,2,1,50.0,40.139211136890964,40.139211136890964,17.69673704414587,2.303262955854129,历史1/2次成功; 当前距低点2.30%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
33,73.50690116945032,66.6017781144972,600268,国电南自,bottom_area,2024-06-28,5.71,2024-06-28,5.46,4.5787545787545785,6.043956043956046,30.08962868117797,False,3.6298,2.7885,2,3,2,66.66666666666666,27.713289717155693,34.43298969072165,15.421245421245422,4.5787545787545785,历史2/3次成功; 当前距低点4.58%; 最新日涨幅3.63%; 状态bottom_area; 底部未确认
34,72.6114800152993,61.85967871485944,000718,苏宁环球,bottom_area,2024-06-28,1.68,2024-06-24,1.66,1.204819277108435,5.421686746987957,32.24489795918368,False,-1.1765,0.7952,1,2,1,50.0,36.111111111111114,36.111111111111114,18.795180722891565,1.204819277108435,历史1/2次成功; 当前距低点1.20%; 最新日涨幅-1.18%; 状态bottom_area; 底部未确认
35,71.92933593770816,61.730400245048024,601908,京运通,bottom_area,2024-06-28,2.53,2024-06-24,2.49,1.6064257028112285,6.827309236947787,28.857142857142854,False,-1.1719,0.7221,1,2,1,50.0,40.33898305084744,40.33898305084744,18.39357429718877,1.6064257028112285,历史1/2次成功; 当前距低点1.61%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
36,70.4262816244075,63.77784076944274,000722,湖南发展,bottom_area,2024-06-28,9.19,2024-06-26,8.79,4.550625711035272,5.688282138794085,29.454253611556997,False,2.567,2.1583,2,4,2,50.0,31.63046984195248,36.6412213740458,15.449374288964728,4.550625711035272,历史2/4次成功; 当前距低点4.55%; 最新日涨幅2.57%; 状态bottom_area; 底部未确认
37,70.2625768877269,60.58072574178027,601388,怡球资源,bottom_area,2024-06-28,2.19,2024-06-26,2.15,1.8604651162790715,4.1860465116279215,27.609427609427616,False,0.4587,0.6538,1,4,1,25.0,35.632183908045974,35.632183908045974,18.139534883720927,1.8604651162790715,历史1/4次成功; 当前距低点1.86%; 最新日涨幅0.46%; 状态bottom_area; 底部未确认
38,70.2597081529203,61.00871366286494,002568,百润股份,bottom_area,2024-06-28,16.83,2024-06-28,16.46,2.247873633049802,4.009720534629405,31.416666666666664,False,0.5376,1.7188,1,2,1,50.0,21.848739495798313,21.848739495798313,17.7521263669502,2.247873633049802,历史1/2次成功; 当前距低点2.25%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
39,69.93343184253374,59.454110251450686,603326,我乐家居,bottom_area,2024-06-28,5.56,2024-06-27,5.5,1.090909090909084,3.4545454545454617,32.34932349323494,False,1.0909,1.1397,1,4,1,25.0,20.141843971631218,20.141843971631218,18.909090909090917,1.090909090909084,历史1/4次成功; 当前距低点1.09%; 最新日涨幅1.09%; 状态bottom_area; 底部未确认
40,69.44932972053161,61.6751510204721,600984,建设机械,bottom_area,2024-06-28,2.38,2024-06-25,2.3,3.478260869565221,11.304347826086968,28.57142857142858,True,-0.4184,0.828,2,4,2,50.0,20.460138726240874,20.705882352941174,16.52173913043478,3.478260869565221,历史2/4次成功; 当前距低点3.48%; 最新日涨幅-0.42%; 状态bottom_area; 底部已确认
41,69.39252660979527,60.06531156231398,002172,澳洋健康,bottom_area,2024-06-28,2.46,2024-06-24,2.41,2.0746887966804906,5.39419087136929,27.627627627627625,False,-0.8065,0.7483,2,5,2,40.0,25.46022590723384,29.824561403508774,17.92531120331951,2.0746887966804906,历史2/5次成功; 当前距低点2.07%; 最新日涨幅-0.81%; 状态bottom_area; 底部未确认
42,69.3468943364328,58.42285714285714,000717,中南股份,bottom_area,2024-06-28,1.69,2024-06-24,1.68,0.5952380952380958,5.357142857142862,29.411764705882355,False,-1.1696,0.5295,1,2,1,50.0,56.020942408376975,56.020942408376975,19.404761904761905,0.5952380952380958,历史1/2次成功; 当前距低点0.60%; 最新日涨幅-1.17%; 状态bottom_area; 底部未确认
43,67.96392673345704,56.78220099838956,603233,大参林,bottom_area,2024-06-28,14.3,2024-06-28,14.28,0.14005602240897305,3.7815126050420234,29.82800982800984,False,-2.8533,1.109,2,5,2,40.0,23.93295015850551,27.64192139737992,19.859943977591026,0.14005602240897305,历史2/5次成功; 当前距低点0.14%; 最新日涨幅-2.85%; 状态bottom_area; 底部未确认
44,67.87222042541784,59.16850781845919,000705,浙江震元,bottom_area,2024-06-28,7.07,2024-06-24,6.9,2.4637681159420275,4.202898550724639,29.01234567901235,False,0.569,1.5245,1,3,1,33.33333333333333,34.04605263157895,34.04605263157895,17.536231884057973,2.4637681159420275,历史1/3次成功; 当前距低点2.46%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
