rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,90.66181189182241,84.01636529457961,603348,文灿股份,bottom_area,2024-01-22,28.13,2024-01-22,27.85,1.005385996409327,7.6481149012567275,31.572481572481575,False,-5.4136,1.2802,4,4,4,100.0,21.33680304512298,31.539888682745836,8.994614003590673,1.005385996409327,历史4/4次成功; 当前距低点1.01%; 最新日涨幅-5.41%; 状态bottom_area; 底部未确认
73,77.06702287850784,72.06475133150315,688039,当虹科技,bottom_area,2024-01-22,26.09,2024-01-22,25.71,1.4780241151302955,9.918319719953328,29.329301814183623,False,-6.3532,2.0582,3,4,3,75.0,17.04110921505497,17.31207289293849,8.521975884869706,1.4780241151302955,历史3/4次成功; 当前距低点1.48%; 最新日涨幅-6.35%; 状态bottom_area; 底部未确认
74,77.03664165285427,70.91449664650781,600071,凤凰光学,bottom_area,2024-01-22,16.9,2024-01-22,16.79,0.6551518761167328,8.814770696843361,28.55319148936171,False,-7.5492,1.9056,2,2,2,100.0,19.77549959168805,27.791986359761296,9.344848123883267,0.6551518761167328,历史2/2次成功; 当前距低点0.66%; 最新日涨幅-7.55%; 状态bottom_area; 底部未确认
75,77.01087543668517,71.017660572696,688329,艾隆科技,bottom_area,2024-01-22,20.18,2024-01-22,20.03,0.748876684972534,8.33749375936095,31.144723272602263,False,-7.0046,2.6437,2,2,2,100.0,21.479029109856874,21.72890326374596,9.251123315027467,0.748876684972534,历史2/2次成功; 当前距低点0.75%; 最新日涨幅-7.00%; 状态bottom_area; 底部未确认
76,76.97241994648508,72.09232415737074,300420,五洋自控,bottom_area,2024-01-22,2.6,2024-01-22,2.56,1.5625000000000013,8.203124999999998,27.683615819209038,False,-6.1372,1.7025,3,4,3,75.0,18.224861061133094,22.666666666666657,8.4375,1.5625000000000013,历史3/4次成功; 当前距低点1.56%; 最新日涨幅-6.14%; 状态bottom_area; 底部未确认
77,76.94307209108308,71.88102787456447,000536,华映科技,bottom_area,2024-01-22,2.84,2024-01-22,2.8,1.42857142857143,8.214285714285714,30.5210918114144,False,-5.0167,2.6705,1,1,1,100.0,11.280487804878053,11.280487804878053,8.57142857142857,1.42857142857143,历史1/1次成功; 当前距低点1.43%; 最新日涨幅-5.02%; 状态bottom_area; 底部未确认
78,76.67524260589032,70.14430161323568,002399,海普瑞,bottom_area,2024-01-22,9.14,2024-01-22,9.11,0.32930845225028693,7.135016465422616,29.760986892829617,False,-6.1602,0.4087,1,1,1,100.0,28.307123034227555,28.307123034227555,9.670691547749714,0.32930845225028693,历史1/1次成功; 当前距低点0.33%; 最新日涨幅-6.16%; 状态bottom_area; 底部未确认
79,76.66865970417115,72.7986920593789,300517,海波重科,confirmed_rebound,2024-01-22,10.76,2024-01-22,10.52,2.281368821292778,11.216730038022812,27.297857636489294,False,-6.5972,3.1678,1,1,1,100.0,36.88286544046467,36.88286544046467,7.718631178707222,2.281368821292778,历史1/1次成功; 当前距低点2.28%; 最新日涨幅-6.60%; 状态confirmed_rebound; 底部未确认
80,76.59972103487137,70.8525118871876,300762,上海瀚讯,bottom_area,2024-01-22,11.12,2024-01-22,11.02,0.907441016333935,9.165154264972774,28.255208333333332,False,-6.7896,3.0806,2,2,2,100.0,22.534824754994467,32.580961727183514,9.092558983666066,0.907441016333935,历史2/2次成功; 当前距低点0.91%; 最新日涨幅-6.79%; 状态bottom_area; 底部未确认
81,76.58880313787154,70.13078028039314,688176,亚虹医药,confirmed_rebound,2024-01-22,7.96,2024-01-22,7.93,0.3783102143757913,11.979823455233305,27.380952380952383,False,-9.5455,3.3396,2,2,2,100.0,22.38348155467721,25.473484848484844,9.62168978562421,0.3783102143757913,历史2/2次成功; 当前距低点0.38%; 最新日涨幅-9.55%; 状态confirmed_rebound; 底部未确认
82,76.50923257799943,70.28157068726982,688107,安路科技,bottom_area,2024-01-22,29.5,2024-01-22,29.34,0.5453306066803004,6.850715746421273,29.130434782608695,False,-5.0837,0.6663,3,4,3,75.0,35.85980898118766,67.95615731785945,9.454669393319701,0.5453306066803004,历史3/4次成功; 当前距低点0.55%; 最新日涨幅-5.08%; 状态bottom_area; 底部未确认
83,76.49037160159571,72.48733942442594,002298,中电鑫龙,bottom_area,2024-01-22,4.69,2024-01-22,4.59,2.1786492374727784,8.496732026143803,28.504672897196265,False,-5.2525,2.5833,1,1,1,100.0,23.734729493891784,23.734729493891784,7.8213507625272225,2.1786492374727784,历史1/1次成功; 当前距低点2.18%; 最新日涨幅-5.25%; 状态bottom_area; 底部未确认
84,76.47890276629357,72.0501331160415,002765,蓝黛科技,bottom_area,2024-01-22,5.45,2024-01-22,5.35,1.8691588785046829,8.598130841121495,32.704402515723274,False,-6.518,2.9024,3,4,3,75.0,21.75707182275358,28.213879408418663,8.130841121495317,1.8691588785046829,历史3/4次成功; 当前距低点1.87%; 最新日涨幅-6.52%; 状态bottom_area; 底部未确认
85,76.30390581202757,70.89253886010366,002362,汉王科技,confirmed_rebound,2024-01-22,19.52,2024-01-22,19.3,1.1398963730569889,11.139896373056986,29.04411764705882,False,-8.1412,6.7063,1,1,1,100.0,12.642487046632112,12.642487046632112,8.860103626943012,1.1398963730569889,历史1/1次成功; 当前距低点1.14%; 最新日涨幅-8.14%; 状态confirmed_rebound; 底部未确认
86,76.24594748102291,70.17605701863901,688280,精进电动,bottom_area,2024-01-22,6.22,2024-01-22,6.18,0.647249190938512,8.090614886731393,31.333333333333336,False,-6.3253,0.948,1,1,1,100.0,32.37518910741301,32.37518910741301,9.352750809061488,0.647249190938512,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-6.33%; 状态bottom_area; 底部未确认
87,76.1578237713008,70.19327862845365,000401,金隅冀东,bottom_area,2024-01-22,5.59,2024-01-22,5.55,0.7207207207207215,5.765765765765772,27.165354330708663,False,-4.6075,0.6811,2,2,2,100.0,16.701730492994006,20.053120849933585,9.27927927927928,0.7207207207207215,历史2/2次成功; 当前距低点0.72%; 最新日涨幅-4.61%; 状态bottom_area; 底部未确认
88,76.13943683350695,70.18333739012847,300365,恒华科技,bottom_area,2024-01-22,5.55,2024-01-22,5.51,0.7259528130671513,9.437386569872967,28.719275549805957,False,-6.7227,2.0436,2,2,2,100.0,16.712418300653603,19.111111111111114,9.27404718693285,0.7259528130671513,历史2/2次成功; 当前距低点0.73%; 最新日涨幅-6.72%; 状态bottom_area; 底部未确认
89,76.11880997492796,69.96732070489986,603308,应流股份,bottom_area,2024-01-22,10.43,2024-01-22,10.37,0.5785920925747396,8.003857280617165,32.53090435914119,False,-6.4574,0.9858,2,2,2,100.0,13.744681053603557,14.186046511627906,9.42140790742526,0.5785920925747396,历史2/2次成功; 当前距低点0.58%; 最新日涨幅-6.46%; 状态bottom_area; 底部未确认
90,76.06455890091802,69.42286614028083,002439,启明星辰,bottom_area,2024-01-22,19.4,2024-01-22,19.36,0.20661157024792948,7.438016528925627,28.849687614847486,False,-6.2802,1.4704,1,1,1,100.0,22.924411400247834,22.924411400247834,9.793388429752072,0.20661157024792948,历史1/1次成功; 当前距低点0.21%; 最新日涨幅-6.28%; 状态bottom_area; 底部未确认
91,76.03436275603391,70.73400310678541,002036,联创电子,confirmed_rebound,2024-01-22,7.54,2024-01-22,7.45,1.2080536912751658,10.469798657718124,27.45861733203505,False,-8.0488,3.1571,3,4,3,75.0,16.792287757488097,22.210743801652896,8.791946308724835,1.2080536912751658,历史3/4次成功; 当前距低点1.21%; 最新日涨幅-8.05%; 状态confirmed_rebound; 底部未确认
92,76.01711420638554,70.01367884814006,002671,龙泉股份,bottom_area,2024-01-22,4.42,2024-01-22,4.39,0.6833712984054727,8.883826879271083,31.19122257053292,False,-6.9474,2.8347,2,2,2,100.0,15.27830864787387,19.347826086956534,9.316628701594528,0.6833712984054727,历史2/2次成功; 当前距低点0.68%; 最新日涨幅-6.95%; 状态bottom_area; 底部未确认
93,75.9321374305953,71.51924768011983,688173,希荻微,bottom_area,2024-01-22,13.16,2024-01-22,12.92,1.8575851393188871,9.984520123839017,27.005649717514125,False,-6.0671,1.6025,3,4,3,75.0,18.7609774073489,23.120837297811605,8.142414860681113,1.8575851393188871,历史3/4次成功; 当前距低点1.86%; 最新日涨幅-6.07%; 状态bottom_area; 底部未确认
94,75.67141129967771,69.84810231692086,300485,赛升药业,bottom_area,2024-01-22,8.84,2024-01-22,8.77,0.7981755986317023,7.1835803876853,27.219917012448143,False,-5.8573,1.4088,2,2,2,100.0,15.79539076237168,19.197952218430032,9.201824401368299,0.7981755986317023,历史2/2次成功; 当前距低点0.80%; 最新日涨幅-5.86%; 状态bottom_area; 底部未确认
95,75.61732848142098,70.00381501336788,002279,久其软件,bottom_area,2024-01-22,5.3,2024-01-22,5.25,0.952380952380949,8.380952380952388,28.376534788540248,False,-8.4629,2.9643,2,2,2,100.0,18.522814972023927,25.915492957746476,9.047619047619051,0.952380952380949,历史2/2次成功; 当前距低点0.95%; 最新日涨幅-8.46%; 状态bottom_area; 底部未确认
96,75.55227566504222,69.85368552972274,000837,秦川机床,bottom_area,2024-01-22,7.98,2024-01-22,7.91,0.884955752212393,8.59671302149178,27.431192660550458,False,-6.8845,2.3857,2,2,2,100.0,16.889164756811816,21.915584415584412,9.115044247787607,0.884955752212393,历史2/2次成功; 当前距低点0.88%; 最新日涨幅-6.88%; 状态bottom_area; 底部未确认
97,75.51610000000002,68.65100000000001,600287,苏豪时尚,bottom_area,2024-01-22,5.48,2024-01-22,5.48,0.0,6.934306569343063,30.191082802547765,False,-6.1644,1.827,1,1,1,100.0,28.499999999999993,28.499999999999993,10.0,0.0,历史1/1次成功; 当前距低点0.00%; 最新日涨幅-6.16%; 状态bottom_area; 底部未确认
98,75.42660343429488,69.11036889961677,600416,湘电股份,bottom_area,2024-01-22,12.2,2024-01-22,12.15,0.41152263374484715,6.74897119341564,27.721594289113614,False,-6.226,1.1653,1,1,1,100.0,23.756131744919415,23.756131744919415,9.588477366255153,0.41152263374484715,历史1/1次成功; 当前距低点0.41%; 最新日涨幅-6.23%; 状态bottom_area; 底部未确认
99,75.32288376297451,72.08318983768527,002495,佳隆股份,confirmed_rebound,2024-01-22,2.67,2024-01-22,2.6,2.6923076923076863,10.769230769230761,27.97783933518005,False,-7.6125,4.3197,1,1,1,100.0,38.07339449541283,38.07339449541283,7.3076923076923155,2.6923076923076863,历史1/1次成功; 当前距低点2.69%; 最新日涨幅-7.61%; 状态confirmed_rebound; 底部未确认
100,75.08637469665862,69.49310242616343,603203,快克智能,bottom_area,2024-01-22,22.6,2024-01-22,22.39,0.9379187137114822,9.066547565877629,29.63544940289126,False,-6.6116,1.1219,2,2,2,100.0,15.599769319492495,17.877739331026522,9.06208128628852,0.9379187137114822,历史2/2次成功; 当前距低点0.94%; 最新日涨幅-6.61%; 状态bottom_area; 底部未确认
101,74.84068061328881,69.0025840314118,688234,天岳先进,bottom_area,2024-01-22,54.57,2024-01-22,54.17,0.7384160974709222,7.328779767398927,29.374185136897,False,-5.8326,0.9177,2,2,2,100.0,10.517057707771569,10.647803425167522,9.261583902529079,0.7384160974709222,历史2/2次成功; 当前距低点0.74%; 最新日涨幅-5.83%; 状态bottom_area; 底部未确认
102,74.7910105588857,69.09100282576046,002151,北斗星通,bottom_area,2024-01-22,26.4,2024-01-22,26.18,0.8403361344537772,7.944996180290305,28.175582990397814,False,-6.5487,1.5091,1,1,1,100.0,28.90843662534986,28.90843662534986,9.159663865546223,0.8403361344537772,历史1/1次成功; 当前距低点0.84%; 最新日涨幅-6.55%; 状态bottom_area; 底部未确认
103,74.68221974983958,69.007934509868,688179,阿拉丁,bottom_area,2024-01-22,15.36,2024-01-22,15.23,0.8535784635587591,8.798424162836506,30.992297236067056,False,-6.2843,1.3945,2,2,2,100.0,11.957491434311619,12.021924482338617,9.146421536441242,0.8535784635587591,历史2/2次成功; 当前距低点0.85%; 最新日涨幅-6.28%; 状态bottom_area; 底部未确认
104,74.60819840136082,68.57587896253602,002110,三钢闽光,bottom_area,2024-01-22,3.49,2024-01-22,3.47,0.5763688760806921,6.628242074927954,28.74743326488706,False,-5.4201,0.55,1,1,1,100.0,22.90322580645161,22.90322580645161,9.423631123919309,0.5763688760806921,历史1/1次成功; 当前距低点0.58%; 最新日涨幅-5.42%; 状态bottom_area; 底部未确认
105,74.50777777444044,69.03463053341885,688282,理工导航,bottom_area,2024-01-22,28.38,2024-01-22,28.1,0.9964412811387814,9.786476868327401,29.75,False,-7.557,4.9965,2,2,2,100.0,13.852240077501396,17.645625152327572,9.00355871886122,0.9964412811387814,历史2/2次成功; 当前距低点1.00%; 最新日涨幅-7.56%; 状态bottom_area; 底部未确认
106,74.36362506312094,68.67163398110179,002609,捷顺科技,bottom_area,2024-01-22,8.59,2024-01-22,8.52,0.8215962441314587,8.802816901408452,31.345688960515716,False,-6.427,2.8907,1,1,1,100.0,26.42405063291139,26.42405063291139,9.178403755868542,0.8215962441314587,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-6.43%; 状态bottom_area; 底部未确认
107,74.28119443578676,68.60186011480684,000021,深科技,bottom_area,2024-01-22,12.2,2024-01-22,12.1,0.8264462809917326,6.859504132231406,32.022471910112365,False,-5.353,1.6019,1,1,1,100.0,26.108374384236456,26.108374384236456,9.173553719008268,0.8264462809917326,历史1/1次成功; 当前距低点0.83%; 最新日涨幅-5.35%; 状态bottom_area; 底部未确认
108,74.17921503356395,67.98095178278096,002152,广电运通,bottom_area,2024-01-22,9.52,2024-01-22,9.48,0.42194092827003316,6.751054852320662,29.464285714285708,False,-5.6492,0.8345,1,1,1,100.0,17.811704834605592,17.811704834605592,9.578059071729967,0.42194092827003316,历史1/1次成功; 当前距低点0.42%; 最新日涨幅-5.65%; 状态bottom_area; 底部未确认
109,74.1581270528624,68.33660563573272,300676,华大基因,bottom_area,2024-01-22,39.7,2024-01-22,39.42,0.7102993404363296,6.189751395230841,29.07520690896005,False,-5.0693,0.6585,1,1,1,100.0,23.258538343696497,23.258538343696497,9.289700659563671,0.7102993404363296,历史1/1次成功; 当前距低点0.71%; 最新日涨幅-5.07%; 状态bottom_area; 底部未确认
110,74.04118941271432,68.42026142064961,605158,华达新材,bottom_area,2024-01-22,7.06,2024-01-22,7.0,0.8571428571428517,8.571428571428566,27.00729927007299,False,-6.117,2.8171,1,1,1,100.0,25.5083179297597,25.5083179297597,9.142857142857148,0.8571428571428517,历史1/1次成功; 当前距低点0.86%; 最新日涨幅-6.12%; 状态bottom_area; 底部未确认
111,73.89037945751268,67.58136008270336,300628,亿联网络,bottom_area,2024-01-22,25.28,2024-01-22,25.2,0.31746031746032477,4.761904761904759,27.85571142284569,False,-4.2424,0.803,1,1,1,100.0,14.38263229308005,14.38263229308005,9.682539682539677,0.31746031746032477,历史1/1次成功; 当前距低点0.32%; 最新日涨幅-4.24%; 状态bottom_area; 底部未确认
112,73.73587277358163,68.45624110654119,300508,维宏股份,bottom_area,2024-01-22,22.95,2024-01-22,22.7,1.1013215859030838,9.603524229074889,29.173166926677062,False,-6.2883,2.8195,2,3,2,66.66666666666666,27.74509492329859,42.06627680311891,8.898678414096917,1.1013215859030838,历史2/3次成功; 当前距低点1.10%; 最新日涨幅-6.29%; 状态bottom_area; 底部未确认
113,73.725237138633,67.39545021089309,002008,大族激光,bottom_area,2024-01-22,17.27,2024-01-22,17.22,0.2903600464576116,5.865272938443679,27.616645649432535,False,-4.8485,1.1957,1,1,1,100.0,13.050919982884041,13.050919982884041,9.70963995354239,0.2903600464576116,历史1/1次成功; 当前距低点0.29%; 最新日涨幅-4.85%; 状态bottom_area; 底部未确认
114,73.62631394042961,67.436899845061,002020,京新药业,bottom_area,2024-01-22,10.22,2024-01-22,10.18,0.3929273084479462,8.939096267190571,28.410689170182845,False,-7.6784,3.2158,1,1,1,100.0,14.531043593130773,14.531043593130773,9.607072691552055,0.3929273084479462,历史1/1次成功; 当前距低点0.39%; 最新日涨幅-7.68%; 状态bottom_area; 底部未确认
115,72.95598935022707,66.96842942542514,300496,中科创达,bottom_area,2024-01-22,57.5,2024-01-22,57.21,0.5069043873448683,6.100332109771022,29.846719803801346,False,-4.5643,3.052,1,1,1,100.0,13.409523809523808,13.409523809523808,9.493095612655132,0.5069043873448683,历史1/1次成功; 当前距低点0.51%; 最新日涨幅-4.56%; 状态bottom_area; 底部未确认
116,72.81163771648345,67.43996600557433,000679,大连友谊,bottom_area,2024-01-22,5.16,2024-01-22,5.11,0.9784735812133037,9.980430528375729,27.72277227722772,False,-7.5269,3.7423,4,5,4,80.0,15.058525649143405,24.94061757719715,9.021526418786696,0.9784735812133037,历史4/5次成功; 当前距低点0.98%; 最新日涨幅-7.53%; 状态bottom_area; 底部未确认
117,72.79179682631249,67.01343895357911,300553,集智股份,bottom_area,2024-01-22,25.92,2024-01-22,25.75,0.6601941747572883,7.844660194174756,28.3328694684108,False,-5.814,5.5953,1,1,1,100.0,15.530546623794205,15.530546623794205,9.339805825242713,0.6601941747572883,历史1/1次成功; 当前距低点0.66%; 最新日涨幅-5.81%; 状态bottom_area; 底部未确认
118,72.78932142592208,66.88546475995918,605338,巴比食品,bottom_area,2024-01-22,17.9,2024-01-22,17.8,0.5617977528089768,7.752808988764039,27.64227642276423,False,-6.9163,0.9408,1,1,1,100.0,13.636363636363638,13.636363636363638,9.438202247191024,0.5617977528089768,历史1/1次成功; 当前距低点0.56%; 最新日涨幅-6.92%; 状态bottom_area; 底部未确认
119,72.75989476752704,66.74215911006239,300375,鹏翎股份,bottom_area,2024-01-22,4.27,2024-01-22,4.25,0.47058823529410765,7.2941176470588145,31.229773462783168,False,-5.531,3.9418,1,1,1,100.0,11.74785100286532,11.74785100286532,9.529411764705893,0.47058823529410765,历史1/1次成功; 当前距低点0.47%; 最新日涨幅-5.53%; 状态bottom_area; 底部未确认
120,72.51039349024218,66.95393424869874,300633,开立医疗,bottom_area,2024-01-22,38.27,2024-01-22,37.96,0.8166491043203432,7.060063224446784,27.418738049713188,False,-5.9705,1.1663,1,1,1,100.0,17.12846347607052,17.12846347607052,9.183350895679657,0.8166491043203432,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-5.97%; 状态bottom_area; 底部未确认
121,72.42788796155368,66.9741266811661,688200,华峰测控,bottom_area,2024-01-22,87.08,2024-01-22,86.31,0.8921330089213255,6.99803035569458,30.327736519212134,False,-5.2448,1.0461,1,1,1,100.0,18.16231151347698,18.16231151347698,9.107866991078675,0.8921330089213255,历史1/1次成功; 当前距低点0.89%; 最新日涨幅-5.24%; 状态bottom_area; 底部未确认
122,72.4242302637343,66.53893805309733,000603,盛达资源,bottom_area,2024-01-22,9.09,2024-01-22,9.04,0.5530973451327512,6.747787610619484,32.93768545994066,False,-5.8031,1.5277,1,1,1,100.0,11.666666666666679,11.666666666666679,9.44690265486725,0.5530973451327512,历史1/1次成功; 当前距低点0.55%; 最新日涨幅-5.80%; 状态bottom_area; 底部未确认
123,72.21462705215393,66.49724521231197,300416,苏试试验,bottom_area,2024-01-22,13.48,2024-01-22,13.39,0.6721433905899915,9.111277072442112,27.30727470141151,False,-6.2587,1.6241,1,1,1,100.0,12.901785714285719,12.901785714285719,9.32785660941001,0.6721433905899915,历史1/1次成功; 当前距低点0.67%; 最新日涨幅-6.26%; 状态bottom_area; 底部未确认
124,72.13315164025256,66.3407781082875,688281,华秦科技,bottom_area,2024-01-22,102.62,2024-01-22,102.0,0.6078431372549065,8.235294117647065,28.481278923012205,False,-6.5902,2.5437,1,1,1,100.0,11.272368071121925,11.272368071121925,9.392156862745093,0.6078431372549065,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-6.59%; 状态bottom_area; 底部未确认
125,72.1295944156013,68.69373957329213,301382,蜂助手,confirmed_rebound,2024-01-22,29.41,2024-01-22,28.71,2.438174851967953,11.529083942877055,28.759305210918107,False,-9.0881,11.1158,1,1,1,100.0,16.735366859027195,16.735366859027195,7.561825148032048,2.438174851967953,历史1/1次成功; 当前距低点2.44%; 最新日涨幅-9.09%; 状态confirmed_rebound; 底部未确认
126,71.94111270608688,66.63798509632683,002664,信质集团,bottom_area,2024-01-22,13.37,2024-01-22,13.24,0.9818731117824698,9.214501510574022,31.61157024793388,False,-6.8293,1.4912,1,1,1,100.0,17.45513866231648,17.45513866231648,9.018126888217532,0.9818731117824698,历史1/1次成功; 当前距低点0.98%; 最新日涨幅-6.83%; 状态bottom_area; 底部未确认
127,71.81125908559636,66.18331890331889,605136,丽人丽妆,bottom_area,2024-01-22,8.42,2024-01-22,8.36,0.7177033492823026,8.732057416267947,27.993109388458226,False,-7.064,1.1564,1,1,1,100.0,11.772486772486781,11.772486772486781,9.282296650717697,0.7177033492823026,历史1/1次成功; 当前距低点0.72%; 最新日涨幅-7.06%; 状态bottom_area; 底部未确认
128,71.70900162134045,66.53898163254617,000670,盈方微,bottom_area,2024-01-22,5.65,2024-01-22,5.59,1.07334525939178,8.050089445438285,29.773869346733672,False,-5.6761,2.2509,2,3,2,66.66666666666666,17.094312673616972,23.28519855595668,8.92665474060822,1.07334525939178,历史2/3次成功; 当前距低点1.07%; 最新日涨幅-5.68%; 状态bottom_area; 底部未确认
129,71.66978926478215,66.40123245977689,600360,华微电子,bottom_area,2024-01-22,6.1,2024-01-22,6.04,0.993377483443702,8.112582781456958,32.058492688413956,False,-6.585,1.7714,1,1,1,100.0,16.32329635499208,16.32329635499208,9.006622516556298,0.993377483443702,历史1/1次成功; 当前距低点0.99%; 最新日涨幅-6.58%; 状态bottom_area; 底部未确认
130,71.55119199187064,66.0731063673169,600272,开开实业,bottom_area,2024-01-22,9.83,2024-01-22,9.75,0.8205128205128212,7.282051282051291,29.347826086956523,False,-5.5716,3.8733,1,1,1,100.0,12.440191387559814,12.440191387559814,9.179487179487179,0.8205128205128212,历史1/1次成功; 当前距低点0.82%; 最新日涨幅-5.57%; 状态bottom_area; 底部未确认
131,71.39736369273486,67.84973568918869,603061,金海通,confirmed_rebound,2024-01-22,69.1,2024-01-22,67.53,2.324892640308001,12.08351843625055,31.32309569815926,False,-7.719,5.724,1,1,1,100.0,10.80909090909091,10.80909090909091,7.6751073596919985,2.324892640308001,历史1/1次成功; 当前距低点2.32%; 最新日涨幅-7.72%; 状态confirmed_rebound; 底部未确认
132,71.0530967360178,66.28601899548102,603033,三维股份,bottom_area,2024-01-22,13.46,2024-01-22,13.28,1.3554216867469993,7.605421686746987,29.80972515856238,False,-5.8083,0.3773,2,3,2,66.66666666666666,19.192009540846744,24.922480620155024,8.644578313253001,1.3554216867469993,历史2/3次成功; 当前距低点1.36%; 最新日涨幅-5.81%; 状态bottom_area; 底部未确认
133,70.79355559243801,65.16449935152632,688061,灿瑞科技,confirmed_rebound,2024-01-22,29.3,2024-01-22,29.11,0.652696667811753,10.408794228787363,27.784668816670806,False,-7.7165,1.8579,1,1,1,100.0,15.713159968479115,15.713159968479115,9.347303332188247,0.652696667811753,历史1/1次成功; 当前距低点0.65%; 最新日涨幅-7.72%; 状态confirmed_rebound; 底部未确认
134,70.22881086689469,65.33822515192988,605069,正和生态,bottom_area,2024-01-22,8.35,2024-01-22,8.25,1.2121212121212077,8.363636363636358,27.24867724867725,False,-7.5305,8.4768,2,3,2,66.66666666666666,12.33975725214817,12.604042806183122,8.787878787878793,1.2121212121212077,历史2/3次成功; 当前距低点1.21%; 最新日涨幅-7.53%; 状态bottom_area; 底部未确认
135,70.20588538823584,67.58951698867423,002093,国脉科技,confirmed_rebound,2024-01-22,6.51,2024-01-22,6.32,3.0063291139240427,11.234177215189872,28.828828828828833,False,-7.265,1.1897,1,1,1,100.0,17.76315789473684,17.76315789473684,6.993670886075957,3.0063291139240427,历史1/1次成功; 当前距低点3.01%; 最新日涨幅-7.26%; 状态confirmed_rebound; 底部未确认
136,68.32552473518658,63.440168679908915,002589,瑞康医药,bottom_area,2024-01-22,2.74,2024-01-22,2.71,1.1070110701107103,7.749077490774907,27.925531914893615,False,-5.8419,2.0143,2,4,2,50.0,20.291150106243748,28.49162011173183,8.89298892988929,1.1070110701107103,历史2/4次成功; 当前距低点1.11%; 最新日涨幅-5.84%; 状态bottom_area; 底部未确认
137,67.75507296261654,62.03551382426764,603211,晋拓股份,bottom_area,2024-01-22,16.15,2024-01-22,16.09,0.3729024238657472,6.898694841516466,27.260397830018086,False,-1.5844,14.5294,2,3,2,66.66666666666666,13.91970260223049,15.200000000000008,9.627097576134254,0.3729024238657472,历史2/3次成功; 当前距低点0.37%; 最新日涨幅-1.58%; 状态bottom_area; 底部未确认
138,67.67588568113628,62.996170181908774,002331,皖通科技,bottom_area,2024-01-22,7.35,2024-01-22,7.26,1.2396694214876014,6.887052341597796,27.617148554336985,False,-5.1613,2.8126,2,4,2,50.0,19.530196037099497,21.247892074199,8.760330578512399,1.2396694214876014,历史2/4次成功; 当前距低点1.24%; 最新日涨幅-5.16%; 状态bottom_area; 底部未确认
139,67.47922976284744,62.00669138951385,603229,奥翔药业,bottom_area,2024-01-22,10.73,2024-01-22,10.67,0.5623242736644846,7.7788191190253055,32.382762991128004,False,-6.2882,0.9228,2,3,2,66.66666666666666,26.30174229463547,41.48479427549196,9.437675726335517,0.5623242736644846,历史2/3次成功; 当前距低点0.56%; 最新日涨幅-6.29%; 状态bottom_area; 底部未确认
140,67.43857439446366,62.668,603273,天元智能,bottom_area,2024-01-22,20.23,2024-01-22,20.0,1.1500000000000021,8.000000000000007,30.747922437673125,False,-6.1253,14.0582,1,2,1,50.0,201.34228187919464,201.34228187919464,8.849999999999998,1.1500000000000021,历史1/2次成功; 当前距低点1.15%; 最新日涨幅-6.13%; 状态bottom_area; 底部未确认
141,67.07471722371875,62.265398905517365,300458,全志科技,bottom_area,2024-01-22,17.53,2024-01-22,17.34,1.0957324106113107,8.419838523644756,28.992628992629,False,-6.5067,2.1451,2,4,2,50.0,13.836929041457784,17.541498429789147,8.90426758938869,1.0957324106113107,历史2/4次成功; 当前距低点1.10%; 最新日涨幅-6.51%; 状态bottom_area; 底部未确认
142,66.50940739543103,65.79048903928641,688296,和达科技,confirmed_rebound,2024-01-22,13.91,2024-01-22,13.32,4.429429429429428,12.612612612612612,27.053669222343924,False,-6.5816,2.8373,1,1,1,100.0,25.535420098846778,25.535420098846778,5.570570570570572,4.429429429429428,历史1/1次成功; 当前距低点4.43%; 最新日涨幅-6.58%; 状态confirmed_rebound; 底部未确认
143,66.18762141358707,61.07798457196364,603158,腾龙股份,bottom_area,2024-01-22,7.71,2024-01-22,7.65,0.7843137254901908,7.058823529411754,29.622815087396496,False,-5.3988,2.9484,2,3,2,66.66666666666666,24.029855910831213,35.270805812417436,9.21568627450981,0.7843137254901908,历史2/3次成功; 当前距低点0.78%; 最新日涨幅-5.40%; 状态bottom_area; 底部未确认
144,63.67652491708032,59.240568473936285,002366,融发核电,bottom_area,2024-01-22,4.18,2024-01-22,4.13,1.2106537530266301,7.263922518159801,28.670120898100176,False,-4.7836,1.3158,2,5,2,40.0,20.64977973568282,25.0,8.78934624697337,1.2106537530266301,历史2/5次成功; 当前距低点1.21%; 最新日涨幅-4.78%; 状态bottom_area; 底部未确认
145,63.655117739434125,59.09455935446961,000701,厦门信达,bottom_area,2024-01-22,4.6,2024-01-22,4.55,1.098901098901095,9.670329670329679,27.083333333333336,False,-7.4447,3.2889,1,2,1,50.0,30.161579892280066,30.161579892280066,8.901098901098905,1.098901098901095,历史1/2次成功; 当前距低点1.10%; 最新日涨幅-7.44%; 状态bottom_area; 底部未确认
