code,name,latest_date,latest_close,current_stage,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,historical_valid_event_count
301618,长联科技,2025-05-30,62.2,bottom_area,2025-05-30,61.0,1.967213114754103,8.163934426229515,32.177006893484545,False,1
002889,东方嘉盛,2025-05-30,14.72,bottom_area,2025-05-30,14.46,1.7980636237897634,3.73443983402489,32.65020959478341,False,1
301316,慧博云通,2025-05-30,41.61,bottom_area,2025-05-30,41.5,0.26506024096385405,8.481927710843381,30.982870447364046,False,2
301058,中粮科工,2025-05-30,10.79,bottom_area,2025-04-30,10.45,3.2535885167464107,8.038277511961722,29.77150537634409,True,1
002042,华孚时尚,2025-05-30,4.69,bottom_area,2025-05-30,4.66,0.64377682403434,3.0042918454935554,28.08641975308642,False,1
688543,国科军工,2025-05-30,45.38,bottom_area,2025-05-29,43.82,3.560018256503885,4.952076677316298,31.133113311331133,False,1
002136,安纳达,2025-05-30,10.97,bottom_area,2025-05-30,10.91,0.5499541704857974,7.699358386801099,27.023411371237454,False,1
002779,中坚科技,2025-05-30,99.9,bottom_area,2025-05-30,99.45,0.45248868778280826,3.5595776772247283,27.03059652212194,False,1
603192,汇得科技,2025-05-30,21.42,bottom_area,2025-05-30,21.41,0.046707146193374884,8.127043437645952,28.60953651217072,False,1
600770,综艺股份,2025-05-30,5.46,bottom_area,2025-05-30,5.46,0.0,6.776556776556779,27.68211920529801,False,1
300819,聚杰微纤,2025-05-30,22.7,bottom_area,2025-05-30,22.61,0.39805395842547486,3.272888102609474,27.064516129032263,False,1
