rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,92.11160573799435,79.17903072033899,002855,捷荣技术,bottom_area,2023-03-13,10.2,2023-03-13,10.03,1.6949152542372874,2.1934197407776734,32.18390804597701,False,0.0,1.6138,1,1,1,100.0,21.093749999999993,21.093749999999993,18.305084745762716,1.6949152542372874,历史1/1次成功; 当前距低点1.69%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
2,88.57529298995111,75.72715561198781,300473,德尔股份,bottom_area,2023-03-13,18.13,2023-03-08,17.88,1.3982102908277405,4.474272930648774,27.90322580645162,False,-1.0911,2.5539,1,1,1,100.0,21.37137137137137,21.37137137137137,18.601789709172262,1.3982102908277405,历史1/1次成功; 当前距低点1.40%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
3,87.87448130002961,75.28964918873052,601689,拓普集团,bottom_area,2023-03-13,54.92,2023-03-10,54.1,1.5157116451016641,6.11829944547134,27.000404803670218,False,1.2164,0.9115,2,3,2,66.66666666666666,36.87529609083685,47.99107142857144,18.484288354898336,1.5157116451016641,历史2/3次成功; 当前距低点1.52%; 最新日涨幅1.22%; 状态bottom_area; 底部未确认
4,84.0834637046915,70.85324915634273,002708,光洋股份,bottom_area,2023-03-13,6.63,2023-03-13,6.59,0.6069802731411235,4.097116843702587,29.291845493562235,False,-3.3528,3.1464,1,1,1,100.0,35.522388059701484,35.522388059701484,19.393019726858878,0.6069802731411235,历史1/1次成功; 当前距低点0.61%; 最新日涨幅-3.35%; 状态bottom_area; 底部未确认
5,83.94231627286032,71.1752549213442,300707,威唐工业,bottom_area,2023-03-13,16.0,2023-03-13,15.85,0.9463722397476363,3.0914826498422725,28.859964093357277,False,-1.5385,3.5944,3,4,3,75.0,35.36550337617637,59.14285714285715,19.053627760252365,0.9463722397476363,历史3/4次成功; 当前距低点0.95%; 最新日涨幅-1.54%; 状态bottom_area; 底部未确认
6,80.53135832287307,69.74847901542304,300382,斯莱克,bottom_area,2023-03-13,15.99,2023-03-13,15.66,2.1072796934865905,4.086845466155815,28.882833787465938,False,-1.3572,1.6262,2,3,2,66.66666666666666,36.80865618228933,49.70059880239522,17.89272030651341,2.1072796934865905,历史2/3次成功; 当前距低点2.11%; 最新日涨幅-1.36%; 状态bottom_area; 底部未确认
7,75.16822643615455,63.66530059706824,603348,文灿股份,bottom_area,2023-03-13,48.96,2023-03-13,48.53,0.8860498660622289,3.6884401401195115,31.82073616184322,False,-1.0909,1.63,2,3,2,66.66666666666666,28.97219153238415,31.539888682745836,19.11395013393777,0.8860498660622289,历史2/3次成功; 当前距低点0.89%; 最新日涨幅-1.09%; 状态bottom_area; 底部未确认
8,74.65829957309124,64.0174030243261,002347,泰尔股份,bottom_area,2023-03-13,5.21,2023-03-13,5.13,1.5594541910331399,1.7543859649122777,27.542372881355938,False,0.5792,2.1623,1,2,1,50.0,29.585798816568047,29.585798816568047,18.44054580896686,1.5594541910331399,历史1/2次成功; 当前距低点1.56%; 最新日涨幅0.58%; 状态bottom_area; 底部未确认
9,68.87203655065306,60.368514601420685,002660,茂硕电源,bottom_area,2023-03-13,9.3,2023-03-13,9.05,2.7624309392265194,2.7624309392265194,27.192276749798864,False,0.5405,2.7745,1,2,1,50.0,24.71428571428572,24.71428571428572,17.237569060773485,2.7624309392265194,历史1/2次成功; 当前距低点2.76%; 最新日涨幅0.54%; 状态bottom_area; 底部未确认
10,67.2430819491011,56.797635333923125,688221,前沿生物,bottom_area,2023-03-13,13.67,2023-03-13,13.57,0.73691967575534,2.063375092114955,27.043010752688172,False,-1.6547,1.8034,2,5,2,40.0,31.332323627125273,34.87394957983194,19.26308032424466,0.73691967575534,历史2/5次成功; 当前距低点0.74%; 最新日涨幅-1.65%; 状态bottom_area; 底部未确认
