rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,86.50623644986,82.94932377857491,688258,卓易信息,bottom_area,2023-07-13,61.03,2023-07-13,59.37,2.7960249284150307,4.0087586323058835,31.30857341200973,False,0.7262,1.9505,3,3,3,100.0,21.528282878285978,27.716894977168955,7.20397507158497,2.7960249284150307,历史3/3次成功; 当前距低点2.80%; 最新日涨幅0.73%; 状态bottom_area; 底部未确认
2,85.14999543823569,84.39284191700449,603222,济民健康,bottom_area,2023-07-13,9.92,2023-07-10,9.49,4.531085353003158,8.113804004214959,27.112135176651304,True,0.5066,2.5405,7,7,7,100.0,24.697400655116585,68.46504559270518,5.468914646996842,4.531085353003158,历史7/7次成功; 当前距低点4.53%; 最新日涨幅0.51%; 状态bottom_area; 底部已确认
3,82.72496831750138,78.41859143207874,002825,纳尔股份,bottom_area,2023-07-13,8.85,2023-07-07,8.66,2.1939953810623503,2.886836027713626,32.55451713395638,False,1.1429,1.0352,1,1,1,100.0,23.123123123123136,23.123123123123136,7.806004618937651,2.1939953810623503,历史1/1次成功; 当前距低点2.19%; 最新日涨幅1.14%; 状态bottom_area; 底部未确认
4,82.61197667800566,77.61096528257475,601360,三六零,bottom_area,2023-07-13,11.81,2023-07-12,11.61,1.7226528854435923,4.478897502153328,28.15594059405941,False,1.5477,2.0129,1,1,1,100.0,13.003300330033007,13.003300330033007,8.277347114556408,1.7226528854435923,历史1/1次成功; 当前距低点1.72%; 最新日涨幅1.55%; 状态bottom_area; 底部未确认
5,82.06502136793756,77.3365318423038,688085,三友医疗,bottom_area,2023-07-13,25.4,2023-06-26,24.93,1.8852787805856352,6.498194945848379,29.25652667423383,False,0.994,0.3411,1,1,1,100.0,13.52133044107013,13.52133044107013,8.114721219414365,1.8852787805856352,历史1/1次成功; 当前距低点1.89%; 最新日涨幅0.99%; 状态bottom_area; 底部未确认
6,81.65935447646176,75.47177851715121,002755,奥赛康,bottom_area,2023-07-13,8.16,2023-07-13,8.09,0.8652657601977787,1.3597033374536394,27.508960573476703,False,0.6165,0.5402,1,1,1,100.0,30.831099195710454,30.831099195710454,9.134734239802222,0.8652657601977787,历史1/1次成功; 当前距低点0.87%; 最新日涨幅0.62%; 状态bottom_area; 底部未确认
7,78.15008611469669,75.27203761755487,601669,中国电建,bottom_area,2023-07-13,5.78,2023-06-07,5.61,3.030303030303029,5.882352941176471,29.78723404255319,False,2.6643,1.5973,1,1,1,100.0,16.457680250783696,16.457680250783696,6.9696969696969715,3.030303030303029,历史1/1次成功; 当前距低点3.03%; 最新日涨幅2.66%; 状态bottom_area; 底部未确认
8,77.17055245767642,75.63515219251504,002395,双象股份,bottom_area,2023-07-13,11.33,2023-06-26,10.9,3.944954128440364,8.34862385321101,29.677419354838708,True,-1.1344,2.4698,2,2,2,100.0,26.23466454494123,36.59976387249114,6.055045871559636,3.944954128440364,历史2/2次成功; 当前距低点3.94%; 最新日涨幅-1.13%; 状态bottom_area; 底部已确认
9,75.58387718999079,73.45747655293222,600990,四创电子,bottom_area,2023-07-13,23.94,2023-07-10,23.13,3.5019455252918386,6.917423259835717,27.921470863197268,False,1.2262,0.8385,1,1,1,100.0,12.483399734395755,12.483399734395755,6.498054474708162,3.5019455252918386,历史1/1次成功; 当前距低点3.50%; 最新日涨幅1.23%; 状态bottom_area; 底部未确认
10,75.14844444444444,73.31555555555556,002153,石基信息,bottom_area,2023-07-13,13.16,2023-07-13,12.69,3.703703703703709,4.649330181245074,28.30508474576271,False,2.4922,0.5705,1,1,1,100.0,14.193548387096769,14.193548387096769,6.296296296296291,3.703703703703709,历史1/1次成功; 当前距低点3.70%; 最新日涨幅2.49%; 状态bottom_area; 底部未确认
11,75.03487146462794,74.93852623202751,688236,春立医疗,bottom_area,2023-07-13,24.89,2023-06-28,23.72,4.93254637436763,7.082630691399662,32.228571428571435,True,2.6392,1.728,1,1,1,100.0,28.788881535407025,28.788881535407025,5.067453625632371,4.93254637436763,历史1/1次成功; 当前距低点4.93%; 最新日涨幅2.64%; 状态bottom_area; 底部已确认
12,74.28646039136788,73.80345349675561,600935,华塑股份,bottom_area,2023-07-13,3.82,2023-06-27,3.65,4.657534246575341,6.575342465753431,28.571428571428577,False,1.0582,0.2289,1,1,1,100.0,28.50877192982458,28.50877192982458,5.34246575342466,4.657534246575341,历史1/1次成功; 当前距低点4.66%; 最新日涨幅1.06%; 状态bottom_area; 底部未确认
13,66.05689774515776,65.98292585518557,600984,建设机械,bottom_area,2023-07-13,4.46,2023-06-12,4.25,4.941176470588235,8.23529411764705,32.0,True,2.2936,0.8543,2,3,2,66.66666666666666,19.63516957774231,20.21439509954057,5.058823529411765,4.941176470588235,历史2/3次成功; 当前距低点4.94%; 最新日涨幅2.29%; 状态bottom_area; 底部已确认
14,59.497248732617436,58.67596769182977,000792,盐湖股份,bottom_area,2023-07-13,19.29,2023-05-30,18.5,4.270270270270266,7.5675675675675595,29.49695121951219,True,0.8364,0.3248,1,2,1,50.0,24.904214559386965,24.904214559386965,5.729729729729735,4.270270270270266,历史1/2次成功; 当前距低点4.27%; 最新日涨幅0.84%; 状态bottom_area; 底部已确认
15,52.83472969091435,52.31987102387809,688318,财富趋势,bottom_area,2023-07-13,94.1,2023-07-12,90.06,4.48589829002886,5.3519875638463175,27.17127607957302,False,4.1505,1.7375,1,3,1,33.33333333333333,22.012826837691176,22.012826837691176,5.514101709971141,4.48589829002886,历史1/3次成功; 当前距低点4.49%; 最新日涨幅4.15%; 状态bottom_area; 底部未确认
16,48.91096117078819,48.739291384899566,603335,迪生力,bottom_area,2023-07-13,6.53,2023-06-27,6.23,4.815409309791329,8.828250401284105,27.134502923976612,True,-1.3595,3.3452,1,3,1,33.33333333333333,20.081135902636923,20.081135902636923,5.184590690208672,4.815409309791329,历史1/3次成功; 当前距低点4.82%; 最新日涨幅-1.36%; 状态bottom_area; 底部已确认
