rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.52741452208436,77.94305372926893,000426,兴业银锡,bottom_area,2021-10-12,7.7,2021-09-29,7.61,1.182654402102495,4.862023653088043,30.628988149498632,False,-2.6549,1.5365,1,1,1,100.0,30.64250411861613,30.64250411861613,18.817345597897507,1.182654402102495,历史1/1次成功; 当前距低点1.18%; 最新日涨幅-2.65%; 状态bottom_area; 底部未确认
2,90.92249433016885,77.23900979205634,002833,弘亚数控,bottom_area,2021-10-12,30.82,2021-10-12,30.5,1.0491803278688534,5.5737704918032875,29.96555683122847,False,-3.8077,2.1699,1,1,1,100.0,35.43624161073825,35.43624161073825,18.950819672131146,1.0491803278688534,历史1/1次成功; 当前距低点1.05%; 最新日涨幅-3.81%; 状态bottom_area; 底部未确认
3,90.32521509227053,76.90020947595626,688355,明志科技,bottom_area,2021-10-12,24.23,2021-10-12,23.95,1.169102296450944,4.759916492693113,31.23743898937697,False,-4.4181,2.929,1,1,1,100.0,35.08474576271185,35.08474576271185,18.830897703549056,1.169102296450944,历史1/1次成功; 当前距低点1.17%; 最新日涨幅-4.42%; 状态bottom_area; 底部未确认
4,87.11197891425944,76.21848753538177,300447,全信股份,bottom_area,2021-10-12,16.96,2021-09-29,16.52,2.6634382566586035,9.564164648910422,28.17391304347826,True,-1.6812,2.0979,1,1,1,100.0,30.328638497652584,30.328638497652584,17.3365617433414,2.6634382566586035,历史1/1次成功; 当前距低点2.66%; 最新日涨幅-1.68%; 状态bottom_area; 底部已确认
5,86.83211835647646,76.8062027833002,300402,宝色股份,bottom_area,2021-10-12,25.97,2021-10-12,25.15,3.2604373757455285,7.07753479125249,31.657608695652172,False,-2.0,8.5205,1,1,1,100.0,61.64021164021163,61.64021164021163,16.73956262425447,3.2604373757455285,历史1/1次成功; 当前距低点3.26%; 最新日涨幅-2.00%; 状态bottom_area; 底部未确认
6,83.6055155660067,72.73679854242582,000983,山西焦煤,bottom_area,2021-10-12,10.44,2021-10-12,10.2,2.3529411764705905,11.666666666666679,28.471248246844322,False,-5.9459,3.6938,1,1,1,100.0,27.212389380530986,27.212389380530986,17.64705882352941,2.3529411764705905,历史1/1次成功; 当前距低点2.35%; 最新日涨幅-5.95%; 状态bottom_area; 底部未确认
7,80.35764791463362,71.47758719460826,001212,中旗新材,bottom_area,2021-10-12,31.07,2021-10-12,30.0,3.5666666666666673,6.733333333333344,32.65993265993266,False,-2.9972,3.8281,1,1,1,100.0,25.105307497893843,25.105307497893843,16.433333333333334,3.5666666666666673,历史1/1次成功; 当前距低点3.57%; 最新日涨幅-3.00%; 状态bottom_area; 底部未确认
8,70.57975313030623,60.06740669014086,300727,润禾材料,bottom_area,2021-10-12,27.29,2021-09-29,26.98,1.148999258710151,7.746478873239436,30.76725686425455,True,-3.364,2.8813,1,2,1,50.0,26.812499999999993,26.812499999999993,18.85100074128985,1.148999258710151,历史1/2次成功; 当前距低点1.15%; 最新日涨幅-3.36%; 状态bottom_area; 底部已确认
9,65.76369459294774,56.36280422746167,000612,焦作万方,bottom_area,2021-10-12,7.95,2021-10-12,7.83,1.5325670498084305,7.662835249042141,28.68852459016394,False,-3.8694,3.2894,1,2,1,50.0,20.790629575402633,20.790629575402633,18.46743295019157,1.5325670498084305,历史1/2次成功; 当前距低点1.53%; 最新日涨幅-3.87%; 状态bottom_area; 底部未确认
10,60.6547736262373,51.07567528107049,603113,金能科技,bottom_area,2021-10-12,15.9,2021-10-12,15.81,0.5692599620493349,9.044908285894989,29.261744966442954,False,-6.5256,3.142,1,2,1,50.0,20.395634379263292,20.395634379263292,19.430740037950667,0.5692599620493349,历史1/2次成功; 当前距低点0.57%; 最新日涨幅-6.53%; 状态bottom_area; 底部未确认
