rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_top_date,current_top_price,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,close_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,history_success_dates,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,74.15595980647204,66.68187095656468,603106,恒银科技,bottom_area,2024-11-06,10.26,2024-10-31,14.27,2024-11-05,9.85,4.162436548223352,17.360406091370567,30.97407147862649,28.100911002102315,True,-3.2987747408105506,11.979482056405132,5,8,5,62.5,38.8963778844835,60.42128603104214,2018-10-19; 2019-06-20; 2020-02-04; 2022-01-28; 2023-12-27,15.83756345177665,4.162436548223352,历史5/8次成功; 当前距低点4.16%; 最新日涨幅-3.30%; 状态bottom_area; 底部已确认
2,74.12262180104997,64.94388592381715,600653,申华控股,bottom_area,2024-11-06,2.25,2024-11-01,3.04,2024-11-05,2.19,2.739726027397263,8.675799086757989,27.960526315789476,25.986842105263158,True,-3.0172413793103425,8.473272101081223,10,20,10,50.0,39.196028313348954,74.33962264150942,1992-09-08; 1993-07-21; 1993-12-20; 1996-12-25; 1998-08-18; 2001-10-12; 2008-09-18; 2012-01-06; 2020-02-04; 2024-05-30,17.26027397260274,2.739726027397263,历史10/20次成功; 当前距低点2.74%; 最新日涨幅-3.02%; 状态bottom_area; 底部已确认
3,73.26110899553089,62.938086411254965,600807,济高发展,bottom_area,2024-11-06,4.28,2024-10-30,5.97,2024-11-04,4.21,1.6627078384798168,6.650831353919245,29.480737018425458,28.308207705192622,False,-2.059496567505714,9.043600074489994,10,25,10,40.0,35.85516281176858,80.39473684210529,1994-02-28; 1994-08-10; 1994-10-05; 1999-06-15; 2003-05-13; 2008-08-13; 2015-05-07; 2015-09-08; 2016-02-01; 2018-10-19,18.337292161520185,1.6627078384798168,历史10/25次成功; 当前距低点1.66%; 最新日涨幅-2.06%; 状态bottom_area; 底部未确认
4,71.7053106018105,62.83455052735973,002712,思美传媒,bottom_area,2024-11-06,5.61,2024-11-01,7.61,2024-11-05,5.46,2.747252747252754,7.326007326007332,28.25229960578187,26.28120893561104,True,-1.9230769230769162,11.982004539884603,4,9,4,44.44444444444444,29.769761720349013,39.72710574652322,2015-08-04; 2015-08-26; 2016-01-29; 2022-04-27,17.25274725274725,2.747252747252754,历史4/9次成功; 当前距低点2.75%; 最新日涨幅-1.92%; 状态bottom_area; 底部已确认
5,70.58762779334378,61.00775374216775,603656,泰禾智能,bottom_area,2024-11-06,20.99,2024-11-01,30.6,2024-11-05,20.58,1.9922254616132178,15.160349854227412,32.7450980392157,31.405228758169944,True,-4.0676416819012795,11.420730486086823,3,7,3,42.857142857142854,24.347307651705954,29.482071713147413,2018-02-07; 2020-11-13; 2021-01-14,18.007774538386784,1.9922254616132178,历史3/7次成功; 当前距低点1.99%; 最新日涨幅-4.07%; 状态bottom_area; 底部已确认
6,67.4898386088889,57.77045272969372,002685,华东重机,bottom_area,2024-11-06,7.62,2024-10-31,10.49,2024-11-05,7.51,1.4647137150466087,11.984021304926769,28.408007626310777,27.359389895138225,True,-5.105853051058517,17.841389935882873,2,10,2,20.0,67.4891774891775,109.52380952380952,2022-04-27; 2024-08-28,18.535286284953393,1.4647137150466087,历史2/10次成功; 当前距低点1.46%; 最新日涨幅-5.11%; 状态bottom_area; 底部已确认
7,66.38270270270273,57.12000000000002,002693,双成药业,bottom_area,2024-11-06,28.49,2024-10-29,40.98,2024-11-05,28.0,1.7499999999999942,13.571428571428573,31.67398731088335,30.478282088823818,True,-5.128205128205132,16.7461267702354,2,10,2,20.0,68.73626373626374,102.85714285714285,2022-09-23; 2024-10-14,18.250000000000007,1.7499999999999942,历史2/10次成功; 当前距低点1.75%; 最新日涨幅-5.13%; 状态bottom_area; 底部已确认
8,64.80371426361066,54.74968178953282,600198,大唐电信,bottom_area,2024-11-06,12.1,2024-10-31,16.82,2024-11-06,12.01,0.7493755203996657,6.32805995004163,28.59690844233056,28.061831153388827,False,-4.7244094488189,10.24570252416493,10,26,10,38.46153846153847,34.022892344322905,59.01639344262295,2004-05-11; 2008-04-23; 2011-01-25; 2012-12-04; 2014-05-19; 2015-06-30; 2015-09-02; 2020-02-04; 2024-02-06; 2024-09-27,19.250624479600337,0.7493755203996657,历史10/26次成功; 当前距低点0.75%; 最新日涨幅-4.72%; 状态bottom_area; 底部未确认
9,62.36164063893354,54.669059539378885,600612,老凤祥,bottom_area,2024-11-06,48.61,2024-10-08,69.05,2024-11-01,47.3,2.769556025369984,3.995771670190276,31.49891383055757,29.601737871107893,False,-0.6742950551695936,0.965502119609175,6,22,6,27.27272727272727,32.54160315222228,40.34246575342465,1992-12-01; 1992-12-07; 1993-06-01; 1993-07-28; 1994-04-15; 1999-06-08,17.230443974630017,2.769556025369984,历史6/22次成功; 当前距低点2.77%; 最新日涨幅-0.67%; 状态bottom_area; 底部未确认
10,59.55675571576921,52.083491439496484,603991,领先股份,bottom_area,2024-11-06,76.3,2024-10-30,106.32,2024-11-05,74.34,2.636534839924662,8.95883777239709,30.07900677200902,28.235515425131673,True,-2.0539152759948776,11.054403971288657,1,5,1,20.0,23.574144486692013,23.574144486692013,2020-03-19,17.36346516007534,2.636534839924662,历史1/5次成功; 当前距低点2.64%; 最新日涨幅-2.05%; 状态bottom_area; 底部已确认
11,54.180053344545634,48.32648152187081,300781,因赛集团,bottom_area,2024-11-06,70.01,2024-10-30,94.0,2024-11-04,67.5,3.718518518518526,9.007407407407404,28.191489361702125,25.521276595744673,True,-2.8043870609468224,10.84759054793107,1,6,1,16.666666666666664,23.860414394765534,23.860414394765534,2020-11-05,16.281481481481475,3.718518518518526,历史1/6次成功; 当前距低点3.72%; 最新日涨幅-2.80%; 状态bottom_area; 底部已确认
