rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,91.61000746201586,81.3617999166091,600048,保利发展,bottom_area,2025-12-24,6.26,2025-12-17,6.19,1.1308562197091987,2.9079159935379595,27.60233918128655,False,-0.1595,0.8842,2,2,2,100.0,31.721247836269217,31.987577639751546,13.869143780290802,1.1308562197091987,历史2/2次成功; 当前距低点1.13%; 最新日涨幅-0.16%; 状态bottom_area; 底部未确认
2,85.30632670808978,78.79921392089402,603030,全筑股份,bottom_area,2025-12-24,2.87,2025-12-17,2.78,3.237410071942457,10.071942446043176,30.845771144278604,True,-0.3472,1.5468,6,7,6,85.71428571428571,32.19167603261121,51.87969924812029,11.762589928057544,3.237410071942457,历史6/7次成功; 当前距低点3.24%; 最新日涨幅-0.35%; 状态bottom_area; 底部已确认
3,84.80375924547035,78.37960784313726,600708,光明地产,bottom_area,2025-12-24,3.16,2025-12-17,3.06,3.2679738562091534,6.209150326797384,27.65957446808511,False,0.0,0.5542,1,1,1,100.0,36.07843137254903,36.07843137254903,11.732026143790847,3.2679738562091534,历史1/1次成功; 当前距低点3.27%; 最新日涨幅0.00%; 状态bottom_area; 底部未确认
4,83.3919670372958,77.36955780351273,301567,贝隆精密,bottom_area,2025-12-24,44.99,2025-12-17,43.48,3.47286108555659,6.20975160993561,31.527559055118115,False,2.5296,9.9891,2,2,2,100.0,16.4929090246331,16.59192825112107,11.52713891444341,3.47286108555659,历史2/2次成功; 当前距低点3.47%; 最新日涨幅2.53%; 状态bottom_area; 底部未确认
5,83.12756403464603,76.46679491513335,603072,天和磁材,bottom_area,2025-12-24,40.68,2025-12-17,39.49,3.0134211192706957,4.482147379083302,27.05947543405984,False,0.6682,1.9202,1,1,1,100.0,22.674167027260935,22.674167027260935,11.986578880729304,3.0134211192706957,历史1/1次成功; 当前距低点3.01%; 最新日涨幅0.67%; 状态bottom_area; 底部未确认
6,81.16798711784097,71.89661981277294,603322,超讯通信,bottom_area,2025-12-24,38.82,2025-12-23,38.44,0.9885535900104125,4.214360041623321,30.500813596094744,False,0.129,4.3556,5,7,5,71.42857142857143,25.025847915496684,39.45833333333333,14.011446409989587,0.9885535900104125,历史5/7次成功; 当前距低点0.99%; 最新日涨幅0.13%; 状态bottom_area; 底部未确认
7,81.14353394904454,74.06396127197634,603679,华体科技,bottom_area,2025-12-24,15.41,2025-12-24,15.02,2.596537949400803,4.061251664447411,29.284369114877585,False,-1.5335,13.894,1,1,1,100.0,27.118644067796616,27.118644067796616,12.403462050599197,2.596537949400803,历史1/1次成功; 当前距低点2.60%; 最新日涨幅-1.53%; 状态bottom_area; 底部未确认
8,76.6984045621285,71.69862074236117,300768,迪普科技,bottom_area,2025-12-24,18.75,2025-12-17,18.05,3.8781163434903,4.653739612188365,29.43706020328381,False,0.9693,1.1864,2,3,2,66.66666666666666,46.52720074651822,47.28781110402041,11.121883656509699,3.8781163434903,历史2/3次成功; 当前距低点3.88%; 最新日涨幅0.97%; 状态bottom_area; 底部未确认
9,76.58593543462156,72.4679054858329,603178,圣龙股份,bottom_area,2025-12-24,18.46,2025-12-05,17.66,4.530011325028316,5.832389580973959,28.182187881252542,False,1.5402,1.0504,5,7,5,71.42857142857143,31.669983984855786,47.51869476546566,10.469988674971683,4.530011325028316,历史5/7次成功; 当前距低点4.53%; 最新日涨幅1.54%; 状态bottom_area; 底部未确认
10,76.43803504278354,70.97889351598734,000692,惠天热电,bottom_area,2025-12-24,3.53,2025-12-17,3.41,3.5190615835777024,5.571847507331377,28.511530398322844,False,0.5698,2.515,3,5,3,60.0,36.0341608954005,59.042553191489375,11.480938416422298,3.5190615835777024,历史3/5次成功; 当前距低点3.52%; 最新日涨幅0.57%; 状态bottom_area; 底部未确认
11,75.19695850236643,71.33308316430018,000593,德龙汇能,bottom_area,2025-12-24,10.32,2025-12-16,9.86,4.665314401622727,8.519269776876266,31.14525139664805,False,0.7813,3.7478,1,1,1,100.0,15.322580645161285,15.322580645161285,10.334685598377273,4.665314401622727,历史1/1次成功; 当前距低点4.67%; 最新日涨幅0.78%; 状态bottom_area; 底部未确认
12,73.2574330237229,66.90959924883357,603038,华立股份,bottom_area,2025-12-24,15.99,2025-12-17,15.58,2.631578947368422,5.0064184852374805,29.661399548532724,False,0.6293,1.0997,2,4,2,50.0,24.944081982976137,28.753412192902637,12.368421052631577,2.631578947368422,历史2/4次成功; 当前距低点2.63%; 最新日涨幅0.63%; 状态bottom_area; 底部未确认
13,73.10464512797496,68.95758305128396,300598,诚迈科技,bottom_area,2025-12-24,45.22,2025-12-17,43.33,4.361873990306949,4.661897069005316,32.296875,False,1.3674,1.9864,3,5,3,60.0,35.49814918916024,45.24950099800398,10.638126009693051,4.361873990306949,历史3/5次成功; 当前距低点4.36%; 最新日涨幅1.37%; 状态bottom_area; 底部未确认
14,72.223419909294,67.21199893599604,688337,普源精电,bottom_area,2025-12-24,37.05,2025-12-04,35.75,3.6363636363636287,6.545454545454556,28.499999999999996,False,1.0363,0.6758,3,6,3,50.0,38.886602295188766,54.46153846153845,11.36363636363637,3.6363636363636287,历史3/6次成功; 当前距低点3.64%; 最新日涨幅1.04%; 状态bottom_area; 底部未确认
15,71.24155970208798,63.09065421410448,600383,金地集团,bottom_area,2025-12-24,3.1,2025-12-15,3.07,0.977198697068412,4.234527687296428,32.675438596491226,False,0.3236,1.0555,2,4,2,50.0,23.971329265701364,32.594936708860764,14.022801302931587,0.977198697068412,历史2/4次成功; 当前距低点0.98%; 最新日涨幅0.32%; 状态bottom_area; 底部未确认
