rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,78.27024121438807,69.50182683158897,300720,海川智能,bottom_area,2025-03-24,21.75,2025-03-24,21.02,3.472882968601334,7.4690770694576605,28.74576271186441,False,-2.0711,5.1383,3,5,3,60.0,57.75229601757511,75.69193742478939,16.527117031398667,3.472882968601334,历史3/5次成功; 当前距低点3.47%; 最新日涨幅-2.07%; 状态bottom_area; 底部未确认
2,67.16281944519842,59.5202752293578,002757,南兴股份,bottom_area,2025-03-24,20.28,2025-03-24,19.62,3.3639143730886856,6.472986748216103,28.861493836113116,False,-1.6012,7.0066,1,2,1,50.0,50.75376884422111,50.75376884422111,16.636085626911314,3.3639143730886856,历史1/2次成功; 当前距低点3.36%; 最新日涨幅-1.60%; 状态bottom_area; 底部未确认
3,63.70013707505016,54.082964719659145,605303,园林股份,bottom_area,2025-03-24,9.92,2025-03-24,9.82,1.0183299389002,2.851323828920564,28.111273792093705,False,-0.998,4.3059,1,5,1,20.0,23.681489141675293,23.681489141675293,18.981670061099802,1.0183299389002,历史1/5次成功; 当前距低点1.02%; 最新日涨幅-1.00%; 状态bottom_area; 底部未确认
4,63.48199818922238,56.49058869701727,301366,一博科技,bottom_area,2025-03-24,56.56,2025-03-24,54.6,3.5897435897435908,6.5018315018314965,27.68211920529801,False,-1.8567,8.0998,1,2,1,50.0,36.479591836734706,36.479591836734706,16.41025641025641,3.5897435897435908,历史1/2次成功; 当前距低点3.59%; 最新日涨幅-1.86%; 状态bottom_area; 底部未确认
5,59.18297973962494,52.1009731779,300378,鼎捷数智,bottom_area,2025-03-24,34.68,2025-03-24,33.67,2.9997029997029934,8.226908226908215,30.66309719934102,False,-2.8843,6.3085,1,4,1,25.0,26.480086114101198,26.480086114101198,17.000297000297007,2.9997029997029934,历史1/4次成功; 当前距低点3.00%; 最新日涨幅-2.88%; 状态bottom_area; 底部未确认
6,56.21551694228866,50.178002730455205,600203,福日电子,bottom_area,2025-03-24,9.94,2025-03-24,9.58,3.757828810020871,5.741127348643014,28.239700374531836,False,-1.1928,9.6723,1,3,1,33.33333333333333,24.045801526717554,24.045801526717554,16.24217118997913,3.757828810020871,历史1/3次成功; 当前距低点3.76%; 最新日涨幅-1.19%; 状态bottom_area; 底部未确认
7,55.292101219540946,48.97955946708537,688031,星环科技,bottom_area,2025-03-24,51.66,2025-03-24,49.99,3.3406681336267146,8.381676335267048,27.843533487297922,False,-3.5654,5.7181,1,3,1,33.33333333333333,22.70402945387605,22.70402945387605,16.659331866373286,3.3406681336267146,历史1/3次成功; 当前距低点3.34%; 最新日涨幅-3.57%; 状态bottom_area; 底部未确认
8,54.850772716804265,48.11667377398723,300713,英可瑞,bottom_area,2025-03-24,17.22,2025-03-24,16.75,2.805970149253725,9.313432835820889,28.11158798283262,False,-6.413,15.9827,1,5,1,20.0,23.73271889400922,23.73271889400922,17.194029850746276,2.805970149253725,历史1/5次成功; 当前距低点2.81%; 最新日涨幅-6.41%; 状态bottom_area; 底部未确认
