rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,96.55128860220401,82.86880865358556,603759,海天股份,bottom_area,2025-11-17,11.35,2025-11-17,11.17,1.6114592658907763,2.7752909579230125,32.17972070431087,False,0.1765,4.934,1,1,1,100.0,39.90825688073395,39.90825688073395,18.388540734109224,1.6114592658907763,历史1/1次成功; 当前距低点1.61%; 最新日涨幅0.18%; 状态bottom_area; 底部未确认
2,88.74128728311177,74.83913146965486,603809,豪能股份,bottom_area,2025-11-17,12.36,2025-11-13,12.28,0.6514657980456032,2.6872964169381115,27.764705882352946,False,-0.5632,1.3489,2,2,2,100.0,30.615448866660387,31.661442006269603,19.348534201954397,0.6514657980456032,历史2/2次成功; 当前距低点0.65%; 最新日涨幅-0.56%; 状态bottom_area; 底部未确认
3,87.36085392474057,73.8441617151427,002338,奥普光电,bottom_area,2025-11-17,50.6,2025-11-17,50.21,0.7767377016530583,1.57339175463055,28.628287135749815,False,0.5165,1.0172,1,1,1,100.0,20.995288574793882,20.995288574793882,19.223262298346945,0.7767377016530583,历史1/1次成功; 当前距低点0.78%; 最新日涨幅0.52%; 状态bottom_area; 底部未确认
