rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,89.75072713872046,78.5710481014152,300624,万兴科技,bottom_area,2022-03-03,38.12,2022-02-24,37.12,2.6939655172413794,8.755387931034484,32.790150280644575,False,-2.5313,2.45,2,2,2,100.0,35.87790043400834,51.195680123425035,17.306034482758623,2.6939655172413794,历史2/2次成功; 当前距低点2.69%; 最新日涨幅-2.53%; 状态bottom_area; 底部未确认
2,88.62492671652454,76.44961729540456,300561,汇金科技,bottom_area,2022-03-03,13.5,2022-03-03,13.25,1.8867924528301887,5.811320754716978,27.516411378555805,False,-4.0512,14.4528,2,2,2,100.0,24.79303273041607,27.62128325508607,18.113207547169814,1.8867924528301887,历史2/2次成功; 当前距低点1.89%; 最新日涨幅-4.05%; 状态bottom_area; 底部未确认
3,55.42913631813022,46.8992906756083,300521,爱司凯,bottom_area,2022-03-03,15.78,2022-03-03,15.65,0.8306709265175655,5.303514376996805,28.57142857142857,False,-4.4794,8.0892,1,3,1,33.33333333333333,20.590790616854918,20.590790616854918,19.169329073482437,0.8306709265175655,历史1/3次成功; 当前距低点0.83%; 最新日涨幅-4.48%; 状态bottom_area; 底部未确认
