rank,rank_score,probability_score,code,name,current_stage,latest_date,latest_close,current_low_date,current_low_price,current_low_to_latest_pct,current_low_to_high_pct,current_drawdown_pct,current_is_bottom_confirmed,latest_pct_chg,latest_turn,historical_valid_event_count,history_sample_count,history_success_count,history_success_rate_pct,history_avg_rebound_pct,history_max_rebound_pct,upside_to_20pct_target_pct,risk_back_to_low_pct,reason
1,87.61190058721293,73.09549084687023,601155,新城控股,bottom_area,2022-10-19,15.66,2022-10-19,15.65,0.0638977635782734,5.814696485622993,31.50984682713348,False,-4.1029,1.5473,2,2,2,100.0,24.2536438055306,24.642857142857142,19.936102236421725,0.0638977635782734,历史2/2次成功; 当前距低点0.06%; 最新日涨幅-4.10%; 状态bottom_area; 底部未确认
2,63.27455080216386,55.578683795315165,688025,杰普特,bottom_area,2022-10-19,47.91,2022-10-12,46.57,2.877388876959408,9.899076658793213,28.900763358778626,True,-3.2512,2.4816,1,2,1,50.0,23.866292660121555,23.866292660121555,17.122611123040592,2.877388876959408,历史1/2次成功; 当前距低点2.88%; 最新日涨幅-3.25%; 状态bottom_area; 底部已确认
3,57.93400081385025,52.34110091743119,000530,冰山冷热,bottom_area,2022-10-19,4.96,2022-10-11,4.75,4.421052631578946,10.105263157894747,28.030303030303028,True,-3.876,5.1506,1,2,1,50.0,25.382262996941883,25.382262996941883,15.578947368421057,4.421052631578946,历史1/2次成功; 当前距低点4.42%; 最新日涨幅-3.88%; 状态bottom_area; 底部已确认
